actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-11T00:12:30.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-11T00:12:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-11T00:12:33.8Z,1,REGULAR,jumpball,recovered,[],1626162,,,1610612755,0,0,2024-02-11T00:12:33Z,40000,False,,,0,,Jump Ball P. Reed vs. M. Bagley III: Tip to K. Oubre Jr.,"[1626162, 1630194, 1628963]",1610612755.0,PHI,startperiod,K. Oubre Jr.,1626162.0,Oubre Jr.,K. Oubre Jr.,Reed,1630194.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-02-11T00:12:52.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,5.995400788436268,5.147058823529411,1610612755,0,0,2024-02-11T00:13:04Z,70000,False,224.0,4.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-02-11T00:12:54.5Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,0,0,2024-02-11T00:13:04Z,80000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M17.00S,2024-02-11T00:13:13.8Z,1,REGULAR,3pt,Jump Shot,[],1626145,96.13994743758212,96.32352941176471,1610612764,3,0,2024-02-11T00:13:19Z,90000,False,232.0,-16.0,1,right,T. Jones 3PT  (3 PTS) (K. Kuzma 1 AST),"[1626145, 1628398]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,23.22,Made,,,,,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
11,PT11M01.00S,2024-02-11T00:13:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,8.492115637319317,49.50980392156863,1610612755,3,0,2024-02-11T00:13:38Z,110000,False,2.0,27.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2024-02-11T00:13:30.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,3,0,2024-02-11T00:13:38Z,120000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT10M55.00S,2024-02-11T00:13:35.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,94.95729303547962,0.7352941176470588,1610612764,6,0,2024-02-11T00:14:18Z,130000,False,-246.0,-5.0,1,right,T. Jones 24' 3PT running (6 PTS) (K. Kuzma 2 AST),"[1626145, 1628398]",1610612764.0,WAS,running,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,24.64,Made,,,,,6.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,
15,PT10M35.00S,2024-02-11T00:13:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.995400788436268,47.794117647058826,1610612755,6,2,2024-02-11T00:14:02Z,150000,False,11.0,4.0,1,left,K. Oubre Jr. cutting Layup (2 PTS) (P. Reed 1 AST),"[1626162, 1630194]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,2.0,P. Reed,1630194.0,1.0,,,,,,,,,,
17,PT10M24.00S,2024-02-11T00:14:08.5Z,1,REGULAR,foul,offensive,[],1630166,,,1610612764,6,2,2024-02-11T00:14:22Z,170000,False,,,0,,D. Avdija charge offensive FOUL (1 PF),"[1630166, 1626162]",1610612764.0,WAS,charge,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1198.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,
