actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-03-09T00:11:46.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-09T00:11:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-09T00:11:48.9Z,1,REGULAR,jumpball,recovered,[],1629684,,,1610612766,0,0,2024-03-09T00:11:48Z,40000,False,,,0,,Jump Ball N. Richards vs. R. Holmes: Tip to G. Williams,"[1629684, 1630208, 1626158]",1610612766.0,CHA,startperiod,G. Williams,1629684.0,Williams,G. Williams,Richards,1630208.0,Holmes,1626158.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2024-03-09T00:12:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,86.94152431011827,45.83333333333333,1610612766,0,0,2024-03-09T00:12:19Z,70000,False,-21.0,70.0,1,right,MISS G. Williams 7' driving floating Shot,[1629684],1610612766.0,CHA,driving floating,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2024-03-09T00:12:14.6Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,0,0,2024-03-09T00:12:19Z,80000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M19.00S,2024-03-09T00:12:26.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,13.87976346911958,36.27450980392157,1610612764,0,0,2024-03-09T00:12:30Z,90000,False,69.0,78.0,1,left,MISS K. Kuzma 10' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,10.39,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2024-03-09T00:12:29.5Z,1,REGULAR,rebound,defensive,[],203995,,,1610612766,0,0,2024-03-09T00:12:30Z,100000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,In The Paint (Non-RA),8-16 Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M12.00S,2024-03-09T00:12:33.7Z,1,REGULAR,3pt,Jump Shot,[],203995,73.27529566360053,12.990196078431374,1610612766,0,0,2024-03-09T00:12:40Z,110000,False,-185.0,199.0,1,right,MISS V. Micic 27' 3PT,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2024-03-09T00:12:37.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,0,0,2024-03-09T00:12:40Z,120000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT11M00.00S,2024-03-09T00:12:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.863994743758213,46.568627450980394,1610612764,2,0,2024-03-09T00:12:51Z,130000,False,17.0,3.0,1,left,D. Avdija driving Layup (2 PTS) (T. Jones 1 AST),"[1630166, 1626145]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,
15,PT10M49.00S,2024-03-09T00:12:56.7Z,1,REGULAR,2pt,Jump Shot,[],1628970,87.59855453350855,90.68627450980392,1610612766,2,2,2024-03-09T00:13:01Z,150000,False,203.0,64.0,1,right,M. Bridges 21' Jump Shot (2 PTS) (V. Micic 1 AST),"[1628970, 203995]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right,21.33,Made,,,,,2.0,V. Micic,203995.0,1.0,,,,,,,,,,
