actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
49,PT07M12.00S,2023-12-28T00:17:35.6Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,17,12,2023-12-28T00:17:37Z,490000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M06.00S,2023-12-28T00:17:44.4Z,1,REGULAR,turnover,traveling,[],1628398,,,1610612764,17,12,2023-12-28T00:17:57Z,500000,False,,,0,,K. Kuzma traveling TURNOVER (1 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,,,,,1.0,,,,
51,PT07M06.00S,2023-12-28T00:17:52.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,17,12,2023-12-28T00:17:52Z,510000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M51.00S,2023-12-28T00:20:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,93.9060446780552,52.20588235294118,1610612761,17,12,2023-12-28T00:21:03Z,520000,False,11.0,5.0,1,right,MISS O. Anunoby Layup - blocked,"[1628384, 1629673]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,Poole,1629673.0,,
54,PT06M51.00S,2023-12-28T00:20:58.5Z,1,REGULAR,block,,[],1629673,,,1610612761,17,12,2023-12-28T00:21:01Z,530000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M48.00S,2023-12-28T00:21:01.5Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,17,12,2023-12-28T00:21:03Z,540000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,
56,PT06M34.00S,2023-12-28T00:21:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,10.200394218134035,51.470588235294116,1610612764,19,12,2023-12-28T00:21:21Z,550000,False,-7.0,43.0,1,left,D. Avdija turnaround fadeaway Jump Shot (2 PTS),[1630166],1610612764.0,WAS,turnaround fadeaway,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.4,Made,2.0,,,,,,,,,,,,,,,,,
58,PT06M26.00S,2023-12-28T00:21:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.27792378449409,57.107843137254896,1610612761,19,14,2023-12-28T00:21:28Z,570000,False,36.0,29.0,1,right,P. Siakam Layup (4 PTS) (S. Barnes 4 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,4.0,S. Barnes,1630567.0,4.0,,,,,,,,,,,,,,
60,PT06M09.00S,2023-12-28T00:21:41.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,24.655059132720105,92.15686274509804,1610612764,19,14,2023-12-28T00:21:45Z,590000,False,-211.0,179.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.67,Missed,,,,,,,,,,,,,,,,,,
61,PT06M06.00S,2023-12-28T00:21:44.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,19,14,2023-12-28T00:21:45Z,600000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT05M57.00S,2023-12-28T00:21:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,80.6340341655716,34.80392156862745,1610612761,19,14,2023-12-28T00:21:59Z,610000,False,-76.0,130.0,1,right,MISS S. Barnes 15' step back Shot,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,15.02,Missed,,,,,,,,,,,,,,,,,,
63,PT05M54.00S,2023-12-28T00:21:56.2Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,19,14,2023-12-28T00:21:59Z,620000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,62.0,2.0,1.0,1.0,,,,,,,,,,
64,PT05M48.00S,2023-12-28T00:22:02.9Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612764,19,14,2023-12-28T00:22:10Z,630000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1630567]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Barnes,1630567.0
65,PT05M48.00S,2023-12-28T00:22:02.9Z,1,REGULAR,steal,,[],1630567,,,1610612761,19,14,2023-12-28T00:22:06Z,640000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
66,PT05M42.00S,2023-12-28T00:22:08.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,93.64323258869908,45.34313725490196,1610612761,19,14,2023-12-28T00:32:21Z,650000,False,-23.0,7.0,1,right,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
67,PT05M40.00S,2023-12-28T00:22:09.9Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,19,14,2023-12-28T00:22:09Z,660000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,66.0,2.0,1.0,1.0,,,,,,,,,,
68,PT05M40.00S,2023-12-28T00:22:10.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627783,95.0886990801577,45.83333333333333,1610612761,19,16,2023-12-28T00:22:21Z,670000,False,-21.0,-6.0,1,right,P. Siakam putback Layup (6 PTS),[1627783],1610612761.0,TOR,putback,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.17,Made,6.0,,,,,,,,,,,,,,,,,
69,PT05M22.00S,2023-12-28T00:22:29.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.5722733245729295,43.13725490196079,1610612764,21,16,2023-12-28T00:22:34Z,680000,False,34.0,19.0,1,left,D. Gafford alley-oop DUNK (6 PTS) (K. Kuzma 3 AST),"[1629655, 1628398]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.91,Made,6.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,,
71,PT05M04.00S,2023-12-28T00:22:47.1Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,21,16,2023-12-28T00:32:31Z,700000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1630166]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Avdija,1630166.0
72,PT05M04.00S,2023-12-28T00:22:47.1Z,1,REGULAR,steal,,[],1630166,,,1610612764,21,16,2023-12-28T00:22:49Z,710000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
73,PT04M49.00S,2023-12-28T00:23:01.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,34.510512483574246,64.2156862745098,1610612764,24,16,2023-12-28T00:23:05Z,720000,False,-71.0,272.0,1,left,D. Avdija 28' 3PT  (5 PTS) (J. Poole 1 AST),"[1630166, 1629673]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,28.1,Made,5.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
75,PT04M38.00S,2023-12-28T00:23:15.9Z,1,REGULAR,foul,offensive,[],1627751,,,1610612761,24,16,2023-12-28T00:23:28Z,740000,False,,,0,,J. Poeltl offensive FOUL (1 PF),"[1627751, 1630166]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1151.0,1.0,0.0,Avdija,1630166.0,,,,,
77,PT04M38.00S,2023-12-28T00:23:15.9Z,1,REGULAR,turnover,offensive foul,[],1627751,,,1610612761,24,16,2023-12-28T00:23:15Z,760000,False,,,0,,J. Poeltl offensive foul TURNOVER (1 TO),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1151.0,,,,,1.0,,,,
78,PT04M38.00S,2023-12-28T00:23:28.0Z,1,REGULAR,substitution,out,[],1629673,,,1610612764,24,16,2023-12-28T00:23:43Z,770000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M38.00S,2023-12-28T00:23:28.0Z,1,REGULAR,substitution,out,[],1627783,,,1610612764,24,16,2023-12-28T00:23:43Z,780000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M38.00S,2023-12-28T00:23:28.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,24,16,2023-12-28T00:23:43Z,790000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M38.00S,2023-12-28T00:23:28.0Z,1,REGULAR,substitution,in,[],203471,,,1610612764,24,16,2023-12-28T00:23:43Z,800000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M21.00S,2023-12-28T00:24:22.6Z,1,REGULAR,jumpball,recovered,[],203471,,,1610612764,24,16,2023-12-28T00:24:22Z,810000,False,,,0,,Jump Ball J. Poeltl vs. C. Kispert: Tip to D. Schroder,"[203471, 1627751, 1630557]",1610612761.0,TOR,heldball,D. Schroder,203471.0,Schroder,D. Schroder,Poeltl,1627751.0,Kispert,1630557.0,,,,,,,,,,,,,,,,,,,,,,
85,PT04M21.00S,2023-12-28T00:24:22.6Z,1,REGULAR,turnover,lost ball,[],1630557,,,1610612764,24,16,2023-12-28T00:24:22Z,840000,False,,,0,,C. Kispert lost ball TURNOVER (1 TO),"[1630557, 1627751]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,1.0,,,Poeltl,1627751.0
86,PT04M21.00S,2023-12-28T00:24:22.6Z,1,REGULAR,steal,,[],1627751,,,1610612761,24,16,2023-12-28T00:24:22Z,850000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M03.00S,2023-12-28T00:24:40.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,66.70499342969777,58.08823529411765,1610612761,24,19,2023-12-28T00:29:35Z,860000,False,40.0,260.0,1,right,G. Trent Jr. 26' 3PT pullup (6 PTS) (D. Schroder 1 AST),"[1629018, 203471]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.36,Made,6.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,
89,PT03M51.00S,2023-12-28T00:24:52.1Z,1,REGULAR,3pt,Jump Shot,[],1626145,31.61957950065703,24.509803921568626,1610612764,24,19,2023-12-28T00:29:46Z,880000,False,127.0,245.0,1,left,MISS T. Jones 27' pullup 3PT,[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,27.59,Missed,,,,,,,,,,,,,,,,,,
90,PT03M47.00S,2023-12-28T00:24:56.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,24,19,2023-12-28T00:24:56Z,890000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,89.0,2.0,1.0,1.0,,,,,,,,,,
91,PT03M39.00S,2023-12-28T00:25:03.7Z,1,REGULAR,3pt,Jump Shot,[],1629018,67.23061760840999,50.49019607843137,1610612761,24,19,2023-12-28T00:25:08Z,900000,False,2.0,256.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
