actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
25,PT09M43.00S,2023-12-30T00:14:45.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,3,2,2023-12-30T00:14:48Z,250000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT09M35.00S,2023-12-30T00:14:53.6Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612764,3,2,2023-12-30T00:15:00Z,260000,False,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 203915]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Dinwiddie,203915.0,,,,,,,,,,
27,PT09M35.00S,2023-12-30T00:14:53.6Z,1,REGULAR,steal,,[],203915,,,1610612751,3,2,2023-12-30T00:14:56Z,270000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M19.00S,2023-12-30T00:15:09.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,30.929697766097235,25.980392156862735,1610612751,3,5,2023-12-30T00:15:14Z,280000,False,120.0,238.0,1,left,C. Johnson 26' 3PT  (3 PTS) (S. Dinwiddie 1 AST),"[1629661, 203915]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.68,Made,,,,,3.0,,,,S. Dinwiddie,203915.0,1.0,,,,,,,
30,PT09M06.00S,2023-12-30T00:15:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,89.48751642575559,63.88633578431372,1610612764,5,5,2023-12-30T00:15:29Z,300000,False,69.0,46.0,1,right,T. Jones 8' driving floating bank Jump Shot (2 PTS),[1626145],1610612764.0,WAS,driving floating bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,8.34,Made,,,,,2.0,,,,,,,,,,,,,
31,PT08M50.00S,2023-12-30T00:15:38.2Z,1,REGULAR,3pt,Jump Shot,[],1628969,18.528252299605782,95.0750612745098,1610612751,5,5,2023-12-30T00:15:45Z,310000,False,-225.0,122.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
32,PT08M48.00S,2023-12-30T00:15:40.2Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,5,5,2023-12-30T00:15:45Z,320000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,31.0,4.0,2.0,2.0,,,,,,,,,,,,,,
33,PT08M47.00S,2023-12-30T00:15:43.5Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612751,5,5,2023-12-30T00:15:52Z,330000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Claxton 2 FT),"[1629655, 1629651]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628953.0,1.0,0.0,Claxton,1629651.0,,
35,PT08M47.00S,2023-12-30T00:16:12.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,5,6,2023-12-30T00:16:35Z,350000,False,,,0,,N. Claxton Free Throw 1 of 2 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
36,PT08M47.00S,2023-12-30T00:16:12.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,5,6,2023-12-30T00:16:35Z,360000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT08M44.00S,2023-12-30T00:16:15.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,5,6,2023-12-30T00:16:35Z,370000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,36.0,3.0,3.0,0.0,,,,,,,,,,,,,,
38,PT08M28.00S,2023-12-30T00:16:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,83.31143232588698,63.11274509803921,1610612764,5,6,2023-12-30T00:16:55Z,380000,False,66.0,104.0,1,right,MISS D. Avdija 12' pullup Shot,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,12.33,Missed,,,,,,,,,,,,,,,,,,
39,PT08M26.00S,2023-12-30T00:16:51.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,5,6,2023-12-30T00:16:55Z,390000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,,,38.0,5.0,3.0,2.0,,,,,,,,,,,,,,
40,PT08M15.00S,2023-12-30T00:17:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,10.430354796320628,49.26470588235294,1610612751,5,6,2023-12-30T00:17:10Z,400000,False,4.0,46.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
41,PT08M11.00S,2023-12-30T00:17:06.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,5,6,2023-12-30T00:17:10Z,410000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M09.00S,2023-12-30T00:17:08.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630166,89.14257555847568,47.05882352941176,1610612764,7,6,2023-12-30T00:17:19Z,420000,False,-15.0,50.0,1,right,D. Avdija running alley-oop DUNK (2 PTS) (T. Jones 1 AST),"[1630166, 1626145]",1610612764.0,WAS,running alley-oop,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,,,,,2.0,,,,T. Jones,1626145.0,1.0,,,,,,,
44,PT07M56.00S,2023-12-30T00:17:22.1Z,1,REGULAR,2pt,Jump Shot,[],1628969,13.272010512483575,78.2781862745098,1610612751,7,8,2023-12-30T00:17:31Z,440000,False,-141.0,72.0,1,left,M. Bridges 15' fadeaway Jump Shot (2 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,15.88,Made,,,,,2.0,,,,,,,,,,,,,
45,PT07M49.00S,2023-12-30T00:17:29.8Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612764,7,8,2023-12-30T00:17:36Z,450000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1628969]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Bridges,1628969.0,,,,,,,,,,
46,PT07M49.00S,2023-12-30T00:17:29.8Z,1,REGULAR,steal,,[],1628969,,,1610612751,7,8,2023-12-30T00:17:32Z,460000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M37.00S,2023-12-30T00:17:41.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,7.095926412614986,3.8985906862745026,1610612751,7,8,2023-12-30T00:17:52Z,470000,False,231.0,14.0,1,left,MISS S. Dinwiddie 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
48,PT07M32.00S,2023-12-30T00:17:46.8Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,7,8,2023-12-30T00:17:52Z,480000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,,
49,PT07M27.00S,2023-12-30T00:17:51.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629661,6.356767411300922,54.411764705882355,1610612751,7,10,2023-12-30T00:25:12Z,490000,False,-22.0,7.0,1,left,C. Johnson driving reverse Layup (5 PTS) (D. Finney-Smith 1 AST),"[1629661, 1627827]",1610612751.0,BKN,driving reverse,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,5.0,,,,D. Finney-Smith,1627827.0,1.0,,,,,,,
51,PT07M10.00S,2023-12-30T00:18:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,91.06438896189225,48.85493259803921,1610612764,9,10,2023-12-30T00:26:10Z,510000,False,-6.0,31.0,1,right,K. Kuzma driving finger roll Layup (5 PTS) (J. Poole 1 AST),"[1628398, 1629673]",1610612764.0,WAS,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,5.0,,,,J. Poole,1629673.0,1.0,,,,,,,
53,PT06M54.00S,2023-12-30T00:18:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,9.116294349540084,50.0,1610612751,9,12,2023-12-30T00:18:30Z,530000,False,0.0,33.0,1,left,M. Bridges cutting Layup (4 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612751.0,BKN,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,4.0,,,,C. Johnson,1629661.0,1.0,,,,,,,
55,PT06M38.00S,2023-12-30T00:18:40.8Z,1,REGULAR,2pt,Jump Shot,[],1626145,89.75032851511169,22.771139705882348,1610612764,11,12,2023-12-30T00:18:55Z,550000,False,-136.0,44.0,1,right,T. Jones 14' pullup Jump Shot (4 PTS),[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,14.3,Made,,,,,4.0,,,,,,,,,,,,,
56,PT06M21.00S,2023-12-30T00:19:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,8.459264126149804,52.94117647058824,1610612751,11,14,2023-12-30T00:27:09Z,560000,False,-15.0,27.0,1,left,N. Claxton driving Layup (5 PTS) (C. Johnson 2 AST),"[1629651, 1629661]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,5.0,,,,C. Johnson,1629661.0,2.0,,,,,,,
58,PT06M21.00S,2023-12-30T00:19:11.8Z,1,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612751,11,14,2023-12-30T00:22:15Z,580000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Claxton 1 FT),"[1629655, 1629651]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101283.0,2.0,0.0,Claxton,1629651.0,,
60,PT06M21.00S,2023-12-30T00:19:31.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,11,14,2023-12-30T00:19:32Z,600000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M21.00S,2023-12-30T00:20:38.8Z,1,REGULAR,substitution,out,[],1630166,,,1610612751,11,14,2023-12-30T00:22:34Z,610000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M21.00S,2023-12-30T00:20:38.8Z,1,REGULAR,substitution,in,[],1641731,,,1610612751,11,14,2023-12-30T00:22:34Z,620000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M21.00S,2023-12-30T00:22:40.6Z,1,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,11,14,2023-12-30T00:23:01Z,630000,False,,,0,,MISS N. Claxton Free Throw 1 of 1,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
64,PT06M07.00S,2023-12-30T00:22:54.6Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,14,2023-12-30T00:22:44Z,640000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,63.0,3.0,3.0,0.0,,,,,,,,,,,,,,
65,PT06M04.00S,2023-12-30T00:22:44.6Z,1,REGULAR,2pt,Jump Shot,[],1628398,87.82851511169514,22.058823529411768,1610612764,13,14,2023-12-30T00:27:41Z,650000,False,-140.0,62.0,1,right,K. Kuzma 15' turnaround fadeaway Jump Shot (7 PTS) (T. Jones 2 AST),"[1628398, 1626145]",1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,15.28,Made,,,,,7.0,,,,T. Jones,1626145.0,2.0,,,,,,,
66,PT05M48.00S,2023-12-30T00:23:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,10.693166885676746,50.245098039215684,1610612751,13,14,2023-12-30T00:29:01Z,660000,False,-1.0,48.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
67,PT05M46.00S,2023-12-30T00:23:02.9Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,13,14,2023-12-30T00:23:05Z,670000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,
68,PT05M40.00S,2023-12-30T00:23:08.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629673,80.73258869908015,50.245098039215684,1610612764,15,14,2023-12-30T00:29:27Z,680000,False,1.0,129.0,1,right,J. Poole 12' driving floating Jump Shot (2 PTS),[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,12.86,Made,,,,,2.0,,,,,,,,,,,,,
69,PT05M21.00S,2023-12-30T00:23:31.4Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612751,15,14,2023-12-30T00:23:42Z,690000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629673, 1628969]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Bridges,1628969.0,,
71,PT05M21.00S,2023-12-30T00:24:00.6Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,15,14,2023-12-30T00:24:00Z,710000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT05M21.00S,2023-12-30T00:24:00.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,15,14,2023-12-30T00:24:00Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
73,PT05M21.00S,2023-12-30T00:24:01.8Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,15,14,2023-12-30T00:24:14Z,730000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M21.00S,2023-12-30T00:24:01.8Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,15,14,2023-12-30T00:24:14Z,740000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M21.00S,2023-12-30T00:24:01.8Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,15,14,2023-12-30T00:24:14Z,750000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M21.00S,2023-12-30T00:24:01.8Z,1,REGULAR,substitution,in,[],1626220,,,1610612751,15,14,2023-12-30T00:24:14Z,760000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M21.00S,2023-12-30T00:24:01.8Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,15,14,2023-12-30T00:24:14Z,770000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M21.00S,2023-12-30T00:24:01.8Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,15,14,2023-12-30T00:24:14Z,780000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M21.00S,2023-12-30T00:24:23.7Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,15,15,2023-12-30T00:24:23Z,790000,False,,,0,,M. Bridges Free Throw 2 of 2 (5 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
