actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M16.00S,2024-03-07T00:13:03.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,3,5,2024-03-07T00:13:02Z,180000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT09M55.00S,2024-03-07T00:13:35.9Z,1,REGULAR,2pt,Jump Shot,[],1641710,80.07555847568989,32.59803921568627,1610612753,3,5,2024-03-07T00:13:41Z,200000,False,-87.0,135.0,1,right,MISS A. Black 16' pullup Shot,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,16.04,Missed,,,,,,,,,,,,,,,,,,
21,PT09M50.00S,2024-03-07T00:13:40.9Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,3,5,2024-03-07T00:13:40Z,210000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M39.00S,2024-03-07T00:13:52.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,33.163600525624176,48.774509803921575,1610612764,6,5,2024-03-07T00:13:59Z,220000,False,6.0,259.0,1,left,K. Kuzma 25' 3PT step back (6 PTS),[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,25.93,Made,,,,,6.0,,,,,,,,,,,,,
23,PT09M21.00S,2024-03-07T00:14:11.4Z,1,REGULAR,turnover,traveling,[],1630591,,,1610612753,6,5,2024-03-07T00:14:20Z,230000,False,,,0,,J. Suggs traveling TURNOVER (1 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203591.0,1.0,,,,,,,,
24,PT09M07.00S,2024-03-07T00:14:36.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,26.593298291721425,83.33333333333334,1610612764,9,5,2024-03-07T00:14:42Z,240000,False,-167.0,197.0,1,left,C. Kispert 25' 3PT  (3 PTS) (K. Kuzma 1 AST),"[1630557, 1628398]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
26,PT08M47.00S,2024-03-07T00:14:56.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629048,89.4053876478318,51.71568627450981,1610612753,9,7,2024-03-07T00:15:00Z,260000,False,9.0,47.0,1,right,G. Bitadze turnaround Hook (2 PTS) (A. Black 2 AST),"[1629048, 1641710]",1610612753.0,ORL,turnaround,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,,,,,2.0,A. Black,1641710.0,2.0,,,,,,,,,,
28,PT08M39.00S,2024-03-07T00:15:05.4Z,1,REGULAR,foul,offensive,[],1630557,,,1610612764,9,7,2024-03-07T00:15:18Z,280000,False,,,0,,C. Kispert offensive FOUL (1 PF),"[1630557, 1641710]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203591.0,,1.0,0.0,Black,1641710.0,,,,
30,PT08M39.00S,2024-03-07T00:15:05.4Z,1,REGULAR,turnover,offensive foul,[],1630557,,,1610612764,9,7,2024-03-07T00:15:05Z,300000,False,,,0,,C. Kispert offensive foul TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203591.0,1.0,,,,,,,,
31,PT08M22.00S,2024-03-07T00:15:35.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,88.61695137976346,58.088235294117645,1610612753,9,9,2024-03-07T00:15:56Z,310000,False,40.0,55.0,1,right,P. Banchero 6' floating Jump Shot (2 PTS),[1631094],1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,,,,,2.0,,,,,,,,,,,,,
32,PT08M09.00S,2024-03-07T00:15:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.619579500657039,46.07843137254902,1610612764,11,9,2024-03-07T00:21:12Z,320000,False,20.0,10.0,1,left,C. Kispert cutting Layup (5 PTS) (K. Kuzma 2 AST),"[1630557, 1628398]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,5.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,
34,PT07M54.00S,2024-03-07T00:16:03.9Z,1,REGULAR,3pt,Jump Shot,[],1631094,84.93758212877792,4.166666666666657,1610612753,11,9,2024-03-07T00:16:09Z,340000,False,-229.0,89.0,1,right,MISS P. Banchero 24' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,24.59,Missed,,,,,,,,,,,,,,,,,,
35,PT07M52.00S,2024-03-07T00:16:05.9Z,1,REGULAR,rebound,offensive,[],1641710,,,1610612753,11,9,2024-03-07T00:16:09Z,350000,False,,,0,,A. Black REBOUND (Off:1 Def:0),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT07M47.00S,2024-03-07T00:16:12.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630532,88.09132720105124,41.666666666666664,1610612753,11,9,2024-03-07T00:17:03Z,360000,False,-42.0,59.0,1,right,MISS F. Wagner 7' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
38,PT07M45.00S,2024-03-07T00:16:14.1Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,11,9,2024-03-07T00:16:20Z,380000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,
39,PT07M45.00S,2024-03-07T00:16:20.9Z,1,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612753,11,9,2024-03-07T00:16:30Z,390000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Wagner 2 FT),"[1630557, 1630532]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,,2.0,0.0,Wagner,1630532.0,,,,
41,PT07M45.00S,2024-03-07T00:16:44.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,11,10,2024-03-07T00:16:44Z,410000,False,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
42,PT07M45.00S,2024-03-07T00:17:00.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,11,11,2024-03-07T00:17:00Z,420000,False,,,0,,F. Wagner Free Throw 2 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
43,PT07M35.00S,2024-03-07T00:17:11.8Z,1,REGULAR,3pt,Jump Shot,[],1630166,25.016425755584763,87.5,1610612764,11,11,2024-03-07T00:17:16Z,430000,False,-188.0,183.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
44,PT07M31.00S,2024-03-07T00:17:15.8Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,11,11,2024-03-07T00:17:16Z,440000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M17.00S,2024-03-07T00:17:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.71944809461235,50.0,1610612753,11,11,2024-03-07T00:17:34Z,450000,False,0.0,35.0,1,right,MISS F. Wagner cutting Layup,[1630532],1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
46,PT07M15.00S,2024-03-07T00:17:31.5Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,11,2024-03-07T00:17:34Z,460000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M10.00S,2024-03-07T00:17:36.1Z,1,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1628398,8.722076215505908,45.58823529411765,1610612764,11,11,2024-03-07T00:19:04Z,470000,False,22.0,29.0,1,left,MISS K. Kuzma driving Hook,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
48,PT07M08.00S,2024-03-07T00:17:38.1Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,11,11,2024-03-07T00:17:44Z,480000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT07M02.00S,2024-03-07T00:17:44.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,94.00459921156373,56.61764705882353,1610612753,11,13,2024-03-07T00:17:50Z,490000,False,33.0,4.0,1,right,P. Banchero running Layup (4 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.33,Made,,,,,4.0,,,,,,,,,,,,,
50,PT06M55.00S,2024-03-07T00:17:51.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,5.699737187910642,50.73529411764706,1610612764,13,13,2024-03-07T00:19:55Z,500000,False,-4.0,1.0,1,left,D. Avdija driving DUNK (2 PTS) (C. Kispert 1 AST),"[1630166, 1630557]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,2.0,C. Kispert,1630557.0,1.0,,,,,,,,,,
52,PT06M30.00S,2024-03-07T00:18:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.87319316688567,53.431372549019606,1610612753,13,15,2024-03-07T00:18:22Z,520000,False,17.0,5.0,1,right,F. Wagner driving Layup (6 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,6.0,,,,,,,,,,,,,
53,PT06M23.00S,2024-03-07T00:18:29.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,15,2024-03-07T00:18:29Z,530000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M23.00S,2024-03-07T00:18:30.7Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,13,15,2024-03-07T00:21:07Z,540000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M23.00S,2024-03-07T00:18:30.7Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,13,15,2024-03-07T00:21:07Z,550000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M23.00S,2024-03-07T00:18:30.7Z,1,REGULAR,substitution,in,[],1629673,,,1610612764,13,15,2024-03-07T00:21:07Z,560000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M23.00S,2024-03-07T00:18:30.7Z,1,REGULAR,substitution,in,[],1626158,,,1610612764,13,15,2024-03-07T00:21:07Z,570000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M10.00S,2024-03-07T00:21:34.5Z,1,REGULAR,3pt,Jump Shot,[],1626145,34.21484888304862,63.23529411764706,1610612764,13,15,2024-03-07T00:21:39Z,580000,False,-66.0,269.0,1,left,MISS T. Jones 27' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,27.71,Missed,,,,,,,,,,,,,,,,,,
59,PT06M07.00S,2024-03-07T00:21:37.5Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,13,15,2024-03-07T00:21:39Z,590000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,58.0,3.0,2.0,1.0,,,,,,,,,,,,,,
62,PT05M49.00S,2024-03-07T00:22:08.8Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612753,13,15,2024-03-07T00:22:16Z,620000,False,,,0,,R. Holmes shooting personal FOUL (1 PF) (Wagner 2 FT),"[1626158, 1630532]",1610612764.0,WAS,shooting,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,,1.0,0.0,Wagner,1630532.0,,,,
64,PT05M49.00S,2024-03-07T00:22:22.5Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,13,16,2024-03-07T00:22:22Z,640000,False,,,0,,F. Wagner Free Throw 1 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
65,PT05M49.00S,2024-03-07T00:22:38.3Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,13,16,2024-03-07T00:22:38Z,650000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT05M46.00S,2024-03-07T00:22:40.4Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,13,16,2024-03-07T00:22:40Z,660000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT05M37.00S,2024-03-07T00:22:48.8Z,1,REGULAR,2pt,Jump Shot,[],1626145,20.41721419185282,64.70588235294117,1610612764,15,16,2024-03-07T00:23:09Z,670000,False,-74.0,139.0,1,left,T. Jones 15' driving floating Jump Shot (2 PTS),[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,15.76,Made,,,,,2.0,,,,,,,,,,,,,
68,PT05M23.00S,2024-03-07T00:23:03.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,85.20039421813404,62.99019607843137,1610612753,15,16,2024-03-07T00:23:08Z,680000,False,65.0,87.0,1,right,MISS P. Banchero 10' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,10.83,Missed,,,,,,,,,,,,,,,,,,
69,PT05M19.00S,2024-03-07T00:23:07.6Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,15,16,2024-03-07T00:23:08Z,690000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT05M07.00S,2024-03-07T00:23:19.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.225361366622863,45.09803921568627,1610612764,17,16,2024-03-07T00:23:38Z,700000,False,25.0,6.0,1,left,K. Kuzma finger roll Layup (8 PTS),[1628398],1610612764.0,WAS,finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,8.0,,,,,,,,,,,,,
71,PT04M53.00S,2024-03-07T00:23:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612753,17,16,2024-03-07T00:23:44Z,710000,False,,,0,,R. Holmes shooting personal FOUL (2 PF) (Wagner 2 FT),"[1626158, 1630532]",1610612764.0,WAS,shooting,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627519.0,,2.0,0.0,Wagner,1630532.0,,,,
73,PT04M53.00S,2024-03-07T00:24:01.6Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,17,17,2024-03-07T00:24:01Z,730000,False,,,0,,F. Wagner Free Throw 1 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
74,PT04M53.00S,2024-03-07T00:24:02.4Z,1,REGULAR,substitution,out,[],1641710,,,1610612753,17,17,2024-03-07T00:24:09Z,740000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M53.00S,2024-03-07T00:24:02.4Z,1,REGULAR,substitution,in,[],204060,,,1610612753,17,17,2024-03-07T00:24:09Z,750000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M53.00S,2024-03-07T00:24:25.0Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,17,18,2024-03-07T00:24:25Z,760000,False,,,0,,F. Wagner Free Throw 2 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
77,PT04M43.00S,2024-03-07T00:24:36.1Z,1,REGULAR,3pt,Jump Shot,[],1626145,28.695795006570307,79.16666666666666,1610612764,20,18,2024-03-07T00:24:40Z,770000,False,-146.0,217.0,1,left,T. Jones 26' 3PT pullup (5 PTS) (J. Poole 1 AST),"[1626145, 1629673]",1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,26.16,Made,,,,,5.0,J. Poole,1629673.0,1.0,,,,,,,,,,
79,PT04M27.00S,2024-03-07T00:24:51.9Z,1,REGULAR,2pt,Jump Shot,[],1631094,72.19119579500656,57.35294117647059,1610612753,20,18,2024-03-07T00:25:01Z,790000,False,37.0,209.0,1,right,MISS P. Banchero 21' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,21.21,Missed,,,,,,,,,,,,,,,,,,
80,PT04M24.00S,2024-03-07T00:24:54.9Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,20,18,2024-03-07T00:25:01Z,800000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT04M21.00S,2024-03-07T00:24:58.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,5.042706964520377,46.568627450980394,1610612764,22,18,2024-03-07T00:25:26Z,810000,False,17.0,-5.0,1,left,K. Kuzma running Layup (10 PTS) (T. Jones 2 AST),"[1628398, 1626145]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,10.0,T. Jones,1626145.0,2.0,,,,,,,,,,
84,PT04M02.00S,2024-03-07T00:25:23.8Z,1,REGULAR,substitution,out,[],1641731,,,1610612753,22,18,2024-03-07T00:25:41Z,840000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M02.00S,2024-03-07T00:25:23.8Z,1,REGULAR,substitution,out,[],1626145,,,1610612753,22,18,2024-03-07T00:25:41Z,850000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M02.00S,2024-03-07T00:25:23.8Z,1,REGULAR,substitution,out,[],1628398,,,1610612753,22,18,2024-03-07T00:25:41Z,860000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M02.00S,2024-03-07T00:25:23.8Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,22,18,2024-03-07T00:25:41Z,870000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M02.00S,2024-03-07T00:25:23.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612753,22,18,2024-03-07T00:25:41Z,880000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M02.00S,2024-03-07T00:25:23.8Z,1,REGULAR,substitution,in,[],1630166,,,1610612753,22,18,2024-03-07T00:25:41Z,890000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
