actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-04-05T23:11:27.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-05T23:11:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-04-05T23:11:29.2Z,1,REGULAR,jumpball,recovered,[],1631133,,,1610612757,0,0,2024-04-05T23:11:29Z,40000,False,,,0,,Jump Ball D. Ayton vs. T. Vukcevic: Tip to J. Walker,"[1631133, 1629028, 1641774]",1610612757.0,POR,startperiod,J. Walker,1631133.0,Walker,J. Walker,Ayton,1629028.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-04-05T23:11:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,8.672798948751643,56.885723039215684,1610612757,0,0,2024-04-05T23:11:51Z,70000,False,-34.0,29.0,1,left,MISS K. Murray driving Layup,[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-04-05T23:11:46.6Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,0,0,2024-04-05T23:11:51Z,80000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M39.00S,2024-04-05T23:11:47.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,8.09789750328515,54.65686274509803,1610612757,0,2,2024-04-05T23:12:10Z,90000,False,-23.0,24.0,1,left,K. Murray putback Layup (2 PTS),[1631200],1610612757.0,POR,putback,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M22.00S,2024-04-05T23:12:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,94.30026281208936,46.32352941176471,1610612764,2,2,2024-04-05T23:12:11Z,100000,False,-18.0,1.0,1,right,T. Vukcevic driving Layup (2 PTS) (J. Poole 1 AST),"[1641774, 1629673]",1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,,,
12,PT11M22.00S,2024-04-05T23:12:10.0Z,1,REGULAR,foul,personal,['1freethrow'],1630703,,,1610612764,2,2,2024-04-05T23:12:18Z,120000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Vukcevic 1 FT),"[1630703, 1641774]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,Vukcevic,1641774.0,,,,,
14,PT11M22.00S,2024-04-05T23:12:29.4Z,1,REGULAR,freethrow,1 of 1,[],1641774,,,1610612764,2,2,2024-04-05T23:12:31Z,140000,False,,,0,,MISS T. Vukcevic Free Throw 1 of 1,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
15,PT11M20.00S,2024-04-05T23:12:31.4Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612757,2,2,2024-04-05T23:12:31Z,150000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT11M02.00S,2024-04-05T23:13:04.2Z,1,REGULAR,2pt,Jump Shot,[],1629028,23.127463863337713,49.93872549019608,1610612757,2,2,2024-04-05T23:13:11Z,170000,False,0.0,165.0,1,left,MISS D. Ayton 16' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,16.49,Missed,,,,,,,,,,,,,,,,,,
