actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M46.00S,2023-11-11T00:12:37.9Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,2,0,2023-11-11T00:12:38Z,160000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,
17,PT10M34.00S,2023-11-11T00:12:49.3Z,1,REGULAR,3pt,Jump Shot,[],1628398,2.578843626806833,98.77450980392157,1610612764,5,0,2023-11-11T00:12:53Z,170000,False,-244.0,-28.0,1,left,K. Kuzma 24' 3PT  (3 PTS) (D. Avdija 1 AST),"[1628398, 1630166]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,24.55,Made,,,,,3.0,D. Avdija,1630166.0,1.0,,,,,,,
19,PT10M15.00S,2023-11-11T00:13:08.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,84.31340341655716,97.05882352941177,1610612766,5,0,2023-11-11T00:13:13Z,190000,False,235.0,95.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,25.38,Missed,,,,,,,,,,,,,,,
20,PT10M11.00S,2023-11-11T00:13:12.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,5,0,2023-11-11T00:13:13Z,200000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,
21,PT10M03.00S,2023-11-11T00:13:21.4Z,1,REGULAR,foul,offensive,[],1628398,,,1610612764,5,0,2023-11-11T00:13:44Z,210000,False,,,0,,K. Kuzma offensive FOUL (1 PF),"[1628398, 1629023]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Washington,1629023.0,,
23,PT10M03.00S,2023-11-11T00:13:21.4Z,1,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,5,0,2023-11-11T00:13:44Z,230000,False,,,0,,K. Kuzma offensive foul TURNOVER (1 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,,,,200832.0,,,,,,
24,PT09M45.00S,2023-11-11T00:13:58.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,66.3107752956636,25.98039215686275,1610612766,5,0,2023-11-11T00:14:02Z,240000,False,-120.0,264.0,1,right,MISS B. Miller 29' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,29.02,Missed,,,,,,,,,,,,,,,
25,PT09M41.00S,2023-11-11T00:14:02.4Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,5,0,2023-11-11T00:14:02Z,250000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,
26,PT09M35.00S,2023-11-11T00:14:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,5.338370565045992,64.4607843137255,1610612764,7,0,2023-11-11T00:14:14Z,260000,False,-72.0,-2.0,1,left,J. Poole 7' driving floating Jump Shot (2 PTS) (D. Avdija 2 AST),"[1629673, 1630166]",1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,7.23,Made,,,,,2.0,D. Avdija,1630166.0,2.0,,,,,,,
28,PT09M16.00S,2023-11-11T00:14:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,85.3646517739816,42.40196078431372,1610612766,7,0,2023-11-11T00:14:30Z,280000,False,-38.0,85.0,1,right,MISS M. Williams 9' floating Shot,[1631109],1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,9.32,Missed,,,,,,,,,,,,,,,
29,PT09M14.00S,2023-11-11T00:14:28.2Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,7,0,2023-11-11T00:14:30Z,290000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,
30,PT09M10.00S,2023-11-11T00:14:32.5Z,1,REGULAR,3pt,Jump Shot,[],1626145,5.995400788436268,97.05882352941177,1610612764,10,0,2023-11-11T00:14:38Z,300000,False,-235.0,4.0,1,left,T. Jones 3PT  (3 PTS) (J. Poole 1 AST),"[1626145, 1629673]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,23.53,Made,,,,,3.0,J. Poole,1629673.0,1.0,,,,,,,
32,PT08M56.00S,2023-11-11T00:14:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612766,10,0,2023-11-11T00:14:58Z,320000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Ball 2 FT),"[1626145, 1630163]",1610612764.0,WAS,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Ball,1630163.0,,
34,PT08M56.00S,2023-11-11T00:15:21.6Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,10,1,2023-11-11T00:15:45Z,340000,False,,,0,,L. Ball Free Throw 1 of 2 (1 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
35,PT08M56.00S,2023-11-11T00:15:21.6Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,10,1,2023-11-11T00:15:45Z,350000,False,,,0,,MISS L. Ball Free Throw 2 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
36,PT08M54.00S,2023-11-11T00:15:23.6Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,10,1,2023-11-11T00:15:45Z,360000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
37,PT08M41.00S,2023-11-11T00:15:54.5Z,1,REGULAR,turnover,lost ball,[],1630166,,,1610612764,10,1,2023-11-11T00:15:58Z,370000,False,,,0,,D. Avdija lost ball TURNOVER (1 TO),"[1630166, 1630163]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,1.0,Ball,1630163.0,,,,,,,,,,,,,,,,,
38,PT08M41.00S,2023-11-11T00:15:54.5Z,1,REGULAR,steal,,[],1630163,,,1610612766,10,1,2023-11-11T00:20:58Z,380000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M33.00S,2023-11-11T00:16:03.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631109,92.72339027595268,54.65686274509803,1610612766,10,3,2023-11-11T00:16:13Z,390000,False,23.0,16.0,1,right,M. Williams DUNK (2 PTS) (G. Hayward 1 AST),"[1631109, 202330]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,2.82,Made,,,,,2.0,G. Hayward,202330.0,1.0,,,,,,,
41,PT08M18.00S,2023-11-11T00:16:17.7Z,1,REGULAR,3pt,Jump Shot,[],1628398,21.895532194480946,96.07843137254902,1610612764,10,3,2023-11-11T00:16:22Z,410000,False,-230.0,153.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,27.67,Missed,,,,,,,,,,,,,,,
42,PT08M14.00S,2023-11-11T00:16:21.7Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,10,3,2023-11-11T00:16:22Z,420000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,
43,PT08M08.00S,2023-11-11T00:16:27.9Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,10,3,2023-11-11T00:16:32Z,430000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1630166]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,1.0,Avdija,1630166.0,,,,,,,,,,,,,,,,,
44,PT08M08.00S,2023-11-11T00:16:27.9Z,1,REGULAR,steal,,[],1630166,,,1610612764,10,3,2023-11-11T00:16:29Z,440000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
45,PT08M02.00S,2023-11-11T00:16:33.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,5.601182654402102,97.54901960784314,1610612764,13,3,2023-11-11T00:16:38Z,450000,False,-238.0,0.0,1,left,T. Jones 3PT  (6 PTS) (D. Avdija 3 AST),"[1626145, 1630166]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,23.77,Made,,,,,6.0,D. Avdija,1630166.0,3.0,,,,,,,
47,PT07M51.00S,2023-11-11T00:16:48.1Z,1,REGULAR,turnover,palming,[],1641706,,,1610612766,13,3,2023-11-11T00:16:55Z,470000,False,,,0,,B. Miller palming TURNOVER (1 TO),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Center,1.0,,,,,,,,,,,,,1627963.0,,,,,,
48,PT07M30.00S,2023-11-11T00:17:25.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,8.492115637319317,58.82352941176471,1610612764,15,3,2023-11-11T00:17:30Z,480000,False,-44.0,27.0,1,left,T. Jones floating Jump Shot (8 PTS),[1626145],1610612764.0,WAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,5.19,Made,,,,,8.0,,,,,,,,,,
49,PT07M14.00S,2023-11-11T00:17:41.7Z,1,REGULAR,2pt,Jump Shot,[],1641706,82.34231274638634,28.676470588235293,1610612766,15,5,2023-11-11T00:17:47Z,490000,False,-107.0,113.0,1,right,B. Miller 15' pullup Jump Shot (2 PTS) (G. Hayward 2 AST),"[1641706, 202330]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,,,,15.57,Made,,,,,2.0,G. Hayward,202330.0,2.0,,,,,,,
51,PT07M01.00S,2023-11-11T00:17:53.6Z,1,REGULAR,3pt,Jump Shot,[],1630166,5.732588699080158,3.431372549019608,1610612764,15,5,2023-11-11T00:17:57Z,510000,False,233.0,1.0,1,left,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,,23.28,Missed,,,,,,,,,,,,,,,
52,PT07M00.00S,2023-11-11T00:17:54.6Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,15,5,2023-11-11T00:17:57Z,520000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,
53,PT06M53.00S,2023-11-11T00:18:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,92.46057818659659,64.70588235294117,1610612766,15,5,2023-11-11T00:19:12Z,530000,False,74.0,18.0,1,right,MISS M. Williams 7' floating Shot,[1631109],1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,7.58,Missed,,,,,,,,,,,,,,,
54,PT06M47.00S,2023-11-11T00:18:09.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,15,5,2023-11-11T00:18:13Z,540000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,
55,PT06M34.00S,2023-11-11T00:18:22.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,8.09789750328515,51.9607843137255,1610612764,17,5,2023-11-11T00:18:31Z,550000,False,-10.0,24.0,1,left,D. Gafford driving DUNK (2 PTS) (J. Poole 2 AST),"[1629655, 1629673]",1610612764.0,WAS,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,2.56,Made,,,,,2.0,J. Poole,1629673.0,2.0,,,,,,,
57,PT06M34.00S,2023-11-11T00:18:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,17,5,2023-11-11T00:18:28Z,570000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M34.00S,2023-11-11T00:18:29.8Z,1,REGULAR,substitution,out,[],1630166,,,1610612766,17,5,2023-11-11T00:21:15Z,580000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M34.00S,2023-11-11T00:18:29.8Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,17,5,2023-11-11T00:21:15Z,590000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M34.00S,2023-11-11T00:18:29.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612766,17,5,2023-11-11T00:21:15Z,600000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M34.00S,2023-11-11T00:18:29.8Z,1,REGULAR,substitution,in,[],1630550,,,1610612766,17,5,2023-11-11T00:21:15Z,610000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M21.00S,2023-11-11T00:21:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,81.94809461235218,60.5392156862745,1610612766,17,5,2023-11-11T00:22:50Z,620000,False,53.0,117.0,1,right,MISS B. Miller 12' floating Shot,[1641706],1610612766.0,CHA,floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,12.85,Missed,,,,,,,,,,,,,,,
63,PT06M17.00S,2023-11-11T00:21:42.2Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,17,5,2023-11-11T00:21:43Z,630000,False,,,0,,B. Miller REBOUND (Off:1 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,62.0,1.0,0.0,1.0,,,,,,,,,,,
64,PT06M17.00S,2023-11-11T00:21:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641706,84.57621550591328,59.55882352941176,1610612766,17,7,2023-11-11T00:23:46Z,640000,False,48.0,92.0,1,right,B. Miller 10' putback Layup (4 PTS),[1641706],1610612766.0,CHA,putback,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,10.41,Made,,,,,4.0,,,,,,,,,,
65,PT06M00.00S,2023-11-11T00:21:57.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,20.71287779237845,93.62745098039215,1610612764,17,7,2023-11-11T00:22:04Z,650000,False,-218.0,142.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,26.04,Missed,,,,,,,,,,,,,,,
66,PT05M54.00S,2023-11-11T00:22:03.5Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,17,7,2023-11-11T00:22:04Z,660000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,,
67,PT05M35.00S,2023-11-11T00:22:23.5Z,1,REGULAR,3pt,Jump Shot,[],1641706,86.28449408672799,1.9607843137254901,1610612766,17,7,2023-11-11T00:22:28Z,670000,False,-240.0,76.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,25.21,Missed,,,,,,,,,,,,,,,
68,PT05M31.00S,2023-11-11T00:22:27.5Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,17,7,2023-11-11T00:22:28Z,680000,False,,,0,,B. Miller REBOUND (Off:2 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,67.0,2.0,0.0,2.0,,,,,,,,,,,
69,PT05M29.00S,2023-11-11T00:22:30.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630550,81.42247043363994,49.26470588235294,1610612766,17,9,2023-11-11T00:22:34Z,690000,False,-4.0,122.0,1,right,J. Thor 12' Jump Shot (2 PTS) (B. Miller 1 AST),"[1630550, 1641706]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,,,,12.22,Made,,,,,2.0,B. Miller,1641706.0,1.0,,,,,,,
71,PT05M15.00S,2023-11-11T00:22:49.3Z,1,REGULAR,foul,personal,[],1630550,,,1610612764,17,9,2023-11-11T00:22:59Z,710000,False,,,0,,J. Thor personal FOUL (1 PF),"[1630550, 1629655]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Gafford,1629655.0,,
73,PT05M15.00S,2023-11-11T00:22:58.2Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,17,9,2023-11-11T00:23:12Z,730000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M15.00S,2023-11-11T00:22:58.2Z,1,REGULAR,substitution,out,[],1630163,,,1610612764,17,9,2023-11-11T00:23:12Z,740000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M15.00S,2023-11-11T00:22:58.2Z,1,REGULAR,substitution,in,[],201568,,,1610612764,17,9,2023-11-11T00:23:12Z,750000,False,,,0,,SUB in: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M15.00S,2023-11-11T00:22:58.2Z,1,REGULAR,substitution,in,[],1630177,,,1610612764,17,9,2023-11-11T00:23:12Z,760000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M08.00S,2023-11-11T00:23:17.9Z,1,REGULAR,3pt,Jump Shot,[],201568,31.488173455978973,69.11764705882352,1610612764,17,9,2023-11-11T00:23:22Z,770000,False,-96.0,243.0,1,left,MISS D. Gallinari 26' 3PT,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Left Center,,,,26.16,Missed,,,,,,,,,,,,,,,
78,PT05M04.00S,2023-11-11T00:23:21.9Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612766,17,9,2023-11-11T00:23:22Z,780000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT04M55.00S,2023-11-11T00:23:29.8Z,1,REGULAR,3pt,Jump Shot,[],1630550,96.00854139290408,3.431372549019608,1610612766,17,9,2023-11-11T00:23:34Z,790000,False,-233.0,-15.0,1,right,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,,,,23.33,Missed,,,,,,,,,,,,,,,
80,PT04M54.00S,2023-11-11T00:23:30.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,17,9,2023-11-11T00:23:34Z,800000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,,
81,PT04M39.00S,2023-11-11T00:23:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.966491458607096,59.068627450980394,1610612764,17,9,2023-11-11T00:23:51Z,810000,False,-45.0,22.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,5.05,Missed,,,,,,,,,,,,,,,
82,PT04M36.00S,2023-11-11T00:23:49.5Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,17,9,2023-11-11T00:23:51Z,820000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,81.0,3.0,3.0,0.0,,,,,,,,,,,
83,PT04M28.00S,2023-11-11T00:23:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202330,94.03745072273325,47.549019607843135,1610612766,17,11,2023-11-11T00:27:28Z,830000,False,-12.0,4.0,1,right,G. Hayward reverse Layup (2 PTS) (B. Miller 2 AST),"[202330, 1641706]",1610612766.0,CHA,reverse,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,1.28,Made,,,,,2.0,B. Miller,1641706.0,2.0,,,,,,,
