actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-21T23:10:35.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-21T23:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-01-21T23:10:39.4Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612743,0,0,2024-01-21T23:10:39Z,40000,False,,,0,,Jump Ball N. Jokic vs. D. Gafford: Tip to J. Murray,"[1627750, 203999, 1629655]",1610612743.0,DEN,startperiod,J. Murray,1627750.0,Murray,J. Murray,Jokic,203999.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-01-21T23:10:51.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,8.886333771353483,42.8921568627451,1610612743,0,2,2024-01-21T23:11:00Z,70000,False,36.0,31.0,1,left,N. Jokic turnaround Hook (2 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M22.00S,2024-01-21T23:11:16.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630166,94.82588699080158,44.11764705882353,1610612764,2,2,2024-01-21T23:11:56Z,80000,False,-29.0,-4.0,1,right,D. Avdija driving Layup (2 PTS) (K. Kuzma 1 AST),"[1630166, 1628398]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.97,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
11,PT11M22.00S,2024-01-21T23:11:18.9Z,1,REGULAR,violation,defensive goaltending,[],1629008,,,1610612764,2,2,2024-01-21T23:11:56Z,110000,False,,,0,,M. Porter Jr. defensive goaltending VIOLATION,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
12,PT11M22.00S,2024-01-21T23:11:25.4Z,1,REGULAR,foul,personal,['1freethrow'],1627750,,,1610612764,2,2,2024-01-21T23:11:35Z,120000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Avdija 1 FT),"[1627750, 1630166]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
14,PT11M22.00S,2024-01-21T23:11:41.5Z,1,REGULAR,freethrow,1 of 1,[],1630166,,,1610612764,2,2,2024-01-21T23:11:41Z,140000,False,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
15,PT11M18.00S,2024-01-21T23:11:43.4Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,2,2,2024-01-21T23:11:43Z,150000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,
16,PT11M00.00S,2024-01-21T23:12:01.7Z,1,REGULAR,2pt,Jump Shot,[],1627750,23.340998685939553,37.5,1610612743,2,2,2024-01-21T23:12:55Z,160000,False,62.0,167.0,1,left,MISS J. Murray 17' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,17.82,Missed,,,,,,,,,,,,,,,,,,
17,PT10M55.00S,2024-01-21T23:12:06.1Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,2,2,2024-01-21T23:12:06Z,170000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
