actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-07T00:10:58.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-07T00:10:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-07T00:11:01.4Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2023-12-07T00:11:01Z,40000,False,,,0,,Jump Ball J. Embiid vs. D. Gafford: Tip to T. Maxey,"[1630178, 203954, 1629655]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Embiid,203954.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2023-12-07T00:11:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.652431011826544,52.94117647058824,1610612755,0,2,2023-12-07T00:11:15Z,70000,False,-15.0,10.0,1,left,J. Embiid Layup (2 PTS) (N. Batum 1 AST),"[203954, 201587]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.78,Made,2.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-12-07T00:11:31.5Z,1,REGULAR,3pt,Jump Shot,[],1628398,67.88764783180025,23.284313725490197,1610612764,0,2,2023-12-07T00:11:38Z,90000,False,-134.0,249.0,1,right,MISS K. Kuzma 28' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,28.29,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2023-12-07T00:11:35.5Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,0,2,2023-12-07T00:11:38Z,100000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M08.00S,2023-12-07T00:12:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,7.046649145860711,55.88235294117647,1610612755,0,4,2023-12-07T01:10:17Z,120000,False,-29.0,14.0,1,left,J. Embiid driving reverse Layup (4 PTS),[203954],1610612755.0,PHI,driving reverse,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.24,Made,4.0,,,,,,,,,,,,,,,,,
13,PT10M59.00S,2023-12-07T00:12:12.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,91.80354796320631,55.14705882352941,1610612764,0,4,2023-12-07T00:12:42Z,130000,False,26.0,25.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2023-12-07T00:12:13.4Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,0,4,2023-12-07T00:13:16Z,140000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M58.00S,2023-12-07T00:12:19.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,94.40999984741211,50.0,1610612764,2,4,2023-12-07T00:13:21Z,150000,False,0.0,0.0,1,right,D. Gafford putback DUNK (2 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2023-12-07T00:12:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.1268068331143235,52.450980392156865,1610612755,2,4,2023-12-07T00:13:43Z,160000,False,-12.0,5.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 1629655]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,
17,PT10M47.00S,2023-12-07T00:12:26.4Z,1,REGULAR,block,,[],1629655,,,1610612755,2,4,2023-12-07T00:12:29Z,170000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M47.00S,2023-12-07T00:12:26.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,2,4,2023-12-07T00:12:31Z,180000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,16.0,,,,,,,,,,,,,
20,PT10M39.00S,2023-12-07T00:12:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,6.783837056504599,48.03921568627451,1610612755,2,6,2023-12-07T00:14:14Z,200000,False,10.0,11.0,1,left,J. Embiid cutting Layup (6 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.5,Made,6.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,
22,PT10M27.00S,2023-12-07T00:12:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.1819973718791,55.392156862745104,1610612764,2,6,2023-12-07T00:12:59Z,220000,False,27.0,96.0,1,right,MISS T. Jones 9' driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,9.99,Missed,,,,,,,,,,,,,,,,,,
23,PT10M24.00S,2023-12-07T00:12:57.1Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,2,6,2023-12-07T00:12:59Z,230000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M19.00S,2023-12-07T00:13:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,17.16491458607096,42.15686274509804,1610612755,2,6,2023-12-07T00:13:08Z,240000,False,39.0,109.0,1,left,MISS T. Maxey 11' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,11.57,Missed,,,,,,,,,,,,,,,,,,
