actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT04M06.00S,2024-02-04T20:57:10.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,17,30,2024-02-04T20:57:11Z,870000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,
89,PT04M01.00S,2024-02-04T20:57:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.9060446780552,54.41176470588235,1610612764,19,30,2024-02-04T21:03:48Z,880000,False,22.0,5.0,1,right,D. Avdija driving Layup (7 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.26,,,,,,,,,,,,
90,PT03M45.00S,2024-02-04T20:57:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,17.95335085413929,56.61764705882353,1610612756,19,32,2024-02-04T20:57:38Z,890000,False,-33.0,116.0,1,left,B. Beal 12' driving floating Jump Shot (11 PTS) (J. Nurkic 3 AST),"[203078, 203994]",1610612756.0,PHX,driving floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,11.0,12.09,J. Nurkic,203994.0,3.0,,,,,,,,,
92,PT03M34.00S,2024-02-04T20:57:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.24901445466492,49.50980392156863,1610612764,21,32,2024-02-04T20:57:46Z,910000,False,-2.0,11.0,1,right,D. Gafford cutting Layup (8 PTS) (T. Jones 4 AST),"[1629655, 1626145]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.13,T. Jones,1626145.0,4.0,,,,,,,,,
94,PT03M34.00S,2024-02-04T20:57:46.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,21,32,2024-02-04T20:57:46Z,930000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,out,[],1626145,,,1610612756,21,32,2024-02-04T21:00:39Z,940000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,out,[],1630166,,,1610612756,21,32,2024-02-04T21:00:39Z,950000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,out,[],1629655,,,1610612756,21,32,2024-02-04T21:00:39Z,960000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,out,[],203078,,,1610612756,21,32,2024-02-04T21:00:39Z,970000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,out,[],203994,,,1610612756,21,32,2024-02-04T21:00:39Z,980000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,out,[],201142,,,1610612756,21,32,2024-02-04T21:00:39Z,990000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,21,32,2024-02-04T21:00:39Z,1000000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,in,[],1630647,,,1610612756,21,32,2024-02-04T21:00:39Z,1010000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,in,[],1629673,,,1610612756,21,32,2024-02-04T21:00:39Z,1020000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,in,[],1629234,,,1610612756,21,32,2024-02-04T21:00:39Z,1030000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,in,[],1629626,,,1610612756,21,32,2024-02-04T21:00:39Z,1040000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M34.00S,2024-02-04T20:57:51.7Z,1,REGULAR,substitution,in,[],201569,,,1610612756,21,32,2024-02-04T21:00:39Z,1050000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M15.00S,2024-02-04T21:01:07.2Z,1,REGULAR,3pt,Jump Shot,[],1628960,27.808804204993432,87.5,1610612756,21,35,2024-02-04T21:01:12Z,1060000,False,-188.0,209.0,1,left,G. Allen 28' 3PT  (3 PTS) (D. Booker 2 AST),"[1628960, 1626164]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,28.07,D. Booker,1626164.0,2.0,,,,,,,,,
110,PT02M51.00S,2024-02-04T21:01:44.2Z,1,REGULAR,violation,kicked ball,[],1626164,,,1610612764,21,35,2024-02-04T21:02:00Z,1080000,False,,,0,,D. Booker kicked ball VIOLATION,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,202049.0,,,,,,,,,,,,,,,,,,,
111,PT02M45.00S,2024-02-04T21:01:57.7Z,1,REGULAR,2pt,Jump Shot,[],1630647,92.85479632063075,88.23529411764706,1610612764,23,35,2024-02-04T21:02:02Z,1090000,False,191.0,15.0,1,right,E. Omoruyi 19' Jump Shot (2 PTS) (C. Kispert 1 AST),"[1630647, 1630557]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Right,,,,,,Made,2.0,19.18,C. Kispert,1630557.0,1.0,,,,,,,,,
112,PT02M33.00S,2024-02-04T21:02:09.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,21.895532194480946,26.47058823529412,1610612756,23,37,2024-02-04T21:02:13Z,1100000,False,118.0,153.0,1,left,D. Booker 19' pullup Jump Shot (10 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,Made,10.0,19.32,,,,,,,,,,,,
113,PT02M20.00S,2024-02-04T21:02:22.9Z,1,REGULAR,3pt,Jump Shot,[],1630557,74.58935611038108,16.666666666666664,1610612764,23,37,2024-02-04T21:02:32Z,1110000,False,-167.0,186.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.01,,,,,,,,,,,,
114,PT02M18.00S,2024-02-04T21:02:25.9Z,1,REGULAR,rebound,offensive,[],1629013,,,1610612764,23,37,2024-02-04T21:02:25Z,1120000,False,,,0,,L. Shamet REBOUND (Off:1 Def:0),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,113.0,1.0,0.0,1.0,,,,,
115,PT02M13.00S,2024-02-04T21:02:31.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,82.86793692509855,93.62745098039215,1610612764,23,37,2024-02-04T21:02:35Z,1130000,False,218.0,109.0,1,right,MISS J. Poole 24' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.36,,,,,,,,,,,,
116,PT02M10.00S,2024-02-04T21:02:34.2Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,23,37,2024-02-04T21:02:35Z,1140000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,115.0,3.0,3.0,0.0,,,,,
118,PT02M07.00S,2024-02-04T21:02:38.5Z,1,REGULAR,foul,personal,[],1629673,,,1610612756,23,37,2024-02-04T21:02:53Z,1160000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1628960]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,202049.0,2.0,0.0,Allen,1628960.0,,,,,,,,,,,,,,,
120,PT02M03.00S,2024-02-04T21:03:05.8Z,1,REGULAR,foul,personal,['2freethrow'],1630647,,,1610612756,23,37,2024-02-04T21:03:12Z,1180000,False,,,0,,E. Omoruyi shooting personal FOUL (1 PF) (Booker 2 FT),"[1630647, 1626164]",1610612764.0,WAS,shooting,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Center,202049.0,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
122,PT02M03.00S,2024-02-04T21:03:29.2Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,23,38,2024-02-04T21:03:29Z,1200000,False,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
123,PT02M03.00S,2024-02-04T21:03:43.1Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,23,39,2024-02-04T21:03:43Z,1210000,False,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
124,PT01M52.00S,2024-02-04T21:03:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.1688567674113,43.627450980392155,1610612764,25,39,2024-02-04T21:04:07Z,1220000,False,-32.0,2.0,1,right,J. Poole driving Layup (2 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.2,,,,,,,,,,,,
125,PT01M36.00S,2024-02-04T21:04:11.7Z,1,REGULAR,3pt,Jump Shot,[],1626164,33.98488830486202,36.27450980392157,1610612756,25,39,2024-02-04T21:04:20Z,1230000,False,69.0,267.0,1,left,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.57,,,,,,,,,,,,
126,PT01M29.00S,2024-02-04T21:04:18.7Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,25,39,2024-02-04T21:04:20Z,1240000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,125.0,2.0,2.0,0.0,,,,,
127,PT01M29.00S,2024-02-04T21:04:21.6Z,1,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612764,25,39,2024-02-04T21:04:28Z,1250000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Omoruyi 2 FT),"[1626164, 1630647]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,202049.0,2.0,0.0,Omoruyi,1630647.0,,,,,,,,,,,,,,,
129,PT01M29.00S,2024-02-04T21:04:44.3Z,1,REGULAR,freethrow,1 of 2,[],1630647,,,1610612764,26,39,2024-02-04T21:05:10Z,1270000,False,,,0,,E. Omoruyi Free Throw 1 of 2 (3 PTS),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
130,PT01M29.00S,2024-02-04T21:04:47.2Z,1,REGULAR,substitution,out,[],1628960,,,1610612764,26,39,2024-02-04T21:04:52Z,1280000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M29.00S,2024-02-04T21:04:47.2Z,1,REGULAR,substitution,in,[],203078,,,1610612764,26,39,2024-02-04T21:04:52Z,1290000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M29.00S,2024-02-04T21:04:44.3Z,1,REGULAR,freethrow,2 of 2,[],1630647,,,1610612764,26,39,2024-02-04T21:05:10Z,1300000,False,,,0,,MISS E. Omoruyi Free Throw 2 of 2,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
133,PT01M26.00S,2024-02-04T21:04:47.3Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612756,26,39,2024-02-04T21:05:10Z,1310000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,
134,PT01M16.00S,2024-02-04T21:05:19.8Z,1,REGULAR,3pt,Jump Shot,[],1629626,4.28712220762155,96.56862745098039,1610612756,26,39,2024-02-04T21:05:24Z,1320000,False,-233.0,-12.0,1,left,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.31,,,,,,,,,,,,
135,PT01M12.00S,2024-02-04T21:05:23.8Z,1,REGULAR,rebound,defensive,[],1630647,,,1610612764,26,39,2024-02-04T21:05:24Z,1330000,False,,,0,,E. Omoruyi REBOUND (Off:0 Def:1),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,
136,PT01M00.00S,2024-02-04T21:05:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630557,69.07030223390277,22.30392156862745,1610612764,26,39,2024-02-04T21:05:41Z,1340000,False,-138.0,238.0,1,right,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.55,,,,,,,,,,,,
137,PT00M59.60S,2024-02-04T21:05:35.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,39,2024-02-04T21:05:41Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,136.0,,,,,,,,
138,PT00M59.60S,2024-02-04T21:05:41.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612764,26,39,2024-02-04T21:05:47Z,1360000,False,,,0,,D. Booker loose ball personal FOUL (3 PF) (Omoruyi 2 FT),"[1626164, 1630647]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,202049.0,3.0,0.0,Omoruyi,1630647.0,,,,,,,,,,,,,,,
140,PT00M59.60S,2024-02-04T21:06:06.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630647,,,1610612764,27,39,2024-02-04T21:06:06Z,1380000,False,,,0,,E. Omoruyi Free Throw 1 of 2 (4 PTS),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
141,PT00M59.60S,2024-02-04T21:06:07.7Z,1,REGULAR,substitution,out,[],1626164,,,1610612764,27,39,2024-02-04T21:06:10Z,1390000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M59.60S,2024-02-04T21:06:07.7Z,1,REGULAR,substitution,in,[],1629006,,,1610612764,27,39,2024-02-04T21:06:10Z,1400000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M59.60S,2024-02-04T21:06:22.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630647,,,1610612764,28,39,2024-02-04T21:06:22Z,1410000,False,,,0,,E. Omoruyi Free Throw 2 of 2 (5 PTS),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
144,PT00M39.00S,2024-02-04T21:06:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,8.886333771353483,46.568627450980394,1610612756,28,39,2024-02-04T21:06:50Z,1420000,False,17.0,31.0,1,left,MISS B. Beal driving Layup,[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.55,,,,,,,,,,,,
145,PT00M34.90S,2024-02-04T21:06:48.5Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,28,39,2024-02-04T21:06:48Z,1430000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,144.0,1.0,0.0,1.0,,,,,
146,PT00M28.90S,2024-02-04T21:06:54.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203078,6.915243101182654,96.32352941176471,1610612756,28,42,2024-02-04T21:06:58Z,1440000,False,-232.0,13.0,1,left,B. Beal 3PT  (14 PTS) (D. Eubanks 1 AST),"[203078, 1629234]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,Made,14.0,23.19,D. Eubanks,1629234.0,1.0,,,,,,,,,
148,PT00M06.00S,2024-02-04T21:07:19.8Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612764,28,42,2024-02-04T21:07:28Z,1460000,False,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1629626]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Bol,1629626.0,,
149,PT00M06.00S,2024-02-04T21:07:19.8Z,1,REGULAR,steal,,[],1629626,,,1610612756,28,42,2024-02-04T21:07:21Z,1470000,False,,,0,,B. Bol STEAL (1 STL),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
150,PT00M01.60S,2024-02-04T21:07:26.7Z,1,REGULAR,turnover,double dribble,[],1629626,,,1610612756,28,42,2024-02-04T21:07:33Z,1480000,False,,,0,,B. Bol double dribble TURNOVER (1 TO),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right,2002.0,,,,,,,,,,,,,,,1.0,,,,
151,PT00M00.00S,2024-02-04T21:07:43.6Z,1,REGULAR,period,end,[],0,,,1610612764,28,42,2024-02-04T21:07:43Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-02-04T21:07:53.0Z,2,REGULAR,substitution,out,['startperiod'],1641731,,,1610612764,28,42,2024-02-04T21:10:22Z,1500000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-02-04T21:07:53.0Z,2,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,28,42,2024-02-04T21:10:22Z,1510000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-02-04T21:07:53.0Z,2,REGULAR,substitution,out,['startperiod'],1629626,,,1610612764,28,42,2024-02-04T21:10:22Z,1520000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-02-04T21:07:53.0Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612764,28,42,2024-02-04T21:10:22Z,1530000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-02-04T21:07:53.0Z,2,REGULAR,substitution,in,['startperiod'],1630166,,,1610612764,28,42,2024-02-04T21:10:22Z,1540000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-02-04T21:07:53.0Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612764,28,42,2024-02-04T21:10:22Z,1550000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-02-04T21:10:36.2Z,2,REGULAR,period,start,[],0,,,1610612764,28,42,2024-02-04T21:10:36Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M48.00S,2024-02-04T21:10:47.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,93.11760840998686,50.73529411764706,1610612764,30,42,2024-02-04T21:10:53Z,1570000,False,4.0,12.0,1,right,D. Avdija driving DUNK (9 PTS) (L. Shamet 1 AST),"[1630166, 1629013]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.27,L. Shamet,1629013.0,1.0,,,,,,,,,
161,PT11M33.00S,2024-02-04T21:11:02.1Z,2,REGULAR,turnover,bad pass,[],1629006,,,1610612756,30,42,2024-02-04T21:11:08Z,1590000,False,,,0,,J. Okogie bad pass TURNOVER (1 TO),"[1629006, 1630647]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Omoruyi,1630647.0,,
162,PT11M33.00S,2024-02-04T21:11:02.1Z,2,REGULAR,steal,,[],1630647,,,1610612764,30,42,2024-02-04T21:11:03Z,1600000,False,,,0,,E. Omoruyi STEAL (1 STL),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
163,PT11M29.00S,2024-02-04T21:11:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626153,94.82588699080158,44.85294117647059,1610612764,32,42,2024-02-04T21:11:14Z,1610000,False,-26.0,-4.0,1,right,D. Wright running Layup (2 PTS) (C. Kispert 2 AST),"[1626153, 1630557]",1610612764.0,WAS,running,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.6,C. Kispert,1630557.0,2.0,,,,,,,,,
165,PT11M11.00S,2024-02-04T21:11:24.1Z,2,REGULAR,2pt,Jump Shot,[],201142,5.995400788436268,84.06862745098039,1610612756,32,44,2024-02-04T21:11:29Z,1630000,False,-170.0,4.0,1,left,K. Durant 17' turnaround fadeaway Jump Shot (7 PTS),[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,,Made,7.0,17.03,,,,,,,,,,,,
166,PT10M56.00S,2024-02-04T21:11:39.5Z,2,REGULAR,2pt,Jump Shot,[],1629013,88.25558475689881,24.754901960784316,1610612764,34,44,2024-02-04T21:11:45Z,1640000,False,-126.0,58.0,1,right,L. Shamet 13' pullup Jump Shot (2 PTS) (C. Kispert 3 AST),"[1629013, 1630557]",1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,13.88,C. Kispert,1630557.0,3.0,,,,,,,,,
167,PT10M39.00S,2024-02-04T21:11:57.2Z,2,REGULAR,foul,personal,['2freethrow'],1630647,,,1610612756,34,44,2024-02-04T21:12:05Z,1650000,False,,,0,,E. Omoruyi shooting personal FOUL (2 PF) (Durant 2 FT),"[1630647, 201142]",1610612764.0,WAS,shooting,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,8-16 Left,1626301.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
169,PT10M39.00S,2024-02-04T21:12:27.9Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,34,44,2024-02-04T21:12:27Z,1670000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
170,PT10M39.00S,2024-02-04T21:12:27.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,34,44,2024-02-04T21:12:27Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,169.0,,,,,,,,
171,PT10M39.00S,2024-02-04T21:12:45.3Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,34,45,2024-02-04T21:12:45Z,1690000,False,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
172,PT10M31.00S,2024-02-04T21:12:54.2Z,2,REGULAR,3pt,Jump Shot,[],1630166,65.25952693823915,57.59803921568627,1610612764,37,45,2024-02-04T21:15:35Z,1700000,False,38.0,274.0,1,right,D. Avdija 27' 3PT pullup (12 PTS),[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,27.67,,,,,,,,,,,,
173,PT10M22.00S,2024-02-04T21:13:02.7Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612756,37,45,2024-02-04T21:13:16Z,1710000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1626153]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Wright,1626153.0,,
