actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
19,PT10M22.00S,2022-04-07T23:34:52.9Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,4,3,2022-04-07T23:34:55Z,190000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
20,PT10M21.00S,2022-04-07T23:34:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,5.863994743758213,51.71568627450981,1610612738,4,5,2022-04-07T23:35:05Z,200000,-9.0,3.0,1,left,G. Williams running Layup (2 PTS),[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,0.9,Made,2.0,,,,,,,,,,,,,,,,,,
21,PT10M12.00S,2022-04-07T23:35:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,91.5407358738502,51.71568627450981,1610612749,6,5,2022-04-07T23:35:08Z,210000,9.0,27.0,1,right,K. Middleton driving Layup (2 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,2.83,Made,2.0,,,,,,,,,,,,,,,,,,
22,PT09M58.00S,2022-04-07T23:35:20.2Z,1,REGULAR,foul,personal,['2freethrow'],202083,,,1610612738,6,5,2022-04-07T23:35:44Z,220000,,,0,,W. Matthews shooting personal FOUL (1 PF) (Brown 2 FT),"[202083, 1627759]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Brown,1627759.0,,,,,,
24,PT09M58.00S,2022-04-07T23:35:45.6Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,6,5,2022-04-07T23:35:45Z,240000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2022-04-07T23:35:45.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,6,5,2022-04-07T23:35:45Z,250000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,
26,PT09M58.00S,2022-04-07T23:35:58.8Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,6,6,2022-04-07T23:35:58Z,260000,,,0,,J. Brown Free Throw 2 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
27,PT09M48.00S,2022-04-07T23:36:08.9Z,1,REGULAR,3pt,Jump Shot,[],203507,67.09921156373193,50.0,1610612749,6,6,2022-04-07T23:36:13Z,270000,0.0,257.0,1,right,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M45.00S,2022-04-07T23:36:11.9Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,6,6,2022-04-07T23:36:13Z,280000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M33.00S,2022-04-07T23:36:23.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,19.004599211563733,44.11764705882353,1610612738,6,6,2022-04-07T23:36:29Z,290000,29.0,126.0,1,left,MISS M. Smart 12' driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,12.95,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M31.00S,2022-04-07T23:36:26.6Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,6,6,2022-04-07T23:36:26Z,300000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
31,PT09M21.00S,2022-04-07T23:36:36.0Z,1,REGULAR,3pt,Jump Shot,[],201572,67.09921156373193,42.15686274509804,1610612749,6,6,2022-04-07T23:36:40Z,310000,-39.0,257.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M19.00S,2022-04-07T23:36:38.0Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,6,6,2022-04-07T23:36:40Z,320000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,
33,PT09M14.00S,2022-04-07T23:36:43.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,28.991458607095925,76.9607843137255,1610612738,6,6,2022-04-07T23:36:51Z,330000,-135.0,220.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M12.00S,2022-04-07T23:36:45.0Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,6,6,2022-04-07T23:36:51Z,340000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,
35,PT09M02.00S,2022-04-07T23:36:56.4Z,1,REGULAR,3pt,Jump Shot,[],201950,68.28186596583443,30.637254901960787,1610612749,6,6,2022-04-07T23:37:05Z,350000,-97.0,246.0,1,right,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M59.00S,2022-04-07T23:36:59.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,6,6,2022-04-07T23:37:05Z,360000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
37,PT08M55.00S,2022-04-07T23:37:03.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,31.225361366622867,77.69607843137256,1610612738,6,9,2022-04-07T23:37:11Z,370000,-138.0,241.0,1,left,M. Smart 27' 3PT running (3 PTS) (J. Brown 1 AST),"[203935, 1627759]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,27.8,Made,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,,
39,PT08M41.00S,2022-04-07T23:37:17.3Z,1,REGULAR,3pt,Jump Shot,[],201572,71.96123521681997,85.04901960784314,1610612749,9,9,2022-04-07T23:37:23Z,390000,175.0,211.0,1,right,B. Lopez 27' 3PT  (3 PTS) (J. Holiday 2 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,27.43,Made,3.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,,
41,PT08M30.00S,2022-04-07T23:37:27.4Z,1,REGULAR,3pt,Jump Shot,[],1627759,29.122864651773984,17.401960784313726,1610612738,9,9,2022-04-07T23:37:34Z,410000,163.0,221.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.49,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M27.00S,2022-04-07T23:37:30.4Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,9,9,2022-04-07T23:37:34Z,420000,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,
43,PT08M19.00S,2022-04-07T23:37:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,86.81011826544021,53.92156862745098,1610612749,9,9,2022-04-07T23:37:43Z,430000,20.0,71.0,1,right,MISS B. Lopez 7' cutting Layup,[201572],1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,7.41,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2022-04-07T23:37:39.9Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,9,9,2022-04-07T23:37:39Z,440000,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,43.0,3.0,2.0,1.0,,,,,,,,,,,
45,PT08M17.00S,2022-04-07T23:37:40.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,92.19776609724047,52.450980392156865,1610612749,11,9,2022-04-07T23:37:46Z,450000,12.0,21.0,1,right,B. Lopez putback Layup (5 PTS),[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,2.42,Made,5.0,,,,,,,,,,,,,,,,,,
46,PT08M07.00S,2022-04-07T23:37:50.4Z,1,REGULAR,3pt,Jump Shot,[],1628464,34.247700394218136,50.98039215686274,1610612738,11,12,2022-04-07T23:37:56Z,460000,-5.0,269.0,1,left,D. Theis 26' 3PT  (3 PTS) (J. Brown 2 AST),"[1628464, 1627759]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,26.94,Made,3.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,,
48,PT07M54.00S,2022-04-07T23:38:03.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,80.23981603153744,34.068627450980394,1610612749,11,12,2022-04-07T23:38:09Z,480000,-80.0,133.0,1,right,MISS K. Middleton 15' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,15.52,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M51.00S,2022-04-07T23:38:06.8Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,11,12,2022-04-07T23:38:09Z,490000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,,
50,PT07M50.00S,2022-04-07T23:38:09.8Z,1,REGULAR,foul,personal,['2freethrow'],201950,,,1610612738,11,12,2022-04-07T23:38:19Z,500000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Brown 2 FT),"[201950, 1627759]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,201246.0,1.0,0.0,Brown,1627759.0,,,,,,
52,PT07M50.00S,2022-04-07T23:38:31.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,11,13,2022-04-07T23:38:31Z,520000,,,0,,J. Brown Free Throw 1 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
53,PT07M50.00S,2022-04-07T23:38:45.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,11,14,2022-04-07T23:38:45Z,530000,,,0,,J. Brown Free Throw 2 of 2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
54,PT07M33.00S,2022-04-07T23:39:07.3Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612749,11,14,2022-04-07T23:39:30Z,540000,,,0,,D. White shooting personal FOUL (1 PF) (Matthews 2 FT),"[1628401, 202083]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,,,,,201246.0,1.0,0.0,Matthews,202083.0,,,,,,
56,PT07M33.00S,2022-04-07T23:39:31.2Z,1,REGULAR,freethrow,1 of 2,[],202083,,,1610612749,12,14,2022-04-07T23:39:31Z,560000,,,0,,W. Matthews Free Throw 1 of 2 (3 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
57,PT07M33.00S,2022-04-07T23:39:32.4Z,1,REGULAR,substitution,out,[],203507,,,1610612749,12,14,2022-04-07T23:39:38Z,570000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M33.00S,2022-04-07T23:39:32.4Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,12,14,2022-04-07T23:39:38Z,580000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M33.00S,2022-04-07T23:39:52.0Z,1,REGULAR,freethrow,2 of 2,[],202083,,,1610612749,13,14,2022-04-07T23:39:52Z,590000,,,0,,W. Matthews Free Throw 2 of 2 (4 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
60,PT07M13.00S,2022-04-07T23:40:13.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,28.33442838370565,16.176470588235293,1610612738,13,17,2022-04-07T23:40:18Z,600000,169.0,214.0,1,left,D. White 27' 3PT  (3 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,27.26,Made,3.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
62,PT07M02.00S,2022-04-07T23:40:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,87.59855453350855,36.27450980392157,1610612749,15,17,2022-04-07T23:40:29Z,620000,-69.0,64.0,1,right,J. Holiday 9' driving floating bank Jump Shot (2 PTS),[201950],1610612749.0,MIL,driving floating bank,,,Holiday,J. Holiday,,,,,9.39,Made,2.0,,,,,,,,,,,,,,,,,,
63,PT06M53.00S,2022-04-07T23:40:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.543363994743759,49.01960784313725,1610612738,15,17,2022-04-07T23:41:27Z,630000,5.0,37.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 201572]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.75,Missed,,,,,,,,,,,,,,Lopez,201572.0,,,,
64,PT06M53.00S,2022-04-07T23:40:34.1Z,1,REGULAR,block,,[],201572,,,1610612738,15,17,2022-04-07T23:40:36Z,640000,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M50.00S,2022-04-07T23:40:37.1Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,15,17,2022-04-07T23:40:45Z,650000,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,,,,
66,PT06M49.00S,2022-04-07T23:40:38.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,10.249671484888305,95.12101715686273,1610612738,15,17,2022-04-07T23:41:21Z,660000,-226.0,44.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M45.00S,2022-04-07T23:40:42.6Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612738,15,17,2022-04-07T23:40:48Z,670000,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,66.0,1.0,0.0,1.0,,,,,,,,,,,
68,PT06M43.00S,2022-04-07T23:40:43.6Z,1,REGULAR,turnover,lost ball,[],1628464,,,1610612738,15,17,2022-04-07T23:40:52Z,680000,,,0,,D. Theis lost ball TURNOVER (1 TO),"[1628464, 202083]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,1.0,Matthews,202083.0,
69,PT06M43.00S,2022-04-07T23:40:43.6Z,1,REGULAR,steal,,[],202083,,,1610612749,15,17,2022-04-07T23:40:46Z,690000,,,0,,W. Matthews STEAL (1 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M39.00S,2022-04-07T23:40:47.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202083,74.45795006570303,9.068627450980392,1610612749,15,17,2022-04-07T23:40:57Z,700000,-205.0,188.0,1,right,MISS W. Matthews 27' running 3PT,[202083],1610612749.0,MIL,running,,,Matthews,W. Matthews,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2022-04-07T23:40:50.9Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,15,17,2022-04-07T23:40:50Z,710000,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,70.0,4.0,4.0,0.0,,,,,,,,,,,
72,PT06M33.00S,2022-04-07T23:40:57.6Z,1,REGULAR,turnover,traveling,[],203935,,,1610612738,15,17,2022-04-07T23:41:06Z,720000,,,0,,M. Smart traveling TURNOVER (1 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,201246.0,,,,,,,1.0,,,
73,PT06M33.00S,2022-04-07T23:41:05.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,15,17,2022-04-07T23:41:05Z,730000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M33.00S,2022-04-07T23:44:25.5Z,1,REGULAR,substitution,out,[],1629684,,,1610612749,15,17,2022-04-07T23:44:47Z,740000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M33.00S,2022-04-07T23:44:25.5Z,1,REGULAR,substitution,in,[],1630174,,,1610612749,15,17,2022-04-07T23:44:47Z,750000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M22.00S,2022-04-07T23:44:48.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,78.9257555847569,50.245098039215684,1610612749,17,17,2022-04-07T23:45:25Z,760000,1.0,146.0,1,right,B. Portis 14' pullup Jump Shot (2 PTS) (K. Middleton 2 AST),"[1626171, 203114]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,14.56,Made,2.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,,
78,PT06M05.00S,2022-04-07T23:44:59.1Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612738,17,17,2022-04-07T23:45:04Z,780000,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1626171]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0,
79,PT06M05.00S,2022-04-07T23:44:59.1Z,1,REGULAR,steal,,[],1626171,,,1610612749,17,17,2022-04-07T23:45:01Z,790000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M01.00S,2022-04-07T23:45:02.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,93.9060446780552,50.245098039215684,1610612749,19,17,2022-04-07T23:45:13Z,800000,1.0,5.0,1,right,B. Portis running DUNK (4 PTS),[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,0.49,Made,4.0,,,,,,,,,,,,,,,,,,
81,PT05M43.00S,2022-04-07T23:45:21.3Z,1,REGULAR,3pt,Jump Shot,[],1627759,32.802233902759525,68.13725490196079,1610612738,19,17,2022-04-07T23:45:28Z,810000,-91.0,256.0,1,left,MISS J. Brown 27' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M43.00S,2022-04-07T23:45:21.3Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,19,17,2022-04-07T23:45:28Z,820000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,
83,PT05M30.00S,2022-04-07T23:45:32.7Z,1,REGULAR,2pt,Jump Shot,[],1626171,84.1819973718791,19.852941176470587,1610612749,19,17,2022-04-07T23:45:52Z,830000,-151.0,96.0,1,right,MISS B. Portis 17' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,17.88,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M28.00S,2022-04-07T23:45:34.7Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,19,17,2022-04-07T23:45:52Z,840000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,
85,PT05M17.00S,2022-04-07T23:45:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.519053876478318,52.55438112745098,1610612738,19,17,2022-04-07T23:46:37Z,850000,-13.0,-1.0,1,left,MISS J. Brown driving reverse Layup - blocked,"[1627759, 203114]",1610612738.0,BOS,driving reverse,,,Brown,J. Brown,,,,,1.28,Missed,,,,,,,,,,,,,,Middleton,203114.0,,,,
86,PT05M17.00S,2022-04-07T23:45:46.3Z,1,REGULAR,block,,[],203114,,,1610612738,19,17,2022-04-07T23:45:54Z,860000,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M17.00S,2022-04-07T23:45:46.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,19,17,2022-04-07T23:45:59Z,870000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,
88,PT05M17.00S,2022-04-07T23:45:58.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,19,17,2022-04-07T23:45:58Z,880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
