actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-02-02T00:35:41.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-02-02T00:35:41Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-02-02T00:35:45.2Z,1,REGULAR,jumpball,recovered,[],1628988,,,1610612764,0,0,2022-02-02T00:35:45Z,40000,,,0,,Jump Ball T. Bryant vs. B. Portis: Tip to A. Holiday,"[1628988, 1628418, 1626171]",1610612764.0,WAS,startperiod,A. Holiday,1628988.0,Holiday,A. Holiday,Bryant,1628418.0,Portis,1626171.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2022-02-02T00:36:00.1Z,1,REGULAR,2pt,Jump Shot,[],203484,82.9993429697766,13.480392156862745,1610612764,0,0,2022-02-02T00:36:32Z,70000,-183.0,107.0,1,right,MISS K. Caldwell-Pope 21' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,21.18,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2022-02-02T00:36:03.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2022-02-02T00:36:05Z,80000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M26.00S,2022-02-02T00:36:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,6.915243101182654,63.23529411764706,1610612749,2,0,2022-02-02T00:36:29Z,90000,-66.0,13.0,1,left,B. Portis 6' floating Jump Shot (2 PTS),[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,6.74,Made,,,,,2.0,,,,,,,,,,,,,,
10,PT11M08.00S,2022-02-02T00:36:32.4Z,1,REGULAR,2pt,Jump Shot,[],203484,92.9862023653088,12.990196078431374,1610612764,2,2,2022-02-02T00:36:41Z,100000,-185.0,13.0,1,right,K. Caldwell-Pope 18' pullup Jump Shot (2 PTS) (T. Bryant 1 AST),"[203484, 1628418]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.55,Made,,,,,2.0,T. Bryant,1628418.0,1.0,,,,,,,,,,,
12,PT10M43.00S,2022-02-02T00:36:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,6.258212877792378,49.754901960784316,1610612749,4,2,2022-02-02T00:37:01Z,120000,1.0,6.0,1,left,G. Allen driving floating bank Jump Shot (2 PTS) (K. Middleton 1 AST),"[1628960, 203114]",1610612749.0,MIL,driving floating bank,,,Allen,G. Allen,,,,,0.64,Made,,,,,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,
13,PT10M30.00S,2022-02-02T00:37:10.0Z,1,REGULAR,3pt,Jump Shot,[],203915,72.61826544021025,15.441176470588236,1610612764,4,2,2022-02-02T00:37:19Z,130000,-173.0,205.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
14,PT10M26.00S,2022-02-02T00:37:14.0Z,1,REGULAR,rebound,offensive,[],1628398,,,1610612764,4,2,2022-02-02T00:43:54Z,140000,,,0,,K. Kuzma REBOUND (Off:1 Def:0),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
15,PT10M24.00S,2022-02-02T00:37:16.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,91.27792378449409,51.9607843137255,1610612764,4,2,2022-02-02T00:44:19Z,150000,10.0,29.0,1,right,MISS T. Bryant Layup,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,3.11,Missed,,,,,,,,,,,,,,,,,,,
