actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT05M34.00S,2022-03-10T01:24:09.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,21,12,2022-03-10T01:24:09Z,920000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,91.0,4.0,2.0,2.0,,,,,,,,,,
93,PT05M30.00S,2022-03-10T01:24:14.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203114,32.802233902759525,67.40196078431373,1610612749,21,12,2022-03-10T01:24:31Z,930000,-87.0,256.0,1,left,MISS K. Middleton 27' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,
94,PT05M27.00S,2022-03-10T01:24:17.1Z,1,REGULAR,rebound,offensive,[],201586,,,1610612749,21,12,2022-03-10T01:24:17Z,940000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,93.0,2.0,1.0,1.0,,,,,,,,,,
95,PT05M27.00S,2022-03-10T01:24:25.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612749,21,12,2022-03-10T01:24:42Z,950000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[201568, 203507]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Antetokounmpo,203507.0,,
97,PT05M27.00S,2022-03-10T01:24:54.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,22,12,2022-03-10T01:24:54Z,970000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
98,PT05M27.00S,2022-03-10T01:24:54.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,22,12,2022-03-10T01:25:20Z,980000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT05M23.00S,2022-03-10T01:24:58.3Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,22,12,2022-03-10T01:25:20Z,990000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,98.0,3.0,3.0,0.0,,,,,,,,,,
100,PT05M14.00S,2022-03-10T01:25:29.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,93.11760840998686,53.92156862745098,1610612737,22,12,2022-03-10T01:25:35Z,1000000,20.0,12.0,1,right,MISS J. Collins alley-oop DUNK,[1628381],1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,2.31,Missed,,,,,,,,,,,,,,,,,,
101,PT05M12.00S,2022-03-10T01:25:31.2Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,22,12,2022-03-10T01:25:35Z,1010000,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,100.0,2.0,1.0,1.0,,,,,,,,,,
102,PT05M00.00S,2022-03-10T01:25:44.2Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,22,12,2022-03-10T01:25:53Z,1020000,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1629027]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,1.0,Young,1629027.0,,,,,,,
103,PT05M00.00S,2022-03-10T01:25:44.2Z,1,REGULAR,steal,,[],1629027,,,1610612737,22,12,2022-03-10T01:25:47Z,1030000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M50.00S,2022-03-10T01:25:53.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201568,69.20170827858082,73.77450980392157,1610612737,22,15,2022-03-10T01:26:00Z,1040000,119.0,237.0,1,right,D. Gallinari 26' 3PT  (3 PTS) (T. Young 3 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.52,Made,3.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
106,PT04M32.00S,2022-03-10T01:26:10.4Z,1,REGULAR,3pt,Jump Shot,[],1628960,32.670827858081466,70.09803921568627,1610612749,25,15,2022-03-10T01:26:17Z,1060000,-100.0,255.0,1,left,G. Allen 27' 3PT  (6 PTS) (G. Antetokounmpo 1 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.37,Made,6.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,
108,PT04M16.00S,2022-03-10T01:26:31.3Z,1,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612737,25,15,2022-03-10T01:26:55Z,1080000,,,0,,G. Allen shooting personal FOUL (1 PF) (Gallinari 2 FT),"[1628960, 201568]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Gallinari,201568.0,,
110,PT04M16.00S,2022-03-10T01:27:01.4Z,1,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,25,16,2022-03-10T01:27:01Z,1100000,,,0,,D. Gallinari Free Throw 1 of 2 (4 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
111,PT04M16.00S,2022-03-10T01:27:04.7Z,1,REGULAR,substitution,out,[],1628960,,,1610612737,25,16,2022-03-10T01:27:13Z,1110000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M16.00S,2022-03-10T01:27:04.7Z,1,REGULAR,substitution,out,[],203507,,,1610612737,25,16,2022-03-10T01:27:13Z,1120000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M16.00S,2022-03-10T01:27:04.7Z,1,REGULAR,substitution,in,[],202083,,,1610612737,25,16,2022-03-10T01:27:13Z,1130000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M16.00S,2022-03-10T01:27:04.7Z,1,REGULAR,substitution,in,[],201950,,,1610612737,25,16,2022-03-10T01:27:13Z,1140000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M16.00S,2022-03-10T01:27:24.1Z,1,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,25,17,2022-03-10T01:27:24Z,1150000,,,0,,D. Gallinari Free Throw 2 of 2 (5 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
116,PT04M07.00S,2022-03-10T01:27:41.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,25,17,2022-03-10T01:27:41Z,1160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M54.00S,2022-03-10T01:28:00.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,15.982260183968464,47.549019607843135,1610612749,27,17,2022-03-10T01:28:05Z,1170000,12.0,98.0,1,left,J. Holiday 9' turnaround Hook (2 PTS),[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,9.85,Made,2.0,,,,,,,,,,,,,,,,,
118,PT03M38.00S,2022-03-10T01:28:20.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,27,17,2022-03-10T01:28:20Z,1180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M38.00S,2022-03-10T01:28:23.2Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,27,17,2022-03-10T01:28:31Z,1190000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M38.00S,2022-03-10T01:28:23.2Z,1,REGULAR,substitution,in,[],1626153,,,1610612737,27,17,2022-03-10T01:28:31Z,1200000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M28.00S,2022-03-10T01:28:49.4Z,1,REGULAR,2pt,Jump Shot,[],1629027,81.68528252299606,71.07843137254902,1610612737,27,17,2022-03-10T01:29:23Z,1210000,105.0,120.0,1,right,MISS T. Young 15' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,15.95,Missed,,,,,,,,,,,,,,,,,,
122,PT03M25.00S,2022-03-10T01:28:52.4Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,27,17,2022-03-10T01:31:49Z,1220000,,,0,,S. Ibaka REBOUND (Off:1 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,121.0,3.0,2.0,1.0,,,,,,,,,,
123,PT03M20.00S,2022-03-10T01:28:57.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,8.229303547963205,95.34313725490196,1610612749,30,17,2022-03-10T01:29:07Z,1230000,-227.0,25.0,1,left,J. Carter 3PT running (3 PTS) (K. Middleton 4 AST),"[1628975, 203114]",1610612749.0,MIL,running,,,Carter,J. Carter,,,,,22.81,Made,3.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,
125,PT03M08.00S,2022-03-10T01:29:09.2Z,1,REGULAR,2pt,Jump Shot,[],1628381,79.31997371879106,72.05882352941177,1610612737,30,17,2022-03-10T01:29:16Z,1250000,110.0,142.0,1,right,MISS J. Collins 17' pullup Shot,[1628381],1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,17.97,Missed,,,,,,,,,,,,,,,,,,
126,PT03M06.00S,2022-03-10T01:29:11.2Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,30,17,2022-03-10T01:29:16Z,1260000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,
127,PT02M53.00S,2022-03-10T01:29:24.3Z,1,REGULAR,3pt,Jump Shot,[],202083,7.30946123521682,2.696078431372549,1610612749,30,17,2022-03-10T01:29:35Z,1270000,237.0,16.0,1,left,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
128,PT02M53.00S,2022-03-10T01:29:24.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,30,17,2022-03-10T01:35:14Z,1280000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,
129,PT02M53.00S,2022-03-10T01:29:36.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612749,30,17,2022-03-10T01:32:29Z,1290000,,,0,,T. Young personal FOUL (1 PF) (Ibaka 2 FT),"[1629027, 201586]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Ibaka,201586.0,,
131,PT02M53.00S,2022-03-10T01:30:15.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,30,17,2022-03-10T01:30:15Z,1310000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M53.00S,2022-03-10T01:31:37.4Z,1,REGULAR,substitution,out,[],203114,,,1610612749,30,17,2022-03-10T01:32:09Z,1320000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M53.00S,2022-03-10T01:31:37.4Z,1,REGULAR,substitution,out,[],1628381,,,1610612749,30,17,2022-03-10T01:32:09Z,1330000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M53.00S,2022-03-10T01:31:37.4Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,30,17,2022-03-10T01:32:09Z,1340000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M53.00S,2022-03-10T01:31:37.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612749,30,17,2022-03-10T01:32:09Z,1350000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M53.00S,2022-03-10T01:32:36.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201586,,,1610612749,31,17,2022-03-10T01:32:36Z,1360000,,,0,,S. Ibaka Free Throw 1 of 2 (1 PTS),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
137,PT02M53.00S,2022-03-10T01:32:55.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201586,,,1610612749,32,17,2022-03-10T01:32:55Z,1370000,,,0,,S. Ibaka Free Throw 2 of 2 (2 PTS),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
138,PT02M33.00S,2022-03-10T01:33:18.2Z,1,REGULAR,2pt,Jump Shot,[],201568,92.19776609724047,81.12745098039215,1610612737,32,17,2022-03-10T01:33:24Z,1380000,156.0,21.0,1,right,MISS D. Gallinari 15' fadeaway Shot,[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,15.7,Missed,,,,,,,,,,,,,,,,,,
139,PT02M29.00S,2022-03-10T01:33:22.2Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,32,17,2022-03-10T01:33:24Z,1390000,,,0,,S. Ibaka REBOUND (Off:1 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,138.0,4.0,3.0,1.0,,,,,,,,,,
140,PT02M17.00S,2022-03-10T01:33:34.2Z,1,REGULAR,3pt,Jump Shot,[],201950,19.267411300919843,96.32352941176471,1610612749,32,17,2022-03-10T01:33:39Z,1400000,-232.0,129.0,1,left,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,
141,PT02M13.00S,2022-03-10T01:33:38.2Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,32,17,2022-03-10T01:33:39Z,1410000,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,
142,PT02M11.00S,2022-03-10T01:33:44.8Z,1,REGULAR,foul,personal,[],201950,,,1610612737,32,17,2022-03-10T01:33:52Z,1420000,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 203992]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Bogdanovic,203992.0,,
144,PT02M00.00S,2022-03-10T01:34:12.5Z,1,REGULAR,3pt,Jump Shot,[],203992,72.88107752956637,85.04901960784314,1610612737,32,17,2022-03-10T01:34:17Z,1440000,175.0,202.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,26.77,Missed,,,,,,,,,,,,,,,,,,
145,PT01M57.00S,2022-03-10T01:34:15.5Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,32,17,2022-03-10T01:34:17Z,1450000,,,0,,S. Ibaka REBOUND (Off:1 Def:4),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,144.0,5.0,4.0,1.0,,,,,,,,,,
146,PT01M47.00S,2022-03-10T01:34:25.1Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612749,32,17,2022-03-10T01:34:32Z,1460000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 203992]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,,,,,
147,PT01M47.00S,2022-03-10T01:34:25.1Z,1,REGULAR,steal,,[],203992,,,1610612737,32,17,2022-03-10T01:34:27Z,1470000,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M38.00S,2022-03-10T01:34:33.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630168,93.38042049934296,49.26470588235294,1610612737,32,19,2022-03-10T01:34:39Z,1480000,-4.0,10.0,1,right,O. Okongwu cutting DUNK (2 PTS) (D. Gallinari 1 AST),"[1630168, 201568]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,1.04,Made,2.0,D. Gallinari,201568.0,1.0,,,,,,,,,,,,,,
150,PT01M20.00S,2022-03-10T01:34:52.4Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612749,32,19,2022-03-10T01:34:58Z,1500000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 203992]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2.0,Bogdanovic,203992.0,,,,,,,
151,PT01M20.00S,2022-03-10T01:34:52.4Z,1,REGULAR,steal,,[],203992,,,1610612737,32,19,2022-03-10T01:34:54Z,1510000,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M17.00S,2022-03-10T01:34:59.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,32,19,2022-03-10T01:34:59Z,1520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M17.00S,2022-03-10T01:35:07.0Z,1,REGULAR,substitution,out,[],1628975,,,1610612737,32,19,2022-03-10T01:35:19Z,1530000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M17.00S,2022-03-10T01:35:07.0Z,1,REGULAR,substitution,out,[],201586,,,1610612737,32,19,2022-03-10T01:35:19Z,1540000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M17.00S,2022-03-10T01:35:07.0Z,1,REGULAR,substitution,in,[],203507,,,1610612737,32,19,2022-03-10T01:35:19Z,1550000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M17.00S,2022-03-10T01:35:07.0Z,1,REGULAR,substitution,in,[],1626171,,,1610612737,32,19,2022-03-10T01:35:19Z,1560000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M03.00S,2022-03-10T01:35:40.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,94.69448094612353,78.92156862745098,1610612737,32,21,2022-03-10T01:35:45Z,1570000,145.0,-3.0,1,right,T. Young 14' pullup Jump Shot (2 PTS) (D. Wright 1 AST),"[1629027, 1626153]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,14.46,Made,2.0,D. Wright,1626153.0,1.0,,,,,,,,,,,,,,
159,PT00M46.60S,2022-03-10T01:35:57.3Z,1,REGULAR,3pt,Jump Shot,[],202083,30.042706964520367,27.205882352941174,1610612749,32,21,2022-03-10T01:36:01Z,1590000,114.0,230.0,1,left,MISS W. Matthews 25' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
160,PT00M46.60S,2022-03-10T01:35:57.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,32,21,2022-03-10T01:36:01Z,1600000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,159.0,,,,,,,,,,,,,
161,PT00M46.60S,2022-03-10T01:36:02.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,32,21,2022-03-10T01:39:54Z,1610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M33.30S,2022-03-10T01:36:19.7Z,1,REGULAR,foul,personal,['2freethrow'],203507,,,1610612737,32,21,2022-03-10T01:36:37Z,1620000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Okongwu 2 FT),"[203507, 1630168]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Okongwu,1630168.0,,
164,PT00M33.30S,2022-03-10T01:36:44.6Z,1,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,32,22,2022-03-10T01:36:44Z,1640000,,,0,,O. Okongwu Free Throw 1 of 2 (3 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
165,PT00M33.30S,2022-03-10T01:36:58.0Z,1,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,32,23,2022-03-10T01:36:58Z,1650000,,,0,,O. Okongwu Free Throw 2 of 2 (4 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
166,PT00M28.40S,2022-03-10T01:37:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.1268068331143235,51.225490196078425,1610612749,34,23,2022-03-10T01:37:13Z,1660000,-6.0,5.0,1,left,J. Holiday driving Layup (4 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,0.8,Made,4.0,,,,,,,,,,,,,,,,,
167,PT00M06.10S,2022-03-10T01:37:34.1Z,1,REGULAR,3pt,Jump Shot,[],203992,76.03482260183968,7.8431372549019605,1610612737,34,26,2022-03-10T01:37:39Z,1670000,-211.0,173.0,1,right,B. Bogdanovic 27' 3PT  (3 PTS) (T. Young 4 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,27.26,Made,3.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
169,PT00M00.50S,2022-03-10T01:37:42.1Z,1,REGULAR,3pt,Jump Shot,[],203507,33.722076215505915,59.31372549019608,1610612749,37,26,2022-03-10T01:38:28Z,1690000,-47.0,264.0,1,left,G. Antetokounmpo 26' 3PT pullup (17 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.86,Made,17.0,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2022-03-10T01:38:03.2Z,1,REGULAR,period,end,[],0,,,1610612737,37,26,2022-03-10T01:38:03Z,1720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-03-10T01:39:57.3Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,37,26,2022-03-10T01:40:25Z,1730000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-03-10T01:39:57.3Z,2,REGULAR,substitution,in,['startperiod'],101150,,,1610612737,37,26,2022-03-10T01:40:25Z,1740000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-03-10T01:40:37.7Z,2,REGULAR,period,start,[],0,,,1610612749,37,26,2022-03-10T01:40:37Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M44.00S,2022-03-10T01:40:52.2Z,2,REGULAR,3pt,Jump Shot,[],1626171,34.11629434954008,32.84313725490196,1610612749,40,26,2022-03-10T01:40:56Z,1760000,86.0,268.0,1,left,B. Portis 28' 3PT  (8 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,28.16,Made,8.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
178,PT11M27.00S,2022-03-10T01:41:08.9Z,2,REGULAR,turnover,bad pass,[],203992,,,1610612737,40,26,2022-03-10T01:41:14Z,1780000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 201950]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,1.0,Holiday,201950.0,,,,,,,
179,PT11M27.00S,2022-03-10T01:41:08.9Z,2,REGULAR,steal,,[],201950,,,1610612749,40,26,2022-03-10T01:41:11Z,1790000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M27.00S,2022-03-10T01:41:17.0Z,2,REGULAR,foul,personal,[],101150,,,1610612749,40,26,2022-03-10T01:41:25Z,1800000,,,0,,L. Williams take personal FOUL (1 PF),"[101150, 201950]",1610612737.0,ATL,take,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Holiday,201950.0,,
182,PT11M17.00S,2022-03-10T01:41:42.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,35.56176084099869,48.28431372549019,1610612749,40,26,2022-03-10T01:41:47Z,1820000,9.0,282.0,1,left,MISS B. Portis 28' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,28.19,Missed,,,,,,,,,,,,,,,,,,
183,PT11M14.00S,2022-03-10T01:41:45.9Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,40,26,2022-03-10T01:41:47Z,1830000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,
184,PT11M04.00S,2022-03-10T01:41:55.8Z,2,REGULAR,3pt,Jump Shot,[],203992,71.56701708278581,12.009803921568627,1610612737,40,26,2022-03-10T01:42:01Z,1840000,-190.0,215.0,1,right,MISS B. Bogdanovic 28' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,28.68,Missed,,,,,,,,,,,,,,,,,,
