actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
90,PT03M18.00S,2021-12-16T01:27:12.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203648,6.1268068331143235,48.529411764705884,1610612749,22,25,2021-12-16T01:27:18Z,900000,7.0,5.0,1,left,MISS T. Antetokounmpo running Layup,[203648],1610612749.0,MIL,running,,,Antetokounmpo,T. Antetokounmpo,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,,
91,PT03M15.00S,2021-12-16T01:27:14.9Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,22,25,2021-12-16T01:27:14Z,910000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT03M10.00S,2021-12-16T01:27:19.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203200,93.9060446780552,48.77450980392157,1610612754,22,27,2021-12-16T01:27:25Z,920000,-6.0,5.0,1,right,J. Holiday running Layup (2 PTS) (D. Sabonis 2 AST),"[203200, 1627734]",1610612754.0,IND,running,,,Holiday,J. Holiday,,,,,0.78,Made,2.0,,,,,D. Sabonis,1627734.0,2.0,,,,,,,,,,,
94,PT02M58.00S,2021-12-16T01:27:34.1Z,1,REGULAR,foul,personal,[],1627763,,,1610612749,22,27,2021-12-16T01:27:48Z,940000,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 201950]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Holiday,201950.0,,,
96,PT02M58.00S,2021-12-16T01:27:47.7Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,22,27,2021-12-16T01:27:56Z,960000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M58.00S,2021-12-16T01:27:47.7Z,1,REGULAR,substitution,out,[],1627763,,,1610612749,22,27,2021-12-16T01:27:56Z,970000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M58.00S,2021-12-16T01:27:47.7Z,1,REGULAR,substitution,in,[],201588,,,1610612749,22,27,2021-12-16T01:27:56Z,980000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M58.00S,2021-12-16T01:27:47.7Z,1,REGULAR,substitution,in,[],202954,,,1610612749,22,27,2021-12-16T01:27:56Z,990000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M47.00S,2021-12-16T01:28:07.9Z,1,REGULAR,3pt,Jump Shot,[],203918,26.231931668856767,17.892156862745097,1610612749,25,27,2021-12-16T01:28:17Z,1000000,161.0,194.0,1,left,R. Hood 25' 3PT pullup (3 PTS),[203918],1610612749.0,MIL,pullup,,,Hood,R. Hood,,,,,25.19,Made,3.0,,,,,,,,,,,,,,,,,,
101,PT02M24.00S,2021-12-16T01:28:30.1Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612754,25,27,2021-12-16T01:28:36Z,1010000,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1630572]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,3.0,Mamukelashvili,1630572.0,,,,,,,,
102,PT02M24.00S,2021-12-16T01:28:30.1Z,1,REGULAR,steal,,[],1630572,,,1610612749,25,27,2021-12-16T01:28:34Z,1020000,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M15.00S,2021-12-16T01:28:39.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,30.436925098554536,34.068627450980394,1610612749,25,27,2021-12-16T01:28:51Z,1030000,80.0,234.0,1,left,MISS J. Holiday 24' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
104,PT02M13.00S,2021-12-16T01:28:41.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,25,27,2021-12-16T01:28:51Z,1040000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,
105,PT02M13.00S,2021-12-16T01:28:47.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,25,27,2021-12-16T01:28:47Z,1050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M13.00S,2021-12-16T01:28:50.1Z,1,REGULAR,substitution,out,[],1630572,,,1610612754,25,27,2021-12-16T01:29:00Z,1060000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M13.00S,2021-12-16T01:28:50.1Z,1,REGULAR,substitution,out,[],1627747,,,1610612754,25,27,2021-12-16T01:29:00Z,1070000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M13.00S,2021-12-16T01:28:50.1Z,1,REGULAR,substitution,in,[],1626171,,,1610612754,25,27,2021-12-16T01:29:00Z,1080000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M13.00S,2021-12-16T01:28:50.1Z,1,REGULAR,substitution,in,[],1629103,,,1610612754,25,27,2021-12-16T01:29:00Z,1090000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M57.00S,2021-12-16T01:29:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,90.22667542706965,48.77450980392157,1610612754,25,29,2021-12-16T01:31:33Z,1100000,-6.0,39.0,1,right,O. Brissett driving floating bank Jump Shot (2 PTS) (J. Holiday 1 AST),"[1629052, 203200]",1610612754.0,IND,driving floating bank,,,Brissett,O. Brissett,,,,,3.99,Made,2.0,,,,,J. Holiday,203200.0,1.0,,,,,,,,,,,
112,PT01M45.00S,2021-12-16T01:29:28.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,5.732588699080158,45.34313725490196,1610612749,27,29,2021-12-16T01:29:33Z,1120000,23.0,1.0,1,left,B. Portis cutting Layup (5 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,2.33,Made,5.0,,,,,J. Holiday,201950.0,3.0,,,,,,,,,,,
114,PT01M33.00S,2021-12-16T01:29:41.2Z,1,REGULAR,3pt,Jump Shot,[],1629052,79.84559789750328,7.352941176470589,1610612754,27,29,2021-12-16T01:29:49Z,1140000,-213.0,137.0,1,right,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
115,PT01M29.00S,2021-12-16T01:29:45.0Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612754,27,29,2021-12-16T01:29:45Z,1150000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,114.0,7.0,5.0,2.0,,,,,,,,,,,,,,
116,PT01M27.00S,2021-12-16T01:29:46.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629103,71.30420499342969,73.2843137254902,1610612754,27,29,2021-12-16T01:29:52Z,1160000,116.0,217.0,1,right,MISS K. Martin 24' 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
117,PT01M23.00S,2021-12-16T01:29:50.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,27,29,2021-12-16T01:29:52Z,1170000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT01M19.00S,2021-12-16T01:29:54.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626171,33.459264126149804,39.21568627450981,1610612749,30,29,2021-12-16T01:30:03Z,1180000,54.0,262.0,1,left,B. Portis 26' 3PT running (8 PTS) (J. Holiday 4 AST),"[1626171, 201950]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,26.75,Made,8.0,,,,,J. Holiday,201950.0,4.0,,,,,,,,,,,
120,PT01M00.00S,2021-12-16T01:30:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.38042049934296,51.71568627450981,1610612754,30,31,2021-12-16T01:30:21Z,1200000,9.0,10.0,1,right,O. Brissett driving Layup (4 PTS) (B. Wanamaker 1 AST),"[1629052, 202954]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,1.3,Made,4.0,,,,,B. Wanamaker,202954.0,1.0,,,,,,,,,,,
122,PT00M48.60S,2021-12-16T01:30:27.8Z,1,REGULAR,3pt,Jump Shot,[],203918,23.47240473061761,88.23529411764706,1610612749,33,31,2021-12-16T01:30:33Z,1220000,-191.0,168.0,1,left,R. Hood 25' 3PT  (6 PTS) (J. Holiday 5 AST),"[203918, 201950]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,25.46,Made,6.0,,,,,J. Holiday,201950.0,5.0,,,,,,,,,,,
124,PT00M28.20S,2021-12-16T01:30:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,92.32917214191852,51.71568627450981,1610612754,33,31,2021-12-16T01:30:58Z,1240000,9.0,20.0,1,right,MISS O. Brissett cutting Layup - blocked,"[1629052, 203648]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,2.14,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203648.0,
125,PT00M28.20S,2021-12-16T01:30:52.0Z,1,REGULAR,block,,[],203648,,,1610612754,33,31,2021-12-16T01:30:55Z,1250000,,,0,,T. Antetokounmpo BLOCK (1 BLK),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT00M23.30S,2021-12-16T01:30:56.9Z,1,REGULAR,rebound,offensive,[],202954,,,1610612754,33,31,2021-12-16T01:30:58Z,1260000,,,0,,B. Wanamaker REBOUND (Off:1 Def:0),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,,
127,PT00M23.10S,2021-12-16T01:30:59.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202954,88.51839684625493,97.30392156862744,1610612754,33,31,2021-12-16T01:31:07Z,1270000,237.0,55.0,1,right,MISS B. Wanamaker 24' 3PT,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,24.29,Missed,,,,,,,,,,,,,,,,,,,
128,PT00M17.90S,2021-12-16T01:31:04.2Z,1,REGULAR,rebound,offensive,[],1629052,,,1610612754,33,31,2021-12-16T01:31:07Z,1280000,,,0,,O. Brissett REBOUND (Off:1 Def:0),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,,,
129,PT00M17.90S,2021-12-16T01:31:05.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629052,94.40999984741211,50.0,1610612754,33,33,2021-12-16T01:31:28Z,1290000,0.0,0.0,1,right,O. Brissett tip Layup (6 PTS),[1629052],1610612754.0,IND,tip,,,Brissett,O. Brissett,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
130,PT00M03.00S,2021-12-16T01:31:20.1Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612749,33,33,2021-12-16T01:32:06Z,1300000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1627734]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2.0,Sabonis,1627734.0,,,,,,,,
131,PT00M03.00S,2021-12-16T01:31:20.1Z,1,REGULAR,steal,,[],1627734,,,1610612754,33,33,2021-12-16T01:31:24Z,1310000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M01.90S,2021-12-16T01:31:25.6Z,1,REGULAR,foul,personal,[],203648,,,1610612754,33,33,2021-12-16T01:36:31Z,1320000,,,0,,T. Antetokounmpo take personal FOUL (1 PF),"[203648, 1629052]",1610612749.0,MIL,take,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Brissett,1629052.0,,,
134,PT00M01.90S,2021-12-16T01:31:35.8Z,1,REGULAR,substitution,out,[],201950,,,1610612754,33,33,2021-12-16T01:31:44Z,1340000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M01.90S,2021-12-16T01:31:35.8Z,1,REGULAR,substitution,out,[],1627734,,,1610612754,33,33,2021-12-16T01:31:44Z,1350000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M01.90S,2021-12-16T01:31:35.8Z,1,REGULAR,substitution,in,[],1630606,,,1610612754,33,33,2021-12-16T01:31:44Z,1360000,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M01.90S,2021-12-16T01:31:35.8Z,1,REGULAR,substitution,in,[],1626167,,,1610612754,33,33,2021-12-16T01:31:44Z,1370000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M00.00S,2021-12-16T01:31:55.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,68.67608409986859,36.27450980392157,1610612754,33,33,2021-12-16T01:32:11Z,1380000,-69.0,242.0,1,right,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M00.00S,2021-12-16T01:31:58.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,33,33,2021-12-16T01:31:58Z,1390000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,
140,PT00M00.00S,2021-12-16T01:32:13.2Z,1,REGULAR,period,end,[],0,,,1610612754,33,33,2021-12-16T01:32:13Z,1400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2021-12-16T01:33:40.9Z,2,REGULAR,substitution,out,['startperiod'],203648,,,1610612754,33,33,2021-12-16T01:34:27Z,1410000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2021-12-16T01:33:40.9Z,2,REGULAR,substitution,in,['startperiod'],1626192,,,1610612754,33,33,2021-12-16T01:34:27Z,1420000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2021-12-16T01:34:36.1Z,2,REGULAR,period,start,[],0,,,1610612754,33,33,2021-12-16T01:34:36Z,1430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M45.00S,2021-12-16T01:34:50.4Z,2,REGULAR,2pt,Jump Shot,[],1626167,96.13994743758212,7.8431372549019605,1610612754,33,33,2021-12-16T01:34:55Z,1440000,-211.0,-16.0,1,right,MISS M. Turner 21' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,21.14,Missed,,,,,,,,,,,,,,,,,,,
145,PT11M41.00S,2021-12-16T01:34:54.4Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,33,33,2021-12-16T01:34:55Z,1450000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT11M32.00S,2021-12-16T01:35:06.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,33,33,2021-12-16T01:35:06Z,1460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M22.00S,2021-12-16T01:35:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630606,6.915243101182654,47.794117647058826,1610612749,35,33,2021-12-16T01:35:33Z,1470000,11.0,13.0,1,left,J. Smart driving Layup (2 PTS),[1630606],1610612749.0,MIL,driving,,,Smart,J. Smart,,,,,1.67,Made,2.0,,,,,,,,,,,,,,,,,,
148,PT10M58.00S,2021-12-16T01:35:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629103,80.6340341655716,50.98039215686274,1610612754,35,35,2021-12-16T01:35:56Z,1480000,5.0,130.0,1,right,K. Martin 12' driving floating Jump Shot (2 PTS) (B. Wanamaker 2 AST),"[1629103, 202954]",1610612754.0,IND,driving floating,,,Martin,K. Martin,,,,,12.96,Made,2.0,,,,,B. Wanamaker,202954.0,2.0,,,,,,,,,,,
150,PT10M44.00S,2021-12-16T01:36:05.1Z,2,REGULAR,2pt,Jump Shot,[],1626171,24.655059132720105,59.80392156862745,1610612749,37,35,2021-12-16T01:36:11Z,1500000,-49.0,179.0,1,left,B. Portis 18' Jump Shot (10 PTS) (G. Hill 1 AST),"[1626171, 201588]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,18.59,Made,10.0,,,,,G. Hill,201588.0,1.0,,,,,,,,,,,
152,PT10M31.00S,2021-12-16T01:36:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202954,92.9862023653088,49.01960784313725,1610612754,37,37,2021-12-16T01:36:23Z,1520000,-5.0,13.0,1,right,B. Wanamaker driving finger roll Layup (2 PTS),[202954],1610612754.0,IND,driving finger roll,,,Wanamaker,B. Wanamaker,,,,,1.43,Made,2.0,,,,,,,,,,,,,,,,,,
153,PT10M20.00S,2021-12-16T01:36:28.2Z,2,REGULAR,3pt,Jump Shot,[],201588,31.61957950065703,33.57843137254902,1610612749,37,37,2021-12-16T01:36:36Z,1530000,82.0,245.0,1,left,MISS G. Hill 25' pullup 3PT,[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
154,PT10M17.00S,2021-12-16T01:36:31.2Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,37,37,2021-12-16T01:36:36Z,1540000,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,153.0,2.0,1.0,1.0,,,,,,,,,,,,,,
155,PT10M14.00S,2021-12-16T01:36:36.4Z,2,REGULAR,turnover,out-of-bounds,[],202954,,,1610612754,37,37,2021-12-16T01:36:44Z,1550000,,,0,,B. Wanamaker lost ball out-of-bounds TURNOVER (1 TO),[202954],1610612754.0,IND,lost ball,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,1.0,,,2002.0,,,,,,,
156,PT10M14.00S,2021-12-16T01:36:41.9Z,2,REGULAR,substitution,out,[],203918,,,1610612749,37,37,2021-12-16T01:36:47Z,1560000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M14.00S,2021-12-16T01:36:41.9Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,37,37,2021-12-16T01:36:47Z,1570000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT09M58.00S,2021-12-16T01:37:13.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629670,6.652431011826544,47.794117647058826,1610612749,37,37,2021-12-16T01:37:19Z,1590000,11.0,10.0,1,left,MISS J. Nwora driving Layup - blocked,"[1629670, 1626167]",1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,1.49,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
160,PT09M58.00S,2021-12-16T01:37:13.7Z,2,REGULAR,block,,[],1626167,,,1610612749,37,37,2021-12-16T01:37:17Z,1600000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT09M54.00S,2021-12-16T01:37:17.7Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,37,37,2021-12-16T01:37:19Z,1610000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,159.0,3.0,2.0,1.0,,,,,,,,,,,,,,
162,PT09M50.00S,2021-12-16T01:37:22.5Z,2,REGULAR,3pt,Jump Shot,[],1626167,68.15045992115637,61.274509803921575,1610612754,37,37,2021-12-16T01:37:38Z,1620000,56.0,247.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
163,PT09M47.00S,2021-12-16T01:37:25.5Z,2,REGULAR,rebound,defensive,[],1630606,,,1610612749,37,37,2021-12-16T01:37:38Z,1630000,,,0,,J. Smart REBOUND (Off:0 Def:1),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT09M47.00S,2021-12-16T01:37:28.3Z,2,REGULAR,foul,personal,[],203200,,,1610612749,37,37,2021-12-16T01:41:56Z,1640000,,,0,,J. Holiday take personal FOUL (1 PF),"[203200, 1630606]",1610612754.0,IND,take,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Smart,1630606.0,,,
166,PT09M47.00S,2021-12-16T01:37:39.5Z,2,REGULAR,substitution,out,[],1629052,,,1610612749,37,37,2021-12-16T01:37:44Z,1660000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT09M47.00S,2021-12-16T01:37:39.5Z,2,REGULAR,substitution,in,[],1630537,,,1610612749,37,37,2021-12-16T01:37:44Z,1670000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M35.00S,2021-12-16T01:38:01.7Z,2,REGULAR,3pt,Jump Shot,[],1630606,19.66162943495401,91.91176470588235,1610612749,40,37,2021-12-16T01:38:06Z,1680000,-210.0,132.0,1,left,J. Smart 24' 3PT  (5 PTS) (G. Hill 2 AST),"[1630606, 201588]",1610612749.0,MIL,,,,Smart,J. Smart,,,,,24.79,Made,5.0,,,,,G. Hill,201588.0,2.0,,,,,,,,,,,
170,PT09M18.00S,2021-12-16T01:38:18.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629103,84.44480946123521,49.01960784313725,1610612754,40,39,2021-12-16T01:38:24Z,1700000,-5.0,94.0,1,right,K. Martin 9' driving floating Jump Shot (4 PTS) (B. Wanamaker 3 AST),"[1629103, 202954]",1610612754.0,IND,driving floating,,,Martin,K. Martin,,,,,9.38,Made,4.0,,,,,B. Wanamaker,202954.0,3.0,,,,,,,,,,,
172,PT09M03.00S,2021-12-16T01:38:34.5Z,2,REGULAR,turnover,bad pass,[],201588,,,1610612749,40,39,2021-12-16T01:38:42Z,1720000,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 203200]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,1.0,Holiday,203200.0,,,,,,,,
173,PT09M03.00S,2021-12-16T01:38:34.5Z,2,REGULAR,steal,,[],203200,,,1610612754,40,39,2021-12-16T01:44:15Z,1730000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M56.00S,2021-12-16T01:38:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202954,92.32917214191852,45.09803921568628,1610612754,40,41,2021-12-16T01:38:49Z,1740000,-25.0,20.0,1,right,B. Wanamaker driving Layup (4 PTS) (J. Holiday 2 AST),"[202954, 203200]",1610612754.0,IND,driving,,,Wanamaker,B. Wanamaker,,,,,3.14,Made,4.0,,,,,J. Holiday,203200.0,2.0,,,,,,,,,,,
176,PT08M56.00S,2021-12-16T01:38:48.3Z,2,REGULAR,foul,personal,['1freethrow'],1626192,,,1610612754,40,41,2021-12-16T01:39:03Z,1760000,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Wanamaker 1 FT),"[1626192, 202954]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Wanamaker,202954.0,,,
178,PT08M56.00S,2021-12-16T01:39:13.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202954,,,1610612754,40,42,2021-12-16T01:39:13Z,1780000,,,0,,B. Wanamaker Free Throw 1 of 1 (5 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
179,PT08M40.00S,2021-12-16T01:39:29.5Z,2,REGULAR,2pt,Jump Shot,[],1626171,13.748357424441524,32.59803921568628,1610612749,40,42,2021-12-16T01:39:35Z,1790000,87.0,77.0,1,left,MISS B. Portis 11' fadeaway Shot,[1626171],1610612749.0,MIL,fadeaway,,,Portis,B. Portis,,,,,11.6,Missed,,,,,,,,,,,,,,,,,,,
180,PT08M37.00S,2021-12-16T01:39:32.5Z,2,REGULAR,rebound,defensive,[],1629103,,,1610612754,40,42,2021-12-16T01:39:35Z,1800000,,,0,,K. Martin REBOUND (Off:0 Def:1),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
