actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-25T01:11:08.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-25T01:11:08Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2021-11-25T01:11:12.3Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2021-11-25T01:11:12Z,40000,,,0,,Jump Ball B. Portis vs. L. Garza: Tip to G. Antetokounmpo,"[203507, 1626171, 1630568]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Portis,1626171.0,Garza,1630568.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2021-11-25T01:11:23.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201950,7.178055190538765,51.9607843137255,1610612749,2,0,2021-11-25T01:11:29Z,70000,-10.0,15.0,1,left,J. Holiday cutting DUNK (2 PTS) (G. Antetokounmpo 1 AST),"[201950, 203507]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,1.79,Made,2.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,,
9,PT11M19.00S,2021-11-25T01:11:49.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,82.47371879106439,35.53921568627451,1610612765,2,0,2021-11-25T01:11:54Z,90000,-72.0,112.0,1,right,MISS S. Bey 13' turnaround fadeaway Shot,[1630180],1610612765.0,DET,turnaround fadeaway,,,Bey,S. Bey,,,,,13.35,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2021-11-25T01:11:52.2Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,2,0,2021-11-25T01:11:54Z,100000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M11.00S,2021-11-25T01:11:58.3Z,1,REGULAR,foul,personal,['2freethrow'],203924,,,1610612749,2,0,2021-11-25T01:12:09Z,110000,,,0,,J. Grant shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203924, 203507]",1610612765.0,DET,shooting,,,Grant,J. Grant,,,,,,,,,,,,,,,201246.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
13,PT11M11.00S,2021-11-25T01:12:32.3Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,3,0,2021-11-25T01:12:57Z,130000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
14,PT11M11.00S,2021-11-25T01:12:32.3Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,3,0,2021-11-25T01:12:57Z,140000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
15,PT11M08.00S,2021-11-25T01:12:35.3Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,3,0,2021-11-25T01:12:57Z,150000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
16,PT10M56.00S,2021-11-25T01:13:07.2Z,1,REGULAR,3pt,Jump Shot,[],1630180,71.43561103810775,15.196078431372548,1610612765,3,0,2021-11-25T01:13:12Z,160000,-174.0,216.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2021-11-25T01:13:10.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,3,0,2021-11-25T01:13:12Z,170000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,
18,PT10M47.00S,2021-11-25T01:13:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.280551905387648,46.32352941176471,1610612749,3,0,2021-11-25T01:13:24Z,180000,18.0,35.0,1,left,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,3.93,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M40.00S,2021-11-25T01:13:23.9Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,3,0,2021-11-25T01:13:24Z,190000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,18.0,2.0,1.0,1.0,,,,,,,,,,,
20,PT10M40.00S,2021-11-25T01:13:23.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,5,0,2021-11-25T01:15:02Z,200000,0.0,0.0,1,left,G. Antetokounmpo putback Layup (3 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,0.0,Made,3.0,,,,,,,,,,,,,,,,,,
21,PT10M23.00S,2021-11-25T01:13:39.7Z,1,REGULAR,2pt,Jump Shot,[],203924,72.61826544021025,56.86274509803921,1610612765,5,0,2021-11-25T01:13:44Z,210000,34.0,205.0,1,right,MISS J. Grant 20' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,20.78,Missed,,,,,,,,,,,,,,,,,,,
