actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
91,PT04M13.00S,2022-04-03T17:25:15.9Z,1,REGULAR,foul,personal,[],203114,,,1610612742,16,17,2022-04-03T17:25:34Z,910000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1629029]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,1627962.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,
93,PT04M13.00S,2022-04-03T17:25:28.1Z,1,REGULAR,substitution,out,[],203939,,,1610612742,16,17,2022-04-03T17:25:35Z,930000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M13.00S,2022-04-03T17:25:28.1Z,1,REGULAR,substitution,out,[],1628973,,,1610612742,16,17,2022-04-03T17:25:35Z,940000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2022-04-03T17:25:28.1Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,16,17,2022-04-03T17:25:35Z,950000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M13.00S,2022-04-03T17:25:28.1Z,1,REGULAR,substitution,in,[],1627737,,,1610612742,16,17,2022-04-03T17:25:35Z,960000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M06.00S,2022-04-03T17:25:42.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627737,92.46057818659659,50.73529411764706,1610612742,16,19,2022-04-03T17:25:47Z,970000,4.0,18.0,1,right,M. Chriss cutting DUNK (2 PTS) (S. Dinwiddie 1 AST),"[1627737, 203915]",1610612742.0,DAL,cutting,,,Chriss,M. Chriss,,,,,1.88,Made,2.0,,,,,,,,,,,,,S. Dinwiddie,203915.0,1.0,,,
99,PT03M53.00S,2022-04-03T17:25:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.835085413929041,52.450980392156865,1610612749,18,19,2022-04-03T17:26:05Z,990000,-12.0,21.0,1,left,J. Holiday driving Layup (8 PTS) (K. Middleton 3 AST),"[201950, 203114]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.44,Made,8.0,,,,,,,,,,,,,K. Middleton,203114.0,3.0,,,
101,PT03M53.00S,2022-04-03T17:26:03.0Z,1,REGULAR,foul,personal,['1freethrow'],1627737,,,1610612749,18,19,2022-04-03T17:26:15Z,1010000,,,0,,M. Chriss shooting personal FOUL (1 PF) (Holiday 1 FT),"[1627737, 201950]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,,,,1627962.0,1.0,0.0,Holiday,201950.0,,,,,,,,,,,,,
103,PT03M53.00S,2022-04-03T17:26:17.1Z,1,REGULAR,substitution,out,[],203114,,,1610612749,18,19,2022-04-03T17:26:21Z,1030000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M53.00S,2022-04-03T17:26:17.1Z,1,REGULAR,substitution,in,[],1628960,,,1610612749,18,19,2022-04-03T17:26:21Z,1040000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M53.00S,2022-04-03T17:26:30.7Z,1,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,19,19,2022-04-03T17:26:30Z,1050000,,,0,,J. Holiday Free Throw 1 of 1 (9 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
106,PT03M42.00S,2022-04-03T17:26:43.5Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,19,19,2022-04-03T17:26:50Z,1060000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (2 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,,,,1627962.0,,,,,,,,,2.0,,,,,,,,
107,PT03M30.00S,2022-04-03T17:27:01.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201950,12.171484888304862,53.92156862745098,1610612749,21,19,2022-04-03T17:27:06Z,1070000,-20.0,62.0,1,left,J. Holiday 6' driving Hook (11 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,6.49,Made,11.0,,,,,,,,,,,,,,,,,,
108,PT03M14.00S,2022-04-03T17:27:23.7Z,1,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,21,19,2022-04-03T17:27:32Z,1080000,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,,,,1627962.0,,,,,,,,,1.0,,,,,,,,
109,PT02M55.00S,2022-04-03T17:27:51.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,29.6484888304862,75.49019607843137,1610612749,24,19,2022-04-03T17:27:56Z,1090000,-127.0,226.0,1,left,G. Allen 25' 3PT  (3 PTS) (G. Hill 1 AST),"[1628960, 201588]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.97,Made,3.0,,,,,,,,,,,,,G. Hill,201588.0,1.0,,,
111,PT02M44.00S,2022-04-03T17:28:01.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,66.70499342969777,24.019607843137255,1610612742,24,19,2022-04-03T17:29:09Z,1110000,-130.0,260.0,1,right,MISS L. Doncic 29' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,29.11,Missed,,,,,,,,,,,,,,,,,,,
112,PT02M42.00S,2022-04-03T17:28:03.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,24,19,2022-04-03T17:28:09Z,1120000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,
113,PT02M42.00S,2022-04-03T17:28:08.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,24,19,2022-04-03T17:28:08Z,1130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M42.00S,2022-04-03T17:28:12.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,24,19,2022-04-03T17:28:12Z,1140000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M22.00S,2022-04-03T17:31:58.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,33.065045992115635,54.90196078431373,1610612749,24,19,2022-04-03T17:32:03Z,1150000,-25.0,258.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M19.00S,2022-04-03T17:32:01.9Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,24,19,2022-04-03T17:32:03Z,1160000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,
117,PT02M10.00S,2022-04-03T17:32:15.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612742,24,19,2022-04-03T17:32:30Z,1170000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Doncic 2 FT),"[201950, 1629029]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,1627962.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,
119,PT02M10.00S,2022-04-03T17:32:44.5Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,24,19,2022-04-03T17:32:44Z,1190000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M10.00S,2022-04-03T17:32:44.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,24,19,2022-04-03T17:32:44Z,1200000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,
121,PT02M10.00S,2022-04-03T17:32:46.2Z,1,REGULAR,substitution,out,[],201588,,,1610612742,24,19,2022-04-03T17:32:57Z,1210000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M10.00S,2022-04-03T17:32:46.2Z,1,REGULAR,substitution,out,[],1630182,,,1610612742,24,19,2022-04-03T17:32:57Z,1220000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M10.00S,2022-04-03T17:32:46.2Z,1,REGULAR,substitution,in,[],203507,,,1610612742,24,19,2022-04-03T17:32:57Z,1230000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M10.00S,2022-04-03T17:32:46.2Z,1,REGULAR,substitution,in,[],1627827,,,1610612742,24,19,2022-04-03T17:32:57Z,1240000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M10.00S,2022-04-03T17:33:09.3Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,24,20,2022-04-03T17:33:09Z,1250000,,,0,,L. Doncic Free Throw 2 of 2 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
126,PT01M55.00S,2022-04-03T17:33:23.7Z,1,REGULAR,3pt,Jump Shot,[],1626171,35.8245729303548,42.15686274509804,1610612749,27,20,2022-04-03T17:33:27Z,1260000,39.0,284.0,1,left,B. Portis 28' 3PT  (3 PTS) (J. Holiday 1 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,28.7,Made,3.0,,,,,,,,,,,,,J. Holiday,201950.0,1.0,,,
128,PT01M38.00S,2022-04-03T17:33:40.6Z,1,REGULAR,3pt,Jump Shot,[],203493,84.57621550591328,96.32352941176471,1610612742,27,23,2022-04-03T17:33:45Z,1280000,232.0,92.0,1,right,R. Bullock 24' 3PT  (5 PTS) (S. Dinwiddie 2 AST),"[203493, 203915]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,24.94,Made,5.0,,,,,,,,,,,,,S. Dinwiddie,203915.0,2.0,,,
130,PT01M21.00S,2022-04-03T17:33:58.6Z,1,REGULAR,3pt,Jump Shot,[],1626192,30.56833114323259,70.83333333333334,1610612749,30,23,2022-04-03T17:34:03Z,1300000,-104.0,235.0,1,left,P. Connaughton 25' 3PT  (6 PTS) (G. Allen 1 AST),"[1626192, 1628960]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.69,Made,6.0,,,,,,,,,,,,,G. Allen,1628960.0,1.0,,,
132,PT01M05.00S,2022-04-03T17:34:22.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,30,23,2022-04-03T17:34:22Z,1320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M56.80S,2022-04-03T17:34:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,83.65637319316689,40.931372549019606,1610612742,30,25,2022-04-03T17:34:47Z,1330000,-45.0,101.0,1,right,D. Finney-Smith 11' driving floating Jump Shot (2 PTS) (S. Dinwiddie 3 AST),"[1627827, 203915]",1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,11.08,Made,2.0,,,,,,,,,,,,,S. Dinwiddie,203915.0,3.0,,,
135,PT00M52.00S,2022-04-03T17:34:50.1Z,1,REGULAR,3pt,Jump Shot,[],1626171,8.492115637319317,95.83333333333334,1610612749,33,25,2022-04-03T17:34:54Z,1350000,-229.0,27.0,1,left,B. Portis 3PT  (6 PTS) (G. Allen 2 AST),"[1626171, 1628960]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.08,Made,6.0,,,,,,,,,,,,,G. Allen,1628960.0,2.0,,,
137,PT00M31.10S,2022-04-03T17:35:13.1Z,1,REGULAR,3pt,Jump Shot,[],203493,94.1688567674113,2.2058823529411766,1610612742,33,25,2022-04-03T17:35:22Z,1370000,-239.0,2.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M28.10S,2022-04-03T17:35:16.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,33,25,2022-04-03T17:35:22Z,1380000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,
139,PT00M26.60S,2022-04-03T17:35:21.0Z,1,REGULAR,foul,personal,[],203915,,,1610612749,33,25,2022-04-03T17:35:47Z,1390000,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 203507]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,1626302.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,
141,PT00M26.60S,2022-04-03T17:35:39.1Z,1,REGULAR,substitution,out,[],1627737,,,1610612749,33,25,2022-04-03T17:35:44Z,1410000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M26.60S,2022-04-03T17:35:39.1Z,1,REGULAR,substitution,in,[],203939,,,1610612749,33,25,2022-04-03T17:35:44Z,1420000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M18.30S,2022-04-03T17:35:59.6Z,1,REGULAR,3pt,Jump Shot,[],1626192,29.911300919842315,72.79411764705883,1610612749,33,25,2022-04-03T17:36:10Z,1430000,-114.0,229.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M16.10S,2022-04-03T17:36:01.8Z,1,REGULAR,rebound,offensive,[],1626192,,,1610612749,33,25,2022-04-03T17:41:35Z,1440000,,,0,,P. Connaughton REBOUND (Off:1 Def:0),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,143.0,1.0,0.0,1.0,,,,,,,,,
145,PT00M12.00S,2022-04-03T17:36:05.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,11.251642575558476,2.696078431372549,1610612749,33,25,2022-04-03T17:36:13Z,1450000,237.0,53.0,1,left,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.24,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M08.20S,2022-04-03T17:36:09.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,33,25,2022-04-03T17:36:09Z,1460000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,145.0,3.0,3.0,0.0,,,,,,,,,
147,PT00M00.00S,2022-04-03T17:36:18.6Z,1,REGULAR,2pt,Jump Shot,[],1629029,72.88107752956637,36.51960784313725,1610612742,33,25,2022-04-03T17:36:44Z,1470000,-67.0,202.0,1,right,MISS L. Doncic 21' floating Shot - blocked,"[1629029, 201950]",1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,21.33,Missed,,,,,,,,,,,,,,,,,Holiday,201950.0,
148,PT00M00.00S,2022-04-03T17:36:18.6Z,1,REGULAR,block,,[],201950,,,1610612742,33,25,2022-04-03T17:36:22Z,1480000,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2022-04-03T17:36:18.6Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,33,25,2022-04-03T17:44:11Z,1490000,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,147.0,2.0,1.0,1.0,,,,,,,,,
150,PT00M00.00S,2022-04-03T17:36:29.2Z,1,REGULAR,period,end,[],0,,,1610612749,33,25,2022-04-03T17:44:11Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,33,25,2022-04-03T17:44:11Z,1510000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612749,33,25,2022-04-03T17:44:11Z,1520000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,33,25,2022-04-03T17:44:11Z,1530000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,out,['startperiod'],203493,,,1610612749,33,25,2022-04-03T17:44:11Z,1540000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612749,33,25,2022-04-03T17:44:11Z,1550000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,33,25,2022-04-03T17:44:11Z,1560000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,33,25,2022-04-03T17:44:11Z,1570000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,in,['startperiod'],201588,,,1610612749,33,25,2022-04-03T17:44:11Z,1580000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,in,['startperiod'],1628973,,,1610612749,33,25,2022-04-03T17:44:11Z,1590000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-04-03T17:39:16.6Z,2,REGULAR,substitution,in,['startperiod'],202722,,,1610612749,33,25,2022-04-03T17:44:11Z,1600000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-04-03T17:39:58.4Z,2,REGULAR,period,start,[],0,,,1610612742,33,25,2022-04-03T17:39:58Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M45.00S,2022-04-03T17:40:12.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,86.81011826544021,64.2156862745098,1610612742,33,25,2022-04-03T17:40:16Z,1620000,71.0,71.0,1,right,MISS S. Dinwiddie 10' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,10.08,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M42.00S,2022-04-03T17:40:14.7Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,33,25,2022-04-03T17:40:14Z,1630000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,
164,PT11M35.00S,2022-04-03T17:40:22.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,13.87976346911958,41.42156862745098,1610612749,35,25,2022-04-03T17:40:26Z,1640000,43.0,78.0,1,left,G. Antetokounmpo 8' turnaround Hook (6 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,8.9,Made,6.0,,,,,,,,,,,,,,,,,,
165,PT11M16.00S,2022-04-03T17:40:47.8Z,2,REGULAR,violation,kicked ball,[],201572,,,1610612742,35,25,2022-04-03T17:40:56Z,1650000,,,0,,B. Lopez kicked ball VIOLATION,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,1627962.0,,,,,,,,,,,,,,,,,
166,PT11M07.00S,2022-04-03T17:41:11.1Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612742,35,25,2022-04-03T17:41:32Z,1660000,,,0,,G. Allen shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1628960, 203915]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,2534.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,
168,PT11M07.00S,2022-04-03T17:41:33.8Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,35,26,2022-04-03T17:41:33Z,1680000,,,0,,S. Dinwiddie Free Throw 1 of 2 (1 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
169,PT11M07.00S,2022-04-03T17:41:45.4Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,35,27,2022-04-03T17:41:45Z,1690000,,,0,,S. Dinwiddie Free Throw 2 of 2 (2 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
170,PT10M50.00S,2022-04-03T17:42:06.6Z,2,REGULAR,turnover,out-of-bounds,[],201588,,,1610612749,35,27,2022-04-03T17:42:16Z,1700000,,,0,,G. Hill lost ball out-of-bounds TURNOVER (1 TO),[201588],1610612749.0,MIL,lost ball,,,Hill,G. Hill,,,,,,,,2534.0,,,,,,,,,1.0,,,,,,,,
171,PT10M37.00S,2022-04-03T17:42:27.7Z,2,REGULAR,turnover,bad pass,[],202722,,,1610612742,35,27,2022-04-03T17:42:31Z,1710000,,,0,,D. Bertans bad pass TURNOVER (1 TO),"[202722, 203507]",1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,,,,
172,PT10M37.00S,2022-04-03T17:42:27.7Z,2,REGULAR,steal,,[],203507,,,1610612749,35,27,2022-04-03T17:42:29Z,1720000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M37.00S,2022-04-03T17:42:35.8Z,2,REGULAR,foul,personal,[],203915,,,1610612749,35,27,2022-04-03T17:42:52Z,1730000,,,0,,S. Dinwiddie take personal FOUL (2 PF),"[203915, 203507]",1610612742.0,DAL,take,,,Dinwiddie,S. Dinwiddie,,,,,,,,1626302.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,
175,PT10M28.00S,2022-04-03T17:43:03.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,33.590670170827856,36.029411764705884,1610612749,35,27,2022-04-03T17:43:08Z,1750000,70.0,263.0,1,left,MISS K. Middleton 27' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.24,Missed,,,,,,,,,,,,,,,,,,,
176,PT10M28.00S,2022-04-03T17:43:03.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,35,27,2022-04-03T17:43:08Z,1760000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,
177,PT10M28.00S,2022-04-03T17:43:11.9Z,2,REGULAR,foul,personal,[],1627827,,,1610612749,35,27,2022-04-03T17:43:22Z,1770000,,,0,,D. Finney-Smith loose ball personal FOUL (2 PF),"[1627827, 203507]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,2534.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,
179,PT10M22.00S,2022-04-03T17:43:34.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628960,30.699737187910642,75.98039215686273,1610612749,35,27,2022-04-03T17:43:39Z,1790000,-130.0,236.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,,
180,PT10M18.00S,2022-04-03T17:43:38.7Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,35,27,2022-04-03T17:43:39Z,1800000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,
181,PT10M13.00S,2022-04-03T17:43:43.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202722,69.07030223390277,72.05882352941177,1610612742,35,30,2022-04-03T17:43:53Z,1810000,110.0,238.0,1,right,D. Bertans 26' 3PT running (3 PTS) (S. Dinwiddie 4 AST),"[202722, 203915]",1610612742.0,DAL,running,,,Bertans,D. Bertans,,,,,26.25,Made,3.0,,,,,,,,,,,,,S. Dinwiddie,203915.0,4.0,,,
183,PT10M00.00S,2022-04-03T17:43:55.7Z,2,REGULAR,3pt,Jump Shot,[],201572,29.25427069645204,17.892156862745097,1610612749,35,30,2022-04-03T17:44:00Z,1830000,161.0,222.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
