actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
23,PT10M16.00S,2022-01-31T00:12:30.8Z,1,REGULAR,foul,personal,[],203932,,,1610612749,2,2,2022-01-31T00:12:40Z,230000,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 203507]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Antetokounmpo,203507.0,,,
25,PT10M11.00S,2022-01-31T00:12:52.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203114,8.492115637319317,50.73529411764706,1610612749,4,2,2022-01-31T00:13:05Z,250000,-4.0,27.0,1,left,K. Middleton cutting Layup (2 PTS) (J. Holiday 1 AST),"[203114, 201950]",1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,2.75,Made,2.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,,
27,PT10M11.00S,2022-01-31T00:12:58.6Z,1,REGULAR,violation,defensive goaltending,[],203115,,,1610612749,4,2,2022-01-31T00:13:05Z,270000,,,0,,W. Barton defensive goaltending VIOLATION,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
28,PT09M52.00S,2022-01-31T00:13:19.5Z,1,REGULAR,2pt,Jump Shot,[],203115,89.96386333771353,72.05882352941177,1610612743,4,4,2022-01-31T00:13:23Z,280000,110.0,42.0,1,right,W. Barton 11' turnaround fadeaway Jump Shot (2 PTS),[203115],1610612743.0,DEN,turnaround fadeaway,,,Barton,W. Barton,,,,,11.8,Made,2.0,,,,,,,,,,,,,,,,,,
29,PT09M40.00S,2022-01-31T00:13:32.3Z,1,REGULAR,3pt,Jump Shot,[],1628960,19.004599211563733,4.901960784313726,1610612749,7,4,2022-01-31T00:13:36Z,290000,225.0,126.0,1,left,G. Allen 25' 3PT  (3 PTS) (K. Middleton 2 AST),"[1628960, 203114]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.84,Made,3.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,,
31,PT09M27.00S,2022-01-31T00:13:54.9Z,1,REGULAR,foul,technical,['1freethrow'],203507,,,1610612743,7,4,2022-01-31T00:14:04Z,310000,,,0,,G. Antetokounmpo defensive-3-second technical FOUL (1 Tech),[203507],1610612749.0,MIL,defensive-3-second,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,200834.0,0.0,1.0,,,,,
32,PT09M27.00S,2022-01-31T00:14:06.9Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,7,5,2022-01-31T00:14:06Z,320000,,,0,,N. Jokic technical Free Throw 1 of 1 (3 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
33,PT09M16.00S,2022-01-31T00:14:32.5Z,1,REGULAR,3pt,Jump Shot,[],1628420,81.553876478318,3.9215686274509802,1610612743,7,8,2022-01-31T00:14:37Z,330000,-230.0,121.0,1,right,M. Morris 26' 3PT  (3 PTS) (N. Jokic 1 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.02,Made,3.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,,
35,PT09M00.00S,2022-01-31T00:14:47.4Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,7,8,2022-01-31T00:14:51Z,350000,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 203999]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,,,
36,PT09M00.00S,2022-01-31T00:14:47.4Z,1,REGULAR,steal,,[],203999,,,1610612743,7,8,2022-01-31T00:14:49Z,360000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M53.00S,2022-01-31T00:14:54.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'fromturnover']",203932,91.80354796320631,9.803921568627452,1610612743,7,10,2022-01-31T00:15:05Z,370000,-201.0,25.0,1,right,A. Gordon 20' running Layup (2 PTS) (N. Jokic 2 AST),"[203932, 203999]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,20.25,Made,2.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,,
39,PT08M39.00S,2022-01-31T00:15:09.6Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612749,7,10,2022-01-31T00:15:16Z,390000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 203999]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,,,
40,PT08M39.00S,2022-01-31T00:15:09.6Z,1,REGULAR,steal,,[],203999,,,1610612743,7,10,2022-01-31T00:15:12Z,400000,,,0,,N. Jokic STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M33.00S,2022-01-31T00:15:14.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203932,71.69842312746385,16.666666666666664,1610612743,7,10,2022-01-31T00:15:21Z,410000,-167.0,214.0,1,right,MISS A. Gordon 27' running pullup 3PT,[203932],1610612743.0,DEN,running pullup,,,Gordon,A. Gordon,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M30.00S,2022-01-31T00:15:18.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,7,10,2022-01-31T00:15:18Z,420000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,
43,PT08M18.00S,2022-01-31T00:15:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,10.85742444152431,45.83333333333333,1610612749,7,10,2022-01-31T00:15:36Z,430000,21.0,50.0,1,left,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,5.38,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M16.00S,2022-01-31T00:15:31.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,7,10,2022-01-31T00:15:36Z,440000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,43.0,3.0,3.0,0.0,,,,,,,,,,,
45,PT08M12.00S,2022-01-31T00:15:38.8Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,7,10,2022-01-31T00:15:44Z,450000,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1.0,,,202037.0,,,,,,,
46,PT07M59.00S,2022-01-31T00:15:57.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,33.98488830486202,46.81372549019608,1610612749,10,10,2022-01-31T00:16:01Z,460000,16.0,267.0,1,left,G. Allen 26' 3PT  (6 PTS) (J. Holiday 2 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.75,Made,6.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,,
48,PT07M42.00S,2022-01-31T00:16:13.3Z,1,REGULAR,3pt,Jump Shot,[],201145,94.30026281208936,96.32352941176471,1610612743,10,10,2022-01-31T00:16:18Z,480000,232.0,1.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M39.00S,2022-01-31T00:16:16.3Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,10,10,2022-01-31T00:16:18Z,490000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,,
50,PT07M30.00S,2022-01-31T00:16:26.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.915243101182654,50.245098039215684,1610612749,12,10,2022-01-31T00:16:30Z,500000,-1.0,13.0,1,left,G. Antetokounmpo driving DUNK (2 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,1.26,Made,2.0,,,,,,,,,,,,,,,,,,
51,PT07M13.00S,2022-01-31T00:16:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,93.9060446780552,49.26470588235294,1610612743,12,12,2022-01-31T00:16:47Z,510000,-4.0,5.0,1,right,J. Green cutting Layup (2 PTS) (N. Jokic 3 AST),"[201145, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,0.61,Made,2.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,,
53,PT07M05.00S,2022-01-31T00:16:50.7Z,1,REGULAR,3pt,Jump Shot,[],201950,30.699737187910642,25.0,1610612749,12,12,2022-01-31T00:16:57Z,530000,125.0,236.0,1,left,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M01.00S,2022-01-31T00:16:54.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,12,12,2022-01-31T00:16:57Z,540000,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,53.0,4.0,4.0,0.0,,,,,,,,,,,
55,PT06M51.00S,2022-01-31T00:17:04.3Z,1,REGULAR,2pt,Jump Shot,[],1628420,81.42247043363994,68.38235294117648,1610612743,12,14,2022-01-31T00:17:10Z,550000,92.0,122.0,1,right,M. Morris 15' step back Jump Shot (5 PTS) (N. Jokic 4 AST),"[1628420, 203999]",1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,15.28,Made,5.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,,
57,PT06M42.00S,2022-01-31T00:17:21.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,12,14,2022-01-31T00:17:21Z,570000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M42.00S,2022-01-31T00:19:41.1Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,12,14,2022-01-31T00:20:17Z,580000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M42.00S,2022-01-31T00:19:41.1Z,1,REGULAR,substitution,in,[],202083,,,1610612749,12,14,2022-01-31T00:20:17Z,590000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M31.00S,2022-01-31T00:20:27.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,14.799605781865965,48.77450980392157,1610612749,14,14,2022-01-31T00:20:32Z,600000,6.0,87.0,1,left,J. Holiday 8' driving Hook (2 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,8.68,Made,2.0,,,,,,,,,,,,,,,,,,
61,PT06M10.00S,2022-01-31T00:20:53.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,14,14,2022-01-31T00:20:53Z,610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M07.00S,2022-01-31T00:21:13.4Z,1,REGULAR,turnover,bad pass,[],1628420,,,1610612743,14,14,2022-01-31T00:21:19Z,620000,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 203507]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,,,,,,
63,PT06M07.00S,2022-01-31T00:21:13.4Z,1,REGULAR,steal,,[],203507,,,1610612749,14,14,2022-01-31T00:21:15Z,630000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M06.00S,2022-01-31T00:21:17.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,8.229303547963205,51.9607843137255,1610612749,16,14,2022-01-31T00:21:29Z,640000,-10.0,25.0,1,left,G. Antetokounmpo running DUNK (4 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,2.68,Made,4.0,,,,,,,,,,,,,,,,,,
65,PT06M06.00S,2022-01-31T00:21:22.6Z,1,REGULAR,foul,personal,['1freethrow'],203115,,,1610612749,16,14,2022-01-31T00:21:35Z,650000,,,0,,W. Barton shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[203115, 203507]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Antetokounmpo,203507.0,,,
67,PT06M06.00S,2022-01-31T00:21:57.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203507,,,1610612749,17,14,2022-01-31T00:21:58Z,670000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
68,PT05M57.00S,2022-01-31T00:22:08.4Z,1,REGULAR,3pt,Jump Shot,[],203932,87.07293035479631,97.05882352941177,1610612743,17,17,2022-01-31T00:22:14Z,680000,235.0,69.0,1,right,A. Gordon 24' 3PT  (5 PTS) (N. Jokic 5 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,24.52,Made,5.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,,
70,PT05M44.00S,2022-01-31T00:22:20.3Z,1,REGULAR,3pt,Jump Shot,[],1628960,33.459264126149804,40.19607843137255,1610612749,17,17,2022-01-31T00:22:24Z,700000,49.0,262.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M41.00S,2022-01-31T00:22:23.3Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,17,17,2022-01-31T00:22:24Z,710000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,
72,PT05M38.00S,2022-01-31T00:22:26.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203115,68.41327201051249,23.284313725490197,1610612743,17,17,2022-01-31T00:22:34Z,720000,-134.0,244.0,1,right,MISS W. Barton 27' running pullup 3PT,[203115],1610612743.0,DEN,running pullup,,,Barton,W. Barton,,,,,27.85,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M36.00S,2022-01-31T00:22:28.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,17,17,2022-01-31T00:22:34Z,730000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,
74,PT05M36.00S,2022-01-31T00:22:33.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,17,17,2022-01-31T00:22:33Z,740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M36.00S,2022-01-31T00:22:36.2Z,1,REGULAR,substitution,out,[],203507,,,1610612749,17,17,2022-01-31T00:22:40Z,750000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2022-01-31T00:22:36.2Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,17,17,2022-01-31T00:22:40Z,760000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M25.00S,2022-01-31T00:22:56.5Z,1,REGULAR,2pt,Jump Shot,[],203114,7.178055190538765,87.25490196078431,1610612749,17,17,2022-01-31T00:23:01Z,770000,-186.0,15.0,1,left,MISS K. Middleton 18' Jump Shot,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,18.69,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M22.00S,2022-01-31T00:22:59.5Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,17,17,2022-01-31T00:23:01Z,780000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT05M03.00S,2022-01-31T00:23:17.7Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,17,17,2022-01-31T00:23:25Z,790000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 203114]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,2.0,Middleton,203114.0,,,,,,,,
80,PT05M03.00S,2022-01-31T00:23:17.7Z,1,REGULAR,steal,,[],203114,,,1610612749,17,17,2022-01-31T00:23:20Z,800000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M59.00S,2022-01-31T00:23:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203114,9.937582128777924,48.529411764705884,1610612749,17,17,2022-01-31T00:23:33Z,810000,7.0,41.0,1,left,MISS K. Middleton running Layup - blocked,"[203114, 203932]",1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,4.16,Missed,,,,,,,,,,,,,,,,,Gordon,203932.0,
82,PT04M59.00S,2022-01-31T00:23:22.6Z,1,REGULAR,block,,[],203932,,,1610612749,17,17,2022-01-31T00:23:26Z,820000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M49.00S,2022-01-31T00:23:32.6Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612749,17,17,2022-01-31T00:23:33Z,830000,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,
84,PT04M49.00S,2022-01-31T00:23:31.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1628960,5.590000152587891,50.0,1610612749,19,17,2022-01-31T00:24:15Z,840000,0.0,0.0,1,left,G. Allen tip Layup (8 PTS),[1628960],1610612749.0,MIL,tip,,,Allen,G. Allen,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
85,PT04M49.00S,2022-01-31T00:23:37.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,19,17,2022-01-31T00:23:37Z,850000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M49.00S,2022-01-31T00:26:03.1Z,1,REGULAR,substitution,out,[],203114,,,1610612743,19,17,2022-01-31T00:26:23Z,860000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M49.00S,2022-01-31T00:26:03.1Z,1,REGULAR,substitution,out,[],201145,,,1610612743,19,17,2022-01-31T00:26:23Z,870000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M49.00S,2022-01-31T00:26:03.1Z,1,REGULAR,substitution,in,[],1626192,,,1610612743,19,17,2022-01-31T00:26:23Z,880000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M49.00S,2022-01-31T00:26:03.1Z,1,REGULAR,substitution,in,[],203085,,,1610612743,19,17,2022-01-31T00:26:23Z,890000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
