actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-02-15T01:10:45.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-02-15T01:10:45Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2022-02-15T01:10:51.5Z,1,REGULAR,jumpball,recovered,[],1629604,,,1610612757,0,0,2022-02-15T01:10:51Z,40000,,,0,,Jump Ball J. Nurkic vs. B. Portis: Tip to C. Elleby,"[1629604, 203994, 1626171]",1610612757.0,POR,startperiod,C. Elleby,1629604.0,Elleby,C. Elleby,Nurkic,203994.0,Portis,1626171.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2022-02-15T01:11:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,86.81011826544021,50.245098039215684,1610612757,0,0,2022-02-15T01:12:59Z,70000,1.0,71.0,1,right,MISS J. Nurkic 7' Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,7.15,Missed,,,,,,,,,,,,,,,,,,,
9,PT11M37.00S,2022-02-15T01:11:12.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,0,0,2022-02-15T01:12:59Z,90000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
10,PT11M31.00S,2022-02-15T01:11:27.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,27.54599211563732,19.852941176470587,1610612749,0,0,2022-02-15T01:13:15Z,100000,151.0,206.0,1,left,MISS J. Holiday 25' running pullup 3PT,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
11,PT11M29.00S,2022-02-15T01:11:29.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,0,0,2022-02-15T01:13:15Z,110000,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
12,PT11M21.00S,2022-02-15T01:11:33.4Z,1,REGULAR,foul,personal,['2freethrow'],203114,,,1610612757,0,0,2022-02-15T01:11:44Z,120000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Nurkic 2 FT),"[203114, 203994]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,2534.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,
14,PT11M21.00S,2022-02-15T01:11:47.9Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,0,1,2022-02-15T01:11:48Z,140000,,,0,,J. Nurkic Free Throw 1 of 2 (1 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
15,PT11M21.00S,2022-02-15T01:12:04.2Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,0,2,2022-02-15T01:12:04Z,150000,,,0,,J. Nurkic Free Throw 2 of 2 (2 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
16,PT11M03.00S,2022-02-15T01:12:23.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201586,7.835085413929041,51.9607843137255,1610612749,2,2,2022-02-15T01:12:31Z,160000,-10.0,21.0,1,left,S. Ibaka Hook (2 PTS) (J. Holiday 1 AST),"[201586, 201950]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,2.33,Made,,,,,,,,,,2.0,J. Holiday,201950.0,1.0,,,,,,
