actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
19,PT10M48.00S,2022-03-03T01:12:32.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,19.398817345597898,4.166666666666666,1610612749,3,2,2022-03-03T01:13:06Z,190000,229.0,130.0,1,left,MISS G. Allen 26' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M45.00S,2022-03-03T01:12:35.8Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,3,2,2022-03-03T01:12:38Z,200000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M38.00S,2022-03-03T01:12:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,84.44480946123521,59.55882352941176,1610612748,3,4,2022-03-03T01:12:46Z,210000,48.0,94.0,1,right,G. Vincent 10' driving floating Jump Shot (2 PTS),[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,10.52,Made,2.0,,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2022-03-03T01:12:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.674770039421814,51.470588235294116,1610612749,3,4,2022-03-03T01:13:44Z,220000,-7.0,38.0,1,left,MISS J. Holiday driving finger roll Layup,[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M27.00S,2022-03-03T01:12:54.3Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,3,4,2022-03-03T01:12:56Z,230000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,
24,PT10M22.00S,2022-03-03T01:12:59.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,68.54467805519053,68.87254901960785,1610612748,3,4,2022-03-03T01:13:28Z,240000,94.0,243.0,1,right,MISS G. Vincent 26' running 3PT,[1629216],1610612748.0,MIA,running,,,Vincent,G. Vincent,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M19.00S,2022-03-03T01:13:02.8Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,3,4,2022-03-03T01:13:02Z,250000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,24.0,3.0,2.0,1.0,,,,,,,,,,,
26,PT10M16.00S,2022-03-03T01:13:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629216,91.93495400788436,53.67647058823529,1610612748,3,4,2022-03-03T01:13:15Z,260000,18.0,23.0,1,right,MISS G. Vincent driving Layup,[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
27,PT10M13.00S,2022-03-03T01:13:08.5Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,3,4,2022-03-03T01:13:15Z,270000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT10M08.00S,2022-03-03T01:13:13.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626171,6.915243101182654,98.77450980392157,1610612749,6,4,2022-03-03T01:13:20Z,280000,-244.0,13.0,1,left,B. Portis 24' 3PT running (6 PTS) (J. Holiday 1 AST),"[1626171, 201950]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,24.42,Made,6.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,,
30,PT09M51.00S,2022-03-03T01:13:30.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,69.07030223390277,68.87254901960785,1610612748,6,7,2022-03-03T01:15:50Z,300000,94.0,238.0,1,right,D. Robinson 25' 3PT pullup (3 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,25.62,Made,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,,
32,PT09M39.00S,2022-03-03T01:13:43.0Z,1,REGULAR,3pt,Jump Shot,[],201950,31.750985545335087,38.23529411764706,1610612749,9,7,2022-03-03T01:16:29Z,320000,59.0,246.0,1,left,J. Holiday 25' 3PT pullup (3 PTS) (G. Antetokounmpo 1 AST),"[201950, 203507]",1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,25.29,Made,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,,
34,PT09M23.00S,2022-03-03T01:13:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,81.15965834428384,47.794117647058826,1610612748,9,7,2022-03-03T01:16:49Z,340000,-11.0,125.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,12.51,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M21.00S,2022-03-03T01:14:00.0Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,9,7,2022-03-03T01:14:04Z,350000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT09M10.00S,2022-03-03T01:14:11.8Z,1,REGULAR,3pt,Jump Shot,[],203507,28.86005256241787,80.3921568627451,1610612749,12,7,2022-03-03T01:14:17Z,360000,-152.0,219.0,1,left,G. Antetokounmpo 26' 3PT  (3 PTS) (B. Portis 1 AST),"[203507, 1626171]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,26.64,Made,3.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,,
38,PT08M49.00S,2022-03-03T01:14:32.0Z,1,REGULAR,3pt,Jump Shot,[],202710,79.45137976346912,94.36274509803921,1610612748,12,7,2022-03-03T01:17:37Z,380000,222.0,141.0,1,right,MISS J. Butler 26' step back 3PT,[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M47.00S,2022-03-03T01:14:34.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,12,7,2022-03-03T01:14:37Z,390000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,38.0,3.0,2.0,1.0,,,,,,,,,,,
40,PT08M42.00S,2022-03-03T01:14:44.9Z,1,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612749,12,7,2022-03-03T01:14:54Z,400000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Middleton 2 FT),"[1629216, 203114]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,,1201.0,1.0,0.0,Middleton,203114.0,,,,,,
42,PT08M42.00S,2022-03-03T01:15:04.9Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,13,7,2022-03-03T01:15:04Z,420000,,,0,,K. Middleton Free Throw 1 of 2 (1 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
43,PT08M42.00S,2022-03-03T01:15:24.5Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,14,7,2022-03-03T01:15:24Z,430000,,,0,,K. Middleton Free Throw 2 of 2 (2 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
44,PT08M32.00S,2022-03-03T01:15:40.4Z,1,REGULAR,foul,personal,['2freethrow'],201950,,,1610612748,14,7,2022-03-03T01:16:00Z,440000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Butler 2 FT),"[201950, 202710]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1201.0,1.0,0.0,Butler,202710.0,,,,,,
46,PT08M32.00S,2022-03-03T01:16:01.1Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,14,8,2022-03-03T01:16:01Z,460000,,,0,,J. Butler Free Throw 1 of 2 (1 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
47,PT08M32.00S,2022-03-03T01:16:13.6Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,14,9,2022-03-03T01:16:13Z,470000,,,0,,J. Butler Free Throw 2 of 2 (2 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
48,PT08M21.00S,2022-03-03T01:16:24.9Z,1,REGULAR,3pt,Jump Shot,[],201950,32.53942181340342,33.82352941176471,1610612749,14,9,2022-03-03T01:18:34Z,480000,81.0,253.0,1,left,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M17.00S,2022-03-03T01:16:28.9Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,14,9,2022-03-03T01:16:28Z,490000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,
50,PT08M13.00S,2022-03-03T01:16:32.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628389,92.06636005256242,52.94117647058824,1610612748,14,9,2022-03-03T01:17:33Z,500000,15.0,22.0,1,right,MISS B. Adebayo running Layup - blocked,"[1628389, 1626171]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,2.65,Missed,,,,,,,,,,,,,,Portis,1626171.0,,,,
51,PT08M13.00S,2022-03-03T01:16:32.6Z,1,REGULAR,block,,[],1626171,,,1610612748,14,9,2022-03-03T01:16:36Z,510000,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M13.00S,2022-03-03T01:16:32.6Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,14,9,2022-03-03T01:16:38Z,520000,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,
53,PT08M13.00S,2022-03-03T01:16:38.2Z,1,REGULAR,foul,personal,['2freethrow'],203507,,,1610612748,14,9,2022-03-03T01:16:46Z,530000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Adebayo 2 FT),"[203507, 1628389]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,1162.0,1.0,0.0,Adebayo,1628389.0,,,,,,
55,PT08M13.00S,2022-03-03T01:17:06.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,14,9,2022-03-03T01:17:06Z,550000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
56,PT08M13.00S,2022-03-03T01:17:06.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,14,9,2022-03-03T01:17:06Z,560000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,
57,PT08M13.00S,2022-03-03T01:17:25.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,14,10,2022-03-03T01:17:25Z,570000,,,0,,B. Adebayo Free Throw 2 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
58,PT08M00.00S,2022-03-03T01:17:40.4Z,1,REGULAR,2pt,Jump Shot,[],203114,20.18725361366623,67.15686274509804,1610612749,16,10,2022-03-03T01:17:46Z,580000,-86.0,137.0,1,left,K. Middleton 16' floating Jump Shot (4 PTS),[203114],1610612749.0,MIL,floating,,,Middleton,K. Middleton,,,,,16.19,Made,4.0,,,,,,,,,,,,,,,,,,
59,PT07M48.00S,2022-03-03T01:17:51.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,87.07293035479631,51.225490196078425,1610612748,16,10,2022-03-03T01:18:05Z,590000,6.0,69.0,1,right,MISS B. Adebayo 6' cutting DUNK,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,6.93,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M44.00S,2022-03-03T01:17:55.1Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,16,10,2022-03-03T01:18:05Z,600000,,,0,,P. Tucker REBOUND (Off:2 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,59.0,4.0,2.0,2.0,,,,,,,,,,,
61,PT07M43.00S,2022-03-03T01:17:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,92.19776609724047,53.67647058823529,1610612748,16,12,2022-03-03T01:18:10Z,610000,18.0,21.0,1,right,P. Tucker putback Layup (4 PTS),[200782],1610612748.0,MIA,putback,,,Tucker,P. Tucker,,,,,2.78,Made,4.0,,,,,,,,,,,,,,,,,,
62,PT07M42.00S,2022-03-03T01:18:01.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,16,12,2022-03-03T01:18:01Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M33.00S,2022-03-03T01:18:19.6Z,1,REGULAR,3pt,Jump Shot,[],203114,27.020367936925098,81.86274509803921,1610612749,19,12,2022-03-03T01:18:24Z,630000,-159.0,201.0,1,left,K. Middleton 25' 3PT  (7 PTS) (G. Allen 1 AST),"[203114, 1628960]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.69,Made,7.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,,
65,PT07M22.00S,2022-03-03T01:18:30.9Z,1,REGULAR,turnover,bad pass,[],1629216,,,1610612748,19,12,2022-03-03T01:22:23Z,650000,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 203507]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,
66,PT07M22.00S,2022-03-03T01:18:30.9Z,1,REGULAR,steal,,[],203507,,,1610612749,19,12,2022-03-03T01:18:54Z,660000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M17.00S,2022-03-03T01:18:41.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,19,12,2022-03-03T01:18:41Z,670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M17.00S,2022-03-03T01:18:42.2Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,19,12,2022-03-03T01:18:47Z,680000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M17.00S,2022-03-03T01:18:42.2Z,1,REGULAR,substitution,in,[],202083,,,1610612749,19,12,2022-03-03T01:18:47Z,690000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M15.00S,2022-03-03T01:18:58.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628960,6.521024967148489,51.9607843137255,1610612749,21,12,2022-03-03T01:19:06Z,700000,-10.0,9.0,1,left,G. Allen alley-oop Layup (2 PTS) (J. Holiday 2 AST),"[1628960, 201950]",1610612749.0,MIL,alley-oop,,,Allen,G. Allen,,,,,1.32,Made,2.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,,
72,PT07M06.00S,2022-03-03T01:19:19.5Z,1,REGULAR,foul,personal,[],203507,,,1610612748,21,12,2022-03-03T01:22:10Z,720000,,,0,,G. Antetokounmpo personal FOUL (2 PF),"[203507, 1629130]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,200834.0,2.0,0.0,Robinson,1629130.0,,,,,,
74,PT07M06.00S,2022-03-03T01:19:38.7Z,1,REGULAR,substitution,out,[],203507,,,1610612748,21,12,2022-03-03T01:19:44Z,740000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M06.00S,2022-03-03T01:19:38.7Z,1,REGULAR,substitution,in,[],1626171,,,1610612748,21,12,2022-03-03T01:19:44Z,750000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M52.00S,2022-03-03T01:19:49.5Z,1,REGULAR,3pt,Jump Shot,[],1629216,68.15045992115637,22.30392156862745,1610612748,21,12,2022-03-03T01:20:01Z,760000,-138.0,247.0,1,right,MISS G. Vincent 28' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,28.31,Missed,,,,,,,,,,,,,,,,,,,
77,PT06M47.00S,2022-03-03T01:19:54.5Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,21,12,2022-03-03T01:20:01Z,770000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,
78,PT06M44.00S,2022-03-03T01:19:57.3Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,21,12,2022-03-03T01:20:05Z,780000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1628389]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Adebayo,1628389.0,
79,PT06M44.00S,2022-03-03T01:19:57.3Z,1,REGULAR,steal,,[],1628389,,,1610612748,21,12,2022-03-03T01:19:59Z,790000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M42.00S,2022-03-03T01:20:02.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,92.32917214191852,51.9607843137255,1610612748,21,14,2022-03-03T01:20:09Z,800000,10.0,20.0,1,right,B. Adebayo running Layup (3 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,2.19,Made,3.0,,,,,,,,,,,,,,,,,,
81,PT06M42.00S,2022-03-03T01:20:07.2Z,1,REGULAR,foul,personal,['1freethrow'],202083,,,1610612748,21,14,2022-03-03T01:22:26Z,810000,,,0,,W. Matthews shooting personal FOUL (1 PF) (Adebayo 1 FT),"[202083, 1628389]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,,,,,,,200834.0,1.0,0.0,Adebayo,1628389.0,,,,,,
83,PT06M42.00S,2022-03-03T01:20:26.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,21,14,2022-03-03T01:20:42Z,830000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M42.00S,2022-03-03T01:23:28.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628389,,,1610612748,21,14,2022-03-03T01:23:31Z,840000,,,0,,MISS B. Adebayo Free Throw 1 of 1,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
85,PT06M39.00S,2022-03-03T01:23:31.5Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,21,14,2022-03-03T01:23:31Z,850000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,
86,PT06M24.00S,2022-03-03T01:23:45.4Z,1,REGULAR,3pt,Jump Shot,[],1626171,34.37910643889619,59.31372549019608,1610612749,21,14,2022-03-03T01:23:49Z,860000,-47.0,271.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,,
87,PT06M22.00S,2022-03-03T01:23:47.4Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,21,14,2022-03-03T01:23:49Z,870000,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,86.0,5.0,3.0,2.0,,,,,,,,,,,
88,PT06M11.00S,2022-03-03T01:23:57.9Z,1,REGULAR,2pt,Jump Shot,[],202710,84.31340341655716,76.9607843137255,1610612748,21,14,2022-03-03T01:24:05Z,880000,135.0,95.0,1,right,MISS J. Butler 16' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,16.49,Missed,,,,,,,,,,,,,,,,,,,
89,PT06M09.00S,2022-03-03T01:23:59.9Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,21,14,2022-03-03T01:24:05Z,890000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT06M02.00S,2022-03-03T01:24:08.0Z,1,REGULAR,3pt,Jump Shot,[],203114,28.86005256241787,77.45098039215686,1610612749,24,14,2022-03-03T01:24:12Z,900000,-137.0,219.0,1,left,K. Middleton 25' 3PT step back (10 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,25.83,Made,10.0,,,,,,,,,,,,,,,,,,
