actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
35,PT09M00.00S,2021-12-07T01:18:16.4Z,1,REGULAR,2pt,Jump Shot,[],1629636,76.82325886990802,25.98039215686275,1610612739,5,0,2021-12-07T01:18:23Z,350000,-120.0,165.0,1,right,MISS D. Garland 20' Jump Shot,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,20.44,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M57.00S,2021-12-07T01:18:19.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,5,0,2021-12-07T01:18:23Z,360000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,35.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
37,PT08M48.00S,2021-12-07T01:18:28.3Z,1,REGULAR,2pt,Jump Shot,[],203507,6.521024967148489,75.24509803921569,1610612749,5,0,2021-12-07T01:18:33Z,370000,-126.0,9.0,1,left,MISS G. Antetokounmpo 12' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,12.65,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M46.00S,2021-12-07T01:18:30.5Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,5,0,2021-12-07T01:18:30Z,380000,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
39,PT08M41.00S,2021-12-07T01:18:35.3Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,5,0,2021-12-07T01:18:40Z,390000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630596]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0,,,
40,PT08M41.00S,2021-12-07T01:18:35.3Z,1,REGULAR,steal,,[],1630596,,,1610612739,5,0,2021-12-07T01:18:37Z,400000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M28.00S,2021-12-07T01:18:48.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,91.27792378449409,39.950980392156865,1610612739,5,2,2021-12-07T01:18:54Z,410000,-50.0,29.0,1,right,L. Markkanen pullup bank Jump Shot (2 PTS),[1628374],1610612739.0,CLE,pullup bank,,,Markkanen,L. Markkanen,,,,,5.82,Made,,,,,,,,,,2.0,,,,,,,,,
42,PT08M16.00S,2021-12-07T01:19:01.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,13.748357424441524,48.529411764705884,1610612749,5,2,2021-12-07T01:19:06Z,420000,7.0,77.0,1,left,MISS B. Portis 7' Hook,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,7.71,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M12.00S,2021-12-07T01:19:05.0Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,5,2,2021-12-07T01:19:06Z,430000,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,42.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
44,PT08M12.00S,2021-12-07T01:19:04.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,5,2,2021-12-07T01:19:04Z,440000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M10.00S,2021-12-07T01:19:06.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,2,2021-12-07T01:19:06Z,450000,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
46,PT08M04.00S,2021-12-07T01:19:12.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.11760840998686,50.245098039215684,1610612739,5,4,2021-12-07T01:19:18Z,460000,1.0,12.0,1,right,J. Allen alley-oop DUNK (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,1.23,Made,,,,,,,,,,2.0,D. Garland,1629636.0,1.0,,,,,,
48,PT07M48.00S,2021-12-07T01:19:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,15.982260183968464,46.81372549019608,1610612749,7,4,2021-12-07T01:19:33Z,480000,16.0,98.0,1,left,K. Middleton 9' fadeaway Jump Shot (2 PTS),[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,9.9,Made,,,,,,,,,,2.0,,,,,,,,,
49,PT07M26.00S,2021-12-07T01:19:50.7Z,1,REGULAR,3pt,Jump Shot,[],1630171,92.59198423127464,2.941176470588235,1610612739,7,4,2021-12-07T01:19:55Z,490000,-235.0,17.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.59,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M23.00S,2021-12-07T01:19:53.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,7,4,2021-12-07T01:19:55Z,500000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,49.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
51,PT07M13.00S,2021-12-07T01:20:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,10.726018396846255,38.48039215686275,1610612749,9,4,2021-12-07T02:19:09Z,510000,58.0,48.0,1,left,J. Holiday 7' Layup (2 PTS) (B. Portis 1 AST),"[201950, 1626171]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,7.52,Made,,,,,,,,,,2.0,B. Portis,1626171.0,1.0,,,,,,
53,PT06M59.00S,2021-12-07T01:20:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,87.86136662286465,50.73529411764706,1610612739,9,4,2021-12-07T01:20:26Z,530000,4.0,62.0,1,right,MISS J. Allen 6' driving floating bank Shot,[1628386],1610612739.0,CLE,driving floating bank,,,Allen,J. Allen,,,,,6.17,Missed,,,,,,,,,,,,,,,,,,,
54,PT06M57.00S,2021-12-07T01:20:19.3Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,9,4,2021-12-07T01:20:26Z,540000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
55,PT06M53.00S,2021-12-07T01:20:22.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628960,6.521024967148489,47.05882352941176,1610612749,9,4,2021-12-07T01:20:34Z,550000,15.0,9.0,1,left,MISS G. Allen running DUNK,[1628960],1610612749.0,MIL,running,,,Allen,G. Allen,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M51.00S,2021-12-07T01:20:24.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,9,4,2021-12-07T01:20:34Z,560000,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
57,PT06M40.00S,2021-12-07T01:20:36.1Z,1,REGULAR,3pt,Jump Shot,[],1628374,67.7562417871222,30.88235294117647,1610612739,9,7,2021-12-07T01:20:41Z,570000,-96.0,251.0,1,right,L. Markkanen 26' 3PT  (5 PTS) (D. Garland 2 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.82,Made,,,,,,,,,,5.0,D. Garland,1629636.0,2.0,,,,,,
59,PT06M28.00S,2021-12-07T01:20:49.3Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,9,7,2021-12-07T01:20:59Z,590000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1630171]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2.0,Okoro,1630171.0,,,
60,PT06M28.00S,2021-12-07T01:20:49.3Z,1,REGULAR,steal,,[],1630171,,,1610612739,9,7,2021-12-07T01:20:52Z,600000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M23.00S,2021-12-07T01:20:54.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630171,92.72339027595268,49.754901960784316,1610612739,9,7,2021-12-07T01:21:34Z,610000,-1.0,16.0,1,right,MISS I. Okoro running Layup - blocked,"[1630171, 203507]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,1.59,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
62,PT06M23.00S,2021-12-07T01:20:54.1Z,1,REGULAR,block,,[],203507,,,1610612739,9,7,2021-12-07T01:20:57Z,620000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M19.00S,2021-12-07T01:20:58.1Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,9,7,2021-12-07T01:21:07Z,630000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,61.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
64,PT06M16.00S,2021-12-07T01:20:59.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203114,7.5722733245729295,49.26470588235294,1610612749,11,7,2021-12-07T01:21:17Z,640000,4.0,19.0,1,left,K. Middleton running DUNK (4 PTS) (B. Portis 2 AST),"[203114, 1626171]",1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,1.91,Made,,,,,,,,,,4.0,B. Portis,1626171.0,2.0,,,,,,
66,PT05M58.00S,2021-12-07T01:21:17.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,68.01905387647832,23.52941176470588,1610612739,11,7,2021-12-07T01:21:25Z,660000,-132.0,248.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.12,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M55.00S,2021-12-07T01:21:20.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,11,7,2021-12-07T01:21:25Z,670000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,66.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
68,PT05M44.00S,2021-12-07T01:21:32.6Z,1,REGULAR,3pt,Jump Shot,[],1626171,30.831143232588698,68.38235294117648,1610612749,14,7,2021-12-07T01:21:37Z,680000,-92.0,237.0,1,left,B. Portis 25' 3PT  (5 PTS) (G. Antetokounmpo 1 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.45,Made,,,,,,,,,,5.0,G. Antetokounmpo,203507.0,1.0,,,,,,
70,PT05M27.00S,2021-12-07T01:21:50.4Z,1,REGULAR,3pt,Jump Shot,[],1630596,69.99014454664915,19.852941176470587,1610612739,14,10,2021-12-07T01:21:55Z,700000,-151.0,230.0,1,right,E. Mobley 27' 3PT  (3 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,27.46,Made,,,,,,,,,,3.0,D. Garland,1629636.0,3.0,,,,,,
72,PT05M21.00S,2021-12-07T01:22:03.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,14,10,2021-12-07T01:22:03Z,720000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,14,10,2021-12-07T01:25:00Z,730000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,out,[],203507,,,1610612749,14,10,2021-12-07T01:25:00Z,740000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,14,10,2021-12-07T01:25:00Z,750000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612749,14,10,2021-12-07T01:25:00Z,760000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612749,14,10,2021-12-07T01:25:00Z,770000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,out,[],1630171,,,1610612749,14,10,2021-12-07T01:25:00Z,780000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,in,[],203918,,,1610612749,14,10,2021-12-07T01:25:00Z,790000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,14,10,2021-12-07T01:25:00Z,800000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,in,[],202326,,,1610612749,14,10,2021-12-07T01:25:00Z,810000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,in,[],201567,,,1610612749,14,10,2021-12-07T01:25:00Z,820000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,in,[],201937,,,1610612749,14,10,2021-12-07T01:25:00Z,830000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M21.00S,2021-12-07T01:24:20.0Z,1,REGULAR,substitution,in,[],1626224,,,1610612749,14,10,2021-12-07T01:25:00Z,840000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M14.00S,2021-12-07T01:25:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.623521681997373,48.77450980392157,1610612749,14,10,2021-12-07T01:25:24Z,850000,6.0,29.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M11.00S,2021-12-07T01:25:22.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,14,10,2021-12-07T01:25:24Z,860000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
87,PT04M57.00S,2021-12-07T01:25:38.6Z,1,REGULAR,foul,personal,['2freethrow'],203114,,,1610612739,14,10,2021-12-07T01:25:53Z,870000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Mobley 2 FT),"[203114, 1630596]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,200834.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,
