actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
32,PT08M54.00S,2021-10-28T00:14:43.7Z,1,REGULAR,block,,[],1630183,,,1610612749,7,14,2021-10-28T00:14:46Z,320000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
33,PT08M54.00S,2021-10-28T00:14:43.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,7,14,2021-10-28T00:14:56Z,330000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,
34,PT08M54.00S,2021-10-28T00:14:52.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,7,14,2021-10-28T00:14:52Z,340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M42.00S,2021-10-28T00:15:09.8Z,1,REGULAR,2pt,Jump Shot,[],1630162,79.05716162943496,55.88235294117647,1610612750,7,16,2021-10-28T00:16:19Z,350000,29.0,144.0,1,right,A. Edwards 14' pullup Jump Shot (4 PTS) (D. Russell 1 AST),"[1630162, 1626156]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,14.74,Made,,,,,4.0,D. Russell,1626156.0,1.0,,,,,,,,,,
36,PT08M40.00S,2021-10-28T00:15:16.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,7,16,2021-10-28T00:15:16Z,360000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M20.00S,2021-10-28T00:18:29.5Z,1,REGULAR,3pt,Jump Shot,[],1626192,8.09789750328515,2.941176470588235,1610612749,10,16,2021-10-28T00:18:34Z,370000,235.0,24.0,1,left,P. Connaughton 3PT  (6 PTS) (G. Hill 2 AST),"[1626192, 201588]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,23.65,Made,,,,,6.0,G. Hill,201588.0,2.0,,,,,,,,,,
40,PT07M59.00S,2021-10-28T00:18:50.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,74.45795006570303,86.02941176470588,1610612750,10,16,2021-10-28T00:18:55Z,390000,180.0,188.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
41,PT07M57.00S,2021-10-28T00:18:53.3Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,10,16,2021-10-28T00:18:53Z,400000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,40.0,3.0,2.0,1.0,,,,,,,,,,,,,,
42,PT07M50.00S,2021-10-28T00:18:59.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626156,80.89684625492772,62.254901960784316,1610612750,10,18,2021-10-28T00:19:04Z,410000,61.0,127.0,1,right,D. Russell 14' fadeaway Jump Shot (12 PTS),[1626156],1610612750.0,MIN,fadeaway,,,Russell,D. Russell,,,,,14.11,Made,,,,,12.0,,,,,,,,,,,,,
43,PT07M27.00S,2021-10-28T00:19:22.3Z,1,REGULAR,3pt,Jump Shot,[],1626192,35.955978975032856,47.549019607843135,1610612749,10,18,2021-10-28T00:19:27Z,420000,12.0,285.0,1,left,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,28.58,Missed,,,,,,,,,,,,,,,,,,
44,PT07M24.00S,2021-10-28T00:19:25.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,10,18,2021-10-28T00:19:25Z,430000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M24.00S,2021-10-28T00:19:33.7Z,1,REGULAR,foul,personal,[],203114,,,1610612750,10,18,2021-10-28T00:19:49Z,440000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1626157]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Towns,1626157.0,,
47,PT07M24.00S,2021-10-28T00:19:52.5Z,1,REGULAR,foul,technical,['1freethrow'],1371,,,1610612750,10,18,2021-10-28T00:22:10Z,460000,,,0,,TEAM foul technical,[1371],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,202901.0,,,,,,
48,PT07M24.00S,2021-10-28T00:20:19.4Z,1,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,10,19,2021-10-28T00:20:19Z,470000,,,0,,D. Russell technical Free Throw 1 of 1 (13 PTS),[1626156],1610612750.0,MIN,technical,,,Russell,D. Russell,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
49,PT07M15.00S,2021-10-28T00:20:34.3Z,1,REGULAR,2pt,Jump Shot,[],1629020,93.9060446780552,83.08823529411765,1610612750,10,19,2021-10-28T00:20:40Z,480000,165.0,5.0,1,right,MISS J. Vanderbilt 16' fadeaway Shot,[1629020],1610612750.0,MIN,fadeaway,,,Vanderbilt,J. Vanderbilt,,,,,16.55,Missed,,,,,,,,,,,,,,,,,,
50,PT07M12.00S,2021-10-28T00:20:37.3Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,19,2021-10-28T00:20:40Z,490000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
52,PT07M03.00S,2021-10-28T00:20:54.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,11.169513797634691,48.877910539215684,1610612749,10,19,2021-10-28T00:21:03Z,510000,6.0,52.0,1,left,MISS G. Antetokounmpo driving floating Shot,[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,5.28,Missed,,,,,,,,,,,,,,,,,,
53,PT07M01.00S,2021-10-28T00:20:56.5Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,10,19,2021-10-28T00:21:03Z,520000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,52.0,3.0,1.0,2.0,,,,,,,,,,,,,,
54,PT07M01.00S,2021-10-28T00:20:59.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,12,19,2021-10-28T00:21:19Z,530000,0.0,0.0,1,left,G. Antetokounmpo tip Layup (4 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
55,PT07M01.00S,2021-10-28T00:21:02.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,12,19,2021-10-28T00:25:02Z,540000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,203592.0,,,,,,
56,PT06M49.00S,2021-10-28T00:21:12.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629020,82.60512483574244,46.81372549019608,1610612750,12,21,2021-10-28T00:21:16Z,550000,-16.0,111.0,1,right,J. Vanderbilt 11' turnaround Hook (4 PTS) (A. Edwards 1 AST),"[1629020, 1630162]",1610612750.0,MIN,turnaround,,,Vanderbilt,J. Vanderbilt,,,,,11.21,Made,,,,,4.0,A. Edwards,1630162.0,1.0,,,,,,,,,,
58,PT06M41.00S,2021-10-28T00:21:25.4Z,1,REGULAR,foul,personal,[],1630183,,,1610612749,12,21,2021-10-28T00:21:35Z,570000,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 203114]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Middleton,203114.0,,
60,PT06M41.00S,2021-10-28T00:21:39.2Z,1,REGULAR,substitution,out,[],1626192,,,1610612749,12,21,2021-10-28T00:21:44Z,590000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M41.00S,2021-10-28T00:21:39.2Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,12,21,2021-10-28T00:21:44Z,600000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M38.00S,2021-10-28T00:21:51.0Z,1,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612749,12,21,2021-10-28T00:26:39Z,610000,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629020, 203507]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Antetokounmpo,203507.0,,
64,PT06M38.00S,2021-10-28T00:22:32.1Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,12,21,2021-10-28T00:25:09Z,630000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
83,PT06M38.00S,2021-10-28T00:22:32.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,12,21,2021-10-28T00:25:09Z,640000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,
84,PT06M38.00S,2021-10-28T00:22:32.1Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,13,21,2021-10-28T00:25:09Z,645000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
66,PT06M38.00S,2021-10-28T00:22:45.8Z,1,REGULAR,substitution,out,[],201588,,,1610612750,13,21,2021-10-28T00:25:09Z,650000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M38.00S,2021-10-28T00:22:45.8Z,1,REGULAR,substitution,in,[],1629620,,,1610612750,13,21,2021-10-28T00:25:09Z,660000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M22.00S,2021-10-28T00:23:19.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,86.94152431011827,53.92156862745098,1610612750,13,21,2021-10-28T00:23:25Z,670000,20.0,70.0,1,right,MISS J. Vanderbilt 7' cutting Layup,[1629020],1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,7.29,Missed,,,,,,,,,,,,,,,,,,
69,PT06M19.00S,2021-10-28T00:23:22.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,13,21,2021-10-28T00:23:22Z,680000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT06M15.00S,2021-10-28T00:23:26.6Z,1,REGULAR,3pt,Jump Shot,[],1626171,32.53942181340342,30.392156862745097,1610612749,13,21,2021-10-28T00:23:33Z,690000,98.0,253.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,
71,PT06M12.00S,2021-10-28T00:23:29.2Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,13,21,2021-10-28T00:23:29Z,700000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M58.00S,2021-10-28T00:23:43.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,82.60512483574244,42.8921568627451,1610612750,13,21,2021-10-28T00:39:28Z,710000,-36.0,111.0,1,right,MISS D. Russell 11' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,11.65,Missed,,,,,,,,,,,,,,,,,,
73,PT05M55.00S,2021-10-28T00:23:46.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,13,21,2021-10-28T00:23:50Z,720000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT05M52.00S,2021-10-28T00:23:49.3Z,1,REGULAR,turnover,bad pass,[],1626171,,,1610612749,13,21,2021-10-28T00:23:56Z,740000,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1630162]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,
76,PT05M52.00S,2021-10-28T00:23:49.3Z,1,REGULAR,steal,,[],1630162,,,1610612750,13,21,2021-10-28T00:23:53Z,750000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M46.00S,2021-10-28T00:23:54.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,91.40932982917214,51.9607843137255,1610612750,13,23,2021-10-28T00:28:23Z,760000,10.0,28.0,1,right,A. Edwards floating Jump Shot (6 PTS),[1630162],1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,2.99,Made,,,,,6.0,,,,,,,,,,,,,
78,PT05M27.00S,2021-10-28T00:24:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,6.652431011826544,51.470588235294116,1610612749,15,23,2021-10-28T00:24:20Z,770000,-7.0,10.0,1,left,B. Portis driving Layup (2 PTS) (K. Middleton 1 AST),"[1626171, 203114]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,1.24,Made,,,,,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,
80,PT05M09.00S,2021-10-28T00:24:31.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,66.44218134034165,59.80392156862745,1610612750,15,26,2021-10-28T00:24:38Z,790000,49.0,263.0,1,right,A. Edwards 26' 3PT pullup (9 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.74,Made,,,,,9.0,,,,,,,,,,,,,
81,PT05M04.00S,2021-10-28T00:24:39.0Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612749,15,26,2021-10-28T00:25:16Z,800000,,,0,,A. Edwards shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630162, 203507]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Antetokounmpo,203507.0,,
85,PT05M04.00S,2021-10-28T00:25:19.2Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,16,26,2021-10-28T00:25:19Z,820000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
86,PT05M04.00S,2021-10-28T00:25:21.6Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,16,26,2021-10-28T00:25:40Z,830000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M04.00S,2021-10-28T00:25:21.6Z,1,REGULAR,substitution,out,[],203114,,,1610612749,16,26,2021-10-28T00:25:40Z,840000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M04.00S,2021-10-28T00:25:21.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612749,16,26,2021-10-28T00:25:40Z,850000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M04.00S,2021-10-28T00:25:21.6Z,1,REGULAR,substitution,out,[],1629020,,,1610612749,16,26,2021-10-28T00:25:40Z,860000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M04.00S,2021-10-28T00:25:21.6Z,1,REGULAR,substitution,in,[],203918,,,1610612749,16,26,2021-10-28T00:25:40Z,870000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M04.00S,2021-10-28T00:25:21.6Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,16,26,2021-10-28T00:25:40Z,880000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M04.00S,2021-10-28T00:25:21.6Z,1,REGULAR,substitution,in,[],1627752,,,1610612749,16,26,2021-10-28T00:25:40Z,890000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
