actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-03-25T00:10:29.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-25T00:10:29Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-03-25T00:10:33.2Z,1,REGULAR,jumpball,recovered,[],1626171,,,1610612749,0,0,2022-03-25T00:10:33Z,40000,,,0,,Jump Ball B. Lopez vs. K. Porzingis: Tip to B. Portis,"[1626171, 201572, 204001]",1610612749.0,MIL,startperiod,B. Portis,1626171.0,Portis,B. Portis,Lopez,201572.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-03-25T00:10:46.2Z,1,REGULAR,3pt,Jump Shot,[],1626171,33.98488830486202,43.872549019607845,1610612749,3,0,2022-03-25T00:10:51Z,70000,31.0,267.0,1,left,B. Portis 26' 3PT  (3 PTS) (G. Allen 1 AST),"[1626171, 1628960]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.87,Made,3.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,,
9,PT11M27.00S,2022-03-25T00:11:00.8Z,1,REGULAR,3pt,Jump Shot,[],204001,74.19513797634691,10.294117647058822,1610612764,3,0,2022-03-25T00:11:06Z,90000,-199.0,190.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2022-03-25T00:11:03.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,3,0,2022-03-25T00:11:06Z,100000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M14.00S,2022-03-25T00:11:14.0Z,1,REGULAR,3pt,Jump Shot,[],201572,31.61957950065703,23.284313725490197,1610612749,3,0,2022-03-25T00:11:18Z,110000,134.0,245.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2022-03-25T00:11:17.0Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,3,0,2022-03-25T00:11:18Z,120000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT11M09.00S,2022-03-25T00:11:22.6Z,1,REGULAR,foul,personal,[],201572,,,1610612764,3,0,2022-03-25T00:11:46Z,130000,,,0,,B. Lopez personal FOUL (1 PF),"[201572, 204001]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,1204.0,1.0,0.0,Porzingis,204001.0,,,,,,
15,PT11M04.00S,2022-03-25T00:11:46.2Z,1,REGULAR,turnover,out-of-bounds,[],203526,,,1610612764,3,0,2022-03-25T00:11:52Z,150000,,,0,,R. Neto bad pass out-of-bounds TURNOVER (1 TO),[203526],1610612764.0,WAS,bad pass,,,Neto,R. Neto,,,,,,,,,,,,,,,203177.0,,,,,1.0,,,,,
16,PT10M45.00S,2022-03-25T00:12:06.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,34.641918528252305,45.09803921568628,1610612749,6,0,2022-03-25T00:12:11Z,160000,25.0,273.0,1,left,G. Allen 27' 3PT  (3 PTS) (J. Holiday 1 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.42,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,,
