actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
26,PT10M12.00S,2021-10-19T23:40:02.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,2,2021-10-19T23:40:04Z,260000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,25.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
27,PT10M03.00S,2021-10-19T23:40:11.3Z,1,REGULAR,3pt,Jump Shot,[],201572,35.56176084099869,45.34313725490196,1610612749,5,2,2021-10-19T23:40:16Z,270000,23.0,282.0,1,left,B. Lopez 28' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,28.28,Made,,,,,,,,,,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,
29,PT09M42.00S,2021-10-19T23:40:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.15965834428384,45.83333333333333,1610612751,5,4,2021-10-19T23:40:36Z,290000,-21.0,125.0,1,right,K. Durant 12' turnaround Jump Shot (2 PTS) (J. Harden 2 AST),"[201142, 201935]",1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,12.63,Made,,,,,,,,,,2.0,J. Harden,201935.0,2.0,,,,,,
31,PT09M32.00S,2021-10-19T23:40:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.411957950065702,51.225490196078425,1610612749,5,4,2021-10-19T23:43:55Z,310000,-6.0,36.0,1,left,MISS G. Antetokounmpo Layup,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M30.00S,2021-10-19T23:40:46.6Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,5,4,2021-10-19T23:43:55Z,320000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,31.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
33,PT09M30.00S,2021-10-19T23:40:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,7.703679369250986,50.49019607843137,1610612749,5,4,2021-10-19T23:44:21Z,330000,-2.0,20.0,1,left,MISS G. Antetokounmpo putback Layup - blocked,"[203507, 201935]",1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,2.01,Missed,,,,,,,,,,,,,,Harden,201935.0,,,,
34,PT09M30.00S,2021-10-19T23:40:47.4Z,1,REGULAR,block,,[],201935,,,1610612749,5,4,2021-10-19T23:47:59Z,340000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M29.00S,2021-10-19T23:40:48.4Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,5,4,2021-10-19T23:44:21Z,350000,,,0,,B. Lopez REBOUND (Off:2 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,33.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
36,PT09M28.00S,2021-10-19T23:40:53.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201572,10.988830486202366,48.77450980392157,1610612749,5,4,2021-10-20T00:07:48Z,360000,6.0,51.0,1,left,MISS B. Lopez Hook,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,5.12,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M27.00S,2021-10-19T23:40:54.2Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,5,4,2021-10-19T23:45:00Z,370000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,36.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
38,PT09M26.00S,2021-10-19T23:40:57.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,7.178055190538765,49.26470588235294,1610612749,5,4,2021-10-19T23:45:42Z,380000,4.0,15.0,1,left,MISS G. Antetokounmpo putback Layup,[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,1.54,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M25.00S,2021-10-19T23:40:58.9Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,5,4,2021-10-19T23:47:29Z,390000,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,38.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
40,PT09M24.00S,2021-10-19T23:41:04.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,7.835085413929041,50.0,1610612749,7,4,2021-10-19T23:48:41Z,400000,0.0,21.0,1,left,G. Antetokounmpo tip Layup (4 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,2.11,Made,,,,,,,,,,4.0,,,,,,,,,
41,PT08M58.00S,2021-10-19T23:41:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203925,80.1084099868594,37.254901960784316,1610612751,7,4,2021-10-19T23:41:23Z,410000,-64.0,134.0,1,right,MISS J. Harris 14' pullup Shot,[203925],1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,14.88,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M55.00S,2021-10-19T23:41:19.4Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,7,4,2021-10-19T23:41:23Z,420000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
43,PT08M52.00S,2021-10-19T23:41:22.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203114,33.327858081471746,60.78431372549019,1610612749,10,4,2021-10-19T23:49:25Z,430000,-54.0,261.0,1,left,K. Middleton 26' 3PT running pullup (3 PTS),[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,26.63,Made,,,,,,,,,,3.0,,,,,,,,,
44,PT08M29.00S,2021-10-19T23:41:48.4Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612751,10,4,2021-10-19T23:42:22Z,440000,,,0,,B. Lopez shooting personal FOUL (1 PF) (Griffin 2 FT),"[201572, 201933]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,,,,,,,201639.0,1.0,0.0,Griffin,201933.0,,,,,,,,,,
46,PT08M29.00S,2021-10-19T23:42:24.5Z,1,REGULAR,freethrow,1 of 2,[],201933,,,1610612751,10,5,2021-10-19T23:42:24Z,460000,,,0,,B. Griffin Free Throw 1 of 2 (1 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
47,PT08M29.00S,2021-10-19T23:42:40.1Z,1,REGULAR,freethrow,2 of 2,[],201933,,,1610612751,10,6,2021-10-19T23:42:40Z,470000,,,0,,B. Griffin Free Throw 2 of 2 (2 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
48,PT08M14.00S,2021-10-19T23:42:56.3Z,1,REGULAR,3pt,Jump Shot,[],203114,33.590670170827856,53.431372549019606,1610612749,10,6,2021-10-20T00:41:35Z,480000,-17.0,263.0,1,left,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M12.00S,2021-10-19T23:42:58.3Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,10,6,2021-10-19T23:43:00Z,490000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
50,PT08M05.00S,2021-10-19T23:43:10.0Z,1,REGULAR,foul,personal,[],201572,,,1610612751,10,6,2021-10-19T23:43:19Z,500000,,,0,,B. Lopez personal FOUL (2 PF),"[201572, 1629651]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,1627541.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,
52,PT08M05.00S,2021-10-19T23:43:20.4Z,1,REGULAR,substitution,out,[],201572,,,1610612751,10,6,2021-10-19T23:43:25Z,520000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M05.00S,2021-10-19T23:43:20.4Z,1,REGULAR,substitution,in,[],1626192,,,1610612751,10,6,2021-10-19T23:43:25Z,530000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M49.00S,2021-10-19T23:43:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.85479632063075,54.166666666666664,1610612751,10,8,2021-10-19T23:43:49Z,540000,21.0,15.0,1,right,K. Durant driving Layup (4 PTS),[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,2.55,Made,,,,,,,,,,4.0,,,,,,,,,
55,PT07M33.00S,2021-10-19T23:43:59.8Z,1,REGULAR,3pt,Jump Shot,[],201950,31.09395532194481,74.75490196078431,1610612749,13,8,2021-10-19T23:44:03Z,550000,-124.0,240.0,1,left,J. Holiday 26' 3PT  (3 PTS) (K. Middleton 1 AST),"[201950, 203114]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,26.99,Made,,,,,,,,,,3.0,K. Middleton,203114.0,1.0,,,,,,
57,PT07M16.00S,2021-10-19T23:44:17.0Z,1,REGULAR,3pt,Jump Shot,[],201935,73.9323258869908,85.29411764705883,1610612751,13,8,2021-10-19T23:51:12Z,570000,176.0,193.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M14.00S,2021-10-19T23:44:19.0Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,13,8,2021-10-19T23:44:25Z,580000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
59,PT07M14.00S,2021-10-19T23:44:22.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203507,6.258212877792378,48.28431372549019,1610612749,15,8,2021-10-19T23:44:41Z,590000,9.0,6.0,1,left,G. Antetokounmpo running DUNK (6 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,1.07,Made,,,,,,,,,,6.0,K. Middleton,203114.0,2.0,,,,,,
61,PT07M14.00S,2021-10-19T23:44:47.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,15,8,2021-10-19T23:44:47Z,610000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M14.00S,2021-10-19T23:45:09.8Z,1,REGULAR,foul,personal,['1freethrow'],201935,,,1610612749,15,8,2021-10-19T23:46:09Z,620000,,,0,,J. Harden shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[201935, 203507]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,1627541.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
64,PT07M14.00S,2021-10-19T23:47:34.5Z,1,REGULAR,substitution,out,[],203925,,,1610612749,15,8,2021-10-19T23:48:00Z,640000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M14.00S,2021-10-19T23:47:34.5Z,1,REGULAR,substitution,in,[],201988,,,1610612749,15,8,2021-10-19T23:48:00Z,650000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M14.00S,2021-10-19T23:48:24.5Z,1,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,15,8,2021-10-19T23:48:44Z,660000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
67,PT07M11.00S,2021-10-19T23:48:27.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,15,8,2021-10-19T23:48:44Z,670000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,66.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
68,PT07M00.00S,2021-10-19T23:48:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.86793692509855,49.50980392156863,1610612751,15,8,2021-10-19T23:48:47Z,680000,-2.0,109.0,1,right,MISS K. Durant 10' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,10.85,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M57.00S,2021-10-19T23:48:39.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,15,8,2021-10-19T23:48:39Z,690000,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,68.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
70,PT06M51.00S,2021-10-19T23:48:46.1Z,1,REGULAR,3pt,Jump Shot,[],203507,29.38567674113009,73.2843137254902,1610612749,18,8,2021-10-19T23:49:33Z,700000,-116.0,224.0,1,left,G. Antetokounmpo 25' 3PT running pullup (9 PTS),[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.22,Made,,,,,,,,,,9.0,,,,,,,,,
71,PT06M30.00S,2021-10-19T23:49:05.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,87.72996057818659,53.431372549019606,1610612751,18,8,2021-10-19T23:49:19Z,710000,17.0,63.0,1,right,MISS N. Claxton 6' cutting DUNK - blocked,"[1629651, 203507]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,6.51,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
72,PT06M30.00S,2021-10-19T23:49:05.7Z,1,REGULAR,block,,[],203507,,,1610612751,18,8,2021-10-19T23:49:08Z,720000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M26.00S,2021-10-19T23:49:09.7Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,18,8,2021-10-19T23:49:19Z,730000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
74,PT06M19.00S,2021-10-19T23:49:17.0Z,1,REGULAR,3pt,Jump Shot,[],1626192,20.71287779237845,5.88235294117647,1610612749,21,8,2021-10-19T23:49:22Z,740000,221.0,142.0,1,left,P. Connaughton 26' 3PT  (3 PTS) (K. Middleton 3 AST),"[1626192, 203114]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.25,Made,,,,,,,,,,3.0,K. Middleton,203114.0,3.0,,,,,,
76,PT06M03.00S,2021-10-19T23:49:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.85479632063075,51.470588235294116,1610612751,21,10,2021-10-19T23:49:39Z,760000,7.0,15.0,1,right,N. Claxton alley-oop Layup (4 PTS) (K. Durant 1 AST),"[1629651, 201142]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,1.65,Made,,,,,,,,,,4.0,K. Durant,201142.0,1.0,,,,,,
78,PT05M52.00S,2021-10-19T23:49:45.1Z,1,REGULAR,3pt,Jump Shot,[],1628960,26.231931668856767,83.82352941176471,1610612749,21,10,2021-10-19T23:49:49Z,780000,-169.0,194.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M49.00S,2021-10-19T23:49:48.1Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,21,10,2021-10-19T23:49:49Z,790000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
80,PT05M36.00S,2021-10-19T23:49:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.72339027595268,48.529411764705884,1610612751,21,12,2021-10-19T23:50:07Z,800000,-7.0,16.0,1,right,J. Harden driving Layup (2 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,1.75,Made,,,,,,,,,,2.0,,,,,,,,,
81,PT05M27.00S,2021-10-19T23:50:09.0Z,1,REGULAR,3pt,Jump Shot,[],1626192,34.247700394218136,40.68627450980392,1610612749,21,12,2021-10-19T23:50:14Z,810000,47.0,269.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M23.00S,2021-10-19T23:50:13.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,21,12,2021-10-19T23:50:14Z,820000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,81.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
83,PT05M22.00S,2021-10-19T23:50:16.7Z,1,REGULAR,3pt,Jump Shot,[],201142,79.188567674113,6.372549019607843,1610612751,21,12,2021-10-20T00:42:27Z,830000,-218.0,143.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M20.00S,2021-10-19T23:50:18.7Z,1,REGULAR,rebound,offensive,[],201933,,,1610612751,21,12,2021-10-19T23:54:31Z,840000,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
85,PT05M20.00S,2021-10-19T23:50:21.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201933,94.40999984741211,50.0,1610612751,21,12,2021-10-19T23:54:47Z,850000,0.0,0.0,1,right,MISS B. Griffin tip DUNK,[201933],1610612751.0,BKN,tip,,,Griffin,B. Griffin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
