actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M14.00S,2022-01-23T00:12:58.4Z,1,REGULAR,2pt,Jump Shot,[],1628963,94.30026281208936,77.45098039215686,1610612758,5,6,2022-01-23T00:13:03Z,170000,137.0,1.0,1,right,MISS M. Bagley III 13' pullup Shot,[1628963],1610612758.0,SAC,pullup,,,Bagley III,M. Bagley III,,,,,13.73,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M11.00S,2022-01-23T00:13:01.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,5,6,2022-01-23T00:13:03Z,180000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT10M02.00S,2022-01-23T00:13:10.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,11.777266754270697,47.549019607843135,1610612749,5,6,2022-01-23T00:13:22Z,190000,12.0,58.0,1,left,MISS J. Holiday driving Hook,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
20,PT09M59.00S,2022-01-23T00:13:13.3Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,5,6,2022-01-23T00:13:22Z,200000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT09M45.00S,2022-01-23T00:13:27.8Z,1,REGULAR,3pt,Jump Shot,[],203084,66.83639947437582,72.79411764705883,1610612758,5,6,2022-01-23T00:13:32Z,210000,114.0,259.0,1,right,MISS H. Barnes 28' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M42.00S,2022-01-23T00:13:30.8Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,5,6,2022-01-23T00:13:32Z,220000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,
23,PT09M32.00S,2022-01-23T00:13:40.9Z,1,REGULAR,3pt,Jump Shot,[],1626192,30.56833114323259,20.098039215686274,1610612749,5,6,2022-01-23T00:13:45Z,230000,150.0,235.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.84,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M29.00S,2022-01-23T00:13:43.9Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,5,6,2022-01-23T00:13:45Z,240000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,
25,PT09M12.00S,2022-01-23T00:14:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.38042049934296,51.225490196078425,1610612758,5,8,2022-01-23T00:14:05Z,250000,6.0,10.0,1,right,H. Barnes driving Layup (5 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,1.15,Made,5.0,,,,,,,,,,,,,,,,,,
26,PT08M57.00S,2022-01-23T00:14:14.9Z,1,REGULAR,3pt,Jump Shot,[],1626171,31.09395532194481,26.96078431372549,1610612749,5,8,2022-01-23T00:14:19Z,260000,115.0,240.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,,
27,PT08M54.00S,2022-01-23T00:14:17.9Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,5,8,2022-01-23T00:14:17Z,270000,,,0,,R. Holmes REBOUND (Off:0 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,
28,PT08M39.00S,2022-01-23T00:14:33.1Z,1,REGULAR,2pt,Jump Shot,[],1630169,94.30026281208936,78.18627450980392,1610612758,5,10,2022-01-23T00:14:40Z,280000,141.0,1.0,1,right,T. Haliburton 14' fadeaway Jump Shot (2 PTS),[1630169],1610612758.0,SAC,fadeaway,,,Haliburton,T. Haliburton,,,,,14.09,Made,2.0,,,,,,,,,,,,,,,,,,
29,PT08M22.00S,2022-01-23T00:14:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.149145860709593,48.03921568627451,1610612749,5,10,2022-01-23T00:14:56Z,290000,10.0,34.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,3.49,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M19.00S,2022-01-23T00:14:54.4Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,5,10,2022-01-23T00:14:56Z,300000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
31,PT08M03.00S,2022-01-23T00:15:09.1Z,1,REGULAR,2pt,Jump Shot,[],1629056,90.09526938239159,67.8921568627451,1610612758,5,12,2022-01-23T00:16:16Z,310000,89.0,41.0,1,right,T. Davis 9' driving floating bank Jump Shot (5 PTS) (H. Barnes 2 AST),"[1629056, 203084]",1610612758.0,SAC,driving floating bank,,,Davis,T. Davis,,,,,9.83,Made,5.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,,,
33,PT07M45.00S,2022-01-23T00:15:27.3Z,1,REGULAR,3pt,Jump Shot,[],1626192,11.908672798948752,3.1862745098039214,1610612749,8,12,2022-01-23T00:15:32Z,330000,234.0,59.0,1,left,P. Connaughton 24' 3PT  (3 PTS) (K. Middleton 1 AST),"[1626192, 203114]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,24.15,Made,3.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,,
35,PT07M33.00S,2022-01-23T00:15:39.4Z,1,REGULAR,3pt,Jump Shot,[],1629056,72.88107752956637,84.06862745098039,1610612758,8,12,2022-01-23T00:15:44Z,350000,170.0,202.0,1,right,MISS T. Davis 26' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
36,PT07M30.00S,2022-01-23T00:15:42.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,8,12,2022-01-23T00:15:44Z,360000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,
37,PT07M24.00S,2022-01-23T00:15:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.732588699080158,48.529411764705884,1610612749,10,12,2022-01-23T00:16:44Z,370000,7.0,1.0,1,left,J. Holiday driving reverse Layup (2 PTS),[201950],1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,0.75,Made,2.0,,,,,,,,,,,,,,,,,,
38,PT07M08.00S,2022-01-23T00:16:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,79.31997371879106,5.637254901960785,1610612758,10,12,2022-01-23T00:16:09Z,380000,-222.0,142.0,1,right,MISS T. Haliburton 26' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
39,PT07M05.00S,2022-01-23T00:16:07.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,10,12,2022-01-23T00:16:09Z,390000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,38.0,3.0,3.0,0.0,,,,,,,,,,,
40,PT06M53.00S,2022-01-23T00:16:21.4Z,1,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612749,10,12,2022-01-23T00:16:44Z,400000,,,0,,T. Davis shooting personal FOUL (1 PF) (Holiday 2 FT),"[1629056, 201950]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,,,,,2534.0,1.0,0.0,Holiday,201950.0,,,,,,
42,PT06M53.00S,2022-01-23T00:16:37.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,10,12,2022-01-23T00:16:37Z,420000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT06M53.00S,2022-01-23T00:19:02.8Z,1,REGULAR,substitution,out,[],201588,,,1610612749,10,12,2022-01-23T00:19:44Z,430000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT06M53.00S,2022-01-23T00:19:02.8Z,1,REGULAR,substitution,out,[],203084,,,1610612749,10,12,2022-01-23T00:19:44Z,440000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT06M53.00S,2022-01-23T00:19:02.8Z,1,REGULAR,substitution,out,[],1626158,,,1610612749,10,12,2022-01-23T00:19:44Z,450000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT06M53.00S,2022-01-23T00:19:02.8Z,1,REGULAR,substitution,in,[],1628978,,,1610612749,10,12,2022-01-23T00:19:44Z,460000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT06M53.00S,2022-01-23T00:19:02.8Z,1,REGULAR,substitution,in,[],1627741,,,1610612749,10,12,2022-01-23T00:19:44Z,470000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M53.00S,2022-01-23T00:19:02.8Z,1,REGULAR,substitution,in,[],1627745,,,1610612749,10,12,2022-01-23T00:19:44Z,480000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M53.00S,2022-01-23T00:19:48.7Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,11,12,2022-01-23T00:19:48Z,490000,,,0,,J. Holiday Free Throw 1 of 2 (3 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
50,PT06M53.00S,2022-01-23T00:19:53.9Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,12,12,2022-01-23T00:19:53Z,500000,,,0,,J. Holiday Free Throw 2 of 2 (4 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
51,PT06M35.00S,2022-01-23T00:20:15.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,93.77463863337714,50.0,1610612758,12,14,2022-01-23T00:20:20Z,510000,0.0,6.0,1,right,M. Bagley III cutting DUNK (2 PTS) (D. Jones 1 AST),"[1628963, 1627745]",1610612758.0,SAC,cutting,,,Bagley III,M. Bagley III,,,,,0.6,Made,2.0,D. Jones,1627745.0,1.0,,,,,,,,,,,,,,,
53,PT06M24.00S,2022-01-23T00:20:26.3Z,1,REGULAR,2pt,Jump Shot,[],203114,13.354139290407357,77.20588235294117,1610612749,14,14,2022-01-23T00:20:48Z,530000,-136.0,73.0,1,left,K. Middleton 15' pullup Jump Shot (7 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,15.44,Made,7.0,,,,,,,,,,,,,,,,,,
54,PT06M15.00S,2022-01-23T00:20:35.3Z,1,REGULAR,3pt,Jump Shot,[],1628963,95.74572930354796,96.07843137254902,1610612758,14,17,2022-01-23T00:20:40Z,540000,230.0,-13.0,1,right,M. Bagley III 3PT  (5 PTS) (T. Davis 1 AST),"[1628963, 1629056]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,23.07,Made,5.0,T. Davis,1629056.0,1.0,,,,,,,,,,,,,,,
56,PT06M02.00S,2022-01-23T00:20:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.835085413929041,50.49019607843137,1610612749,14,17,2022-01-23T00:20:53Z,560000,-2.0,21.0,1,left,MISS J. Holiday reverse Layup,[201950],1610612749.0,MIL,reverse,,,Holiday,J. Holiday,,,,,2.12,Missed,,,,,,,,,,,,,,,,,,,
57,PT05M59.00S,2022-01-23T00:20:51.0Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,14,17,2022-01-23T00:20:51Z,570000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,
58,PT05M54.00S,2022-01-23T00:20:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,92.72339027595268,50.98039215686274,1610612758,14,19,2022-01-23T00:21:03Z,580000,5.0,16.0,1,right,D. Jones cutting Layup (2 PTS) (T. Davis 2 AST),"[1627745, 1629056]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,1.66,Made,2.0,T. Davis,1629056.0,2.0,,,,,,,,,,,,,,,
60,PT05M54.00S,2022-01-23T00:21:01.5Z,1,REGULAR,foul,personal,['1freethrow'],1628978,,,1610612758,14,19,2022-01-23T00:21:26Z,600000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Jones 1 FT),"[1628978, 1627745]",1610612749.0,MIL,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,2534.0,1.0,0.0,Jones,1627745.0,,,,,,
62,PT05M54.00S,2022-01-23T00:21:14.0Z,1,REGULAR,substitution,out,[],203114,,,1610612758,14,19,2022-01-23T00:21:23Z,620000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M54.00S,2022-01-23T00:21:14.0Z,1,REGULAR,substitution,out,[],1626192,,,1610612758,14,19,2022-01-23T00:21:23Z,630000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M54.00S,2022-01-23T00:21:14.0Z,1,REGULAR,substitution,in,[],1629670,,,1610612758,14,19,2022-01-23T00:21:23Z,640000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M54.00S,2022-01-23T00:21:14.0Z,1,REGULAR,substitution,in,[],202083,,,1610612758,14,19,2022-01-23T00:21:23Z,650000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M54.00S,2022-01-23T00:21:32.9Z,1,REGULAR,freethrow,1 of 1,[],1627745,,,1610612758,14,19,2022-01-23T00:21:36Z,660000,,,0,,MISS D. Jones Free Throw 1 of 1,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M50.00S,2022-01-23T00:21:36.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,14,19,2022-01-23T00:21:36Z,670000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,66.0,4.0,4.0,0.0,,,,,,,,,,,
68,PT05M36.00S,2022-01-23T00:21:48.7Z,1,REGULAR,3pt,Jump Shot,[],1626171,32.40801576872536,50.49019607843137,1610612749,14,19,2022-01-23T00:21:53Z,680000,-2.0,252.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M34.00S,2022-01-23T00:21:51.3Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,14,19,2022-01-23T00:21:51Z,690000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,,
70,PT05M31.00S,2022-01-23T00:21:53.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201950,24.392247043363994,8.333333333333332,1610612749,17,19,2022-01-23T00:21:59Z,700000,208.0,177.0,1,left,J. Holiday 27' 3PT  (7 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,27.32,Made,7.0,,,,,,,,,,,,,,,,,,
71,PT05M07.00S,2022-01-23T00:22:17.3Z,1,REGULAR,3pt,Jump Shot,[],1629056,68.15045992115637,70.34313725490196,1610612758,17,19,2022-01-23T00:23:24Z,710000,102.0,247.0,1,right,MISS T. Davis 26' pullup 3PT,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M06.00S,2022-01-23T00:22:18.3Z,1,REGULAR,rebound,offensive,[],1627745,,,1610612758,17,19,2022-01-23T00:22:30Z,720000,,,0,,D. Jones REBOUND (Off:1 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,
73,PT05M06.00S,2022-01-23T00:22:23.8Z,1,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612758,17,19,2022-01-23T00:22:48Z,730000,,,0,,B. Portis shooting personal FOUL (1 PF) (Jones 2 FT),"[1626171, 1627745]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,,200833.0,1.0,0.0,Jones,1627745.0,,,,,,
75,PT05M06.00S,2022-01-23T00:22:49.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627745,,,1610612758,17,20,2022-01-23T00:25:38Z,750000,,,0,,D. Jones Free Throw 1 of 2 (3 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
76,PT05M06.00S,2022-01-23T00:22:50.2Z,1,REGULAR,substitution,out,[],1626171,,,1610612758,17,20,2022-01-23T00:23:05Z,760000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M06.00S,2022-01-23T00:22:50.2Z,1,REGULAR,substitution,out,[],1629056,,,1610612758,17,20,2022-01-23T00:23:05Z,770000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M06.00S,2022-01-23T00:22:50.2Z,1,REGULAR,substitution,out,[],1628963,,,1610612758,17,20,2022-01-23T00:23:05Z,780000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M06.00S,2022-01-23T00:22:50.2Z,1,REGULAR,substitution,in,[],1630572,,,1610612758,17,20,2022-01-23T00:23:05Z,790000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M06.00S,2022-01-23T00:22:50.2Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,17,20,2022-01-23T00:23:05Z,800000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M06.00S,2022-01-23T00:22:50.2Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,17,20,2022-01-23T00:23:05Z,810000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M06.00S,2022-01-23T00:22:49.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627745,,,1610612758,17,20,2022-01-23T00:23:33Z,820000,,,0,,MISS D. Jones Free Throw 2 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M06.00S,2022-01-23T00:22:49.4Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,17,20,2022-01-23T00:23:33Z,825000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,83.0,3.0,2.0,1.0,,,,,,,,,,,
84,PT04M47.00S,2022-01-23T00:23:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,15.325229960578188,44.85294117647059,1610612749,17,20,2022-01-23T00:24:16Z,830000,26.0,92.0,1,left,MISS J. Holiday 9' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,9.51,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M42.00S,2022-01-23T00:23:34.6Z,1,REGULAR,rebound,offensive,[],202083,,,1610612749,17,20,2022-01-23T00:25:11Z,840000,,,0,,W. Matthews REBOUND (Off:1 Def:0),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,,,,,,
87,PT04M37.00S,2022-01-23T00:23:39.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202083,7.703679369250986,52.20588235294118,1610612749,17,20,2022-01-23T00:23:44Z,850000,-11.0,20.0,1,left,MISS W. Matthews Layup,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,2.27,Missed,,,,,,,,,,,,,,,,,,,
88,PT04M33.00S,2022-01-23T00:23:43.1Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,17,20,2022-01-23T00:23:44Z,860000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,
