actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
91,PT04M10.00S,2021-10-31T00:26:47.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,17,21,2021-10-31T00:26:47Z,900000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,
92,PT04M10.00S,2021-10-31T00:27:06.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,17,21,2021-10-31T00:27:06Z,910000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M10.00S,2021-10-31T00:29:13.7Z,1,REGULAR,substitution,out,[],203114,,,1610612759,17,21,2021-10-31T00:29:39Z,920000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M10.00S,2021-10-31T00:29:13.7Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,17,21,2021-10-31T00:29:39Z,930000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M10.00S,2021-10-31T00:29:13.7Z,1,REGULAR,substitution,in,[],203918,,,1610612759,17,21,2021-10-31T00:29:39Z,940000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M10.00S,2021-10-31T00:29:13.7Z,1,REGULAR,substitution,in,[],1627854,,,1610612759,17,21,2021-10-31T00:29:39Z,950000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M10.00S,2021-10-31T00:30:05.7Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,17,22,2021-10-31T00:30:05Z,960000,,,0,,D. White Free Throw 2 of 2 (14 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
100,PT03M50.00S,2021-10-31T00:30:24.4Z,1,REGULAR,2pt,Jump Shot,[],1629670,8.229303547963205,27.941176470588236,1610612749,19,22,2021-10-31T00:31:08Z,970000,110.0,25.0,1,left,J. Nwora 11' driving floating Jump Shot (2 PTS) (J. Robinson 1 AST),"[1629670, 1629620]",1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,,,,,,Made,,2.0,11.31,,,,,J. Robinson,1629620.0,1.0,,,,
102,PT03M33.00S,2021-10-31T00:30:42.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,65.52233902759527,45.09803921568628,1610612759,19,22,2021-10-31T00:30:46Z,990000,-25.0,272.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,27.27,,,,,,,,,,,
103,PT03M31.00S,2021-10-31T00:30:44.0Z,1,REGULAR,rebound,defensive,[],203648,,,1610612749,19,22,2021-10-31T00:30:46Z,1000000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:3),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,102.0,,,3.0,3.0,0.0,,,,,,,,
104,PT03M19.00S,2021-10-31T00:31:02.4Z,1,REGULAR,foul,offensive,[],203648,,,1610612749,19,22,2021-10-31T00:31:26Z,1010000,,,0,,T. Antetokounmpo off-the-ball offensive FOUL (2 PF),"[203648, 1629234]",1610612749.0,MIL,off-the-ball,,,Antetokounmpo,T. Antetokounmpo,,,,,1628172.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
106,PT03M19.00S,2021-10-31T00:31:02.4Z,1,REGULAR,turnover,offensive foul,[],203648,,,1610612749,19,22,2021-10-31T00:31:02Z,1030000,,,0,,T. Antetokounmpo offensive foul TURNOVER (1 TO),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,1628172.0,,,,,,,,,,,,1.0,,,,,,,
107,PT03M19.00S,2021-10-31T00:31:16.0Z,1,REGULAR,substitution,out,[],203648,,,1610612759,19,22,2021-10-31T00:31:48Z,1040000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M19.00S,2021-10-31T00:31:16.0Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,19,22,2021-10-31T00:31:48Z,1050000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M19.00S,2021-10-31T00:31:16.0Z,1,REGULAR,substitution,out,[],1629234,,,1610612759,19,22,2021-10-31T00:31:48Z,1060000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M19.00S,2021-10-31T00:31:16.0Z,1,REGULAR,substitution,in,[],203507,,,1610612759,19,22,2021-10-31T00:31:48Z,1070000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M19.00S,2021-10-31T00:31:16.0Z,1,REGULAR,substitution,in,[],1628966,,,1610612759,19,22,2021-10-31T00:31:48Z,1080000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M19.00S,2021-10-31T00:31:16.0Z,1,REGULAR,substitution,in,[],1627751,,,1610612759,19,22,2021-10-31T00:31:48Z,1090000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M07.00S,2021-10-31T00:31:54.2Z,1,REGULAR,foul,personal,['2freethrow'],203918,,,1610612759,19,22,2021-10-31T00:32:03Z,1100000,,,0,,R. Hood shooting personal FOUL (1 PF) (Forbes 2 FT),"[203918, 1627854]",1610612749.0,MIL,shooting,,,Hood,R. Hood,,,,,1628172.0,1.0,0.0,Forbes,1627854.0,,,,,,,,,,,,,,,
115,PT03M07.00S,2021-10-31T00:32:05.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627854,,,1610612759,19,22,2021-10-31T00:32:05Z,1120000,,,0,,MISS B. Forbes Free Throw 1 of 2,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,,,,,,,,,,,,
116,PT03M07.00S,2021-10-31T00:32:05.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,19,22,2021-10-31T00:32:05Z,1130000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,
117,PT03M07.00S,2021-10-31T00:32:05.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627854,,,1610612759,19,23,2021-10-31T00:32:05Z,1140000,,,0,,B. Forbes Free Throw 2 of 2 (1 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
118,PT02M51.00S,2021-10-31T00:32:25.6Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612749,19,23,2021-10-31T00:32:50Z,1150000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1627751, 203507]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,1628172.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
120,PT02M51.00S,2021-10-31T00:33:01.2Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,19,23,2021-10-31T00:33:45Z,1170000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,
121,PT02M51.00S,2021-10-31T00:33:01.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,19,23,2021-10-31T00:33:45Z,1180000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,
122,PT02M51.00S,2021-10-31T00:33:01.2Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,19,23,2021-10-31T00:33:45Z,1190000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,
123,PT02M48.00S,2021-10-31T00:33:04.2Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,19,23,2021-10-31T00:33:45Z,1200000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,122.0,,,1.0,1.0,0.0,,,,,,,,
124,PT02M41.00S,2021-10-31T00:33:42.0Z,1,REGULAR,3pt,Jump Shot,[],1628401,69.07030223390277,73.77450980392157,1610612759,19,23,2021-10-31T00:33:49Z,1210000,119.0,238.0,1,right,MISS D. White 26' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Missed,,,26.62,,,,,,,,,,,
125,PT02M38.00S,2021-10-31T00:33:45.0Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,19,23,2021-10-31T00:33:49Z,1220000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,124.0,,,3.0,2.0,1.0,,,,,,,,
126,PT02M28.00S,2021-10-31T00:33:54.9Z,1,REGULAR,turnover,lost ball,[],1626192,,,1610612749,19,23,2021-10-31T00:34:00Z,1230000,,,0,,P. Connaughton lost ball TURNOVER (1 TO),"[1626192, 1628966]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,1.0,,,,Bates-Diop,1628966.0,,
127,PT02M28.00S,2021-10-31T00:33:54.9Z,1,REGULAR,steal,,[],1628966,,,1610612759,19,23,2021-10-31T00:33:58Z,1240000,,,0,,K. Bates-Diop STEAL (1 STL),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M21.00S,2021-10-31T00:34:02.5Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612759,19,23,2021-10-31T00:34:08Z,1250000,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1626192]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,1.0,,,,Connaughton,1626192.0,,
129,PT02M21.00S,2021-10-31T00:34:02.5Z,1,REGULAR,steal,,[],1626192,,,1610612749,19,23,2021-10-31T00:34:05Z,1260000,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M09.00S,2021-10-31T00:34:14.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629670,7.703679369250986,27.941176470588236,1610612749,19,23,2021-10-31T00:34:20Z,1270000,110.0,20.0,1,left,MISS J. Nwora 11' pullup Shot,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,,,,,,Missed,,,11.21,,,,,,,,,,,
131,PT02M06.00S,2021-10-31T00:34:17.7Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,19,23,2021-10-31T00:34:20Z,1280000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,130.0,,,1.0,1.0,0.0,,,,,,,,
132,PT02M01.00S,2021-10-31T00:34:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,82.60512483574244,39.705882352941174,1610612759,19,23,2021-10-31T00:36:27Z,1290000,-51.0,111.0,1,right,MISS B. Forbes 12' driving floating Shot,[1627854],1610612759.0,SAS,driving floating,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,12.24,,,,,,,,,,,
133,PT01M59.00S,2021-10-31T00:34:24.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,19,23,2021-10-31T00:34:29Z,1300000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,132.0,,,2.0,2.0,0.0,,,,,,,,
134,PT01M51.00S,2021-10-31T00:34:33.0Z,1,REGULAR,2pt,Jump Shot,[],203507,22.158344283837057,64.2156862745098,1610612749,21,23,2021-10-31T00:34:37Z,1310000,-71.0,156.0,1,left,G. Antetokounmpo 17' pullup Jump Shot (4 PTS) (J. Robinson 2 AST),"[203507, 1629620]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,4.0,17.13,,,,,J. Robinson,1629620.0,2.0,,,,
136,PT01M41.00S,2021-10-31T00:34:47.0Z,1,REGULAR,foul,offensive,[],1627751,,,1610612759,21,23,2021-10-31T00:35:14Z,1330000,,,0,,J. Poeltl off-the-ball offensive FOUL (2 PF),"[1627751, 1626192]",1610612759.0,SAS,off-the-ball,,,Poeltl,J. Poeltl,,,,,202058.0,2.0,0.0,Connaughton,1626192.0,,,,,,,,,,,,,,,
138,PT01M41.00S,2021-10-31T00:34:47.0Z,1,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,21,23,2021-10-31T00:34:47Z,1350000,,,0,,J. Poeltl offensive foul TURNOVER (1 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,202058.0,,,,,,,,,,,,1.0,,,,,,,
158,PT01M41.00S,2021-10-31T00:35:13.8Z,1,REGULAR,substitution,out,[],1626192,,,1610612749,21,23,2021-10-31T00:37:51Z,1355000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M41.00S,2021-10-31T00:35:13.8Z,1,REGULAR,substitution,in,[],1628400,,,1610612749,21,23,2021-10-31T00:37:51Z,1357500,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
217,PT01M41.00S,2021-10-31T00:35:13.8Z,1,REGULAR,substitution,out,[],1628401,,,1610612749,21,23,2021-10-31T00:45:43Z,1358750,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
218,PT01M41.00S,2021-10-31T00:35:13.8Z,1,REGULAR,substitution,out,[],1627751,,,1610612749,21,23,2021-10-31T00:45:43Z,1359375,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
219,PT01M41.00S,2021-10-31T00:35:13.8Z,1,REGULAR,substitution,in,[],1627749,,,1610612749,21,23,2021-10-31T00:45:43Z,1359687,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
220,PT01M41.00S,2021-10-31T00:35:13.8Z,1,REGULAR,substitution,in,[],1629234,,,1610612749,21,23,2021-10-31T00:45:43Z,1359843,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M22.00S,2021-10-31T00:35:40.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203507,25.969119579500656,11.029411764705882,1610612749,21,23,2021-10-31T00:35:47Z,1360000,195.0,192.0,1,left,MISS G. Antetokounmpo 27' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,27.33,,,,,,,,,,,
140,PT01M18.00S,2021-10-31T00:35:44.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,21,23,2021-10-31T00:35:44Z,1370000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,
141,PT01M10.00S,2021-10-31T00:35:53.0Z,1,REGULAR,2pt,Jump Shot,[],1627749,77.4802890932983,26.96078431372549,1610612759,21,23,2021-10-31T00:36:02Z,1380000,-115.0,159.0,1,right,MISS D. Murray 19' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,,19.65,,,,,,,,,,,
142,PT01M00.00S,2021-10-31T00:36:03.0Z,1,REGULAR,rebound,defensive,[],1628400,,,1610612749,21,23,2021-10-31T00:36:02Z,1390000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,141.0,,,1.0,1.0,0.0,,,,,,,,
143,PT00M58.00S,2021-10-31T00:36:05.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629620,29.25427069645204,22.058823529411764,1610612749,24,23,2021-10-31T00:38:14Z,1400000,140.0,222.0,1,left,J. Robinson 26' 3PT running pullup (3 PTS),[1629620],1610612749.0,MIL,running pullup,,,Robinson,J. Robinson,,,,,,,,,,Made,,3.0,26.27,,,,,,,,,,,
144,PT00M45.50S,2021-10-31T00:36:19.5Z,1,REGULAR,2pt,Jump Shot,[],1630170,89.43823915900131,84.31372549019608,1610612759,24,23,2021-10-31T00:38:42Z,1410000,172.0,47.0,1,right,MISS D. Vassell 17' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,17.79,,,,,,,,,,,
145,PT00M45.50S,2021-10-31T00:36:19.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,24,23,2021-10-31T00:36:25Z,1420000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,
146,PT00M45.50S,2021-10-31T00:36:25.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,24,23,2021-10-31T00:36:25Z,1430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M32.30S,2021-10-31T00:36:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.754927726675426,48.77450980392157,1610612749,24,23,2021-10-31T00:36:45Z,1440000,6.0,30.0,1,left,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,3.04,,,,,,,,,,,
148,PT00M29.90S,2021-10-31T00:36:43.2Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,24,23,2021-10-31T00:36:45Z,1450000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,147.0,,,2.0,2.0,0.0,,,,,,,,
149,PT00M27.70S,2021-10-31T00:36:47.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,85.62746386333771,37.99019607843137,1610612759,24,25,2021-10-31T00:36:57Z,1460000,-60.0,83.0,1,right,D. Murray 10' running Layup (2 PTS) (D. Vassell 1 AST),"[1627749, 1630170]",1610612759.0,SAS,running,,,Murray,D. Murray,,,,,,,,,,Made,,2.0,10.21,,,,,D. Vassell,1630170.0,1.0,,,,
151,PT00M08.20S,2021-10-31T00:37:07.9Z,1,REGULAR,3pt,Jump Shot,[],1629670,30.042706964520367,21.07843137254902,1610612749,24,25,2021-10-31T00:37:17Z,1480000,145.0,230.0,1,left,MISS J. Nwora 27' step back 3PT,[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,,,,,,Missed,,,27.16,,,,,,,,,,,
152,PT00M05.50S,2021-10-31T00:37:10.5Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,24,25,2021-10-31T00:37:10Z,1490000,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,151.0,,,3.0,3.0,0.0,,,,,,,,
153,PT00M02.30S,2021-10-31T00:37:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628966,90.48948751642575,54.65686274509803,1610612759,24,27,2021-10-31T00:37:24Z,1500000,23.0,37.0,1,right,K. Bates-Diop running finger roll Layup (2 PTS) (D. Vassell 2 AST),"[1628966, 1630170]",1610612759.0,SAS,running finger roll,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,Made,,2.0,4.36,,,,,D. Vassell,1630170.0,2.0,,,,
155,PT00M00.00S,2021-10-31T00:37:21.6Z,1,REGULAR,3pt,Jump Shot,[],1628400,56.84954007884363,24.264705882352942,1610612749,24,27,2021-10-31T00:37:30Z,1520000,129.0,482.0,1,left,MISS S. Ojeleye 49' 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,Missed,,,49.88,,,,,,,,,,,
156,PT00M00.00S,2021-10-31T00:37:21.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,24,27,2021-10-31T00:37:30Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,
157,PT00M00.00S,2021-10-31T00:37:35.9Z,1,REGULAR,period,end,[],0,,,1610612749,24,27,2021-10-31T00:37:35Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-10-31T00:39:20.9Z,2,REGULAR,substitution,out,['startperiod'],1629670,,,1610612749,24,27,2021-10-31T00:40:01Z,1550000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-10-31T00:39:20.9Z,2,REGULAR,substitution,out,['startperiod'],1629620,,,1610612749,24,27,2021-10-31T00:40:01Z,1560000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-10-31T00:39:20.9Z,2,REGULAR,substitution,in,['startperiod'],201588,,,1610612749,24,27,2021-10-31T00:40:01Z,1590000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-10-31T00:39:20.9Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,24,27,2021-10-31T00:40:01Z,1600000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-10-31T00:40:05.8Z,2,REGULAR,period,start,[],0,,,1610612749,24,27,2021-10-31T00:40:05Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M52.00S,2021-10-31T00:40:28.8Z,2,REGULAR,stoppage,other,[],0,,,1610612749,24,27,2021-10-31T00:40:28Z,1640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M40.00S,2021-10-31T00:40:53.1Z,2,REGULAR,2pt,Jump Shot,[],203507,23.603810775295663,41.42156862745098,1610612749,24,27,2021-10-31T00:40:57Z,1650000,43.0,169.0,1,left,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,17.47,,,,,,,,,,,
171,PT11M38.00S,2021-10-31T00:40:55.1Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,24,27,2021-10-31T00:40:57Z,1660000,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,170.0,,,4.0,4.0,0.0,,,,,,,,
172,PT11M36.00S,2021-10-31T00:40:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629234,89.96386333771353,53.92156862745098,1610612759,24,27,2021-10-31T00:41:07Z,1670000,20.0,42.0,1,right,MISS D. Eubanks running Layup - blocked,"[1629234, 201588]",1610612759.0,SAS,running,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,4.62,,,,,,,,,,Hill,201588.0
173,PT11M36.00S,2021-10-31T00:40:58.2Z,2,REGULAR,block,,[],201588,,,1610612759,24,27,2021-10-31T00:41:01Z,1680000,,,0,,G. Hill BLOCK (1 BLK),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M32.00S,2021-10-31T00:41:02.2Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,24,27,2021-10-31T00:41:07Z,1690000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,172.0,,,1.0,1.0,0.0,,,,,,,,
175,PT11M30.00S,2021-10-31T00:41:04.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203918,27.54599211563732,13.725490196078432,1610612749,27,27,2021-10-31T00:41:30Z,1700000,181.0,206.0,1,left,R. Hood 27' 3PT running (3 PTS) (G. Antetokounmpo 2 AST),"[203918, 203507]",1610612749.0,MIL,running,,,Hood,R. Hood,,,,,,,,,,Made,,3.0,27.48,,,,,G. Antetokounmpo,203507.0,2.0,,,,
177,PT11M16.00S,2021-10-31T00:41:17.7Z,2,REGULAR,2pt,Jump Shot,[],1627854,78.9257555847569,55.392156862745104,1610612759,27,29,2021-10-31T00:41:23Z,1720000,27.0,146.0,1,right,B. Forbes 14' pullup Jump Shot (3 PTS) (D. Eubanks 1 AST),"[1627854, 1629234]",1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,,,,,,Made,,3.0,14.81,,,,,D. Eubanks,1629234.0,1.0,,,,
179,PT11M03.00S,2021-10-31T00:41:33.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,27,29,2021-10-31T00:41:33Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M50.00S,2021-10-31T00:41:59.9Z,2,REGULAR,3pt,Jump Shot,[],1628960,34.247700394218136,28.431372549019606,1610612749,27,29,2021-10-31T00:42:08Z,1750000,108.0,269.0,1,left,MISS G. Allen 29' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Missed,,,29.02,,,,,,,,,,,
