actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
63,PT06M59.00S,2023-03-30T00:17:55.0Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612762,14,14,2023-03-30T00:18:18Z,630000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1628380, 1629659]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,2882.0,,,,,1.0,0.0,Horton-Tucker,1629659.0,,
65,PT06M59.00S,2023-03-30T00:18:08.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,14,14,2023-03-30T00:18:08Z,650000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M59.00S,2023-03-30T00:20:15.1Z,1,REGULAR,substitution,out,[],1630577,,,1610612762,14,14,2023-03-30T00:20:41Z,660000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M59.00S,2023-03-30T00:20:15.1Z,1,REGULAR,substitution,out,[],1631323,,,1610612762,14,14,2023-03-30T00:20:41Z,670000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M59.00S,2023-03-30T00:20:15.1Z,1,REGULAR,substitution,in,[],1628984,,,1610612762,14,14,2023-03-30T00:20:41Z,680000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M59.00S,2023-03-30T00:20:15.1Z,1,REGULAR,substitution,in,[],1630548,,,1610612762,14,14,2023-03-30T00:20:41Z,690000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M59.00S,2023-03-30T00:20:55.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629659,,,1610612762,14,15,2023-03-30T00:20:55Z,700000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (11 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
71,PT06M59.00S,2023-03-30T00:21:12.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629659,,,1610612762,14,16,2023-03-30T00:21:12Z,710000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (12 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
72,PT06M50.00S,2023-03-30T00:21:26.7Z,1,REGULAR,turnover,traveling,[],1630572,,,1610612759,14,16,2023-03-30T00:21:36Z,720000,False,,,0,,S. Mamukelashvili traveling TURNOVER (1 TO),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,1193.0,,,,,,,,,,
73,PT06M38.00S,2023-03-30T00:21:44.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628962,93.11760840998686,49.01960784313725,1610612762,14,18,2023-03-30T00:21:49Z,730000,False,-5.0,12.0,1,right,U. Azubuike alley-oop DUNK (2 PTS) (O. Agbaji 2 AST),"[1628962, 1630534]",1610612762.0,UTA,alley-oop,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,,,,1.31,Made,2.0,O. Agbaji,1630534.0,2.0,,,,,,,,,,,
75,PT06M28.00S,2023-03-30T00:21:54.9Z,1,REGULAR,3pt,Jump Shot,[],1628380,30.831143232588698,29.65686274509804,1610612759,14,18,2023-03-30T00:21:59Z,750000,False,102.0,237.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,25.82,Missed,,,,,,,,,,,,,,,
76,PT06M26.00S,2023-03-30T00:21:56.9Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,14,18,2023-03-30T00:21:59Z,760000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,
77,PT06M19.00S,2023-03-30T00:22:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,94.82588699080158,52.69607843137255,1610612762,14,20,2023-03-30T00:22:08Z,770000,False,13.0,-4.0,1,right,T. Horton-Tucker driving Layup (14 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,1.41,Made,14.0,,,,,,,,,,,,,,
78,PT06M11.00S,2023-03-30T00:22:10.2Z,1,REGULAR,3pt,Jump Shot,[],1631103,15.325229960578188,95.83333333333334,1610612759,17,20,2023-03-30T00:22:14Z,780000,False,-229.0,92.0,1,left,M. Branham 24' 3PT  (5 PTS) (T. Jones 1 AST),"[1631103, 1630200]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left,,,,24.68,Made,5.0,T. Jones,1630200.0,1.0,,,,,,,,,,,
80,PT06M01.00S,2023-03-30T00:22:21.5Z,1,REGULAR,2pt,Jump Shot,[],1629659,94.69448094612353,74.01960784313727,1610612762,17,20,2023-03-30T00:22:27Z,800000,False,120.0,-3.0,1,right,MISS T. Horton-Tucker 12' step back Shot,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,12.01,Missed,,,,,,,,,,,,,,,
81,PT05M58.00S,2023-03-30T00:22:24.5Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,17,20,2023-03-30T00:22:27Z,810000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,
82,PT05M52.00S,2023-03-30T00:22:30.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628380,31.35676741130092,34.068627450980394,1610612759,17,20,2023-03-30T00:22:38Z,820000,False,80.0,242.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,25.51,Missed,,,,,,,,,,,,,,,
83,PT05M49.00S,2023-03-30T00:22:33.4Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,17,20,2023-03-30T00:22:35Z,830000,False,,,0,,J. Juzang REBOUND (Off:0 Def:2),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,,,,,,,,,82.0,2.0,2.0,0.0,,,,,,
