actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M51.00S,2023-01-29T01:11:57.9Z,1,REGULAR,turnover,bad pass,[],1631110,,,1610612759,0,3,2023-01-29T01:12:02Z,170000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 1628969]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,
18,PT10M51.00S,2023-01-29T01:11:57.9Z,1,REGULAR,steal,,[],1628969,,,1610612756,0,3,2023-01-29T01:11:59Z,180000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M47.00S,2023-01-29T01:12:01.7Z,1,REGULAR,turnover,bad pass,[],1629661,,,1610612756,0,3,2023-01-29T01:12:06Z,190000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1630200]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Jones,1630200.0,,
20,PT10M47.00S,2023-01-29T01:12:01.7Z,1,REGULAR,steal,,[],1630200,,,1610612759,0,3,2023-01-29T01:12:03Z,200000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
21,PT10M43.00S,2023-01-29T01:12:05.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628966,3.235873850197109,94.6078431372549,1610612759,0,3,2023-01-29T01:12:26Z,210000,False,-223.0,-22.0,1,left,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,,,,,,22.41,Missed,,,,,,,,,,,,,
22,PT10M41.00S,2023-01-29T01:12:10.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,0,3,2023-01-29T01:12:10Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,21.0,,,,,,,,,,,,
24,PT10M30.00S,2023-01-29T01:12:36.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631110,16.63929040735874,36.51960784313725,1610612759,0,3,2023-01-29T01:12:45Z,240000,False,67.0,104.0,1,left,MISS J. Sochan 12' turnaround fadeaway Shot,[1631110],1610612759.0,SAS,turnaround fadeaway,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,12.38,Missed,,,,,,,,,,,,,
25,PT10M28.00S,2023-01-29T01:12:38.3Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,0,3,2023-01-29T01:12:38Z,250000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,
26,PT10M25.00S,2023-01-29T01:12:43.9Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612759,0,3,2023-01-29T01:12:50Z,260000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[1629028, 1628966]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,202035.0,1.0,0.0,Bates-Diop,1628966.0,,,,,,,,,,,,,,,
28,PT10M25.00S,2023-01-29T01:13:06.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628966,,,1610612759,1,3,2023-01-29T01:13:06Z,280000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (1 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
29,PT10M25.00S,2023-01-29T01:13:19.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628966,,,1610612759,2,3,2023-01-29T01:13:19Z,290000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (2 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
30,PT09M59.00S,2023-01-29T01:13:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,84.44480946123521,58.82352941176471,1610612756,2,5,2023-01-29T01:13:52Z,300000,False,44.0,94.0,1,right,C. Paul 10' pullup Jump Shot (2 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.36,Made,,,,,2.0,,,,,,,,
31,PT09M48.00S,2023-01-29T01:13:58.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631110,14.011169513797633,50.49019607843137,1610612759,2,5,2023-01-29T01:14:36Z,310000,False,-2.0,79.0,1,left,MISS J. Sochan 7' turnaround Hook,[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.92,Missed,,,,,,,,,,,,,
32,PT09M46.00S,2023-01-29T01:14:00.2Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,2,5,2023-01-29T01:14:36Z,320000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,
33,PT09M46.00S,2023-01-29T01:14:02.3Z,1,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612759,2,5,2023-01-29T01:14:16Z,330000,False,,,0,,J. Poeltl lost ball out-of-bounds TURNOVER (1 TO),[1627751],1610612759.0,SAS,lost ball,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,,1.0,,,,
34,PT09M33.00S,2023-01-29T01:14:22.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629661,80.6340341655716,69.36274509803921,1610612756,2,5,2023-01-29T01:14:29Z,340000,False,97.0,130.0,1,right,MISS C. Johnson 16' pullup Shot,[1629661],1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,16.17,Missed,,,,,,,,,,,,,
35,PT09M30.00S,2023-01-29T01:14:25.7Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612756,2,5,2023-01-29T01:14:25Z,350000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,
36,PT09M27.00S,2023-01-29T01:14:28.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,89.04402102496715,50.49019607843137,1610612756,2,5,2023-01-29T01:15:27Z,360000,False,2.0,50.0,1,right,MISS D. Ayton alley-oop Layup,[1629028],1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.06,Missed,,,,,,,,,,,,,
37,PT09M27.00S,2023-01-29T01:14:28.0Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,2,5,2023-01-29T01:14:34Z,370000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,
38,PT09M19.00S,2023-01-29T01:14:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,13.222733245729303,50.49019607843137,1610612759,2,5,2023-01-29T01:15:35Z,380000,False,-2.0,72.0,1,left,MISS K. Bates-Diop 7' floating Shot,[1628966],1610612759.0,SAS,floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.18,Missed,,,,,,,,,,,,,
39,PT09M15.00S,2023-01-29T01:14:39.7Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,2,5,2023-01-29T01:14:39Z,390000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,38.0,3.0,1.0,2.0,,,,,,,,,
40,PT09M15.00S,2023-01-29T01:14:39.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,5.590000152587891,50.0,1610612759,2,5,2023-01-29T01:14:39Z,400000,False,0.0,0.0,1,left,MISS J. Sochan tip Layup,[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
41,PT09M14.00S,2023-01-29T01:14:40.7Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,2,5,2023-01-29T01:14:40Z,410000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,
42,PT09M08.00S,2023-01-29T01:14:47.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.67214191852825,50.0,1610612756,2,7,2023-01-29T01:14:55Z,420000,False,0.0,26.0,1,right,D. Ayton Hook (2 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,2.58,Made,,,,,2.0,C. Paul,101108.0,2.0,,,,,
44,PT08M58.00S,2023-01-29T01:15:00.0Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612759,2,7,2023-01-29T01:15:06Z,440000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Jones 2 FT),"[1628969, 1630200]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,1.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
46,PT08M58.00S,2023-01-29T01:15:21.6Z,1,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,2,7,2023-01-29T01:15:21Z,460000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
47,PT08M58.00S,2023-01-29T01:15:21.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,2,7,2023-01-29T01:15:21Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,
48,PT08M58.00S,2023-01-29T01:15:34.9Z,1,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,3,7,2023-01-29T01:15:34Z,480000,False,,,0,,T. Jones Free Throw 2 of 2 (1 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
49,PT08M42.00S,2023-01-29T01:15:52.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.9060446780552,50.0,1610612756,3,9,2023-01-29T01:16:04Z,490000,False,0.0,5.0,1,right,D. Ayton alley-oop DUNK (4 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,0.48,Made,,,,,4.0,M. Bridges,1628969.0,1.0,,,,,
51,PT08M41.00S,2023-01-29T01:15:59.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,3,9,2023-01-29T01:15:59Z,510000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M22.00S,2023-01-29T01:19:06.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,8.229303547963205,49.01960784313725,1610612759,5,9,2023-01-29T01:19:12Z,520000,False,5.0,25.0,1,left,J. Poeltl Hook (2 PTS) (K. Johnson 1 AST),"[1627751, 1629640]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,2.54,Made,,,,,2.0,K. Johnson,1629640.0,1.0,,,,,
54,PT08M08.00S,2023-01-29T01:19:19.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,85.3646517739816,50.73529411764706,1610612756,5,11,2023-01-29T01:19:23Z,540000,False,4.0,85.0,1,right,D. Ayton 8' floating Jump Shot (6 PTS) (C. Paul 3 AST),"[1629028, 101108]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.52,Made,,,,,6.0,C. Paul,101108.0,3.0,,,,,
56,PT07M49.00S,2023-01-29T01:19:39.1Z,1,REGULAR,2pt,Jump Shot,[],1629640,7.835085413929041,70.58823529411765,1610612759,7,11,2023-01-29T01:19:44Z,560000,False,-103.0,21.0,1,left,K. Johnson 10' pullup Jump Shot (2 PTS) (T. Jones 1 AST),"[1629640, 1630200]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,10.5,Made,,,,,2.0,T. Jones,1630200.0,1.0,,,,,
58,PT07M36.00S,2023-01-29T01:19:52.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,84.83902759526939,47.794117647058826,1610612756,7,11,2023-01-29T01:19:56Z,580000,False,-11.0,90.0,1,right,MISS D. Ayton 9' turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.07,Missed,,,,,,,,,,,,,
59,PT07M33.00S,2023-01-29T01:19:55.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,7,11,2023-01-29T01:19:56Z,590000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,
60,PT07M20.00S,2023-01-29T01:20:08.4Z,1,REGULAR,2pt,Jump Shot,[],1630200,4.155716162943495,23.774509803921568,1610612759,9,11,2023-01-29T01:20:11Z,600000,False,131.0,-13.0,1,left,T. Jones 13' pullup Jump Shot (3 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,13.18,Made,,,,,3.0,,,,,,,,
61,PT07M09.00S,2023-01-29T01:20:19.6Z,1,REGULAR,2pt,Jump Shot,[],1628470,78.53153745072274,44.11764705882353,1610612756,9,11,2023-01-29T01:20:25Z,610000,False,-29.0,149.0,1,right,MISS T. Craig 15' pullup Shot,[1628470],1610612756.0,PHX,pullup,,,Craig,T. Craig,,,,,Mid-Range,8-16 Center,,,,,,15.22,Missed,,,,,,,,,,,,,
62,PT07M05.00S,2023-01-29T01:20:23.6Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,9,11,2023-01-29T01:20:25Z,620000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,
63,PT06M56.00S,2023-01-29T01:20:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.732588699080158,51.225490196078425,1610612759,11,11,2023-01-29T01:20:36Z,630000,False,-6.0,1.0,1,left,K. Johnson driving finger roll Layup (4 PTS) (T. Jones 2 AST),"[1629640, 1630200]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,0.63,Made,,,,,4.0,T. Jones,1630200.0,2.0,,,,,
65,PT06M37.00S,2023-01-29T01:20:50.9Z,1,REGULAR,2pt,Jump Shot,[],1628969,84.31340341655716,67.40196078431373,1610612756,11,13,2023-01-29T01:20:55Z,650000,False,87.0,95.0,1,right,M. Bridges 12' pullup Jump Shot (5 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,12.88,Made,,,,,5.0,D. Ayton,1629028.0,1.0,,,,,
68,PT06M17.00S,2023-01-29T01:21:34.3Z,1,REGULAR,foul,offensive,[],1627751,,,1610612759,11,13,2023-01-29T01:21:45Z,680000,False,,,0,,J. Poeltl offensive FOUL (1 PF),"[1627751, 1628470]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,1.0,0.0,Craig,1628470.0,,,,,,,,,,,,,,,
70,PT06M17.00S,2023-01-29T01:21:34.3Z,1,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,11,13,2023-01-29T01:21:34Z,700000,False,,,0,,J. Poeltl offensive foul TURNOVER (2 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,,,,,,,,,,,,,,,2.0,,,,
71,PT06M07.00S,2023-01-29T01:21:49.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,82.86793692509855,55.14705882352941,1610612756,11,15,2023-01-29T01:21:53Z,710000,False,26.0,109.0,1,right,C. Paul 11' pullup Jump Shot (4 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.15,Made,,,,,4.0,,,,,,,,
72,PT05M53.00S,2023-01-29T01:22:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629640,16.90210249671485,94.36274509803921,1610612759,11,15,2023-01-29T01:22:11Z,720000,False,-222.0,106.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,24.6,Missed,,,,,,,,,,,,,
73,PT05M53.00S,2023-01-29T01:22:03.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,11,15,2023-01-29T01:22:11Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,72.0,,,,,,,,,,,,
74,PT05M53.00S,2023-01-29T01:22:06.9Z,1,REGULAR,foul,personal,[],1629028,,,1610612759,11,15,2023-01-29T01:22:27Z,740000,False,,,0,,D. Ayton loose ball personal FOUL (2 PF),"[1629028, 1627751]",1610612756.0,PHX,loose ball,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1627963.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
76,PT05M53.00S,2023-01-29T01:22:24.6Z,1,REGULAR,substitution,out,[],1628966,,,1610612759,11,15,2023-01-29T01:22:36Z,760000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M53.00S,2023-01-29T01:22:24.6Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,11,15,2023-01-29T01:22:36Z,770000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M42.00S,2023-01-29T01:22:52.9Z,1,REGULAR,turnover,traveling,[],1627751,,,1610612759,11,15,2023-01-29T01:22:59Z,780000,False,,,0,,J. Poeltl traveling TURNOVER (3 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Right,1627963.0,,,,,,,,,,,,,,,3.0,,,,
79,PT05M30.00S,2023-01-29T01:23:20.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],101108,83.39356110381078,66.66666666666666,1610612756,11,17,2023-01-29T01:23:24Z,790000,False,83.0,104.0,1,right,C. Paul 13' pullup Jump Shot (6 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,13.29,Made,,,,,6.0,,,,,,,,
80,PT05M12.00S,2023-01-29T01:23:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,18.74178712220762,35.53921568627451,1610612759,11,17,2023-01-29T01:23:43Z,800000,False,72.0,124.0,1,left,MISS T. Jones 14' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.33,Missed,,,,,,,,,,,,,
81,PT05M10.00S,2023-01-29T01:23:40.7Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,11,17,2023-01-29T01:23:40Z,810000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,
82,PT05M02.00S,2023-01-29T01:23:52.7Z,1,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612756,11,17,2023-01-29T01:24:00Z,820000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630200, 1629661]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,202035.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,
84,PT05M02.00S,2023-01-29T01:24:31.6Z,1,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,11,18,2023-01-29T01:24:31Z,840000,False,,,0,,C. Johnson Free Throw 1 of 2 (1 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
85,PT05M02.00S,2023-01-29T01:24:34.3Z,1,REGULAR,substitution,out,[],1627751,,,1610612756,11,18,2023-01-29T01:24:47Z,850000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
