actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT05M14.00S,2023-01-01T00:23:18.8Z,1,REGULAR,2pt,Jump Shot,[],1631103,78.79434954007884,64.95098039215686,1610612759,18,16,2023-01-01T00:23:23Z,820000,False,75.0,147.0,1,right,M. Branham 16' turnaround fadeaway Jump Shot (2 PTS),[1631103],1610612759.0,SAS,turnaround fadeaway,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,16.48,Made,,,,,,,2.0,,,,,,,,,,,
83,PT04M59.00S,2023-01-01T00:23:33.4Z,1,REGULAR,3pt,Jump Shot,[],203493,8.09789750328515,95.83333333333334,1610612742,18,16,2023-01-01T00:23:40Z,830000,False,-229.0,24.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
84,PT04M52.00S,2023-01-01T00:23:40.4Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,18,16,2023-01-01T00:23:40Z,840000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,83.0,1.0,0.0,1.0,,,,,,,,,,,,,,
85,PT04M51.00S,2023-01-01T00:23:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203493,5.650459921156373,43.91850490196079,1610612742,18,18,2023-01-01T00:23:51Z,850000,False,30.0,1.0,1,left,R. Bullock reverse Layup (5 PTS) (D. Powell 1 AST),"[203493, 203939]",1610612742.0,DAL,reverse,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,5.0,D. Powell,203939.0,1.0,,,,,,,,
87,PT04M39.00S,2023-01-01T00:23:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,81.94809461235218,42.15686274509804,1610612759,18,18,2023-01-01T00:25:18Z,870000,False,-39.0,117.0,1,right,MISS K. Johnson 12' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,12.36,Missed,,,,,,,,,,,,,,,,,,
88,PT04M37.00S,2023-01-01T00:23:55.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,18,18,2023-01-01T00:23:58Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,87.0,,,,,,,,,,,,,,,,,
90,PT04M25.00S,2023-01-01T00:24:15.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,10.5946123521682,35.294117647058826,1610612742,18,20,2023-01-01T00:24:22Z,900000,False,74.0,47.0,1,left,L. Doncic 8' turnaround fadeaway Jump Shot (12 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,8.73,Made,,,,,,,12.0,,,,,,,,,,,
91,PT04M13.00S,2023-01-01T00:24:27.9Z,1,REGULAR,2pt,Jump Shot,[],1626196,77.34888304862024,49.50980392156863,1610612759,20,20,2023-01-01T00:24:32Z,910000,False,-2.0,160.0,1,right,J. Richardson 16' pullup Jump Shot (2 PTS),[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Center,16.04,Made,,,,,,,2.0,,,,,,,,,,,
92,PT03M59.00S,2023-01-01T00:24:41.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.886333771353483,39.705882352941174,1610612742,20,20,2023-01-01T00:24:52Z,920000,False,51.0,31.0,1,left,MISS L. Doncic 6' driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.01,Missed,,,,,,,,,,,,,,,,,,
93,PT03M57.00S,2023-01-01T00:24:43.9Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,20,20,2023-01-01T00:24:43Z,930000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,92.0,2.0,0.0,2.0,,,,,,,,,,,,,,
94,PT03M52.00S,2023-01-01T00:24:49.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,10.988830486202366,4.166666666666666,1610612742,20,23,2023-01-01T00:24:55Z,940000,False,229.0,51.0,1,left,L. Doncic 3PT step back (15 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,23.48,Made,,,,,,,15.0,,,,,,,,,,,
95,PT03M40.00S,2023-01-01T00:24:59.7Z,1,REGULAR,3pt,Jump Shot,[],1628380,71.43561103810775,22.30392156862745,1610612759,23,23,2023-01-01T00:25:08Z,950000,False,-138.0,216.0,1,right,Z. Collins 25' 3PT  (3 PTS) (J. Richardson 1 AST),"[1628380, 1626196]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,,,3.0,J. Richardson,1626196.0,1.0,,,,,,,,
97,PT03M25.00S,2023-01-01T00:25:17.9Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612742,23,23,2023-01-01T00:25:31Z,970000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Doncic 2 FT),"[1628380, 1629029]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Doncic,1629029.0
101,PT03M25.00S,2023-01-01T00:25:46.8Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,23,24,2023-01-01T00:26:22Z,990000,False,,,0,,L. Doncic Free Throw 1 of 2 (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
102,PT03M25.00S,2023-01-01T00:25:48.8Z,1,REGULAR,substitution,out,[],1629640,,,1610612742,23,24,2023-01-01T00:26:13Z,1000000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M25.00S,2023-01-01T00:25:48.8Z,1,REGULAR,substitution,out,[],1631110,,,1610612742,23,24,2023-01-01T00:26:13Z,1010000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M25.00S,2023-01-01T00:25:48.8Z,1,REGULAR,substitution,out,[],203493,,,1610612742,23,24,2023-01-01T00:26:13Z,1020000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M25.00S,2023-01-01T00:25:48.8Z,1,REGULAR,substitution,in,[],203926,,,1610612742,23,24,2023-01-01T00:26:13Z,1030000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M25.00S,2023-01-01T00:25:48.8Z,1,REGULAR,substitution,in,[],1626169,,,1610612742,23,24,2023-01-01T00:26:13Z,1040000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M25.00S,2023-01-01T00:25:48.8Z,1,REGULAR,substitution,in,[],202722,,,1610612742,23,24,2023-01-01T00:26:13Z,1050000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M25.00S,2023-01-01T00:25:46.8Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,23,24,2023-01-01T00:26:22Z,1060000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2023-01-01T00:25:50.8Z,1,REGULAR,rebound,defensive,[],203926,,,1610612759,23,24,2023-01-01T00:26:22Z,1070000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M14.00S,2023-01-01T00:26:26.8Z,1,REGULAR,3pt,Jump Shot,[],1631103,79.58278580814718,93.38235294117648,1610612759,23,24,2023-01-01T00:26:36Z,1080000,False,217.0,139.0,1,right,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
111,PT03M11.00S,2023-01-01T00:26:29.8Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,23,24,2023-01-01T00:26:36Z,1090000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,110.0,3.0,1.0,2.0,,,,,,,,,,,,,,
112,PT02M53.00S,2023-01-01T00:26:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203501,5.995400788436268,52.94117647058824,1610612742,23,24,2023-01-01T00:26:56Z,1100000,False,-15.0,4.0,1,left,MISS T. Hardaway Jr. driving finger roll Layup,[203501],1610612742.0,DAL,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
113,PT02M49.00S,2023-01-01T00:26:52.2Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612759,23,24,2023-01-01T00:26:52Z,1110000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT02M49.00S,2023-01-01T00:26:55.4Z,1,REGULAR,turnover,out-of-bounds,[],1626196,,,1610612759,23,24,2023-01-01T00:27:03Z,1120000,False,,,0,,J. Richardson bad pass out-of-bounds TURNOVER (1 TO),[1626196],1610612759.0,SAS,bad pass,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1628159.0,1.0,,,,,,
115,PT02M49.00S,2023-01-01T00:27:00.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,23,24,2023-01-01T00:27:00Z,1130000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M30.00S,2023-01-01T00:30:10.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,5.469776609724048,32.84313725490196,1610612742,23,24,2023-01-01T00:30:19Z,1140000,False,86.0,-1.0,1,left,MISS L. Doncic 8' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,8.58,Missed,,,,,,,,,,,,,,,,,,
117,PT02M27.00S,2023-01-01T00:30:12.8Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612759,23,24,2023-01-01T00:30:12Z,1150000,False,,,0,,S. Johnson REBOUND (Off:0 Def:1),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Mid-Range,8-16 Right,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT02M14.00S,2023-01-01T00:30:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,92.06636005256242,62.254901960784316,1610612759,25,24,2023-01-01T00:30:38Z,1160000,False,61.0,22.0,1,right,M. Branham 6' driving floating bank Jump Shot (4 PTS),[1631103],1610612759.0,SAS,driving floating bank,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,,,,,,,4.0,,,,,,,,,,,
119,PT02M08.00S,2023-01-01T00:30:35.5Z,1,REGULAR,foul,personal,[],203926,,,1610612742,25,24,2023-01-01T00:30:43Z,1170000,False,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 202722]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628159.0,,,,1.0,0.0,Bertans,202722.0
121,PT02M04.00S,2023-01-01T00:30:55.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,33.459264126149804,51.9607843137255,1610612742,25,27,2023-01-01T00:31:01Z,1190000,False,-10.0,262.0,1,left,L. Doncic 26' 3PT  (19 PTS) (D. Powell 2 AST),"[1629029, 203939]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.22,Made,,,,,,,19.0,D. Powell,203939.0,2.0,,,,,,,,
123,PT01M44.00S,2023-01-01T00:31:13.8Z,1,REGULAR,turnover,lost ball,[],1626169,,,1610612759,25,27,2023-01-01T00:31:18Z,1210000,False,,,0,,S. Johnson lost ball TURNOVER (1 TO),"[1626169, 1630593]",1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Wright IV,1630593.0,,,,
124,PT01M44.00S,2023-01-01T00:31:13.8Z,1,REGULAR,steal,,[],1630593,,,1610612742,25,27,2023-01-01T00:31:15Z,1220000,False,,,0,,M. Wright IV STEAL (1 STL),[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT01M32.00S,2023-01-01T00:31:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,5.732588699080158,49.50980392156863,1610612742,25,29,2023-01-01T00:31:31Z,1230000,False,2.0,1.0,1,left,L. Doncic driving Layup (21 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,21.0,,,,,,,,,,,
126,PT01M23.00S,2023-01-01T00:31:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,93.9060446780552,51.225490196078425,1610612759,27,29,2023-01-01T00:31:45Z,1240000,False,6.0,5.0,1,right,S. Johnson driving Layup (2 PTS),[1626169],1610612759.0,SAS,driving,,,Johnson,S. Johnson,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,2.0,,,,,,,,,,,
127,PT01M12.00S,2023-01-01T00:31:45.5Z,1,REGULAR,2pt,Jump Shot,[],203501,22.026938239159,49.50980392156863,1610612742,27,31,2023-01-01T00:31:56Z,1250000,False,2.0,155.0,1,left,T. Hardaway Jr. 15' pullup Jump Shot (2 PTS),[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Center,15.46,Made,,,,,,,2.0,,,,,,,,,,,
128,PT01M04.00S,2023-01-01T00:31:55.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203926,93.11760840998686,49.26470588235294,1610612759,29,31,2023-01-01T00:31:59Z,1260000,False,-4.0,12.0,1,right,D. McDermott cutting DUNK (2 PTS) (Z. Collins 1 AST),"[203926, 1628380]",1610612759.0,SAS,cutting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,2.0,Z. Collins,1628380.0,1.0,,,,,,,,
130,PT00M48.20S,2023-01-01T00:32:13.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203926,,,1610612742,29,31,2023-01-01T00:32:20Z,1280000,False,,,0,,D. McDermott shooting personal FOUL (2 PF) (Doncic 2 FT),"[203926, 1629029]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202058.0,,,,2.0,0.0,Doncic,1629029.0
132,PT00M48.20S,2023-01-01T00:32:39.3Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,29,32,2023-01-01T00:33:01Z,1300000,False,,,0,,L. Doncic Free Throw 1 of 2 (22 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
133,PT00M48.20S,2023-01-01T00:32:39.3Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,29,32,2023-01-01T00:33:01Z,1310000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
134,PT00M45.90S,2023-01-01T00:32:41.6Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612759,29,32,2023-01-01T00:33:01Z,1320000,False,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,,
135,PT00M30.70S,2023-01-01T00:33:16.8Z,1,REGULAR,foul,personal,[],203939,,,1610612759,29,32,2023-01-01T00:33:24Z,1330000,False,,,0,,D. Powell personal FOUL (1 PF),"[203939, 1628380]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Collins,1628380.0
137,PT00M24.80S,2023-01-01T00:33:41.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612759,29,32,2023-01-01T00:33:48Z,1350000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Johnson 2 FT),"[203939, 1626169]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628159.0,,,,2.0,0.0,Johnson,1626169.0
139,PT00M24.80S,2023-01-01T00:34:03.8Z,1,REGULAR,freethrow,1 of 2,[],1626169,,,1610612759,29,32,2023-01-01T00:34:03Z,1370000,False,,,0,,MISS S. Johnson Free Throw 1 of 2,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT00M24.80S,2023-01-01T00:34:03.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,29,32,2023-01-01T00:34:03Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,,,,,
141,PT00M24.80S,2023-01-01T00:34:05.1Z,1,REGULAR,substitution,out,[],203926,,,1610612759,29,32,2023-01-01T00:34:09Z,1390000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M24.80S,2023-01-01T00:34:05.1Z,1,REGULAR,substitution,in,[],1629641,,,1610612759,29,32,2023-01-01T00:34:09Z,1400000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M24.80S,2023-01-01T00:34:19.9Z,1,REGULAR,freethrow,2 of 2,[],1626169,,,1610612759,30,32,2023-01-01T00:34:19Z,1410000,False,,,0,,S. Johnson Free Throw 2 of 2 (3 PTS),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
144,PT00M08.50S,2023-01-01T00:34:37.5Z,1,REGULAR,3pt,Jump Shot,[],1630593,11.251642575558476,4.6568627450980395,1610612742,30,32,2023-01-01T00:34:51Z,1420000,False,227.0,53.0,1,left,MISS M. Wright IV 3PT,[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
145,PT00M04.80S,2023-01-01T00:34:41.2Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612759,30,32,2023-01-01T00:34:41Z,1430000,False,,,0,,S. Johnson REBOUND (Off:0 Def:2),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Right Corner 3,24+ Right,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,
146,PT00M01.70S,2023-01-01T00:34:48.2Z,1,REGULAR,foul,offensive,['inpenalty'],1626169,,,1610612759,30,32,2023-01-01T00:35:09Z,1440000,False,,,0,,S. Johnson offensive FOUL (1 PF),"[1626169, 203501]",1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628159.0,,,,1.0,0.0,Hardaway Jr.,203501.0
148,PT00M01.70S,2023-01-01T00:34:48.2Z,1,REGULAR,turnover,offensive foul,[],1626169,,,1610612759,30,32,2023-01-01T00:35:09Z,1460000,False,,,0,,S. Johnson offensive foul TURNOVER (2 TO),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628159.0,2.0,,,,,,
149,PT00M00.00S,2023-01-01T00:35:09.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202722,59.34625492772667,81.61764705882352,1610612742,30,32,2023-01-01T00:35:45Z,1470000,False,-158.0,505.0,1,left,MISS D. Bertans 52' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,52.96,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2023-01-01T00:35:09.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,30,32,2023-01-01T00:35:24Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,149.0,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2023-01-01T00:35:14.3Z,1,REGULAR,period,end,[],0,,,1610612742,30,32,2023-01-01T00:35:14Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,out,['startperiod'],1631103,,,1610612742,30,32,2023-01-01T00:37:41Z,1500000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,out,['startperiod'],1629641,,,1610612742,30,32,2023-01-01T00:37:41Z,1510000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,out,['startperiod'],203939,,,1610612742,30,32,2023-01-01T00:37:41Z,1520000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,out,['startperiod'],203501,,,1610612742,30,32,2023-01-01T00:37:41Z,1530000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,30,32,2023-01-01T00:37:41Z,1540000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612742,30,32,2023-01-01T00:37:41Z,1550000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612742,30,32,2023-01-01T00:37:41Z,1560000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,30,32,2023-01-01T00:37:41Z,1570000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612742,30,32,2023-01-01T00:37:41Z,1580000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-01-01T00:37:20.5Z,2,REGULAR,substitution,in,['startperiod'],1626174,,,1610612742,30,32,2023-01-01T00:37:41Z,1590000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-01T00:37:58.5Z,2,REGULAR,period,start,[],0,,,1610612759,30,32,2023-01-01T00:37:58Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M42.00S,2023-01-01T00:38:16.3Z,2,REGULAR,3pt,Jump Shot,[],1630200,92.46057818659659,4.901960784313726,1610612759,30,32,2023-01-01T00:38:24Z,1610000,False,-225.0,18.0,1,right,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.62,Missed,,,,,,,,,,,,,,,,,,
164,PT11M39.00S,2023-01-01T00:38:19.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,30,32,2023-01-01T00:38:24Z,1620000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,163.0,,,,,,,,,,,,,,,,,
166,PT11M24.00S,2023-01-01T00:38:41.4Z,2,REGULAR,3pt,Jump Shot,[],1626174,31.488173455978973,62.5,1610612742,30,35,2023-01-01T00:38:48Z,1640000,False,-62.0,243.0,1,left,C. Wood 25' 3PT  (6 PTS) (M. Wright IV 1 AST),"[1626174, 1630593]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,25.14,Made,,,,,,,6.0,M. Wright IV,1630593.0,1.0,,,,,,,,
