actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
90,PT05M18.00S,2023-01-31T01:22:47.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630166,94.40999984741211,50.0,1610612764,23,17,2023-01-31T01:26:05Z,900000,False,0.0,0.0,1,right,MISS D. Avdija tip Layup,[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
91,PT05M17.00S,2023-01-31T01:22:48.8Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,23,17,2023-01-31T01:26:05Z,910000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,
92,PT05M13.00S,2023-01-31T01:22:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,8.886333771353483,47.549019607843135,1610612759,23,17,2023-01-31T01:27:20Z,920000,False,12.0,31.0,1,left,MISS J. Sochan driving Layup - blocked,"[1631110, 204001]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
93,PT05M13.00S,2023-01-31T01:22:53.3Z,1,REGULAR,block,,[],204001,,,1610612759,23,17,2023-01-31T01:22:56Z,930000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT05M09.00S,2023-01-31T01:22:57.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,23,17,2023-01-31T01:23:02Z,940000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,92.0,4.0,3.0,1.0,,
95,PT05M07.00S,2023-01-31T01:22:59.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630557,92.46057818659659,52.94117647058824,1610612764,23,17,2023-01-31T01:28:12Z,950000,False,15.0,18.0,1,right,MISS C. Kispert running reverse Layup - blocked,"[1630557, 1628380]",1610612764.0,WAS,running reverse,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Collins,1628380.0
96,PT05M07.00S,2023-01-31T01:22:59.4Z,1,REGULAR,block,,[],1628380,,,1610612764,23,17,2023-01-31T01:23:02Z,960000,False,,,0,,Z. Collins BLOCK (2 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT05M07.00S,2023-01-31T01:22:59.4Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,23,17,2023-01-31T01:23:21Z,970000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,95.0,1.0,1.0,0.0,,
98,PT05M00.00S,2023-01-31T01:23:06.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628966,6.783837056504599,2.2058823529411766,1610612759,23,17,2023-01-31T01:28:42Z,980000,False,239.0,11.0,1,left,MISS K. Bates-Diop running 3PT,[1628966],1610612759.0,SAS,running,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,23.93,Missed,,,,,,,,,,,,,,,,,,
99,PT04M57.00S,2023-01-31T01:23:09.2Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,23,17,2023-01-31T01:28:42Z,990000,False,,,0,,K. Bates-Diop REBOUND (Off:2 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,98.0,4.0,2.0,2.0,,
100,PT04M55.00S,2023-01-31T01:23:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,7.30946123521682,47.549019607843135,1610612759,25,17,2023-01-31T01:29:21Z,1000000,False,12.0,16.0,1,left,K. Bates-Diop driving finger roll Layup (5 PTS),[1628966],1610612759.0,SAS,driving finger roll,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.03,Made,5.0,,,,,,,,,,,,,,,,,
101,PT04M40.00S,2023-01-31T01:23:29.3Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612764,25,17,2023-01-31T01:23:35Z,1010000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1628380, 204001]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,
103,PT04M40.00S,2023-01-31T01:23:55.4Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,25,18,2023-01-31T01:23:55Z,1030000,False,,,0,,K. Porzingis Free Throw 1 of 2 (12 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
104,PT04M40.00S,2023-01-31T01:23:56.5Z,1,REGULAR,substitution,out,[],1628966,,,1610612764,25,18,2023-01-31T01:24:19Z,1040000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M40.00S,2023-01-31T01:23:56.5Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,25,18,2023-01-31T01:24:19Z,1050000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M40.00S,2023-01-31T01:23:56.5Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,25,18,2023-01-31T01:24:19Z,1060000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M40.00S,2023-01-31T01:23:56.5Z,1,REGULAR,substitution,in,[],203926,,,1610612764,25,18,2023-01-31T01:24:19Z,1070000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M40.00S,2023-01-31T01:23:56.5Z,1,REGULAR,substitution,in,[],1626153,,,1610612764,25,18,2023-01-31T01:24:19Z,1080000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M40.00S,2023-01-31T01:23:56.5Z,1,REGULAR,substitution,in,[],1629134,,,1610612764,25,18,2023-01-31T01:24:19Z,1090000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M40.00S,2023-01-31T01:24:20.0Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,25,19,2023-01-31T01:24:20Z,1100000,False,,,0,,K. Porzingis Free Throw 2 of 2 (13 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
111,PT04M28.00S,2023-01-31T01:24:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,20.318659658344284,50.0,1610612759,25,19,2023-01-31T01:24:37Z,1110000,False,0.0,138.0,1,left,MISS Z. Collins 13' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,13.85,Missed,,,,,,,,,,,,,,,,,,
112,PT04M24.00S,2023-01-31T01:24:34.5Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,25,19,2023-01-31T01:24:37Z,1120000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,111.0,1.0,1.0,0.0,,
113,PT04M13.00S,2023-01-31T01:24:45.1Z,1,REGULAR,3pt,Jump Shot,[],203078,72.7496714848883,13.725490196078432,1610612764,25,22,2023-01-31T01:24:49Z,1130000,False,-181.0,204.0,1,right,B. Beal 27' 3PT  (3 PTS) (K. Porzingis 2 AST),"[203078, 204001]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,27.28,Made,3.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,,,,
115,PT04M13.00S,2023-01-31T01:24:50.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,25,22,2023-01-31T01:24:50Z,1150000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M51.00S,2023-01-31T01:28:09.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,6.521024967148489,45.09803921568628,1610612759,27,22,2023-01-31T01:33:43Z,1160000,False,25.0,9.0,1,left,Z. Collins driving floating bank Jump Shot (4 PTS),[1628380],1610612759.0,SAS,driving floating bank,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.6,Made,4.0,,,,,,,,,,,,,,,,,
117,PT03M32.00S,2023-01-31T01:28:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,84.05059132720105,49.50980392156863,1610612764,27,24,2023-01-31T01:28:42Z,1170000,False,-2.0,97.0,1,right,B. Beal 9' driving Layup (5 PTS) (K. Porzingis 3 AST),"[203078, 204001]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,9.74,Made,5.0,K. Porzingis,204001.0,3.0,,,,,,,,,,,,,,
119,PT03M32.00S,2023-01-31T01:28:34.0Z,1,REGULAR,foul,personal,['1freethrow'],1631110,,,1610612764,27,24,2023-01-31T01:28:52Z,1190000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Beal 1 FT),"[1631110, 203078]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627541.0,1.0,0.0,Beal,203078.0,,,,,,,,,
121,PT03M32.00S,2023-01-31T01:28:58.0Z,1,REGULAR,freethrow,1 of 1,[],203078,,,1610612764,27,25,2023-01-31T01:28:58Z,1210000,False,,,0,,B. Beal Free Throw 1 of 1 (6 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
122,PT03M15.00S,2023-01-31T01:29:16.5Z,1,REGULAR,3pt,Jump Shot,[],1631110,31.35676741130092,28.676470588235293,1610612759,30,25,2023-01-31T01:29:22Z,1220000,False,107.0,242.0,1,left,J. Sochan 26' 3PT  (15 PTS) (K. Johnson 3 AST),"[1631110, 1629640]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,26.47,Made,15.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
124,PT03M12.00S,2023-01-31T01:29:25.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612764,30,25,2023-01-31T01:29:25Z,1240000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M12.00S,2023-01-31T01:30:30.9Z,1,REGULAR,substitution,out,[],1629640,,,1610612764,30,25,2023-01-31T01:30:49Z,1250000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M12.00S,2023-01-31T01:30:30.9Z,1,REGULAR,substitution,out,[],1631110,,,1610612764,30,25,2023-01-31T01:30:49Z,1260000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M12.00S,2023-01-31T01:30:30.9Z,1,REGULAR,substitution,out,[],203078,,,1610612764,30,25,2023-01-31T01:30:49Z,1270000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M12.00S,2023-01-31T01:30:30.9Z,1,REGULAR,substitution,in,[],1626169,,,1610612764,30,25,2023-01-31T01:30:49Z,1280000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M12.00S,2023-01-31T01:30:30.9Z,1,REGULAR,substitution,in,[],1631104,,,1610612764,30,25,2023-01-31T01:30:49Z,1290000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M12.00S,2023-01-31T01:30:30.9Z,1,REGULAR,substitution,in,[],1628398,,,1610612764,30,25,2023-01-31T01:30:49Z,1300000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M01.00S,2023-01-31T01:31:01.4Z,1,REGULAR,2pt,Jump Shot,[],1629134,76.03482260183968,53.431372549019606,1610612764,30,27,2023-01-31T01:32:53Z,1310000,False,17.0,173.0,1,right,K. Nunn 17' Jump Shot (2 PTS),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Center,17.37,Made,2.0,,,,,,,,,,,,,,,,,
132,PT03M01.00S,2023-01-31T01:31:06.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631104,,,1610612764,30,27,2023-01-31T01:31:13Z,1320000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Nunn 1 FT),"[1631104, 1629134]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,,,,,,,1627541.0,1.0,0.0,Nunn,1629134.0,,,,,,,,,
134,PT03M01.00S,2023-01-31T01:31:25.2Z,1,REGULAR,freethrow,1 of 1,[],1629134,,,1610612764,30,28,2023-01-31T01:31:25Z,1340000,False,,,0,,K. Nunn Free Throw 1 of 1 (3 PTS),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
135,PT02M48.00S,2023-01-31T01:31:38.2Z,1,REGULAR,3pt,Jump Shot,[],1631103,27.283180026281208,16.42156862745098,1610612759,30,28,2023-01-31T01:31:43Z,1350000,False,168.0,204.0,1,left,MISS M. Branham 26' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
136,PT02M45.00S,2023-01-31T01:31:41.2Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,30,28,2023-01-31T01:31:43Z,1360000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,135.0,1.0,1.0,0.0,,
137,PT02M24.00S,2023-01-31T01:32:02.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,82.60512483574244,39.21568627450981,1610612764,30,28,2023-01-31T01:34:06Z,1370000,False,-54.0,111.0,1,right,MISS K. Nunn 12' floating Shot,[1629134],1610612764.0,WAS,floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,12.34,Missed,,,,,,,,,,,,,,,,,,
138,PT02M21.00S,2023-01-31T01:32:05.9Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,30,28,2023-01-31T01:32:20Z,1380000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,137.0,2.0,2.0,0.0,,
139,PT02M18.00S,2023-01-31T01:32:11.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203926,7.178055190538765,43.627450980392155,1610612759,30,28,2023-01-31T01:40:36Z,1390000,False,32.0,15.0,1,left,MISS D. McDermott driving floating bank Shot,[203926],1610612759.0,SAS,driving floating bank,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
140,PT02M17.00S,2023-01-31T01:32:12.5Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,30,28,2023-01-31T01:44:01Z,1400000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,139.0,2.0,1.0,1.0,,
217,PT02M17.00S,2023-01-31T01:32:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,7.440867279894875,51.9607843137255,1610612759,30,28,2023-01-31T01:47:45Z,1405000,False,-10.0,17.0,1,left,MISS Z. Collins tip Layup,[1628380],1610612759.0,SAS,tip,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
218,PT02M17.00S,2023-01-31T01:32:15.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,30,28,2023-01-31T01:47:45Z,1407500,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,217.0,3.0,2.0,1.0,,
141,PT02M08.00S,2023-01-31T01:32:19.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630166,87.07293035479631,49.01960784313725,1610612764,30,28,2023-01-31T01:36:01Z,1410000,False,-5.0,69.0,1,right,MISS D. Avdija 6' driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
142,PT02M05.00S,2023-01-31T01:32:22.0Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,30,28,2023-01-31T01:32:32Z,1420000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,141.0,3.0,2.0,1.0,,
143,PT01M59.00S,2023-01-31T01:32:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,16.376478318002626,51.71568627450981,1610612759,30,28,2023-01-31T01:36:51Z,1430000,False,-9.0,101.0,1,left,MISS S. Johnson 10' driving floating Shot,[1626169],1610612759.0,SAS,driving floating,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.18,Missed,,,,,,,,,,,,,,,,,,
144,PT01M55.00S,2023-01-31T01:32:32.3Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,30,28,2023-01-31T01:36:51Z,1440000,False,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,143.0,2.0,2.0,0.0,,
145,PT01M40.00S,2023-01-31T01:32:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,90.75229960578186,42.15686274509804,1610612764,30,28,2023-01-31T01:37:44Z,1450000,False,-39.0,34.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
146,PT01M38.00S,2023-01-31T01:32:49.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,30,28,2023-01-31T01:32:51Z,1460000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,145.0,4.0,3.0,1.0,,
147,PT01M31.00S,2023-01-31T01:32:56.3Z,1,REGULAR,3pt,Jump Shot,[],1631104,6.652431011826544,96.56862745098039,1610612759,30,28,2023-01-31T01:33:01Z,1470000,False,-233.0,10.0,1,left,MISS B. Wesley 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
148,PT01M28.00S,2023-01-31T01:32:59.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,30,28,2023-01-31T01:33:01Z,1480000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,147.0,1.0,1.0,0.0,,
149,PT01M15.00S,2023-01-31T01:33:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,87.33574244415243,61.76470588235294,1610612764,30,30,2023-01-31T01:33:35Z,1490000,False,59.0,67.0,1,right,D. Avdija 8' driving finger roll Layup (2 PTS) (K. Porzingis 4 AST),"[1630166, 204001]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,8.88,Made,2.0,K. Porzingis,204001.0,4.0,,,,,,,,,,,,,,
151,PT01M15.00S,2023-01-31T01:33:20.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631103,,,1610612764,30,30,2023-01-31T01:33:41Z,1510000,False,,,0,,M. Branham shooting personal FOUL (2 PF) (Avdija 1 FT),"[1631103, 1630166]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2715.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
153,PT01M15.00S,2023-01-31T01:33:29.1Z,1,REGULAR,substitution,out,[],204001,,,1610612764,30,30,2023-01-31T01:33:40Z,1530000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M15.00S,2023-01-31T01:33:29.1Z,1,REGULAR,substitution,in,[],201959,,,1610612764,30,30,2023-01-31T01:33:40Z,1540000,False,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M15.00S,2023-01-31T01:33:48.4Z,1,REGULAR,freethrow,1 of 1,[],1630166,,,1610612764,30,30,2023-01-31T01:33:48Z,1550000,False,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT01M10.00S,2023-01-31T01:33:53.4Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612759,30,30,2023-01-31T01:33:56Z,1560000,False,,,0,,S. Johnson REBOUND (Off:0 Def:1),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,155.0,1.0,1.0,0.0,,
157,PT01M01.00S,2023-01-31T01:34:03.5Z,1,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612759,30,30,2023-01-31T01:34:13Z,1570000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Branham 2 FT),"[1626153, 1631103]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,1.0,0.0,Branham,1631103.0,,,,,,,,,
159,PT01M01.00S,2023-01-31T01:34:29.4Z,1,REGULAR,freethrow,1 of 2,[],1631103,,,1610612759,31,30,2023-01-31T01:34:29Z,1590000,False,,,0,,M. Branham Free Throw 1 of 2 (1 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
160,PT01M01.00S,2023-01-31T01:34:41.0Z,1,REGULAR,freethrow,2 of 2,[],1631103,,,1610612759,32,30,2023-01-31T01:34:41Z,1600000,False,,,0,,M. Branham Free Throw 2 of 2 (2 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
161,PT00M48.70S,2023-01-31T01:34:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,91.5407358738502,49.754901960784316,1610612764,32,30,2023-01-31T01:42:05Z,1610000,False,-1.0,27.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
162,PT00M46.60S,2023-01-31T01:34:58.1Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,32,30,2023-01-31T01:34:58Z,1620000,False,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,161.0,3.0,3.0,0.0,,
163,PT00M43.00S,2023-01-31T01:35:01.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,32.40801576872536,50.245098039215684,1610612759,32,30,2023-01-31T01:42:23Z,1630000,False,-1.0,252.0,1,left,MISS M. Branham 25' running pullup 3PT,[1631103],1610612759.0,SAS,running pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
164,PT00M39.70S,2023-01-31T01:35:04.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,32,30,2023-01-31T01:35:18Z,1640000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,163.0,2.0,2.0,0.0,,
165,PT00M22.10S,2023-01-31T01:35:22.5Z,1,REGULAR,2pt,Jump Shot,[],1629134,92.59198423127464,31.372549019607842,1610612764,32,30,2023-01-31T01:35:32Z,1650000,False,-93.0,17.0,1,right,MISS K. Nunn 9' floating Shot,[1629134],1610612764.0,WAS,floating,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Left,9.47,Missed,,,,,,,,,,,,,,,,,,
166,PT00M19.80S,2023-01-31T01:35:24.9Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,32,30,2023-01-31T01:35:24Z,1660000,False,,,0,,Z. Collins REBOUND (Off:1 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,165.0,5.0,4.0,1.0,,
