actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-21T01:10:22.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-21T01:10:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-01-21T01:10:25.4Z,1,REGULAR,jumpball,recovered,[],1629640,,,1610612759,0,0,2023-01-21T01:10:25Z,40000,False,,,0,,Jump Ball J. Poeltl vs. I. Zubac: Tip to K. Johnson,"[1629640, 1627751, 1627826]",1610612759.0,SAS,startperiod,K. Johnson,1629640.0,Johnson,K. Johnson,Poeltl,1627751.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-01-21T01:10:36.2Z,1,REGULAR,2pt,Jump Shot,[],1629641,5.732588699080158,71.07843137254902,1610612759,0,0,2023-01-21T01:10:45Z,70000,False,-105.0,1.0,1,left,MISS R. Langford 10' floating Shot,[1629641],1610612759.0,SAS,floating,,,Langford,R. Langford,,,,,Mid-Range,8-16 Left,10.54,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-01-21T01:10:38.2Z,1,REGULAR,rebound,offensive,[],1629641,,,1610612759,0,0,2023-01-21T01:10:45Z,80000,False,,,0,,R. Langford REBOUND (Off:1 Def:0),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,8-16 Left,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M40.00S,2023-01-21T01:10:41.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631110,25.57490144546649,82.59803921568627,1610612759,3,0,2023-01-21T01:10:48Z,90000,False,-163.0,188.0,1,left,J. Sochan 24' 3PT  (3 PTS) (R. Langford 1 AST),"[1631110, 1629641]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,24.87,Made,,,,,3.0,R. Langford,1629641.0,1.0,,,,,,,,,,
11,PT11M13.00S,2023-01-21T01:11:07.9Z,1,REGULAR,3pt,Jump Shot,[],202695,69.99014454664915,70.58823529411765,1610612746,3,3,2023-01-21T01:11:13Z,110000,False,103.0,230.0,1,right,K. Leonard 25' 3PT  (3 PTS) (P. George 1 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.16,Made,,,,,3.0,P. George,202331.0,1.0,,,,,,,,,,
13,PT10M51.00S,2023-01-21T01:11:30.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,13.748357424441524,47.549019607843135,1610612759,3,3,2023-01-21T01:11:35Z,130000,False,12.0,77.0,1,left,MISS K. Johnson 7' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2023-01-21T01:11:32.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,3,3,2023-01-21T01:11:35Z,140000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M42.00S,2023-01-21T01:11:41.7Z,1,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612746,3,3,2023-01-21T01:11:52Z,150000,False,,,0,,R. Langford shooting personal FOUL (1 PF) (Leonard 2 FT),"[1629641, 202695]",1610612759.0,SAS,shooting,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203593.0,1.0,0.0,Leonard,202695.0,,,,,
17,PT10M42.00S,2023-01-21T01:12:10.5Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,3,4,2023-01-21T01:12:10Z,170000,False,,,0,,K. Leonard Free Throw 1 of 2 (4 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
