actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-07T01:10:20.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-07T01:10:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-07T01:10:23.0Z,1,REGULAR,jumpball,recovered,[],1630200,,,1610612759,0,0,2023-01-07T01:10:23Z,40000,False,,,0,,Jump Ball J. Poeltl vs. J. Duren: Tip to T. Jones,"[1630200, 1627751, 1631105]",1610612759.0,SAS,startperiod,T. Jones,1630200.0,Jones,T. Jones,Poeltl,1627751.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-01-07T01:10:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,6.1268068331143235,54.90196078431373,1610612759,2,0,2023-01-07T01:10:44Z,70000,False,-25.0,5.0,1,left,R. Langford driving Layup (2 PTS),[1629641],1610612759.0,SAS,driving,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,2.5,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M16.00S,2023-01-07T01:11:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.24901445466492,51.225490196078425,1610612765,2,2,2023-01-07T01:11:10Z,80000,False,6.0,11.0,1,right,B. Bogdanovic driving finger roll Layup (2 PTS) (K. Hayes 1 AST),"[202711, 1630165]",1610612765.0,DET,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
10,PT11M01.00S,2023-01-07T01:11:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.652431011826544,52.20588235294118,1610612759,4,2,2023-01-07T01:11:28Z,100000,False,-11.0,10.0,1,left,K. Johnson cutting Layup (2 PTS) (J. Poeltl 1 AST),"[1629640, 1627751]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
12,PT10M47.00S,2023-01-07T01:11:34.8Z,1,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612765,4,2,2023-01-07T01:11:45Z,120000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Ivey 2 FT),"[1631110, 1631093]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,
14,PT10M47.00S,2023-01-07T01:11:59.0Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,4,3,2023-01-07T01:11:59Z,140000,False,,,0,,J. Ivey Free Throw 1 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
15,PT10M47.00S,2023-01-07T01:12:13.4Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,4,4,2023-01-07T01:12:13Z,150000,False,,,0,,J. Ivey Free Throw 2 of 2 (2 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2023-01-07T01:12:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.915243101182654,51.71568627450981,1610612759,6,4,2023-01-07T01:12:34Z,160000,False,-9.0,13.0,1,left,J. Sochan driving finger roll Layup (2 PTS) (J. Poeltl 2 AST),"[1631110, 1627751]",1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.52,Made,2.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
18,PT10M17.00S,2023-01-07T01:12:43.3Z,1,REGULAR,3pt,Jump Shot,[],202711,72.61826544021025,78.18627450980392,1610612765,6,4,2023-01-07T01:12:46Z,180000,False,141.0,205.0,1,right,MISS B. Bogdanovic 24' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
