actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
21,PT10M57.00S,2023-03-12T23:11:56.2Z,1,REGULAR,2pt,Jump Shot,[],1628984,76.42904073587385,63.23529411764706,1610612759,4,2,2023-03-12T23:12:04Z,210000,False,66.0,169.0,1,right,D. Graham 18' pullup Jump Shot (2 PTS),[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Mid-Range,16-24 Right Center,,,,,,Made,2.0,18.16,,,,,,,,,,,,
22,PT10M46.00S,2023-03-12T23:12:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.229303547963205,47.30392156862745,1610612760,4,2,2023-03-12T23:13:37Z,220000,False,13.0,25.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.83,,,,,,,,,,,,
23,PT10M43.00S,2023-03-12T23:12:10.9Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612759,4,2,2023-03-12T23:12:19Z,230000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,
25,PT10M41.00S,2023-03-12T23:12:14.4Z,1,REGULAR,foul,offensive,[],1628380,,,1610612759,4,2,2023-03-12T23:13:59Z,250000,False,,,0,,Z. Collins offensive FOUL (1 PF),"[1628380, 1631119]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1626301.0,1.0,0.0,Williams,1631119.0,,,,,,,,,,,,,,,
27,PT10M41.00S,2023-03-12T23:12:14.4Z,1,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,4,2,2023-03-12T23:12:45Z,270000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,,,,,,,1.0,,
28,PT10M16.00S,2023-03-12T23:12:53.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631114,11.514454664914586,71.56862745098039,1610612760,4,2,2023-03-12T23:14:30Z,280000,False,-108.0,56.0,1,left,MISS J. Williams 12' turnaround Shot,[1631114],1610612760.0,OKC,turnaround,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,Missed,,12.13,,,,,,,,,,,,
29,PT10M12.00S,2023-03-12T23:12:57.2Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,4,2,2023-03-12T23:14:30Z,290000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,
30,PT10M01.00S,2023-03-12T23:13:09.1Z,1,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612759,4,2,2023-03-12T23:13:16Z,300000,False,,,0,,D. Graham bad pass out-of-bounds TURNOVER (1 TO),[1628984],1610612759.0,SAS,bad pass,,,Graham,D. Graham,,,,,Mid-Range,0-8 Center,1146.0,,,,,,,,,,,,,,,,,1.0,,
31,PT09M54.00S,2023-03-12T23:13:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,6.783837056504599,44.11764705882353,1610612760,4,2,2023-03-12T23:15:10Z,310000,False,29.0,11.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.15,,,,,,,,,,,,
32,PT09M52.00S,2023-03-12T23:13:20.6Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,4,2,2023-03-12T23:13:23Z,320000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,
33,PT09M41.00S,2023-03-12T23:13:31.0Z,1,REGULAR,3pt,Jump Shot,[],1628380,65.39093298291722,48.77450980392157,1610612759,7,2,2023-03-12T23:13:37Z,330000,False,-6.0,273.0,1,right,Z. Collins 27' 3PT  (5 PTS) (K. Bates-Diop 1 AST),"[1628380, 1628966]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,27.29,,,,,,,K. Bates-Diop,1628966.0,1.0,,,
35,PT09M21.00S,2023-03-12T23:13:50.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,19.398817345597898,4.6568627450980395,1610612760,7,2,2023-03-12T23:14:06Z,350000,False,227.0,130.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.12,,,,,,,,,,,,
36,PT09M12.00S,2023-03-12T23:13:59.3Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,7,2,2023-03-12T23:14:06Z,360000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,
37,PT09M06.00S,2023-03-12T23:14:05.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,80.89684625492772,27.205882352941174,1610612759,7,2,2023-03-12T23:15:52Z,370000,False,-114.0,127.0,1,right,MISS D. Vassell 17' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,17.07,,,,,,,,,,,,
38,PT09M02.00S,2023-03-12T23:14:09.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,7,2,2023-03-12T23:14:11Z,380000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,
39,PT08M58.00S,2023-03-12T23:14:15.5Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612760,7,2,2023-03-12T23:14:42Z,390000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Dort 2 FT),"[1628380, 1629652]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
41,PT08M58.00S,2023-03-12T23:14:44.2Z,1,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,7,3,2023-03-12T23:14:44Z,410000,False,,,0,,L. Dort Free Throw 1 of 2 (1 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
42,PT08M58.00S,2023-03-12T23:14:46.4Z,1,REGULAR,substitution,out,[],1628380,,,1610612760,7,3,2023-03-12T23:14:50Z,420000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M58.00S,2023-03-12T23:14:46.4Z,1,REGULAR,substitution,in,[],1629646,,,1610612760,7,3,2023-03-12T23:14:50Z,430000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M58.00S,2023-03-12T23:15:07.0Z,1,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,7,4,2023-03-12T23:15:07Z,440000,False,,,0,,L. Dort Free Throw 2 of 2 (2 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
45,PT08M50.00S,2023-03-12T23:15:17.3Z,1,REGULAR,3pt,Jump Shot,[],1628984,67.09921156373193,32.35294117647059,1610612759,7,4,2023-03-12T23:15:24Z,450000,False,-88.0,257.0,1,right,MISS D. Graham 27' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.15,,,,,,,,,,,,
46,PT08M47.00S,2023-03-12T23:15:20.5Z,1,REGULAR,rebound,offensive,[],1630170,,,1610612759,7,4,2023-03-12T23:15:20Z,460000,False,,,0,,D. Vassell REBOUND (Off:1 Def:0),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,,
47,PT08M43.00S,2023-03-12T23:15:24.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631103,92.19776609724047,95.34313725490196,1610612759,7,4,2023-03-12T23:15:30Z,470000,False,227.0,21.0,1,right,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.77,,,,,,,,,,,,
48,PT08M40.00S,2023-03-12T23:15:27.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,7,4,2023-03-12T23:15:30Z,480000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,
49,PT08M34.00S,2023-03-12T23:15:34.2Z,1,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612760,7,4,2023-03-12T23:15:58Z,490000,False,,,0,,C. Bassey shooting personal FOUL (1 PF) (Giddey 2 FT),"[1629646, 1630581]",1610612759.0,SAS,shooting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,1155.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
51,PT08M34.00S,2023-03-12T23:15:58.9Z,1,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,7,5,2023-03-12T23:15:58Z,510000,False,,,0,,J. Giddey Free Throw 1 of 2 (1 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
52,PT08M34.00S,2023-03-12T23:16:12.9Z,1,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,7,6,2023-03-12T23:16:12Z,520000,False,,,0,,J. Giddey Free Throw 2 of 2 (2 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
53,PT08M17.00S,2023-03-12T23:16:30.8Z,1,REGULAR,3pt,Jump Shot,[],1631103,66.04796320630749,35.294117647058826,1610612759,7,6,2023-03-12T23:16:37Z,530000,False,-74.0,267.0,1,right,MISS M. Branham 27' pullup 3PT,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.65,,,,,,,,,,,,
54,PT08M13.00S,2023-03-12T23:16:34.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,7,6,2023-03-12T23:16:37Z,540000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,
55,PT08M02.00S,2023-03-12T23:16:46.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,6.258212877792378,42.8921568627451,1610612760,7,8,2023-03-12T23:16:52Z,550000,False,36.0,6.0,1,left,L. Dort Layup (4 PTS) (J. Williams 1 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.61,,,,,,,J. Williams,1631114.0,1.0,,,
57,PT07M51.00S,2023-03-12T23:16:57.1Z,1,REGULAR,turnover,bad pass,[],1631103,,,1610612759,7,8,2023-03-12T23:17:03Z,570000,False,,,0,,M. Branham bad pass TURNOVER (1 TO),"[1631103, 1630581]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Giddey,1630581.0
58,PT07M51.00S,2023-03-12T23:16:57.1Z,1,REGULAR,steal,,[],1630581,,,1610612760,7,8,2023-03-12T23:16:59Z,580000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
59,PT07M43.00S,2023-03-12T23:17:05.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630198,22.552562417871222,59.80392156862745,1610612760,7,8,2023-03-12T23:17:13Z,590000,False,-49.0,159.0,1,left,MISS I. Joe 16' pullup Shot,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,16-24 Center,,,,,,Missed,,16.69,,,,,,,,,,,,
60,PT07M41.00S,2023-03-12T23:17:09.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,7,8,2023-03-12T23:17:09Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,59.0,,,,,,,,,
62,PT07M39.00S,2023-03-12T23:17:24.2Z,1,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612760,7,8,2023-03-12T23:17:32Z,620000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Williams 2 FT),"[1630170, 1631114]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1155.0,1.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
64,PT07M39.00S,2023-03-12T23:17:45.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631114,,,1610612760,7,9,2023-03-12T23:17:45Z,640000,False,,,0,,J. Williams Free Throw 1 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
65,PT07M39.00S,2023-03-12T23:17:56.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631114,,,1610612760,7,10,2023-03-12T23:17:56Z,650000,False,,,0,,J. Williams Free Throw 2 of 2 (2 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
66,PT07M25.00S,2023-03-12T23:18:10.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,78.66294349540078,50.245098039215684,1610612759,7,10,2023-03-12T23:18:17Z,660000,False,1.0,148.0,1,right,MISS D. Vassell 14' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,,,,,,Missed,,14.81,,,,,,,,,,,,
67,PT07M23.00S,2023-03-12T23:18:12.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,7,10,2023-03-12T23:18:17Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,66.0,,,,,,,,,
69,PT07M11.00S,2023-03-12T23:18:42.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,88.64980289093299,2.2058823529411766,1610612759,10,10,2023-03-12T23:18:48Z,690000,False,-239.0,54.0,1,right,D. Graham 24' 3PT pullup (5 PTS) (M. Branham 1 AST),"[1628984, 1631103]",1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,24.51,,,,,,,M. Branham,1631103.0,1.0,,,
71,PT06M58.00S,2023-03-12T23:18:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,8.886333771353483,48.28431372549019,1610612760,10,10,2023-03-12T23:19:01Z,710000,False,9.0,31.0,1,left,MISS J. Williams driving Layup,[1631119],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.22,,,,,,,,,,,,
72,PT06M58.00S,2023-03-12T23:18:58.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,10,10,2023-03-12T23:18:58Z,720000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,71.0,,,,,,,,,
74,PT06M58.00S,2023-03-12T23:19:03.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,10,10,2023-03-12T23:19:03Z,740000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M58.00S,2023-03-12T23:21:31.0Z,1,REGULAR,substitution,out,[],1631103,,,1610612759,10,10,2023-03-12T23:22:02Z,750000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M58.00S,2023-03-12T23:21:31.0Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,10,10,2023-03-12T23:22:02Z,760000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M58.00S,2023-03-12T23:21:31.0Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,10,10,2023-03-12T23:22:02Z,770000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M58.00S,2023-03-12T23:21:31.0Z,1,REGULAR,substitution,in,[],203926,,,1610612759,10,10,2023-03-12T23:22:02Z,780000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M47.00S,2023-03-12T23:22:09.4Z,1,REGULAR,2pt,Jump Shot,[],1631104,73.40670170827858,43.13725490196079,1610612759,10,10,2023-03-12T23:22:17Z,790000,False,-34.0,197.0,1,right,MISS B. Wesley 20' pullup Shot,[1631104],1610612759.0,SAS,pullup,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,,,,,,Missed,,20.05,,,,,,,,,,,,
80,PT06M40.00S,2023-03-12T23:22:16.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,10,10,2023-03-12T23:27:37Z,800000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,
83,PT06M40.00S,2023-03-12T23:22:28.4Z,1,REGULAR,foul,personal,['2freethrow'],203926,,,1610612760,10,10,2023-03-12T23:22:53Z,830000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Williams 2 FT),"[203926, 1631114]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Left,1626301.0,1.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
85,PT06M40.00S,2023-03-12T23:22:46.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631114,,,1610612760,10,11,2023-03-12T23:27:47Z,850000,False,,,0,,J. Williams Free Throw 1 of 2 (3 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
86,PT06M40.00S,2023-03-12T23:22:46.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631114,,,1610612760,10,12,2023-03-12T23:27:47Z,860000,False,,,0,,J. Williams Free Throw 2 of 2 (4 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
87,PT06M22.00S,2023-03-12T23:23:18.5Z,1,REGULAR,3pt,Jump Shot,[],1628966,72.88107752956637,14.460784313725492,1610612759,10,12,2023-03-12T23:23:25Z,870000,False,-178.0,202.0,1,right,MISS K. Bates-Diop 26' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.93,,,,,,,,,,,,
88,PT06M19.00S,2023-03-12T23:23:21.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,10,12,2023-03-12T23:23:25Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,87.0,,,,,,,,,
90,PT06M04.00S,2023-03-12T23:23:53.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631104,81.42247043363994,72.30392156862744,1610612759,10,12,2023-03-12T23:23:59Z,900000,False,112.0,122.0,1,right,MISS B. Wesley 16' turnaround fadeaway Shot,[1631104],1610612759.0,SAS,turnaround fadeaway,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,16.54,,,,,,,,,,,,
91,PT06M01.00S,2023-03-12T23:23:55.7Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,10,12,2023-03-12T23:23:55Z,910000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,,
