actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-11T01:11:57.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-11T01:11:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-11T01:11:58.6Z,1,REGULAR,jumpball,recovered,[],1629640,,,1610612759,0,0,2023-03-11T01:11:58Z,40000,False,,,0,,Jump Ball Z. Collins vs. N. Jokic: Tip to K. Johnson,"[1629640, 1628380, 203999]",1610612759.0,SAS,startperiod,K. Johnson,1629640.0,Johnson,K. Johnson,Collins,1628380.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2023-03-11T01:12:08.3Z,1,REGULAR,3pt,Jump Shot,[],1628380,69.85873850197109,22.058823529411764,1610612759,0,0,2023-03-11T01:12:20Z,70000,False,-140.0,231.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2023-03-11T01:12:11.3Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,0,0,2023-03-11T01:12:20Z,80000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M38.00S,2023-03-11T01:12:18.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,7.046649145860711,46.81372549019608,1610612743,0,2,2023-03-11T01:12:27Z,90000,False,16.0,14.0,1,left,N. Jokic turnaround Hook (2 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
10,PT11M20.00S,2023-03-11T01:12:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,92.50985545335085,48.83961397058824,1610612759,0,2,2023-03-11T01:12:49Z,100000,False,-6.0,18.0,1,right,MISS D. Vassell driving finger roll Layup,[1630170],1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2023-03-11T01:12:37.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,2,2023-03-11T01:12:49Z,110000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M15.00S,2023-03-11T01:12:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,6.783837056504599,45.09803921568628,1610612743,0,4,2023-03-11T01:13:10Z,120000,False,25.0,11.0,1,left,A. Gordon running Layup (2 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,
13,PT11M02.00S,2023-03-11T01:12:53.8Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,0,4,2023-03-11T01:13:19Z,130000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 203484]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,
14,PT11M02.00S,2023-03-11T01:12:53.8Z,1,REGULAR,steal,,[],203484,,,1610612743,0,4,2023-03-11T01:12:56Z,140000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2023-03-11T01:12:58.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203484,29.517082785808146,24.264705882352942,1610612743,0,4,2023-03-11T01:15:00Z,150000,False,129.0,225.0,1,left,MISS K. Caldwell-Pope 25' running pullup 3PT,[203484],1610612743.0,DEN,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
16,PT10M54.00S,2023-03-11T01:13:02.0Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,0,4,2023-03-11T01:15:00Z,160000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M46.00S,2023-03-11T01:13:10.4Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,0,4,2023-03-11T01:16:52Z,170000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1631103]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Branham,1631103.0,,,,,,,
19,PT10M46.00S,2023-03-11T01:13:10.4Z,1,REGULAR,steal,,[],1631103,,,1610612759,0,4,2023-03-11T01:13:12Z,180000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
