actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
36,PT09M06.00S,2023-03-03T01:45:45.4Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612759,4,6,2023-03-03T01:45:47Z,340000,False,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,35.0,2.0,2.0,0.0,,,
37,PT08M56.00S,2023-03-03T01:45:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,86.67871222076215,49.01960784313725,1610612759,6,6,2023-03-03T01:46:01Z,350000,False,-5.0,73.0,1,right,J. Sochan 7' turnaround Jump Shot (2 PTS) (Z. Collins 1 AST),"[1631110, 1628380]",1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,7.29,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
39,PT08M39.00S,2023-03-03T01:46:12.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,23.99802890932983,85.29411764705883,1610612754,6,9,2023-03-03T01:46:17Z,370000,False,-176.0,173.0,1,left,B. Hield 24' 3PT  (7 PTS) (M. Turner 1 AST),"[1627741, 1626167]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.72,Made,7.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
41,PT08M21.00S,2023-03-03T01:46:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,94.69448094612353,52.94117647058824,1610612759,8,9,2023-03-03T01:46:33Z,390000,False,15.0,-3.0,1,right,J. Sochan cutting finger roll Layup (4 PTS) (Z. Collins 2 AST),"[1631110, 1628380]",1610612759.0,SAS,cutting finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.49,Made,4.0,Z. Collins,1628380.0,2.0,,,,,,,,,,,,,,
43,PT08M14.00S,2023-03-03T01:46:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.783837056504599,54.166666666666664,1610612754,8,11,2023-03-03T01:46:45Z,410000,False,-21.0,11.0,1,left,B. Hield driving Layup (9 PTS),[1627741],1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.37,Made,9.0,,,,,,,,,,,,,,,,,
44,PT08M04.00S,2023-03-03T01:46:46.6Z,1,REGULAR,3pt,Jump Shot,[],1628380,68.54467805519053,36.76470588235294,1610612759,8,11,2023-03-03T01:47:33Z,420000,False,-66.0,243.0,1,right,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
48,PT07M54.00S,2023-03-03T01:47:30.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,8,11,2023-03-03T01:47:30Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,44.0,,,,,,
45,PT07M54.00S,2023-03-03T01:47:30.7Z,1,REGULAR,jumpball,recovered,[],1628966,,,1610612759,8,11,2023-03-03T01:47:30Z,440000,False,,,0,,Jump Ball J. Sochan vs. G. Hill: Tip to K. Bates-Diop,"[1628966, 1631110, 201588]",1610612759.0,SAS,heldball,K. Bates-Diop,1628966.0,Bates-Diop,K. Bates-Diop,Sochan,1631110.0,Hill,201588.0,,,,,,,,,,,,,,,,,,,,,,
49,PT07M53.00S,2023-03-03T01:47:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,94.1688567674113,51.225490196078425,1610612759,10,11,2023-03-03T01:47:57Z,470000,False,6.0,2.0,1,right,K. Bates-Diop driving reverse Layup (2 PTS) (Z. Collins 3 AST),"[1628966, 1628380]",1610612759.0,SAS,driving reverse,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,0.65,Made,2.0,Z. Collins,1628380.0,3.0,,,,,,,,,,,,,,
51,PT07M53.00S,2023-03-03T01:47:37.7Z,1,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612759,10,11,2023-03-03T01:48:57Z,490000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Bates-Diop 1 FT),"[1627741, 1628966]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,1.0,0.0,Bates-Diop,1628966.0,,,,,,,,,
53,PT07M53.00S,2023-03-03T01:48:00.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628966,,,1610612759,11,11,2023-03-03T01:48:00Z,510000,False,,,0,,K. Bates-Diop Free Throw 1 of 1 (3 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
54,PT07M40.00S,2023-03-03T01:48:13.6Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,11,11,2023-03-03T01:48:19Z,520000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1631103]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Branham,1631103.0
55,PT07M40.00S,2023-03-03T01:48:13.6Z,1,REGULAR,steal,,[],1631103,,,1610612759,11,11,2023-03-03T01:48:15Z,530000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M36.00S,2023-03-03T01:48:17.7Z,1,REGULAR,turnover,lost ball,[],1628984,,,1610612759,11,11,2023-03-03T01:48:23Z,540000,False,,,0,,D. Graham lost ball TURNOVER (1 TO),"[1628984, 1626167]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Turner,1626167.0
57,PT07M36.00S,2023-03-03T01:48:17.7Z,1,REGULAR,steal,,[],1626167,,,1610612754,11,11,2023-03-03T01:48:20Z,550000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M29.00S,2023-03-03T01:48:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612754,11,11,2023-03-03T01:48:41Z,560000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1631103, 1629614]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,,
60,PT07M29.00S,2023-03-03T01:48:51.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629614,,,1610612754,11,12,2023-03-03T01:48:51Z,580000,False,,,0,,A. Nembhard Free Throw 1 of 2 (1 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
61,PT07M29.00S,2023-03-03T01:49:00.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629614,,,1610612754,11,13,2023-03-03T01:49:00Z,590000,False,,,0,,A. Nembhard Free Throw 2 of 2 (2 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
62,PT07M16.00S,2023-03-03T01:49:15.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631110,88.91261498028909,44.36274509803921,1610612759,13,13,2023-03-03T01:55:06Z,600000,False,-28.0,52.0,1,right,J. Sochan turnaround Hook (6 PTS),[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,5.89,Made,6.0,,,,,,,,,,,,,,,,,
63,PT06M58.00S,2023-03-03T01:49:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,17.95335085413929,40.19607843137255,1610612754,13,15,2023-03-03T01:49:41Z,610000,False,49.0,116.0,1,left,M. Turner 12' Jump Shot (4 PTS) (B. Hield 1 AST),"[1626167, 1627741]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,4.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
65,PT06M45.00S,2023-03-03T01:49:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,86.5473061760841,50.245098039215684,1610612759,15,15,2023-03-03T01:49:50Z,630000,False,1.0,74.0,1,right,M. Branham 7' pullup Jump Shot (2 PTS) (D. Graham 1 AST),"[1631103, 1628984]",1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,2.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,
67,PT06M37.00S,2023-03-03T01:49:54.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,31.488173455978973,44.85294117647059,1610612754,15,18,2023-03-03T01:50:13Z,650000,False,26.0,243.0,1,left,M. Turner 24' 3PT  (7 PTS) (A. Nembhard 1 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,24.49,Made,7.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
69,PT06M35.00S,2023-03-03T01:50:00.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,15,18,2023-03-03T01:50:00Z,670000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M35.00S,2023-03-03T01:52:20.6Z,1,REGULAR,substitution,out,[],1628966,,,1610612759,15,18,2023-03-03T01:52:44Z,680000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M35.00S,2023-03-03T01:52:20.6Z,1,REGULAR,substitution,out,[],201588,,,1610612759,15,18,2023-03-03T01:52:44Z,690000,False,,,0,,SUB out: G. Hill,[201588],1610612754.0,IND,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M35.00S,2023-03-03T01:52:20.6Z,1,REGULAR,substitution,out,[],1629614,,,1610612759,15,18,2023-03-03T01:52:44Z,700000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M35.00S,2023-03-03T01:52:20.6Z,1,REGULAR,substitution,out,[],1630174,,,1610612759,15,18,2023-03-03T01:52:44Z,710000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M35.00S,2023-03-03T01:52:20.6Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,15,18,2023-03-03T01:52:44Z,720000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M35.00S,2023-03-03T01:52:20.6Z,1,REGULAR,substitution,in,[],1631097,,,1610612759,15,18,2023-03-03T01:52:44Z,730000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M35.00S,2023-03-03T01:52:20.6Z,1,REGULAR,substitution,in,[],204456,,,1610612759,15,18,2023-03-03T01:52:44Z,740000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M35.00S,2023-03-03T01:52:20.6Z,1,REGULAR,substitution,in,[],1630537,,,1610612759,15,18,2023-03-03T01:52:44Z,750000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M17.00S,2023-03-03T01:53:07.1Z,1,REGULAR,2pt,Jump Shot,[],1630170,79.05716162943496,32.35294117647059,1610612759,15,18,2023-03-03T01:53:11Z,760000,False,-88.0,144.0,1,right,MISS D. Vassell 16' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,16.92,Missed,,,,,,,,,,,,,,,,,,
79,PT06M14.00S,2023-03-03T01:53:10.1Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,15,18,2023-03-03T01:53:10Z,770000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,78.0,1.0,1.0,0.0,,,
80,PT05M54.00S,2023-03-03T01:53:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,5.995400788436268,56.61764705882353,1610612754,15,18,2023-03-03T01:53:39Z,780000,False,-33.0,4.0,1,left,MISS C. Duarte floating Shot,[1630537],1610612754.0,IND,floating,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
81,PT05M51.00S,2023-03-03T01:53:33.3Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,15,18,2023-03-03T01:53:39Z,790000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,80.0,1.0,1.0,0.0,,,
82,PT05M45.00S,2023-03-03T01:53:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,93.38042049934296,47.549019607843135,1610612759,17,18,2023-03-03T01:53:49Z,800000,False,-12.0,10.0,1,right,M. Branham Layup (4 PTS) (D. Vassell 1 AST),"[1631103, 1630170]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1.57,Made,4.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
84,PT05M31.00S,2023-03-03T01:53:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.046649145860711,52.94117647058824,1610612754,17,20,2023-03-03T01:53:56Z,820000,False,-15.0,14.0,1,left,B. Hield cutting finger roll Layup (11 PTS) (T. McConnell 1 AST),"[1627741, 204456]",1610612754.0,IND,cutting finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.01,Made,11.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
86,PT05M21.00S,2023-03-03T01:54:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,93.64323258869908,51.9607843137255,1610612759,17,20,2023-03-03T01:54:08Z,840000,False,10.0,7.0,1,right,MISS M. Branham driving Layup - blocked,"[1631103, 1626167]",1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,Turner,1626167.0,,,,,,,
87,PT05M21.00S,2023-03-03T01:54:03.7Z,1,REGULAR,block,,[],1626167,,,1610612759,17,20,2023-03-03T01:54:05Z,850000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT05M18.00S,2023-03-03T01:54:06.7Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,17,20,2023-03-03T01:54:08Z,860000,False,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,86.0,2.0,2.0,0.0,,,
