actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-11-27T01:10:10.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-27T01:10:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-27T01:10:12.9Z,1,REGULAR,jumpball,recovered,[],1631110,,,1610612759,0,0,2022-11-27T01:10:12Z,40000,False,,,0,,Jump Ball J. Poeltl vs. T. Bryant: Tip to J. Sochan,"[1631110, 1627751, 1628418]",1610612759.0,SAS,startperiod,J. Sochan,1631110.0,Sochan,J. Sochan,Poeltl,1627751.0,Bryant,1628418.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2022-11-27T01:10:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,17.0335085413929,50.245098039215684,1610612759,0,0,2022-11-27T01:11:19Z,70000,False,-1.0,108.0,1,left,MISS J. Sochan 10' turnaround fadeaway Shot,[1631110],1610612759.0,SAS,turnaround fadeaway,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,,
8,PT11M30.00S,2022-11-27T01:10:40.0Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,0,0,2022-11-27T01:10:42Z,80000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2022-11-27T01:10:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,2,0,2022-11-27T01:10:39Z,90000,False,0.0,0.0,1,left,J. Poeltl putback Layup (2 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M20.00S,2022-11-27T01:10:49.6Z,1,REGULAR,2pt,Jump Shot,[],1629022,75.90341655716163,41.911764705882355,1610612747,2,2,2022-11-27T01:10:56Z,100000,False,-40.0,174.0,1,right,L. Walker IV 17' step back Jump Shot (2 PTS) (L. James 1 AST),"[1629022, 2544]",1610612747.0,LAL,step back,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,17.86,Made,,,,,2.0,L. James,2544.0,1.0,,,,,,,,,,
12,PT10M55.00S,2022-11-27T01:11:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.258212877792378,53.18627450980392,1610612759,4,2,2022-11-27T01:11:23Z,120000,False,-16.0,6.0,1,left,T. Jones driving finger roll Layup (2 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,2.0,,,,,,,,,,,,,
13,PT10M43.00S,2022-11-27T01:11:28.8Z,1,REGULAR,3pt,Jump Shot,[],203471,69.85873850197109,21.813725490196077,1610612747,4,5,2022-11-27T01:11:35Z,130000,False,-141.0,231.0,1,right,D. Schroder 27' 3PT  (3 PTS) (T. Brown Jr. 1 AST),"[203471, 1628972]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,27.04,Made,,,,,3.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,
15,PT10M23.00S,2022-11-27T01:11:49.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,12.302890932982917,49.754901960784316,1610612759,6,5,2022-11-27T01:11:56Z,150000,False,1.0,63.0,1,left,J. Poeltl 6' driving Hook (4 PTS),[1627751],1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,4.0,,,,,,,,,,,,,
16,PT10M06.00S,2022-11-27T01:12:06.2Z,1,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612747,6,5,2022-11-27T01:12:34Z,160000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Schroder 2 FT),"[1630200, 203471]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202901.0,1.0,0.0,Schroder,203471.0,,,,,
