actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M44.00S,2026-04-10T02:14:52.4Z,1,REGULAR,foul,personal,[],1631222,,,1610612744,0,2,2026-04-10T02:15:02Z,170000,False,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1631466]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,1662.0,1.0,0.0,Williams,1631466.0,,,,,,,,
19,PT10M37.00S,2026-04-10T02:15:16.9Z,1,REGULAR,2pt,Jump Shot,[],1629001,85.49605781865965,68.87254901960785,1610612744,2,2,2026-04-10T02:16:14Z,190000,False,94.0,84.0,1,right,D. Melton 12' driving floating bank Jump Shot (2 PTS),[1629001],1610612744.0,GSW,driving floating bank,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,12.62,Made,2.0,,,,,,,,,,,,,,,,,
20,PT10M13.00S,2026-04-10T02:15:40.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,11.383048620236531,53.18627450980392,1610612747,2,4,2026-04-10T02:16:42Z,200000,False,-16.0,55.0,1,left,L. James driving Layup (2 PTS) (L. Kennard 1 AST),"[2544, 1628379]",1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,2.0,,,,,,,,,,L. Kennard,1628379.0,1.0,,,,,
22,PT09M56.00S,2026-04-10T02:15:59.7Z,1,REGULAR,3pt,Jump Shot,[],1631466,73.01248357424441,82.35294117647058,1610612744,2,4,2026-04-10T02:17:07Z,220000,False,162.0,201.0,1,right,MISS N. Williams 25' 3PT,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
23,PT09M54.00S,2026-04-10T02:16:01.7Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,2,4,2026-04-10T02:17:07Z,230000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,
24,PT09M42.00S,2026-04-10T02:16:15.3Z,1,REGULAR,2pt,Jump Shot,[],2544,10.200394218134035,71.81372549019608,1610612747,2,6,2026-04-10T02:16:43Z,240000,False,-109.0,43.0,1,left,L. James 11' turnaround bank Jump Shot (4 PTS),[2544],1610612747.0,LAL,turnaround bank,,,James,L. James,,,,,Mid-Range,8-16 Left,11.74,Made,4.0,,,,,,,,,,,,,,,,,
25,PT09M42.00S,2026-04-10T02:16:20.4Z,1,REGULAR,foul,personal,['1freethrow'],1631466,,,1610612747,2,6,2026-04-10T02:16:31Z,250000,False,,,0,,N. Williams shooting personal FOUL (1 PF) (James 1 FT),"[1631466, 2544]",1610612744.0,GSW,shooting,,,Williams,N. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,204059.0,1.0,0.0,James,2544.0,,,,,,,,
27,PT09M42.00S,2026-04-10T02:16:40.3Z,1,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,2,6,2026-04-10T02:16:45Z,270000,False,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
28,PT09M40.00S,2026-04-10T02:16:42.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,2,6,2026-04-10T02:16:45Z,280000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,
29,PT09M29.00S,2026-04-10T02:16:52.7Z,1,REGULAR,3pt,Jump Shot,[],1629001,74.19513797634691,84.31372549019608,1610612744,2,6,2026-04-10T02:16:59Z,290000,False,172.0,190.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
30,PT09M24.00S,2026-04-10T02:16:57.0Z,1,REGULAR,rebound,offensive,[],1631466,,,1610612744,2,6,2026-04-10T02:16:57Z,300000,False,,,0,,N. Williams REBOUND (Off:1 Def:1),[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Right Center,,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,
31,PT09M19.00S,2026-04-10T02:17:02.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631466,94.1688567674113,54.166666666666664,1610612744,2,6,2026-04-10T02:18:24Z,310000,False,21.0,2.0,1,right,MISS N. Williams driving reverse Layup - blocked,"[1631466, 1629028]",1610612744.0,GSW,driving reverse,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,Ayton,1629028.0,,,
32,PT09M19.00S,2026-04-10T02:17:02.0Z,1,REGULAR,block,,[],1629028,,,1610612744,2,6,2026-04-10T02:17:04Z,320000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M18.00S,2026-04-10T02:17:03.0Z,1,REGULAR,rebound,offensive,[],1631466,,,1610612744,2,6,2026-04-10T02:17:16Z,330000,False,,,0,,N. Williams REBOUND (Off:2 Def:1),[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,,,,31.0,3.0,1.0,2.0,,,,,,,,,,,,,
34,PT09M18.00S,2026-04-10T02:17:08.4Z,1,REGULAR,turnover,out-of-bounds,[],1631466,,,1610612744,2,6,2026-04-10T02:17:28Z,340000,False,,,0,,N. Williams step out-of-bounds TURNOVER (1 TO),[1631466],1610612744.0,GSW,step,,,Williams,N. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,204059.0,,,,,,,,,,1.0,,
35,PT09M07.00S,2026-04-10T02:17:25.1Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612747,2,6,2026-04-10T02:17:39Z,350000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Ayton 2 FT),"[203110, 1629028]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,1.0,0.0,Ayton,1629028.0,,,,,,,,
37,PT09M07.00S,2026-04-10T02:17:47.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629028,,,1610612747,2,7,2026-04-10T02:20:31Z,370000,False,,,0,,D. Ayton Free Throw 1 of 2 (3 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
38,PT09M07.00S,2026-04-10T02:17:47.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629028,,,1610612747,2,7,2026-04-10T02:20:31Z,380000,False,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT09M00.00S,2026-04-10T02:17:54.5Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612744,2,7,2026-04-10T02:20:31Z,390000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,
40,PT08M54.00S,2026-04-10T02:18:11.0Z,1,REGULAR,2pt,Jump Shot,[],1630311,88.64980289093299,70.09803921568627,1610612744,4,7,2026-04-10T02:20:09Z,400000,False,100.0,54.0,1,right,P. Spencer 11' pullup bank Jump Shot (2 PTS),[1630311],1610612744.0,GSW,pullup bank,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Right,11.42,Made,2.0,,,,,,,,,,,,,,,,,
41,PT08M35.00S,2026-04-10T02:18:29.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631222,9.674770039421814,58.82352941176471,1610612747,4,9,2026-04-10T02:18:42Z,410000,False,-44.0,38.0,1,left,J. LaRavia turnaround Hook (2 PTS) (R. Hachimura 1 AST),"[1631222, 1629060]",1610612747.0,LAL,turnaround,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,2.0,,,,,,,,,,R. Hachimura,1629060.0,1.0,,,,,
43,PT08M11.00S,2026-04-10T02:18:54.5Z,1,REGULAR,2pt,Jump Shot,[],1630311,92.85479632063075,66.91176470588235,1610612744,4,9,2026-04-10T02:18:59Z,430000,False,85.0,15.0,1,right,MISS P. Spencer 8' fadeaway Shot,[1630311],1610612744.0,GSW,fadeaway,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Right,8.59,Missed,,,,,,,,,,,,,,,,,,
44,PT08M09.00S,2026-04-10T02:18:56.4Z,1,REGULAR,rebound,offensive,[],1630311,,,1610612744,4,9,2026-04-10T02:18:56Z,440000,False,,,0,,P. Spencer REBOUND (Off:1 Def:0),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Right,,,,43.0,1.0,0.0,1.0,,,,,,,,,,,,,
45,PT08M07.00S,2026-04-10T02:18:58.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630311,79.84559789750328,50.245098039215684,1610612744,6,9,2026-04-10T02:19:06Z,450000,False,1.0,137.0,1,right,P. Spencer 13' fadeaway Jump Shot (4 PTS),[1630311],1610612744.0,GSW,fadeaway,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,13.7,Made,4.0,,,,,,,,,,,,,,,,,
46,PT07M50.00S,2026-04-10T02:19:14.7Z,1,REGULAR,2pt,Jump Shot,[],1628379,12.171484888304862,69.85294117647058,1610612747,6,11,2026-04-10T02:19:20Z,460000,False,-99.0,62.0,1,left,L. Kennard 11' pullup Jump Shot (2 PTS) (L. James 1 AST),"[1628379, 2544]",1610612747.0,LAL,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,11.7,Made,2.0,,,,,,,,,,L. James,2544.0,1.0,,,,,
48,PT07M41.00S,2026-04-10T02:19:23.9Z,1,REGULAR,turnover,bad pass,[],1631466,,,1610612744,6,11,2026-04-10T02:37:10Z,480000,False,,,0,,N. Williams bad pass TURNOVER (2 TO),"[1631466, 1628379]",1610612744.0,GSW,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Kennard,1628379.0
49,PT07M41.00S,2026-04-10T02:19:23.9Z,1,REGULAR,steal,,[],1628379,,,1610612747,6,11,2026-04-10T02:19:25Z,490000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
50,PT07M35.00S,2026-04-10T02:19:29.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,14.273981603153747,50.49019607843137,1610612747,6,11,2026-04-10T02:22:21Z,500000,False,-2.0,82.0,1,left,MISS L. James 8' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,,,,,,,,,,
51,PT07M32.00S,2026-04-10T02:19:32.5Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612747,6,11,2026-04-10T02:58:46Z,510000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,
52,PT07M32.00S,2026-04-10T02:19:34.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,7.703679369250986,51.225490196078425,1610612747,6,13,2026-04-10T02:45:51Z,520000,False,-6.0,20.0,1,left,D. Ayton DUNK (5 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.08,Made,5.0,,,,,,,,,,,,,,,,,
54,PT07M32.00S,2026-04-10T02:19:46.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,6,13,2026-04-10T02:19:46Z,540000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M32.00S,2026-04-10T02:20:53.4Z,1,REGULAR,substitution,out,[],1631466,,,1610612744,6,13,2026-04-10T02:23:07Z,550000,False,,,0,,SUB out: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M32.00S,2026-04-10T02:20:53.4Z,1,REGULAR,substitution,out,[],1629001,,,1610612744,6,13,2026-04-10T02:23:07Z,560000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M32.00S,2026-04-10T02:20:53.4Z,1,REGULAR,substitution,in,[],1629646,,,1610612744,6,13,2026-04-10T02:23:07Z,570000,False,,,0,,SUB in: C. Bassey,[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M32.00S,2026-04-10T02:20:53.4Z,1,REGULAR,substitution,in,[],203552,,,1610612744,6,13,2026-04-10T02:23:07Z,580000,False,,,0,,SUB in: S. Curry,[203552],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M12.00S,2026-04-10T02:23:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,85.89027595269383,59.55882352941176,1610612744,6,13,2026-04-10T02:23:38Z,590000,False,48.0,80.0,1,right,MISS B. Podziemski 9' driving finger roll Layup,[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,,
60,PT07M11.00S,2026-04-10T02:23:30.7Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612744,6,13,2026-04-10T03:27:06Z,600000,False,,,0,,C. Bassey REBOUND (Off:1 Def:0),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,,
63,PT07M10.00S,2026-04-10T02:23:37.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,92.32917214191852,53.18627450980392,1610612744,8,13,2026-04-10T03:27:00Z,630000,False,16.0,20.0,1,right,C. Bassey putback Layup (2 PTS),[1629646],1610612744.0,GSW,putback,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,,,,,,,,,,,,,,,,,
64,PT06M41.00S,2026-04-10T02:23:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,16.770696452036795,50.73529411764706,1610612747,8,13,2026-04-10T02:24:05Z,640000,False,-4.0,105.0,1,left,MISS L. Kennard 10' step back Shot,[1628379],1610612747.0,LAL,step back,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2026-04-10T02:24:01.8Z,1,REGULAR,rebound,offensive,[],1631222,,,1610612747,8,13,2026-04-10T02:24:05Z,650000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,64.0,2.0,1.0,1.0,,,,,,,,,,,,,
66,PT06M28.00S,2026-04-10T02:24:13.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,29.77989487516426,31.61764705882353,1610612747,8,13,2026-04-10T02:24:17Z,660000,False,92.0,227.0,1,left,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
67,PT06M26.00S,2026-04-10T02:24:15.3Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612744,8,13,2026-04-10T02:24:17Z,670000,False,,,0,,C. Bassey REBOUND (Off:1 Def:1),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Right Center,,,,66.0,2.0,1.0,1.0,,,,,,,,,,,,,
68,PT06M16.00S,2026-04-10T02:24:25.9Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,8,13,2026-04-10T02:24:30Z,680000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1629060]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Hachimura,1629060.0
69,PT06M16.00S,2026-04-10T02:24:25.9Z,1,REGULAR,steal,,[],1629060,,,1610612747,8,13,2026-04-10T02:24:27Z,690000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
70,PT06M07.00S,2026-04-10T02:24:34.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],2544,33.196452036793694,54.90196078431373,1610612747,8,16,2026-04-10T02:24:40Z,700000,False,-25.0,260.0,1,left,L. James 26' 3PT  (7 PTS) (J. LaRavia 1 AST),"[2544, 1631222]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,26.07,Made,7.0,,,,,,,,,,J. LaRavia,1631222.0,1.0,,,,,
72,PT05M45.00S,2026-04-10T02:24:57.3Z,1,REGULAR,3pt,Jump Shot,[],1641764,62.76281208935611,49.50980392156863,1610612744,8,16,2026-04-10T02:25:01Z,720000,False,-2.0,298.0,1,right,MISS B. Podziemski 29' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,29.75,Missed,,,,,,,,,,,,,,,,,,
73,PT05M41.00S,2026-04-10T02:25:01.3Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612744,8,16,2026-04-10T02:25:01Z,730000,False,,,0,,C. Bassey REBOUND (Off:2 Def:1),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,,72.0,3.0,1.0,2.0,,,,,,,,,,,,,
74,PT05M40.00S,2026-04-10T02:25:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,93.11760840998686,51.71568627450981,1610612744,10,16,2026-04-10T02:27:04Z,740000,False,9.0,12.0,1,right,C. Bassey putback Layup (4 PTS),[1629646],1610612744.0,GSW,putback,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,1.49,Made,4.0,,,,,,,,,,,,,,,,,
75,PT05M25.00S,2026-04-10T02:25:19.5Z,1,REGULAR,foul,offensive,[],1631222,,,1610612747,10,16,2026-04-10T02:25:30Z,750000,False,,,0,,J. LaRavia offensive FOUL (2 PF),"[1631222, 203110]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Left,,,,,,,,1627541.0,2.0,0.0,Green,203110.0,,,,,,,,
77,PT05M25.00S,2026-04-10T02:25:19.5Z,1,REGULAR,turnover,offensive foul,[],1631222,,,1610612747,10,16,2026-04-10T02:25:19Z,770000,False,,,0,,J. LaRavia offensive foul TURNOVER (1 TO),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Left,,,,,,,,1627541.0,,,,,,,,,,1.0,,
78,PT05M25.00S,2026-04-10T02:25:29.2Z,1,REGULAR,substitution,out,[],1630311,,,1610612744,10,16,2026-04-10T02:25:55Z,780000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M25.00S,2026-04-10T02:25:29.2Z,1,REGULAR,substitution,out,[],1631222,,,1610612744,10,16,2026-04-10T02:25:55Z,790000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M25.00S,2026-04-10T02:25:29.2Z,1,REGULAR,substitution,out,[],2544,,,1610612744,10,16,2026-04-10T02:25:55Z,800000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M25.00S,2026-04-10T02:25:29.2Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,10,16,2026-04-10T02:25:55Z,810000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M25.00S,2026-04-10T02:25:29.2Z,1,REGULAR,substitution,in,[],1642355,,,1610612744,10,16,2026-04-10T02:25:55Z,820000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M25.00S,2026-04-10T02:25:29.2Z,1,REGULAR,substitution,in,[],1629020,,,1610612744,10,16,2026-04-10T02:25:55Z,830000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M10.00S,2026-04-10T02:26:06.3Z,1,REGULAR,foul,personal,[],1642355,,,1610612744,10,16,2026-04-10T02:26:36Z,840000,False,,,0,,B. James personal FOUL (1 PF),"[1642355, 1629646]",1610612747.0,LAL,,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,1.0,0.0,Bassey,1629646.0,,,,,,,,
