actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-12T03:12:46.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-12T03:12:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-12T03:12:48.8Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612759,0,0,2026-02-12T03:12:48Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. D. Green: Tip to D. Fox,"[1628368, 1641705, 203110]",1610612759.0,SAS,startperiod,D. Fox,1628368.0,Fox,D. Fox,Wembanyama,1641705.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-02-12T03:12:59.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.821944809461236,51.225490196078425,1610612759,0,0,2026-02-12T03:13:04Z,70000,False,-6.0,115.0,1,left,MISS D. Fox 11' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.52,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2026-02-12T03:13:02.7Z,1,REGULAR,rebound,defensive,[],1630311,,,1610612744,0,0,2026-02-12T03:13:04Z,80000,False,,,0,,P. Spencer REBOUND (Off:0 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2026-02-12T03:13:10.1Z,1,REGULAR,3pt,Jump Shot,[],203110,71.69842312746385,19.362745098039216,1610612744,0,0,2026-02-12T03:13:14Z,90000,False,-153.0,214.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2026-02-12T03:13:13.1Z,1,REGULAR,rebound,offensive,[],1630311,,,1610612744,0,0,2026-02-12T03:13:13Z,100000,False,,,0,,P. Spencer REBOUND (Off:1 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,9.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11,PT11M30.00S,2026-02-12T03:13:15.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,67.62483574244416,70.09803921568627,1610612744,3,0,2026-02-12T03:13:19Z,110000,False,100.0,252.0,1,right,M. Moody 27' 3PT  (3 PTS) (P. Spencer 1 AST),"[1630541, 1630311]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,27.11,Made,,,,,3.0,P. Spencer,1630311.0,1.0,,,,,,,,,,
13,PT11M12.00S,2026-02-12T03:13:32.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,7.046649145860711,48.77450980392157,1610612759,3,2,2026-02-12T03:13:38Z,130000,False,6.0,14.0,1,left,V. Wembanyama DUNK (2 PTS) (D. Fox 1 AST),"[1641705, 1628368]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,
15,PT10M52.00S,2026-02-12T03:13:52.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,88.51839684625493,4.166666666666666,1610612744,6,2,2026-02-12T03:13:58Z,150000,False,-229.0,55.0,1,right,D. Melton 3PT  (3 PTS) (D. Green 1 AST),"[1629001, 203110]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,23.58,Made,,,,,3.0,D. Green,203110.0,1.0,,,,,,,,,,
17,PT10M37.00S,2026-02-12T03:14:08.2Z,1,REGULAR,2pt,Jump Shot,[],1641705,9.017739816031538,71.07843137254902,1610612759,6,4,2026-02-12T03:14:45Z,170000,False,-105.0,32.0,1,left,V. Wembanyama 11' turnaround fadeaway Jump Shot (4 PTS) (S. Castle 1 AST),"[1641705, 1642264]",1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,11.02,Made,,,,,4.0,S. Castle,1642264.0,1.0,,,,,,,,,,
19,PT10M19.00S,2026-02-12T03:14:25.7Z,1,REGULAR,3pt,Jump Shot,[],1630611,72.22404730617609,81.12745098039215,1610612744,6,4,2026-02-12T03:14:34Z,190000,False,156.0,209.0,1,right,MISS G. Santos 26' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2026-02-12T03:14:27.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,6,4,2026-02-12T03:14:34Z,200000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M03.00S,2026-02-12T03:14:42.3Z,1,REGULAR,3pt,Jump Shot,[],1630170,4.155716162943495,95.34313725490196,1610612759,6,4,2026-02-12T03:14:47Z,210000,False,-227.0,-13.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,22.71,Missed,,,,,,,,,,,,,,,,,,
22,PT10M00.00S,2026-02-12T03:14:45.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,6,4,2026-02-12T03:14:47Z,220000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M42.00S,2026-02-12T03:15:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,83.26215505913272,56.86274509803921,1610612744,8,4,2026-02-12T03:15:10Z,230000,False,34.0,105.0,1,right,M. Moody 11' pullup Jump Shot (5 PTS),[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,11.03,Made,,,,,5.0,,,,,,,,,,,,,
24,PT09M25.00S,2026-02-12T03:15:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.325229960578188,43.872549019607845,1610612759,8,6,2026-02-12T03:15:51Z,240000,False,31.0,92.0,1,left,D. Fox 9' driving floating Jump Shot (2 PTS) (S. Castle 2 AST),"[1628368, 1642264]",1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,9.66,Made,,,,,2.0,S. Castle,1642264.0,2.0,,,,,,,,,,
26,PT09M09.00S,2026-02-12T03:15:35.9Z,1,REGULAR,2pt,Jump Shot,[],203110,84.97043363994744,69.36274509803921,1610612744,10,6,2026-02-12T03:15:44Z,260000,False,97.0,89.0,1,right,D. Green 13' floating Jump Shot (2 PTS) (M. Moody 1 AST),"[203110, 1630541]",1610612744.0,GSW,floating,,,Green,D. Green,,,,,Mid-Range,8-16 Right,13.14,Made,,,,,2.0,M. Moody,1630541.0,1.0,,,,,,,,,,
28,PT08M55.00S,2026-02-12T03:15:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,6.1268068331143235,40.19607843137255,1610612759,10,8,2026-02-12T03:16:44Z,280000,False,49.0,5.0,1,left,S. Castle driving Layup (2 PTS) (D. Fox 2 AST),"[1642264, 1628368]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,,,,,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,
29,PT08M42.00S,2026-02-12T03:16:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,88.78120893561103,41.42156862745098,1610612744,10,8,2026-02-12T03:16:08Z,290000,False,-43.0,53.0,1,right,MISS P. Spencer 6' driving finger roll Layup,[1630311],1610612744.0,GSW,driving finger roll,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,,
30,PT08M40.00S,2026-02-12T03:16:05.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,10,8,2026-02-12T03:16:08Z,300000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT08M36.00S,2026-02-12T03:16:09.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642264,12.959921156373195,59.80392156862745,1610612759,10,8,2026-02-12T03:17:22Z,310000,False,-49.0,69.0,1,left,MISS S. Castle 8' running pullup Shot,[1642264],1610612759.0,SAS,running pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Left,8.49,Missed,,,,,,,,,,,,,,,,,,
32,PT08M33.00S,2026-02-12T03:16:12.4Z,1,REGULAR,rebound,defensive,[],1630311,,,1610612744,10,8,2026-02-12T03:16:17Z,320000,False,,,0,,P. Spencer REBOUND (Off:1 Def:2),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Left,,,31.0,3.0,2.0,1.0,,,,,,,,,,,,,,
33,PT08M28.00S,2026-02-12T03:16:17.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203110,67.49342969776609,62.254901960784316,1610612744,13,8,2026-02-12T03:16:30Z,330000,False,61.0,253.0,1,right,D. Green 26' 3PT running (5 PTS) (P. Spencer 2 AST),"[203110, 1630311]",1610612744.0,GSW,running,,,Green,D. Green,,,,,Above the Break 3,24+ Center,26.04,Made,,,,,5.0,P. Spencer,1630311.0,2.0,,,,,,,,,,
35,PT08M17.00S,2026-02-12T03:16:28.0Z,1,REGULAR,turnover,lost ball,[],1628368,,,1610612759,13,8,2026-02-12T03:16:33Z,350000,False,,,0,,D. Fox lost ball TURNOVER (1 TO),"[1628368, 1630611]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Santos,1630611.0,,,,,,,
36,PT08M17.00S,2026-02-12T03:16:28.0Z,1,REGULAR,steal,,[],1630611,,,1610612744,13,8,2026-02-12T03:16:29Z,360000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
