actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-25T22:17:54.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-25T22:17:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-12-25T22:17:57.0Z,1,REGULAR,jumpball,recovered,[],201939,,,1610612744,0,0,2025-12-25T22:17:57Z,40000,False,,,0,,Jump Ball Q. Post vs. A. Davis: Tip to S. Curry,"[201939, 1642366, 203076]",1610612744.0,GSW,startperiod,S. Curry,201939.0,Curry,S. Curry,Post,1642366.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M55.00S,2025-12-25T22:18:09.6Z,1,REGULAR,2pt,Jump Shot,[],203110,93.51182654402102,68.87254901960785,1610612744,0,0,2025-12-25T22:18:15Z,70000,False,94.0,8.0,1,right,MISS D. Green 9' floating Shot,[203110],1610612744.0,GSW,floating,,,Green,D. Green,,,,,Mid-Range,8-16 Right,9.48,Missed,,,,,,,,,,,,,,,,,,
8,PT11M53.00S,2025-12-25T22:18:11.6Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,0,0,2025-12-25T22:18:15Z,80000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M32.00S,2025-12-25T22:18:46.3Z,1,REGULAR,2pt,Jump Shot,[],203076,16.770696452036795,76.47058823529412,1610612742,0,0,2025-12-25T22:18:55Z,100000,False,-132.0,105.0,1,left,MISS A. Davis 16' fadeaway Shot,[203076],1610612742.0,DAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,16.9,Missed,,,,,,,,,,,,,,,,,,
11,PT11M31.00S,2025-12-25T22:18:47.3Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,0,0,2025-12-25T22:18:55Z,110000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Left Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M19.00S,2025-12-25T22:19:03.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642366,92.46057818659659,59.068627450980394,1610612744,2,0,2025-12-25T22:19:09Z,120000,False,45.0,18.0,1,right,Q. Post turnaround Hook (2 PTS),[1642366],1610612744.0,GSW,turnaround,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,4.89,Made,,,,,2.0,,,,,,,,,,,,,
13,PT11M06.00S,2025-12-25T22:19:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,15.325229960578188,52.20588235294118,1610612742,2,0,2025-12-25T22:19:55Z,130000,False,-11.0,92.0,1,left,MISS A. Davis 9' driving floating Shot,[203076],1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,9.23,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2025-12-25T22:19:20.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,2,0,2025-12-25T22:19:23Z,140000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M58.00S,2025-12-25T22:19:26.1Z,1,REGULAR,3pt,Jump Shot,[],1630541,72.09264126149803,78.43137254901961,1610612744,2,0,2025-12-25T22:19:34Z,150000,False,142.0,210.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
