actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
93,PT06M12.00S,2026-02-10T03:26:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,93.11760840998686,45.09803921568628,1610612744,12,17,2026-02-10T03:29:23Z,910000,False,-25.0,12.0,1,right,P. Spencer driving Layup (5 PTS) (B. Podziemski 1 AST),"[1630311, 1641764]",1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,2.74,Made,,,,,5.0,B. Podziemski,1641764.0,1.0,,,,
94,PT06M12.00S,2026-02-10T03:26:56.0Z,1,REGULAR,foul,personal,['1freethrow'],203937,,,1610612744,12,17,2026-02-10T03:27:04Z,920000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Spencer 1 FT),"[203937, 1630311]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,Spencer,1630311.0,,,,,,,,,,,,,,,
96,PT06M12.00S,2026-02-10T03:27:08.9Z,1,REGULAR,substitution,out,[],1642377,,,1610612744,12,17,2026-02-10T03:27:29Z,940000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT06M12.00S,2026-02-10T03:27:08.9Z,1,REGULAR,substitution,out,[],203937,,,1610612744,12,17,2026-02-10T03:27:29Z,950000,False,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT06M12.00S,2026-02-10T03:27:08.9Z,1,REGULAR,substitution,in,[],1642942,,,1610612744,12,17,2026-02-10T03:27:29Z,960000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT06M12.00S,2026-02-10T03:27:08.9Z,1,REGULAR,substitution,in,[],203484,,,1610612744,12,17,2026-02-10T03:27:29Z,970000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT06M12.00S,2026-02-10T03:27:27.9Z,1,REGULAR,freethrow,1 of 1,[],1630311,,,1610612744,12,17,2026-02-10T03:27:30Z,980000,False,,,0,,MISS P. Spencer Free Throw 1 of 1,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
101,PT06M10.00S,2026-02-10T03:27:29.9Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612763,12,17,2026-02-10T03:27:30Z,990000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,
102,PT05M47.00S,2026-02-10T03:27:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,7.966491458607096,48.03921568627451,1610612763,12,17,2026-02-10T03:30:30Z,1000000,False,10.0,22.0,1,left,MISS T. Hendricks cutting finger roll Layup,[1641707],1610612763.0,MEM,cutting finger roll,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,2.44,Missed,,,,,,,,,,,,
103,PT05M44.00S,2026-02-10T03:27:55.6Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,12,17,2026-02-10T03:28:06Z,1010000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,102.0,2.0,2.0,0.0,,,,,,,,
104,PT05M41.00S,2026-02-10T03:28:02.4Z,1,REGULAR,foul,personal,[],1641707,,,1610612744,12,17,2026-02-10T03:28:09Z,1020000,False,,,0,,T. Hendricks personal FOUL (1 PF),"[1641707, 203110]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,202056.0,1.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
107,PT05M37.00S,2026-02-10T03:28:30.5Z,1,REGULAR,3pt,Jump Shot,[],1630311,69.59592641261499,23.284313725490197,1610612744,12,17,2026-02-10T03:31:43Z,1040000,False,-134.0,233.0,1,right,MISS P. Spencer 26' pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,26.88,Missed,,,,,,,,,,,,
108,PT05M33.00S,2026-02-10T03:28:33.6Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,12,17,2026-02-10T03:28:33Z,1050000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,107.0,2.0,1.0,1.0,,,,,,,,
109,PT05M32.00S,2026-02-10T03:28:35.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,74.98357424441524,13.23529411764706,1610612744,12,17,2026-02-10T03:28:51Z,1060000,False,-184.0,183.0,1,right,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,25.92,Missed,,,,,,,,,,,,
110,PT05M28.00S,2026-02-10T03:28:39.1Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,12,17,2026-02-10T03:28:51Z,1070000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,
111,PT05M23.00S,2026-02-10T03:28:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642942,6.258212877792378,46.32352941176471,1610612763,12,19,2026-02-10T03:28:56Z,1080000,False,18.0,6.0,1,left,J. Mashack running Layup (2 PTS) (K. Caldwell-Pope 1 AST),"[1642942, 203484]",1610612763.0,MEM,running,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,1.94,Made,,,,,2.0,K. Caldwell-Pope,203484.0,1.0,,,,
113,PT05M04.00S,2026-02-10T03:29:07.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642942,,,1610612744,12,19,2026-02-10T03:29:18Z,1100000,False,,,0,,J. Mashack personal FOUL (1 PF) (Podziemski 2 FT),"[1642942, 1641764]",1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),8-16 Center,1155.0,1.0,0.0,Podziemski,1641764.0,,,,,,,,,,,,,,,
115,PT05M04.00S,2026-02-10T03:29:34.4Z,1,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,13,19,2026-02-10T03:30:02Z,1120000,False,,,0,,B. Podziemski Free Throw 1 of 2 (1 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
116,PT05M04.00S,2026-02-10T03:29:39.2Z,1,REGULAR,substitution,out,[],203110,,,1610612744,13,19,2026-02-10T03:29:42Z,1130000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT05M04.00S,2026-02-10T03:29:39.2Z,1,REGULAR,substitution,out,[],1630311,,,1610612744,13,19,2026-02-10T03:29:42Z,1140000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT05M04.00S,2026-02-10T03:29:39.2Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,13,19,2026-02-10T03:29:42Z,1150000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT05M04.00S,2026-02-10T03:29:39.2Z,1,REGULAR,substitution,in,[],1630611,,,1610612744,13,19,2026-02-10T03:29:42Z,1160000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT05M04.00S,2026-02-10T03:29:34.4Z,1,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,13,19,2026-02-10T03:30:02Z,1170000,False,,,0,,MISS B. Podziemski Free Throw 2 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
121,PT05M02.00S,2026-02-10T03:29:36.4Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612763,13,19,2026-02-10T03:30:02Z,1180000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:2),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,
122,PT04M55.00S,2026-02-10T03:30:07.5Z,1,REGULAR,3pt,Jump Shot,[],1642285,32.933639947437584,41.42156862745098,1610612763,13,19,2026-02-10T03:30:15Z,1190000,False,43.0,257.0,1,left,MISS C. Spencer 26' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,,,,,,,26.07,Missed,,,,,,,,,,,,
123,PT04M51.00S,2026-02-10T03:30:11.5Z,1,REGULAR,rebound,defensive,[],1642954,,,1610612744,13,19,2026-02-10T03:30:15Z,1200000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,
124,PT04M39.00S,2026-02-10T03:30:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,93.64323258869908,42.64705882352941,1610612744,15,19,2026-02-10T03:34:43Z,1210000,False,-37.0,7.0,1,right,G. Santos driving reverse Layup (2 PTS),[1630611],1610612744.0,GSW,driving reverse,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,3.75,Made,,,,,2.0,,,,,,,
125,PT04M17.00S,2026-02-10T03:30:45.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,6.915243101182654,60.29411764705882,1610612763,15,21,2026-02-10T03:30:49Z,1220000,False,-51.0,13.0,1,left,S. Pippen Jr. bank Jump Shot (2 PTS) (C. Spencer 2 AST),"[1630590, 1642285]",1610612763.0,MEM,bank,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.3,Made,,,,,2.0,C. Spencer,1642285.0,2.0,,,,
127,PT03M59.00S,2026-02-10T03:31:02.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,85.3646517739816,51.225490196078425,1610612744,15,21,2026-02-10T03:36:00Z,1240000,False,6.0,85.0,1,right,MISS G. Payton II 8' driving floating Shot,[1627780],1610612744.0,GSW,driving floating,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.53,Missed,,,,,,,,,,,,
128,PT03M57.00S,2026-02-10T03:31:04.2Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612763,15,21,2026-02-10T03:31:08Z,1250000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:3),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,127.0,3.0,3.0,0.0,,,,,,,,
129,PT03M51.00S,2026-02-10T03:31:10.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630590,5.338370565045992,46.32352941176471,1610612763,15,23,2026-02-10T03:36:29Z,1260000,False,18.0,-2.0,1,left,S. Pippen Jr. running reverse Layup (4 PTS) (K. Caldwell-Pope 2 AST),"[1630590, 203484]",1610612763.0,MEM,running reverse,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1.85,Made,,,,,4.0,K. Caldwell-Pope,203484.0,2.0,,,,
131,PT03M39.00S,2026-02-10T03:31:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,90.3580814717477,48.529411764705884,1610612744,17,23,2026-02-10T03:31:32Z,1280000,False,-7.0,38.0,1,right,G. Santos cutting Layup (4 PTS) (A. Horford 1 AST),"[1630611, 201143]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,3.88,Made,,,,,4.0,A. Horford,201143.0,1.0,,,,
133,PT03M39.00S,2026-02-10T03:31:29.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630590,,,1610612744,17,23,2026-02-10T03:31:35Z,1300000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Santos 1 FT),"[1630590, 1630611]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1162.0,1.0,0.0,Santos,1630611.0,,,,,,,,,,,,,,,
135,PT03M39.00S,2026-02-10T03:31:54.6Z,1,REGULAR,freethrow,1 of 1,[],1630611,,,1610612744,18,23,2026-02-10T03:31:54Z,1320000,False,,,0,,G. Santos Free Throw 1 of 1 (5 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,
136,PT03M20.00S,2026-02-10T03:32:14.6Z,1,REGULAR,3pt,Jump Shot,[],1641707,25.969119579500656,12.5,1610612763,18,26,2026-02-10T03:32:19Z,1330000,False,188.0,192.0,1,left,T. Hendricks 26' 3PT  (9 PTS) (S. Pippen Jr. 1 AST),"[1641707, 1630590]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,26.81,Made,,,,,9.0,S. Pippen Jr.,1630590.0,1.0,,,,
138,PT03M02.00S,2026-02-10T03:32:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,92.32917214191852,45.83333333333333,1610612744,18,26,2026-02-10T03:38:17Z,1350000,False,-21.0,20.0,1,right,MISS A. Horford cutting Layup - blocked,"[201143, 1630590]",1610612744.0,GSW,cutting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,2.86,Missed,,,,,,,,,,,Pippen Jr.,1630590.0
139,PT03M02.00S,2026-02-10T03:32:33.0Z,1,REGULAR,block,,[],1630590,,,1610612744,18,26,2026-02-10T03:32:35Z,1360000,False,,,0,,S. Pippen Jr. BLOCK (1 BLK),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
140,PT03M02.00S,2026-02-10T03:32:33.0Z,1,REGULAR,rebound,offensive,[],201143,,,1610612744,18,26,2026-02-10T03:32:41Z,1370000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,138.0,1.0,0.0,1.0,,,,,,,,
141,PT03M02.00S,2026-02-10T03:32:37.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,94.40999984741211,50.0,1610612744,20,26,2026-02-10T03:32:37Z,1380000,False,0.0,0.0,1,right,A. Horford putback Layup (2 PTS),[201143],1610612744.0,GSW,putback,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,2.0,,,,,,,
142,PT03M02.00S,2026-02-10T03:32:37.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630590,,,1610612744,20,26,2026-02-10T03:32:43Z,1390000,False,,,0,,S. Pippen Jr. shooting personal FOUL (2 PF) (Horford 1 FT),"[1630590, 201143]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1155.0,2.0,0.0,Horford,201143.0,,,,,,,,,,,,,,,
144,PT03M02.00S,2026-02-10T03:32:45.7Z,1,REGULAR,substitution,out,[],1642954,,,1610612744,20,26,2026-02-10T03:32:58Z,1410000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT03M02.00S,2026-02-10T03:32:45.7Z,1,REGULAR,substitution,out,[],1642285,,,1610612744,20,26,2026-02-10T03:32:58Z,1420000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT03M02.00S,2026-02-10T03:32:45.7Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,20,26,2026-02-10T03:32:58Z,1430000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT03M02.00S,2026-02-10T03:32:45.7Z,1,REGULAR,substitution,in,[],1642907,,,1610612744,20,26,2026-02-10T03:32:58Z,1440000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT03M02.00S,2026-02-10T03:33:11.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],201143,,,1610612744,21,26,2026-02-10T03:33:11Z,1450000,False,,,0,,A. Horford Free Throw 1 of 1 (3 PTS),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
149,PT02M46.00S,2026-02-10T03:33:29.4Z,1,REGULAR,3pt,Jump Shot,[],1641707,25.04927726675427,89.2156862745098,1610612763,21,26,2026-02-10T03:33:34Z,1460000,False,-196.0,183.0,1,left,MISS T. Hendricks 26' 3PT,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,,,26.82,Missed,,,,,,,,,,,,
150,PT02M42.00S,2026-02-10T03:33:33.4Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,21,26,2026-02-10T03:33:34Z,1470000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,149.0,2.0,1.0,1.0,,,,,,,,
151,PT02M36.00S,2026-02-10T03:33:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.51182654402102,45.588235294117645,1610612744,21,26,2026-02-10T03:39:58Z,1480000,False,-22.0,8.0,1,right,MISS G. Payton II Layup,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,2.37,Missed,,,,,,,,,,,,
152,PT02M35.00S,2026-02-10T03:33:40.2Z,1,REGULAR,rebound,defensive,[],1642942,,,1610612763,21,26,2026-02-10T03:33:46Z,1490000,False,,,0,,J. Mashack REBOUND (Off:0 Def:1),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,
153,PT02M28.00S,2026-02-10T03:33:48.1Z,1,REGULAR,turnover,bad pass,[],1642942,,,1610612763,21,26,2026-02-10T03:33:54Z,1500000,False,,,0,,J. Mashack bad pass TURNOVER (1 TO),"[1642942, 1630541]",1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,Moody,1630541.0,,
154,PT02M28.00S,2026-02-10T03:33:48.1Z,1,REGULAR,steal,,[],1630541,,,1610612744,21,26,2026-02-10T03:33:49Z,1510000,False,,,0,,M. Moody STEAL (2 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
155,PT02M23.00S,2026-02-10T03:33:52.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641764,76.42904073587385,12.5,1610612744,24,26,2026-02-10T03:41:36Z,1520000,False,-188.0,169.0,1,right,B. Podziemski 25' 3PT running pullup (4 PTS),[1641764],1610612744.0,GSW,running pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,25.25,Made,,,,,4.0,,,,,,,
156,PT02M21.00S,2026-02-10T03:33:59.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,24,26,2026-02-10T03:33:59Z,1530000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT02M21.00S,2026-02-10T03:36:48.7Z,1,REGULAR,substitution,out,[],1630590,,,1610612763,24,26,2026-02-10T03:37:10Z,1540000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M21.00S,2026-02-10T03:36:48.7Z,1,REGULAR,substitution,out,[],1641707,,,1610612763,24,26,2026-02-10T03:37:10Z,1550000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M21.00S,2026-02-10T03:36:48.7Z,1,REGULAR,substitution,in,[],1641713,,,1610612763,24,26,2026-02-10T03:37:10Z,1560000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT02M21.00S,2026-02-10T03:36:48.7Z,1,REGULAR,substitution,in,[],1642914,,,1610612763,24,26,2026-02-10T03:37:10Z,1570000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M58.00S,2026-02-10T03:37:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642942,5.732588699080158,52.69607843137255,1610612763,24,28,2026-02-10T03:37:44Z,1580000,False,-13.0,1.0,1,left,J. Mashack driving reverse Layup (4 PTS) (G. Jackson 1 AST),"[1642942, 1641713]",1610612763.0,MEM,driving reverse,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,1.36,Made,,,,,4.0,G. Jackson,1641713.0,1.0,,,,
163,PT01M38.00S,2026-02-10T03:37:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,90.48948751642575,57.59803921568627,1610612744,26,28,2026-02-10T03:43:03Z,1600000,False,38.0,37.0,1,right,G. Payton II cutting Layup (2 PTS) (A. Horford 2 AST),"[1627780, 201143]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.3,Made,,,,,2.0,A. Horford,201143.0,2.0,,,,
165,PT01M25.00S,2026-02-10T03:38:10.4Z,1,REGULAR,3pt,Jump Shot,[],1641713,23.209592641261498,88.48039215686273,1610612763,26,28,2026-02-10T03:38:17Z,1620000,False,-192.0,166.0,1,left,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,25.39,Missed,,,,,,,,,,,,
166,PT01M21.00S,2026-02-10T03:38:14.4Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,26,28,2026-02-10T03:38:17Z,1630000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,
167,PT01M08.00S,2026-02-10T03:38:27.9Z,1,REGULAR,2pt,Jump Shot,[],1641764,90.22667542706965,27.941176470588236,1610612744,28,28,2026-02-10T03:43:46Z,1640000,False,-110.0,39.0,1,right,B. Podziemski 11' driving floating bank Jump Shot (6 PTS) (G. Santos 2 AST),"[1641764, 1630611]",1610612744.0,GSW,driving floating bank,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,,,,,,,11.71,Made,,,,,6.0,G. Santos,1630611.0,2.0,,,,
170,PT00M43.90S,2026-02-10T03:39:12.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612763,28,28,2026-02-10T03:39:17Z,1670000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1627780, 203484]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,202056.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
172,PT00M43.90S,2026-02-10T03:39:38.8Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612763,28,29,2026-02-10T03:39:38Z,1690000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (1 PTS),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
173,PT00M43.90S,2026-02-10T03:39:57.3Z,1,REGULAR,freethrow,2 of 2,[],203484,,,1610612763,28,30,2026-02-10T03:39:57Z,1700000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (2 PTS),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,
174,PT00M29.10S,2026-02-10T03:40:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,91.40932982917214,58.57843137254902,1610612744,30,30,2026-02-10T03:40:20Z,1710000,False,43.0,28.0,1,right,A. Horford driving finger roll Layup (5 PTS) (B. Podziemski 2 AST),"[201143, 1641764]",1610612744.0,GSW,driving finger roll,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.14,Made,,,,,5.0,B. Podziemski,1641764.0,2.0,,,,
176,PT00M14.70S,2026-02-10T03:40:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642942,6.521024967148489,54.90196078431373,1610612763,30,32,2026-02-10T03:40:42Z,1730000,False,-25.0,9.0,1,left,J. Mashack cutting Layup (6 PTS) (G. Jackson 2 AST),"[1642942, 1641713]",1610612763.0,MEM,cutting,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,2.6,Made,,,,,6.0,G. Jackson,1641713.0,2.0,,,,
178,PT00M00.50S,2026-02-10T03:40:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,89.9022667542707,41.103707107843135,1610612744,32,32,2026-02-10T03:46:24Z,1750000,False,-44.0,42.0,1,right,B. Podziemski 6' turnaround bank Jump Shot (8 PTS),[1641764],1610612744.0,GSW,turnaround bank,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.15,Made,,,,,8.0,,,,,,,
