actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
22,PT10M27.00S,2026-01-03T03:15:14.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,3,4,2026-01-03T03:15:14Z,220000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,21.0,,,,,,,,,,,
24,PT10M21.00S,2026-01-03T03:15:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,81.8166885676741,48.03921568627451,1610612760,3,6,2026-01-03T03:15:29Z,240000,False,-10.0,118.0,1,right,S. Gilgeous-Alexander 11' pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.88,Made,2.0,,,,,,,,,,,,,,,,,
25,PT10M03.00S,2026-01-03T03:15:42.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,13.222733245729303,44.11764705882353,1610612744,3,6,2026-01-03T05:32:55Z,250000,False,29.0,72.0,1,left,MISS B. Podziemski 7' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,,,,,,,,,,,
26,PT10M01.00S,2026-01-03T03:15:44.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,3,6,2026-01-03T03:15:46Z,260000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT09M57.00S,2026-01-03T03:15:51.7Z,1,REGULAR,foul,offensive,[],1631096,,,1610612760,3,6,2026-01-03T03:15:59Z,270000,False,,,0,,C. Holmgren charge offensive FOUL (1 PF),"[1631096, 1630611]",1610612760.0,OKC,charge,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628172.0,1.0,0.0,Santos,1630611.0,,,
29,PT09M57.00S,2026-01-03T03:15:51.7Z,1,REGULAR,turnover,offensive foul,[],1631096,,,1610612760,3,6,2026-01-03T03:15:51Z,290000,False,,,0,,C. Holmgren offensive foul TURNOVER (1 TO),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628172.0,,,,,1.0,,
32,PT09M32.00S,2026-01-03T03:16:43.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630541,4.28712220762155,78.18627450980392,1610612744,3,6,2026-01-03T03:16:49Z,320000,False,-141.0,-12.0,1,left,MISS M. Moody 14' pullup Shot,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,14.14,Missed,,,,,,,,,,,,,,,,,,
33,PT09M28.00S,2026-01-03T03:16:47.2Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,3,6,2026-01-03T03:22:47Z,330000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,
34,PT09M25.00S,2026-01-03T03:16:51.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,91.67214191852825,40.19607843137255,1610612760,3,6,2026-01-03T03:17:00Z,340000,False,-49.0,26.0,1,right,MISS S. Gilgeous-Alexander running Layup,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
35,PT09M22.00S,2026-01-03T03:16:54.0Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,3,6,2026-01-03T03:17:00Z,350000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,
36,PT09M17.00S,2026-01-03T03:16:59.3Z,1,REGULAR,turnover,bad pass,[],1630611,,,1610612744,3,6,2026-01-03T03:17:07Z,360000,False,,,0,,G. Santos bad pass TURNOVER (1 TO),"[1630611, 1629652]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Dort,1629652.0
37,PT09M17.00S,2026-01-03T03:16:59.3Z,1,REGULAR,steal,,[],1629652,,,1610612760,3,6,2026-01-03T03:20:17Z,370000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
38,PT09M14.00S,2026-01-03T03:17:02.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629652,92.9862023653088,48.28431372549019,1610612760,3,8,2026-01-03T03:18:22Z,380000,False,-9.0,13.0,1,right,L. Dort running DUNK (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
40,PT09M02.00S,2026-01-03T03:17:13.3Z,1,REGULAR,3pt,Jump Shot,[],1642954,27.020367936925098,13.480392156862745,1610612744,3,8,2026-01-03T03:18:33Z,400000,False,183.0,201.0,1,left,MISS W. Richard 27' pullup 3PT,[1642954],1610612744.0,GSW,pullup,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
41,PT09M02.00S,2026-01-03T03:17:13.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,3,8,2026-01-03T03:17:21Z,410000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,40.0,,,,,,,,,,,
43,PT08M51.00S,2026-01-03T03:17:30.9Z,1,REGULAR,3pt,Jump Shot,[],1631114,68.15045992115637,58.57843137254902,1610612760,3,8,2026-01-03T03:18:55Z,430000,False,43.0,247.0,1,right,MISS J. Williams 25' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
44,PT08M48.00S,2026-01-03T03:17:33.9Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,3,8,2026-01-03T03:17:35Z,440000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,
46,PT08M31.00S,2026-01-03T03:18:08.8Z,1,REGULAR,3pt,Jump Shot,[],1642366,32.53942181340342,45.34313725490196,1610612744,3,8,2026-01-03T03:18:14Z,460000,False,23.0,253.0,1,left,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
47,PT08M28.00S,2026-01-03T03:18:11.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,3,8,2026-01-03T03:18:14Z,470000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,
48,PT08M16.00S,2026-01-03T03:18:24.4Z,1,REGULAR,3pt,Jump Shot,[],1641717,94.56307490144546,3.6764705882352944,1610612760,3,8,2026-01-03T03:18:32Z,480000,False,-232.0,-1.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
49,PT08M11.00S,2026-01-03T03:18:29.4Z,1,REGULAR,rebound,offensive,[],1631114,,,1610612760,3,8,2026-01-03T03:18:32Z,490000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,48.0,2.0,1.0,1.0,,,,,,,,
50,PT08M11.00S,2026-01-03T03:18:29.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631114,94.40999984741211,50.0,1610612760,3,10,2026-01-03T03:19:39Z,500000,False,0.0,0.0,1,right,J. Williams putback DUNK (6 PTS),[1631114],1610612760.0,OKC,putback,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
51,PT07M53.00S,2026-01-03T03:18:47.9Z,1,REGULAR,2pt,Jump Shot,[],1630541,6.521024967148489,29.411764705882355,1610612744,3,10,2026-01-03T05:33:09Z,510000,False,103.0,9.0,1,left,MISS M. Moody 10' driving floating Shot,[1630541],1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,10.33,Missed,,,,,,,,,,,,,,,,,,
52,PT07M50.00S,2026-01-03T03:18:50.9Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,3,10,2026-01-03T03:18:51Z,520000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,,,,,,,,,51.0,3.0,3.0,0.0,,,,,,,,
53,PT07M46.00S,2026-01-03T03:18:54.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631114,91.93495400788436,43.13725490196079,1610612760,3,10,2026-01-03T03:19:02Z,530000,False,-34.0,23.0,1,right,MISS J. Williams running Layup - blocked,"[1631114, 1641764]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,Podziemski,1641764.0,,,,,,,,,,,,
54,PT07M46.00S,2026-01-03T03:18:54.6Z,1,REGULAR,block,,[],1641764,,,1610612760,3,10,2026-01-03T03:18:56Z,540000,False,,,0,,B. Podziemski BLOCK (1 BLK),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M44.00S,2026-01-03T03:18:56.6Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,3,10,2026-01-03T03:19:02Z,550000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,
56,PT07M38.00S,2026-01-03T03:19:02.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642954,5.863994743758213,43.13725490196079,1610612744,3,10,2026-01-03T03:43:44Z,560000,False,34.0,3.0,1,left,MISS W. Richard running reverse Layup - blocked,"[1642954, 1631096]",1610612744.0,GSW,running reverse,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,Holmgren,1631096.0,,,,,,,,,,,,
57,PT07M38.00S,2026-01-03T03:19:02.5Z,1,REGULAR,block,,[],1631096,,,1610612744,3,10,2026-01-03T03:19:06Z,570000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M38.00S,2026-01-03T03:19:02.5Z,1,REGULAR,rebound,offensive,[],1642366,,,1610612744,3,10,2026-01-03T03:19:14Z,580000,False,,,0,,Q. Post REBOUND (Off:1 Def:0),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,56.0,1.0,0.0,1.0,,,,,,,,
59,PT07M38.00S,2026-01-03T03:19:10.9Z,1,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612744,3,10,2026-01-03T03:19:33Z,590000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Post 2 FT),"[1631114, 1642366]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,1.0,0.0,Post,1642366.0,,,
63,PT07M38.00S,2026-01-03T03:19:50.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642366,,,1610612744,4,10,2026-01-03T03:19:50Z,630000,False,,,0,,Q. Post Free Throw 1 of 2 (1 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
64,PT07M38.00S,2026-01-03T03:19:51.9Z,1,REGULAR,substitution,out,[],1630611,,,1610612744,4,10,2026-01-03T03:19:54Z,640000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M38.00S,2026-01-03T03:19:51.9Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,4,10,2026-01-03T03:19:54Z,650000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M38.00S,2026-01-03T03:20:07.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642366,,,1610612744,5,10,2026-01-03T03:20:07Z,660000,False,,,0,,Q. Post Free Throw 2 of 2 (2 PTS),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
67,PT07M30.00S,2026-01-03T03:20:16.3Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,5,10,2026-01-03T03:20:22Z,670000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1630541]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Moody,1630541.0
68,PT07M30.00S,2026-01-03T03:20:16.3Z,1,REGULAR,steal,,[],1630541,,,1610612744,5,10,2026-01-03T03:20:18Z,680000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
69,PT07M27.00S,2026-01-03T03:20:19.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630541,7.046649145860711,51.71568627450981,1610612744,7,10,2026-01-03T03:20:29Z,690000,False,-9.0,14.0,1,left,M. Moody running DUNK (2 PTS),[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.62,Made,2.0,,,,,,,,,,,,,,,,,
70,PT07M14.00S,2026-01-03T03:20:32.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,92.32917214191852,43.13725490196079,1610612760,7,10,2026-01-03T05:33:39Z,700000,False,-34.0,20.0,1,right,MISS S. Gilgeous-Alexander fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
71,PT07M13.00S,2026-01-03T03:20:33.2Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,7,10,2026-01-03T03:20:45Z,710000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,
72,PT07M05.00S,2026-01-03T03:20:40.9Z,1,REGULAR,turnover,bad pass,[],1642954,,,1610612744,7,10,2026-01-03T03:20:45Z,720000,False,,,0,,W. Richard bad pass TURNOVER (1 TO),"[1642954, 1641717]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Wallace,1641717.0
73,PT07M05.00S,2026-01-03T03:20:40.9Z,1,REGULAR,steal,,[],1641717,,,1610612760,7,10,2026-01-03T03:25:30Z,730000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M56.00S,2026-01-03T03:20:50.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641717,86.81011826544021,50.73529411764706,1610612760,7,10,2026-01-03T05:33:50Z,740000,False,4.0,71.0,1,right,MISS C. Wallace 7' driving floating Shot,[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
75,PT06M55.00S,2026-01-03T03:20:51.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,7,10,2026-01-03T03:20:59Z,750000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,74.0,,,,,,,,,,,
77,PT06M55.00S,2026-01-03T03:20:58.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,7,10,2026-01-03T03:20:58Z,770000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M55.00S,2026-01-03T03:23:30.0Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,7,10,2026-01-03T03:24:29Z,780000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M55.00S,2026-01-03T03:23:30.0Z,1,REGULAR,substitution,out,[],1642366,,,1610612744,7,10,2026-01-03T03:24:29Z,790000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M55.00S,2026-01-03T03:23:30.0Z,1,REGULAR,substitution,in,[],1630311,,,1610612744,7,10,2026-01-03T03:24:29Z,800000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M55.00S,2026-01-03T03:23:30.0Z,1,REGULAR,substitution,in,[],1631218,,,1610612744,7,10,2026-01-03T03:24:29Z,810000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M44.00S,2026-01-03T03:24:37.7Z,1,REGULAR,3pt,Jump Shot,[],1642954,20.71287779237845,91.17647058823529,1610612744,7,10,2026-01-03T03:24:42Z,820000,False,-206.0,142.0,1,left,MISS W. Richard 25' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
83,PT06M40.00S,2026-01-03T03:24:41.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,7,10,2026-01-03T03:24:42Z,830000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,82.0,3.0,2.0,1.0,,,,,,,,
84,PT06M31.00S,2026-01-03T03:24:50.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631096,93.38042049934296,50.49019607843137,1610612760,7,12,2026-01-03T03:24:57Z,840000,False,2.0,10.0,1,right,C. Holmgren Hook (2 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.0,Made,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
86,PT06M21.00S,2026-01-03T03:25:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,12.565703022339028,48.03921568627451,1610612744,7,12,2026-01-03T03:25:07Z,860000,False,10.0,66.0,1,left,MISS P. Spencer 6' pullup Shot,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,,
87,PT06M18.00S,2026-01-03T03:25:03.6Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,7,12,2026-01-03T03:25:07Z,870000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,
