actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
70,PT05M59.00S,2025-12-23T03:22:09.2Z,1,REGULAR,foul,personal,[],1641710,,,1610612744,11,16,2025-12-23T03:22:15Z,690000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 201939]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,1830.0,,,,,,,,,,,,,,1.0,0.0,Curry,201939.0,,
72,PT05M59.00S,2025-12-23T03:22:15.5Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,11,16,2025-12-23T03:22:35Z,710000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M59.00S,2025-12-23T03:22:15.5Z,1,REGULAR,substitution,out,[],203110,,,1610612744,11,16,2025-12-23T03:22:35Z,720000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M59.00S,2025-12-23T03:22:15.5Z,1,REGULAR,substitution,in,[],1629001,,,1610612744,11,16,2025-12-23T03:22:35Z,730000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2025-12-23T03:22:15.5Z,1,REGULAR,substitution,in,[],202710,,,1610612744,11,16,2025-12-23T03:22:35Z,740000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M59.00S,2025-12-23T03:22:15.5Z,1,REGULAR,substitution,out,[],1626145,,,1610612744,11,16,2025-12-23T03:22:53Z,745000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M59.00S,2025-12-23T03:22:15.5Z,1,REGULAR,substitution,in,[],1642859,,,1610612744,11,16,2025-12-23T03:22:53Z,747500,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M44.00S,2025-12-23T03:22:36.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641764,88.25558475689881,48.28431372549019,1610612744,13,16,2025-12-23T03:22:46Z,750000,False,-9.0,58.0,1,right,B. Podziemski driving floating Jump Shot (2 PTS) (D. Melton 1 AST),"[1641764, 1629001]",1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,5.85,Made,,,,,2.0,D. Melton,1629001.0,1.0,,,,,,,,
79,PT05M31.00S,2025-12-23T03:22:50.8Z,1,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612753,13,16,2025-12-23T03:23:32Z,760000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Banchero 2 FT),"[1641764, 1631094]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,1830.0,,,,,,,,,,,,,,1.0,0.0,Banchero,1631094.0,,
81,PT05M31.00S,2025-12-23T03:23:33.7Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,13,17,2025-12-23T03:23:33Z,780000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
82,PT05M31.00S,2025-12-23T03:23:37.6Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,13,18,2025-12-23T03:23:37Z,790000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
83,PT05M19.00S,2025-12-23T03:23:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.9060446780552,45.83333333333333,1610612744,15,18,2025-12-23T03:23:54Z,800000,False,-21.0,5.0,1,right,J. Butler III cutting Layup (4 PTS) (S. Curry 1 AST),"[202710, 201939]",1610612744.0,GSW,cutting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,2.13,Made,,,,,4.0,S. Curry,201939.0,1.0,,,,,,,,
85,PT05M00.00S,2025-12-23T03:24:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,13.091327201051248,47.794117647058826,1610612753,15,20,2025-12-23T03:25:01Z,820000,False,11.0,71.0,1,left,P. Banchero 7' floating Jump Shot (6 PTS) (J. Howard 1 AST),"[1631094, 1641724]",1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,7.15,Made,,,,,6.0,J. Howard,1641724.0,1.0,,,,,,,,
87,PT04M45.00S,2025-12-23T03:24:25.0Z,1,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612744,15,20,2025-12-23T03:24:34Z,840000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Curry 2 FT),"[1631094, 201939]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,201638.0,,,,,,,,,,,,,,1.0,0.0,Curry,201939.0,,
89,PT04M45.00S,2025-12-23T03:24:59.4Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,16,20,2025-12-23T03:24:59Z,860000,False,,,0,,S. Curry Free Throw 1 of 2 (3 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
90,PT04M45.00S,2025-12-23T03:25:15.5Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,17,20,2025-12-23T03:25:15Z,870000,False,,,0,,S. Curry Free Throw 2 of 2 (4 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
91,PT04M25.00S,2025-12-23T03:25:37.6Z,1,REGULAR,3pt,Jump Shot,[],1642859,7.046649145860711,3.1862745098039214,1610612753,17,23,2025-12-23T03:25:42Z,880000,False,234.0,14.0,1,left,J. Richardson 3PT  (3 PTS) (J. Howard 2 AST),"[1642859, 1641724]",1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,,,23.45,Made,,,,,3.0,J. Howard,1641724.0,2.0,,,,,,,,
93,PT04M15.00S,2025-12-23T03:25:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,94.95729303547962,44.85294117647059,1610612744,19,23,2025-12-23T03:25:55Z,900000,False,-26.0,-5.0,1,right,T. Jackson-Davis cutting Layup (2 PTS) (J. Butler III 1 AST),"[1631218, 202710]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,2.62,Made,,,,,2.0,J. Butler III,202710.0,1.0,,,,,,,,
95,PT04M02.00S,2025-12-23T03:26:00.4Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,19,23,2025-12-23T03:26:12Z,920000,False,,,0,,P. Banchero bad pass TURNOVER (2 TO),"[1631094, 201939]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Curry,201939.0
96,PT04M02.00S,2025-12-23T03:26:00.4Z,1,REGULAR,steal,,[],201939,,,1610612744,19,23,2025-12-23T03:26:02Z,930000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
98,PT03M58.00S,2025-12-23T03:26:06.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,93.9060446780552,45.83333333333333,1610612744,21,23,2025-12-23T03:26:24Z,940000,False,-21.0,5.0,1,right,J. Butler III running Layup (6 PTS) (B. Podziemski 3 AST),"[202710, 1641764]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,2.13,Made,,,,,6.0,B. Podziemski,1641764.0,3.0,,,,,,,,
100,PT03M58.00S,2025-12-23T03:26:08.2Z,1,REGULAR,foul,personal,['1freethrow'],1641724,,,1610612744,21,23,2025-12-23T03:26:19Z,960000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Butler III 1 FT),"[1641724, 202710]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,1628480.0,,,,,,,,,,,,,,1.0,0.0,Butler III,202710.0,,
102,PT03M58.00S,2025-12-23T03:26:19.8Z,1,REGULAR,substitution,out,[],201939,,,1610612744,21,23,2025-12-23T03:27:55Z,980000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M58.00S,2025-12-23T03:26:19.8Z,1,REGULAR,substitution,in,[],1642954,,,1610612744,21,23,2025-12-23T03:27:55Z,990000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M58.00S,2025-12-23T03:26:30.3Z,1,REGULAR,substitution,out,[],1641710,,,1610612744,21,23,2025-12-23T03:27:55Z,1000000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M58.00S,2025-12-23T03:26:30.3Z,1,REGULAR,substitution,in,[],1642869,,,1610612744,21,23,2025-12-23T03:27:55Z,1010000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M58.00S,2025-12-23T03:26:54.2Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202710,,,1610612744,22,23,2025-12-23T03:26:54Z,1020000,False,,,0,,J. Butler III Free Throw 1 of 1 (7 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
107,PT03M42.00S,2025-12-23T03:27:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642859,13.485545335085414,43.13725490196079,1610612753,22,25,2025-12-23T03:27:16Z,1030000,False,34.0,74.0,1,left,J. Richardson 8' driving floating Jump Shot (5 PTS) (P. Banchero 3 AST),"[1642859, 1631094]",1610612753.0,ORL,driving floating,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,8.18,Made,,,,,5.0,P. Banchero,1631094.0,3.0,,,,,,,,
109,PT03M27.00S,2025-12-23T03:27:26.8Z,1,REGULAR,2pt,Jump Shot,[],1641764,85.3646517739816,68.38235294117648,1610612744,24,25,2025-12-23T03:27:55Z,1050000,False,92.0,85.0,1,right,B. Podziemski 12' pullup Jump Shot (4 PTS),[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,,,12.53,Made,,,,,4.0,,,,,,,,,,,
111,PT03M16.00S,2025-12-23T03:27:45.6Z,1,REGULAR,substitution,out,[],1641764,,,1610612753,24,25,2025-12-23T03:27:48Z,1070000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M16.00S,2025-12-23T03:27:45.6Z,1,REGULAR,substitution,in,[],1630311,,,1610612753,24,25,2025-12-23T03:27:48Z,1080000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M11.00S,2025-12-23T03:28:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,19.398817345597898,48.77450980392157,1610612753,24,25,2025-12-23T03:28:12Z,1090000,False,6.0,130.0,1,left,MISS W. Carter Jr. 12' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,12.99,Missed,,,,,,,,,,,,,,,,
114,PT03M07.00S,2025-12-23T03:28:07.9Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,24,25,2025-12-23T03:28:12Z,1100000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,
115,PT02M57.00S,2025-12-23T03:28:16.8Z,1,REGULAR,3pt,Jump Shot,[],1630311,67.49342969776609,48.77450980392157,1610612744,24,25,2025-12-23T03:28:23Z,1110000,False,-6.0,253.0,1,right,MISS P. Spencer 25' pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,25.32,Missed,,,,,,,,,,,,,,,,
116,PT02M53.00S,2025-12-23T03:28:20.8Z,1,REGULAR,rebound,defensive,[],1642869,,,1610612753,24,25,2025-12-23T03:28:23Z,1120000,False,,,0,,N. Penda REBOUND (Off:0 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Center,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,
117,PT02M44.00S,2025-12-23T03:28:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641724,10.85742444152431,55.392156862745104,1610612753,24,27,2025-12-23T03:28:38Z,1130000,False,-27.0,50.0,1,left,J. Howard driving finger roll Layup (2 PTS) (W. Carter Jr. 1 AST),"[1641724, 1628976]",1610612753.0,ORL,driving finger roll,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,5.65,Made,,,,,2.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,
548,PT02M28.00S,2025-12-23T03:28:41.6Z,1,REGULAR,turnover,lost ball,[],1630311,,,1610612744,24,27,2025-12-23T04:56:52Z,1145000,False,,,0,,P. Spencer lost ball TURNOVER (1 TO),"[1630311, 1642859]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,Richardson,1642859.0
549,PT02M28.00S,2025-12-23T03:28:41.6Z,1,REGULAR,steal,,[],1642859,,,1610612753,24,27,2025-12-23T04:56:52Z,1147500,False,,,0,,J. Richardson STEAL (1 STL),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT02M28.00S,2025-12-23T03:28:50.8Z,1,REGULAR,turnover,out-of-bounds,[],1642859,,,1610612753,24,27,2025-12-23T04:57:46Z,1153750,False,,,0,,J. Richardson step out-of-bounds TURNOVER (1 TO),[1642859],1610612753.0,ORL,step,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,1830.0,1.0,,,,,,,,,,,,,,,,,,
120,PT02M28.00S,2025-12-23T03:29:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,24,27,2025-12-23T04:57:46Z,1160000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M28.00S,2025-12-23T03:31:25.3Z,1,REGULAR,substitution,out,[],1631218,,,1610612744,24,27,2025-12-23T04:57:46Z,1170000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M28.00S,2025-12-23T03:31:25.3Z,1,REGULAR,substitution,out,[],1631094,,,1610612744,24,27,2025-12-23T04:57:46Z,1180000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M28.00S,2025-12-23T03:31:25.3Z,1,REGULAR,substitution,out,[],1641724,,,1610612744,24,27,2025-12-23T04:57:46Z,1190000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2025-12-23T03:31:25.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612744,24,27,2025-12-23T04:57:46Z,1200000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M28.00S,2025-12-23T03:31:25.3Z,1,REGULAR,substitution,in,[],1642366,,,1610612744,24,27,2025-12-23T04:57:46Z,1210000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M28.00S,2025-12-23T03:31:25.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612744,24,27,2025-12-23T04:57:46Z,1220000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M28.00S,2025-12-23T03:31:25.3Z,1,REGULAR,substitution,in,[],1629048,,,1610612744,24,27,2025-12-23T04:57:46Z,1230000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M28.00S,2025-12-23T03:31:25.3Z,1,REGULAR,substitution,in,[],1628371,,,1610612744,24,27,2025-12-23T04:57:46Z,1240000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M12.00S,2025-12-23T03:32:10.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630311,90.48948751642575,41.17647058823529,1610612744,24,27,2025-12-23T04:57:46Z,1250000,False,-44.0,37.0,1,right,MISS P. Spencer driving Layup,[1630311],1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,5.75,Missed,,,,,,,,,,,,,,,,
130,PT02M10.00S,2025-12-23T03:32:12.6Z,1,REGULAR,rebound,defensive,[],1642859,,,1610612753,24,27,2025-12-23T03:32:14Z,1260000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,
132,PT02M00.00S,2025-12-23T03:32:41.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,18.577529566360056,56.86274509803921,1610612753,24,27,2025-12-23T04:42:45Z,1280000,False,-34.0,122.0,1,left,MISS D. Bane 12' driving floating Shot,[1630217],1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,12.68,Missed,,,,,,,,,,,,,,,,
133,PT01M59.00S,2025-12-23T03:32:42.2Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,24,27,2025-12-23T04:42:45Z,1290000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,132.0,1.0,0.0,1.0,,,,,,,,,,,,
426,PT01M57.00S,2025-12-23T03:32:42.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,12.040078843626807,49.26470588235294,1610612753,24,27,2025-12-23T04:42:34Z,1292500,False,4.0,61.0,1,left,MISS G. Bitadze 6' putback Layup,[1629048],1610612753.0,ORL,putback,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,6.08,Missed,,,,,,,,,,,,,,,,
427,PT01M57.00S,2025-12-23T03:32:42.4Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612753,24,27,2025-12-23T04:42:34Z,1293750,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,426.0,1.0,0.0,1.0,,,,,,,,,,,,
211,PT01M54.00S,2025-12-23T03:32:43.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,8.09789750328515,48.28431372549019,1610612753,24,27,2025-12-23T04:42:22Z,1295000,False,9.0,24.0,1,left,MISS D. Bane tip Layup,[1630217],1610612753.0,ORL,tip,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,2.51,Missed,,,,,,,,,,,,,,,,
212,PT01M53.00S,2025-12-23T03:32:44.7Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,24,27,2025-12-23T04:00:41Z,1297500,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,
134,PT01M51.00S,2025-12-23T03:32:46.3Z,1,REGULAR,foul,personal,[],1630217,,,1610612744,24,27,2025-12-23T03:46:22Z,1300000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1642366]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,,,,,1.0,0.0,Post,1642366.0,,
136,PT01M31.00S,2025-12-23T03:33:21.8Z,1,REGULAR,3pt,Jump Shot,[],1642954,65.91655716162943,50.73529411764706,1610612744,24,27,2025-12-23T03:46:22Z,1320000,False,4.0,268.0,1,right,MISS W. Richard 26' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,26.79,Missed,,,,,,,,,,,,,,,,
137,PT01M28.00S,2025-12-23T03:33:24.8Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,24,27,2025-12-23T03:33:28Z,1330000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,
138,PT01M20.00S,2025-12-23T03:33:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642859,8.229303547963205,54.65686274509803,1610612753,24,27,2025-12-23T03:34:00Z,1340000,False,-23.0,25.0,1,left,MISS J. Richardson driving Layup,[1642859],1610612753.0,ORL,driving,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,3.41,Missed,,,,,,,,,,,,,,,,
139,PT01M18.00S,2025-12-23T03:33:41.4Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,24,27,2025-12-23T03:33:41Z,1350000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,138.0,2.0,0.0,2.0,,,,,,,,,,,,
140,PT01M18.00S,2025-12-23T03:33:42.0Z,1,REGULAR,foul,personal,[],1642954,,,1610612753,24,27,2025-12-23T03:33:44Z,1360000,False,,,0,,W. Richard personal FOUL (1 PF),"[1642954, 1629048]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,1830.0,,,,,,,,,,,,,,1.0,0.0,Bitadze,1629048.0,,
142,PT01M08.00S,2025-12-23T03:34:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,6.915243101182654,53.67647058823529,1610612753,24,27,2025-12-23T03:34:07Z,1380000,False,-18.0,13.0,1,left,MISS D. Bane Layup,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,2.22,Missed,,,,,,,,,,,,,,,,
143,PT01M07.00S,2025-12-23T03:34:04.8Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,24,27,2025-12-23T03:37:51Z,1390000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,142.0,2.0,1.0,1.0,,,,,,,,,,,,
144,PT01M06.00S,2025-12-23T03:34:06.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628371,5.590000152587891,50.0,1610612753,24,27,2025-12-23T03:49:34Z,1400000,False,0.0,0.0,1,left,MISS J. Isaac tip Layup,[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
145,PT01M05.00S,2025-12-23T03:34:07.0Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,24,27,2025-12-23T03:49:34Z,1410000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,
146,PT01M01.00S,2025-12-23T03:34:11.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642366,68.01905387647832,30.14705882352941,1610612744,24,27,2025-12-23T03:39:14Z,1420000,False,-99.0,248.0,1,right,MISS Q. Post 26' running 3PT,[1642366],1610612744.0,GSW,running,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,26.72,Missed,,,,,,,,,,,,,,,,
147,PT00M57.20S,2025-12-23T03:34:15.1Z,1,REGULAR,rebound,defensive,[],1642869,,,1610612753,24,27,2025-12-23T03:34:17Z,1430000,False,,,0,,N. Penda REBOUND (Off:0 Def:2),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,
148,PT00M45.50S,2025-12-23T03:34:31.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642366,,,1610612753,24,27,2025-12-23T03:34:40Z,1440000,False,,,0,,Q. Post personal FOUL (2 PF) (Isaac 2 FT),"[1642366, 1628371]",1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,,,,,,,,,,,,,2.0,0.0,Isaac,1628371.0,,
150,PT00M45.50S,2025-12-23T03:34:58.3Z,1,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,24,27,2025-12-23T03:34:58Z,1460000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
151,PT00M45.50S,2025-12-23T03:34:58.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,24,27,2025-12-23T03:34:58Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,
