actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
21,PT10M08.00S,2026-01-16T03:15:20.7Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,3,6,2026-01-16T03:16:27Z,210000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,,,
22,PT10M03.00S,2026-01-16T03:15:25.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628384,11.12023653088042,51.225490196078425,1610612752,3,8,2026-01-16T03:16:54Z,220000,False,-6.0,52.0,1,left,O. Anunoby driving DUNK (2 PTS) (K. Towns 1 AST),"[1628384, 1626157]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,5.24,Made,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,
24,PT09M42.00S,2026-01-16T03:15:44.0Z,1,REGULAR,3pt,Jump Shot,[],201939,74.19513797634691,83.33333333333334,1610612744,3,8,2026-01-16T03:16:01Z,240000,False,167.0,190.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
25,PT09M42.00S,2026-01-16T03:15:44.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,3,8,2026-01-16T03:16:01Z,250000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M37.00S,2026-01-16T03:15:51.3Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612752,3,8,2026-01-16T03:16:10Z,260000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Hart 2 FT),"[203110, 1628404]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,,1.0,0.0,Hart,1628404.0,,,,
28,PT09M37.00S,2026-01-16T03:16:21.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612752,3,9,2026-01-16T03:16:21Z,280000,False,,,0,,J. Hart Free Throw 1 of 2 (1 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
29,PT09M37.00S,2026-01-16T03:16:41.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612752,3,10,2026-01-16T03:16:41Z,290000,False,,,0,,J. Hart Free Throw 2 of 2 (2 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
30,PT09M24.00S,2026-01-16T03:16:58.1Z,1,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,3,10,2026-01-16T03:17:05Z,300000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202058.0,2.0,,,,,,,,
31,PT09M01.00S,2026-01-16T03:17:28.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,21.632720105124836,91.66666666666666,1610612752,3,13,2026-01-16T03:18:19Z,310000,False,-208.0,151.0,1,left,M. McBride 25' 3PT pullup (6 PTS) (J. Hart 3 AST),"[1630540, 1628404]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.72,Made,6.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,,
33,PT08M43.00S,2026-01-16T03:17:45.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,92.85479632063075,60.5392156862745,1610612744,5,13,2026-01-16T03:17:54Z,330000,False,53.0,15.0,1,right,J. Butler III driving bank Jump Shot (2 PTS) (S. Curry 1 AST),"[202710, 201939]",1610612744.0,GSW,driving bank,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
34,PT08M34.00S,2026-01-16T03:17:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,8.623521681997373,47.794117647058826,1610612752,5,15,2026-01-16T03:18:04Z,340000,False,11.0,29.0,1,left,J. Hart driving Layup (4 PTS),[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,3.06,Made,4.0,,,,,,,,,,,,,,,,,
35,PT08M33.00S,2026-01-16T03:18:00.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,5,15,2026-01-16T03:18:00Z,350000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M18.00S,2026-01-16T03:21:52.4Z,1,REGULAR,3pt,Jump Shot,[],1630541,95.48291721419186,4.166666666666666,1610612744,8,15,2026-01-16T03:22:14Z,360000,False,-229.0,-10.0,1,right,M. Moody 3PT  (6 PTS) (S. Curry 2 AST),"[1630541, 201939]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,22.94,Made,6.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
39,PT08M00.00S,2026-01-16T03:22:09.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,29.911300919842315,23.03921568627451,1610612752,8,18,2026-01-16T03:22:16Z,380000,False,135.0,229.0,1,left,K. Towns 26' 3PT  (3 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,26.55,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
41,PT07M45.00S,2026-01-16T03:22:25.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642366,84.97043363994744,34.31372549019608,1610612744,8,18,2026-01-16T03:22:31Z,400000,False,-78.0,89.0,1,right,MISS Q. Post 11' floating Shot,[1642366],1610612744.0,GSW,floating,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Left,11.85,Missed,,,,,,,,,,,,,,,,,,
42,PT07M44.00S,2026-01-16T03:22:26.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,8,18,2026-01-16T03:22:31Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,41.0,,,,,,,,,,,,,
44,PT07M38.00S,2026-01-16T03:22:49.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,89.30683311432325,96.32352941176471,1610612744,11,18,2026-01-16T03:22:57Z,430000,False,232.0,48.0,1,right,M. Moody 3PT  (9 PTS) (J. Butler III 1 AST),"[1630541, 202710]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,23.65,Made,9.0,J. Butler III,202710.0,1.0,,,,,,,,,,,,,,
46,PT07M18.00S,2026-01-16T03:23:09.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,11.12023653088042,37.745098039215684,1610612752,11,20,2026-01-16T03:23:15Z,450000,False,61.0,52.0,1,left,M. Bridges 8' turnaround fadeaway Jump Shot (5 PTS) (J. Hart 4 AST),"[1628969, 1628404]",1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,8.04,Made,5.0,J. Hart,1628404.0,4.0,,,,,,,,,,,,,,
48,PT07M09.00S,2026-01-16T03:23:21.9Z,1,REGULAR,3pt,Jump Shot,[],1642366,64.73390275952694,54.65686274509803,1610612744,11,20,2026-01-16T03:23:51Z,470000,False,23.0,279.0,1,right,MISS Q. Post 28' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,28.0,Missed,,,,,,,,,,,,,,,,,,
49,PT07M07.00S,2026-01-16T03:23:23.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,11,20,2026-01-16T03:23:51Z,480000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,48.0,3.0,2.0,1.0,,,,,,,,,,
50,PT06M55.00S,2026-01-16T03:23:42.6Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612752,11,20,2026-01-16T03:24:09Z,490000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Hart 2 FT),"[1630541, 1628404]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1627962.0,,1.0,0.0,Hart,1628404.0,,,,
52,PT06M55.00S,2026-01-16T03:24:11.3Z,1,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,11,21,2026-01-16T03:24:11Z,510000,False,,,0,,J. Hart Free Throw 1 of 2 (5 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
53,PT06M55.00S,2026-01-16T03:24:12.1Z,1,REGULAR,substitution,out,[],202710,,,1610612752,11,21,2026-01-16T03:24:21Z,520000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M55.00S,2026-01-16T03:24:12.1Z,1,REGULAR,substitution,out,[],1642366,,,1610612752,11,21,2026-01-16T03:24:21Z,530000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M55.00S,2026-01-16T03:24:12.1Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,11,21,2026-01-16T03:24:21Z,540000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M55.00S,2026-01-16T03:24:12.1Z,1,REGULAR,substitution,in,[],1630611,,,1610612752,11,21,2026-01-16T03:24:21Z,550000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M55.00S,2026-01-16T03:24:12.1Z,1,REGULAR,substitution,in,[],1627780,,,1610612752,11,21,2026-01-16T03:24:21Z,560000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2026-01-16T03:24:12.1Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,11,21,2026-01-16T03:24:21Z,570000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2026-01-16T03:24:11.3Z,1,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,11,21,2026-01-16T03:24:44Z,580000,False,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT06M52.00S,2026-01-16T03:24:14.3Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,11,21,2026-01-16T03:24:44Z,590000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,
61,PT06M39.00S,2026-01-16T03:24:54.2Z,1,REGULAR,3pt,Jump Shot,[],201939,75.3777923784494,87.74509803921569,1610612744,11,21,2026-01-16T03:25:12Z,600000,False,189.0,179.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
62,PT06M37.00S,2026-01-16T03:24:56.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,11,21,2026-01-16T03:25:12Z,610000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,61.0,,,,,,,,,,,,,
63,PT06M37.00S,2026-01-16T03:25:04.9Z,1,REGULAR,foul,personal,[],1630611,,,1610612752,11,21,2026-01-16T03:25:47Z,620000,False,,,0,,G. Santos loose ball personal FOUL (1 PF),"[1630611, 1626157]",1610612744.0,GSW,loose ball,,,Santos,G. Santos,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627962.0,,1.0,0.0,Towns,1626157.0,,,,
65,PT06M27.00S,2026-01-16T03:25:21.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,12.697109067017081,44.85294117647059,1610612752,11,21,2026-01-16T03:26:50Z,640000,False,26.0,67.0,1,left,MISS O. Anunoby 7' driving Layup,[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
76,PT06M26.00S,2026-01-16T03:25:22.4Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,11,21,2026-01-16T03:28:44Z,655000,False,,,0,,K. Towns REBOUND (Off:2 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,65.0,4.0,2.0,2.0,,,,,,,,,,
67,PT06M24.00S,2026-01-16T03:25:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,9.280551905387648,43.13725490196079,1610612752,11,21,2026-01-16T03:27:43Z,660000,False,34.0,35.0,1,left,MISS K. Towns putback Layup - blocked,"[1626157, 1630611]",1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,Santos,1630611.0,,
68,PT06M24.00S,2026-01-16T03:25:23.4Z,1,REGULAR,block,,[],1630611,,,1610612752,11,21,2026-01-16T03:25:26Z,670000,False,,,0,,G. Santos BLOCK (1 BLK),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M23.00S,2026-01-16T03:25:24.4Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,11,21,2026-01-16T03:27:43Z,680000,False,,,0,,K. Towns REBOUND (Off:3 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,67.0,5.0,2.0,3.0,,,,,,,,,,
70,PT06M21.00S,2026-01-16T03:25:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,8.754927726675426,45.588235294117645,1610612752,11,23,2026-01-16T03:28:02Z,690000,False,22.0,30.0,1,left,K. Towns putback Layup (5 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.71,Made,5.0,,,,,,,,,,,,,,,,,
72,PT06M06.00S,2026-01-16T03:25:38.5Z,1,REGULAR,3pt,Jump Shot,[],203110,75.77201051248358,15.931372549019606,1610612744,11,23,2026-01-16T03:26:26Z,710000,False,-170.0,175.0,1,right,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2026-01-16T03:25:44.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,11,23,2026-01-16T03:25:44Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,72.0,,,,,,,,,,,,,
74,PT06M05.00S,2026-01-16T03:25:45.8Z,1,REGULAR,foul,personal,[],1626157,,,1610612744,11,23,2026-01-16T03:25:54Z,730000,False,,,0,,K. Towns loose ball personal FOUL (1 PF),"[1626157, 1630541]",1610612752.0,NYK,loose ball,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202058.0,,1.0,0.0,Moody,1630541.0,,,,
106,PT06M01.00S,2026-01-16T03:25:58.4Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,11,23,2026-01-16T03:29:38Z,745000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1628384]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,,,Anunoby,1628384.0
107,PT06M01.00S,2026-01-16T03:25:58.4Z,1,REGULAR,steal,,[],1628384,,,1610612752,11,23,2026-01-16T03:29:38Z,747500,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
79,PT05M55.00S,2026-01-16T03:26:17.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629013,27.414586070959263,19.362745098039216,1610612752,11,26,2026-01-16T03:30:28Z,770000,False,153.0,205.0,1,left,L. Shamet 25' 3PT running (3 PTS) (J. Hart 5 AST),"[1629013, 1628404]",1610612752.0,NYK,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.61,Made,3.0,J. Hart,1628404.0,5.0,,,,,,,,,,,,,,
89,PT05M42.00S,2026-01-16T03:26:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.95729303547962,47.30392156862745,1610612744,13,26,2026-01-16T03:32:00Z,790000,False,-13.0,-5.0,1,right,S. Curry driving Layup (2 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.44,Made,2.0,,,,,,,,,,,,,,,,,
82,PT05M42.00S,2026-01-16T03:26:29.2Z,1,REGULAR,foul,personal,['1freethrow'],1628384,,,1610612744,13,26,2026-01-16T03:27:19Z,800000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Curry 1 FT),"[1628384, 201939]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202058.0,,1.0,0.0,Curry,201939.0,,,,
84,PT05M42.00S,2026-01-16T03:27:05.8Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,13,26,2026-01-16T03:27:17Z,820000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M42.00S,2026-01-16T03:27:05.8Z,1,REGULAR,substitution,out,[],203110,,,1610612744,13,26,2026-01-16T03:27:17Z,830000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M42.00S,2026-01-16T03:27:05.8Z,1,REGULAR,substitution,in,[],1629001,,,1610612744,13,26,2026-01-16T03:27:17Z,840000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M42.00S,2026-01-16T03:27:05.8Z,1,REGULAR,substitution,in,[],201143,,,1610612744,13,26,2026-01-16T03:27:17Z,850000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M42.00S,2026-01-16T03:27:20.4Z,1,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,14,26,2026-01-16T03:27:20Z,860000,False,,,0,,S. Curry Free Throw 1 of 1 (3 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
90,PT05M34.00S,2026-01-16T03:27:29.7Z,1,REGULAR,foul,personal,[],201143,,,1610612752,14,26,2026-01-16T03:27:49Z,870000,False,,,0,,A. Horford personal FOUL (1 PF),"[201143, 1626157]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202058.0,,1.0,0.0,Towns,1626157.0,,,,
92,PT05M21.00S,2026-01-16T03:27:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,9.149145860709593,56.127450980392155,1610612752,14,28,2026-01-16T03:32:42Z,890000,False,-31.0,34.0,1,left,O. Anunoby driving Layup (4 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,4.0,,,,,,,,,,,,,,,,,
