actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M48.00S,2026-01-14T04:14:48.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,75.90341655716163,13.970588235294118,1610612744,2,0,2026-01-14T04:14:55Z,170000,False,-180.0,174.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
18,PT10M44.00S,2026-01-14T04:14:52.8Z,1,REGULAR,rebound,defensive,[],1631321,,,1610612757,2,0,2026-01-14T04:14:55Z,180000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M37.00S,2026-01-14T04:14:59.7Z,1,REGULAR,3pt,Jump Shot,[],1631101,28.728646517739815,75.0,1610612757,2,0,2026-01-14T04:16:33Z,190000,False,-125.0,218.0,1,left,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
20,PT10M35.00S,2026-01-14T04:15:01.7Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,2,0,2026-01-14T04:15:04Z,200000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M17.00S,2026-01-14T04:15:20.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,92.59198423127464,43.38235294117647,1610612744,4,0,2026-01-14T04:15:28Z,210000,False,-33.0,17.0,1,right,J. Butler III driving DUNK (2 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M10.00S,2026-01-14T04:15:27.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641739,10.463206307490145,49.50980392156863,1610612757,4,0,2026-01-14T04:17:29Z,220000,False,2.0,46.0,1,left,MISS T. Camara driving bank Hook,[1641739],1610612757.0,POR,driving bank,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2026-01-14T04:15:28.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,4,0,2026-01-14T04:17:52Z,230000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT10M03.00S,2026-01-14T04:15:34.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642366,67.23061760840999,52.20588235294118,1610612744,4,0,2026-01-14T04:18:05Z,240000,False,11.0,256.0,1,right,MISS Q. Post 25' running 3PT,[1642366],1610612744.0,GSW,running,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2026-01-14T04:15:35.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,4,0,2026-01-14T04:15:39Z,250000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,24.0,,,,,,,,,,,,,,,,,
27,PT09M52.00S,2026-01-14T04:15:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,11.777266754270697,35.78431372549019,1610612757,4,2,2026-01-14T04:16:04Z,270000,False,71.0,58.0,1,left,S. Sharpe 9' driving Layup (2 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,9.19,Made,,,,,2.0,,,,,,,,,,,,,
28,PT09M36.00S,2026-01-14T04:16:13.0Z,1,REGULAR,3pt,Jump Shot,[],203110,66.96780551905388,44.36274509803921,1610612744,7,2,2026-01-14T04:16:19Z,280000,False,-28.0,258.0,1,right,D. Green 25' 3PT  (5 PTS) (S. Curry 2 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,25.95,Made,,,,,5.0,S. Curry,201939.0,2.0,,,,,,,,,,
30,PT09M24.00S,2026-01-14T04:16:25.2Z,1,REGULAR,2pt,Jump Shot,[],1631101,18.2161629434954,26.225490196078432,1610612757,7,4,2026-01-14T04:19:23Z,300000,False,119.0,119.0,1,left,S. Sharpe 16' step back Jump Shot (4 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,16.8,Made,,,,,4.0,,,,,,,,,,,,,
31,PT09M00.00S,2026-01-14T04:16:48.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,81.68528252299606,50.245098039215684,1610612744,9,4,2026-01-14T04:16:54Z,310000,False,1.0,120.0,1,right,D. Green 11' floating Jump Shot (7 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,11.97,Made,,,,,7.0,S. Curry,201939.0,3.0,,,,,,,,,,
33,PT08M46.00S,2026-01-14T04:17:02.3Z,1,REGULAR,3pt,Jump Shot,[],1631101,31.750985545335087,62.99019607843137,1610612757,9,4,2026-01-14T04:19:57Z,330000,False,-65.0,246.0,1,left,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
34,PT08M45.00S,2026-01-14T04:17:03.3Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,9,4,2026-01-14T04:20:43Z,340000,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,
35,PT08M38.00S,2026-01-14T04:17:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631126,9.543363994743759,54.41176470588235,1610612757,9,4,2026-01-14T04:20:56Z,350000,False,-22.0,37.0,1,left,MISS C. Love driving reverse Layup,[1631126],1610612757.0,POR,driving reverse,,,Love,C. Love,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
36,PT08M36.00S,2026-01-14T04:17:12.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,9,4,2026-01-14T04:17:15Z,360000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,35.0,3.0,3.0,0.0,,,,,,,,,,,,,,
37,PT08M33.00S,2026-01-14T04:17:17.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,90.88370565045992,57.107843137254896,1610612744,11,4,2026-01-14T04:17:32Z,370000,False,36.0,33.0,1,right,J. Butler III running Layup (4 PTS) (S. Curry 4 AST),"[202710, 201939]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,4.86,Made,,,,,4.0,S. Curry,201939.0,4.0,,,,,,,,,,
38,PT08M33.00S,2026-01-14T04:17:22.9Z,1,REGULAR,foul,personal,['1freethrow'],1641739,,,1610612744,11,4,2026-01-14T04:17:54Z,380000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Butler III 1 FT),"[1641739, 202710]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,,1.0,0.0,Butler III,202710.0,,,,
40,PT08M33.00S,2026-01-14T04:17:51.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,11,4,2026-01-14T04:17:51Z,400000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M33.00S,2026-01-14T04:21:03.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202710,,,1610612744,12,4,2026-01-14T04:21:03Z,410000,False,,,0,,J. Butler III Free Throw 1 of 1 (5 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
42,PT08M11.00S,2026-01-14T04:21:29.5Z,1,REGULAR,3pt,Jump Shot,[],1631321,25.18068331143233,14.705882352941178,1610612757,12,4,2026-01-14T04:21:36Z,420000,False,176.0,184.0,1,left,MISS S. Cissoko 25' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
43,PT08M09.00S,2026-01-14T04:21:31.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,12,4,2026-01-14T04:21:36Z,430000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,42.0,,,,,,,,,,,,,,,,,
45,PT07M57.00S,2026-01-14T04:21:56.2Z,1,REGULAR,foul,offensive,[],203110,,,1610612744,12,4,2026-01-14T04:22:18Z,450000,False,,,0,,D. Green offensive FOUL (1 PF),"[203110, 1641739]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628159.0,,1.0,0.0,Camara,1641739.0,,,,
47,PT07M57.00S,2026-01-14T04:21:56.2Z,1,REGULAR,turnover,offensive foul,[],203110,,,1610612744,12,4,2026-01-14T04:21:56Z,470000,False,,,0,,D. Green offensive foul TURNOVER (1 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628159.0,1.0,,,,,,,,
48,PT07M57.00S,2026-01-14T04:22:14.1Z,1,REGULAR,substitution,out,[],1631321,,,1610612757,12,4,2026-01-14T04:22:16Z,480000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M57.00S,2026-01-14T04:22:14.1Z,1,REGULAR,substitution,in,[],1641712,,,1610612757,12,4,2026-01-14T04:22:16Z,490000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M46.00S,2026-01-14T04:22:26.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642270,10.85742444152431,52.69607843137255,1610612757,12,6,2026-01-14T04:23:43Z,500000,False,-13.0,50.0,1,left,D. Clingan driving DUNK (2 PTS) (C. Love 1 AST),"[1642270, 1631126]",1610612757.0,POR,driving,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,5.14,Made,,,,,2.0,C. Love,1631126.0,1.0,,,,,,,,,,
52,PT07M27.00S,2026-01-14T04:22:48.1Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,12,6,2026-01-14T04:22:56Z,520000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101284.0,2.0,,,,,,,,
53,PT07M27.00S,2026-01-14T04:22:53.8Z,1,REGULAR,substitution,out,[],202710,,,1610612757,12,6,2026-01-14T04:22:56Z,530000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M27.00S,2026-01-14T04:22:53.8Z,1,REGULAR,substitution,in,[],1627780,,,1610612757,12,6,2026-01-14T04:22:56Z,540000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M19.00S,2026-01-14T04:23:10.3Z,1,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612757,12,6,2026-01-14T04:23:18Z,550000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Clingan 2 FT),"[1627780, 1642270]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,,1.0,0.0,Clingan,1642270.0,,,,
57,PT07M19.00S,2026-01-14T04:23:32.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1642270,,,1610612757,12,7,2026-01-14T04:23:32Z,570000,False,,,0,,D. Clingan Free Throw 1 of 2 (3 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
58,PT07M19.00S,2026-01-14T04:23:44.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1642270,,,1610612757,12,8,2026-01-14T04:23:44Z,580000,False,,,0,,D. Clingan Free Throw 2 of 2 (4 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
60,PT07M08.00S,2026-01-14T04:23:57.8Z,1,REGULAR,turnover,lost ball,[],201939,,,1610612744,12,8,2026-01-14T04:24:12Z,590000,False,,,0,,S. Curry lost ball TURNOVER (1 TO),"[201939, 1631126]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,,,,,Love,1631126.0,,
61,PT07M08.00S,2026-01-14T04:23:57.8Z,1,REGULAR,steal,,[],1631126,,,1610612757,12,8,2026-01-14T04:24:12Z,600000,False,,,0,,C. Love STEAL (1 STL),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
62,PT06M57.00S,2026-01-14T04:24:08.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642270,30.51084099868594,66.68964460784314,1610612757,12,11,2026-01-14T04:26:51Z,610000,False,-83.0,234.0,1,left,D. Clingan 24' 3PT pullup (7 PTS),[1642270],1610612757.0,POR,pullup,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,24.87,Made,,,,,7.0,,,,,,,,,,,,,
63,PT06M34.00S,2026-01-14T04:24:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,94.82588699080158,50.49019607843137,1610612744,14,11,2026-01-14T04:27:42Z,620000,False,2.0,-4.0,1,right,G. Payton II reverse Layup (2 PTS) (M. Moody 1 AST),"[1627780, 1630541]",1610612744.0,GSW,reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,2.0,M. Moody,1630541.0,1.0,,,,,,,,,,
65,PT06M28.00S,2026-01-14T04:24:41.6Z,1,REGULAR,foul,personal,[],1642366,,,1610612757,14,11,2026-01-14T04:25:21Z,640000,False,,,0,,Q. Post personal FOUL (1 PF),"[1642366, 1631101]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101284.0,,1.0,0.0,Sharpe,1631101.0,,,,
67,PT06M28.00S,2026-01-14T04:24:50.9Z,1,REGULAR,substitution,out,[],1642366,,,1610612757,14,11,2026-01-14T04:25:05Z,660000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M28.00S,2026-01-14T04:24:50.9Z,1,REGULAR,substitution,out,[],1631126,,,1610612757,14,11,2026-01-14T04:25:05Z,670000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M28.00S,2026-01-14T04:24:50.9Z,1,REGULAR,substitution,in,[],1630611,,,1610612757,14,11,2026-01-14T04:25:05Z,680000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M28.00S,2026-01-14T04:24:50.9Z,1,REGULAR,substitution,in,[],1631451,,,1610612757,14,11,2026-01-14T04:25:05Z,690000,False,,,0,,SUB in: J. Cooke,[1631451],1610612757.0,POR,,,,Cooke,J. Cooke,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M15.00S,2026-01-14T04:25:16.1Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612757,14,11,2026-01-14T04:25:34Z,700000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1630541, 1631101]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,,1.0,0.0,Sharpe,1631101.0,,,,
73,PT06M15.00S,2026-01-14T04:26:16.7Z,1,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,14,11,2026-01-14T04:26:37Z,720000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
74,PT06M15.00S,2026-01-14T04:26:16.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,14,11,2026-01-14T04:26:37Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,
75,PT06M15.00S,2026-01-14T04:26:16.7Z,1,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,14,11,2026-01-14T04:26:37Z,740000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
76,PT06M12.00S,2026-01-14T04:26:19.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,14,11,2026-01-14T04:26:37Z,750000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT05M54.00S,2026-01-14T04:26:52.0Z,1,REGULAR,3pt,Jump Shot,[],1630541,86.5473061760841,4.166666666666666,1610612744,17,11,2026-01-14T04:26:56Z,760000,False,-229.0,74.0,1,right,M. Moody 24' 3PT  (3 PTS) (G. Santos 1 AST),"[1630541, 1630611]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,24.08,Made,,,,,3.0,G. Santos,1630611.0,1.0,,,,,,,,,,
79,PT05M30.00S,2026-01-14T04:27:17.2Z,1,REGULAR,3pt,Jump Shot,[],1631451,10.85742444152431,3.431372549019608,1610612757,17,11,2026-01-14T04:27:26Z,780000,False,233.0,50.0,1,left,MISS J. Cooke 3PT,[1631451],1610612757.0,POR,,,,Cooke,J. Cooke,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
80,PT05M29.00S,2026-01-14T04:27:18.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,17,11,2026-01-14T04:30:33Z,790000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,79.0,4.0,4.0,0.0,,,,,,,,,,,,,,
81,PT05M19.00S,2026-01-14T04:27:26.6Z,1,REGULAR,3pt,Jump Shot,[],201939,81.02825229960578,5.88235294117647,1610612744,17,11,2026-01-14T04:27:32Z,800000,False,-221.0,126.0,1,right,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
82,PT05M16.00S,2026-01-14T04:27:29.6Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,17,11,2026-01-14T04:27:32Z,810000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,81.0,3.0,2.0,1.0,,,,,,,,,,,,,,
83,PT05M14.00S,2026-01-14T04:27:31.4Z,1,REGULAR,turnover,lost ball,[],1642270,,,1610612757,17,11,2026-01-14T04:27:36Z,820000,False,,,0,,D. Clingan lost ball TURNOVER (1 TO),"[1642270, 1627780]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,,,,,Payton II,1627780.0,,
84,PT05M14.00S,2026-01-14T04:27:31.4Z,1,REGULAR,steal,,[],1627780,,,1610612744,17,11,2026-01-14T04:27:33Z,830000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
85,PT05M10.00S,2026-01-14T04:27:35.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,92.06636005256242,95.34313725490196,1610612744,20,11,2026-01-14T04:27:43Z,840000,False,227.0,22.0,1,right,M. Moody 3PT  (6 PTS) (G. Santos 2 AST),"[1630541, 1630611]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,22.78,Made,,,,,6.0,G. Santos,1630611.0,2.0,,,,,,,,,,
87,PT04M50.00S,2026-01-14T04:27:56.3Z,1,REGULAR,2pt,Jump Shot,[],1631101,22.026938239159,72.54901960784314,1610612757,20,13,2026-01-14T04:32:04Z,860000,False,-113.0,155.0,1,left,S. Sharpe 19' step back Jump Shot (6 PTS) (J. Cooke 1 AST),"[1631101, 1631451]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,19.13,Made,,,,,6.0,J. Cooke,1631451.0,1.0,,,,,,,,,,
89,PT04M39.00S,2026-01-14T04:28:06.7Z,1,REGULAR,3pt,Jump Shot,[],1630611,71.96123521681997,20.833333333333336,1610612744,23,13,2026-01-14T04:28:12Z,880000,False,-146.0,211.0,1,right,G. Santos 25' 3PT  (3 PTS) (M. Moody 2 AST),"[1630611, 1630541]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,3.0,M. Moody,1630541.0,2.0,,,,,,,,,,
