actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-22T03:11:07.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-22T03:11:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-11-22T03:11:09.4Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612757,0,0,2025-11-22T03:11:09Z,40000,False,,,0,,Jump Ball D. Clingan vs. D. Green: Tip to D. Avdija,"[1630166, 1642270, 203110]",1610612757.0,POR,startperiod,D. Avdija,1630166.0,Avdija,D. Avdija,Clingan,1642270.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-11-22T03:11:23.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631321,7.703679369250986,50.0,1610612757,0,2,2025-11-22T03:11:30Z,70000,False,0.0,20.0,1,left,S. Cissoko cutting DUNK (2 PTS) (J. Grant 1 AST),"[1631321, 203924]",1610612757.0,POR,cutting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-11-22T03:11:45.4Z,1,REGULAR,3pt,Jump Shot,[],203110,91.67214191852825,95.34313725490196,1610612744,0,2,2025-11-22T03:11:50Z,90000,False,227.0,26.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2025-11-22T03:11:48.4Z,1,REGULAR,rebound,defensive,[],1631321,,,1610612757,0,2,2025-11-22T03:11:50Z,100000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M12.00S,2025-11-22T03:11:54.6Z,1,REGULAR,3pt,Jump Shot,[],1631321,27.151773981603156,79.65686274509804,1610612757,0,2,2025-11-22T03:12:00Z,110000,False,-148.0,203.0,1,left,MISS S. Cissoko 25' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2025-11-22T03:11:57.7Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,0,2,2025-11-22T03:11:57Z,120000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT11M05.00S,2025-11-22T03:12:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642270,31.225361366622867,67.64705882352942,1610612757,0,2,2025-11-22T03:12:09Z,130000,False,-88.0,241.0,1,left,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2025-11-22T03:12:04.7Z,1,REGULAR,rebound,defensive,[],1642954,,,1610612744,0,2,2025-11-22T03:12:09Z,140000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M50.00S,2025-11-22T03:12:16.9Z,1,REGULAR,3pt,Jump Shot,[],1630541,70.77858081471747,76.22549019607843,1610612744,0,2,2025-11-22T03:12:23Z,150000,False,131.0,222.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
