actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-14T02:13:15.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-14T02:13:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-14T02:13:18.4Z,1,REGULAR,jumpball,recovered,[],201143,,,1610612744,0,0,2026-03-14T02:13:18Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. R. Gobert: Tip to A. Horford,"[201143, 204001, 203497]",1610612744.0,GSW,startperiod,A. Horford,201143.0,Horford,A. Horford,Porziņģis,204001.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2026-03-14T02:13:35.2Z,1,REGULAR,2pt,Jump Shot,[],1641764,24.26084099868594,38.48039215686275,1610612744,0,0,2026-03-14T02:13:58Z,70000,False,58.0,176.0,1,left,MISS B. Podziemski 18' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,18.48,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2026-03-14T02:13:37.2Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,0,0,2026-03-14T02:13:58Z,80000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2026-03-14T02:13:49.4Z,1,REGULAR,3pt,Jump Shot,[],1628978,77.34888304862024,11.27450980392157,1610612750,0,3,2026-03-14T02:13:55Z,90000,False,-194.0,160.0,1,right,D. DiVincenzo 25' 3PT  (3 PTS) (A. Edwards 1 AST),"[1628978, 1630162]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.14,Made,,,,,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,
11,PT11M11.00S,2026-03-14T02:14:02.3Z,1,REGULAR,3pt,Jump Shot,[],201143,19.530223390275953,94.11764705882352,1610612744,0,3,2026-03-14T02:14:06Z,110000,False,-221.0,131.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2026-03-14T02:14:05.2Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,0,3,2026-03-14T02:14:05Z,120000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M07.00S,2026-03-14T02:14:06.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201143,11.383048620236531,96.32352941176471,1610612744,3,3,2026-03-14T02:14:12Z,130000,False,-232.0,55.0,1,left,A. Horford 3PT  (3 PTS) (G. Santos 1 AST),"[201143, 1630611]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.79,Made,,,,,3.0,G. Santos,1630611.0,1.0,,,,,,,,,,
15,PT10M54.00S,2026-03-14T02:14:19.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,65.78515111695138,47.30392156862745,1610612750,3,3,2026-03-14T02:14:42Z,150000,False,-13.0,269.0,1,right,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
16,PT10M50.00S,2026-03-14T02:14:23.9Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,3,3,2026-03-14T02:14:25Z,160000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
