actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
201,PT11M42.00S,2025-10-28T02:42:33.4Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612763,36,37,2025-10-28T02:42:57Z,1990000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Landale,J. Landale,,,,200.0,2.0,1.0,1.0,,,,,,,,,,
202,PT11M42.00S,2025-10-28T02:42:38.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629111,5.590000152587891,50.0,1610612763,36,39,2025-10-28T02:43:02Z,2000000,False,0.0,0.0,1,left,J. Landale putback Layup (6 PTS),[1629111],1610612763.0,MEM,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,Landale,J. Landale,,,,,,,,,,,,,,,,,
203,PT11M24.00S,2025-10-28T02:42:54.5Z,2,REGULAR,foul,offensive,[],203110,,,1610612744,36,39,2025-10-28T02:43:07Z,2010000,False,,,0,,D. Green offensive FOUL (1 PF),"[203110, 1642377]",1610612744.0,GSW,,,,,,,Mid-Range,8-16 Center,,,,Green,D. Green,,,,,,,,,,,1628168.0,1.0,0.0,Wells,1642377.0,,
205,PT11M24.00S,2025-10-28T02:42:54.5Z,2,REGULAR,turnover,offensive foul,[],203110,,,1610612744,36,39,2025-10-28T02:42:54Z,2030000,False,,,0,,D. Green offensive foul TURNOVER (1 TO),[203110],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Center,,,,Green,D. Green,,,,,,,,1.0,,,1628168.0,,,,,,
206,PT11M07.00S,2025-10-28T02:43:21.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,33.196452036793694,58.08823529411765,1610612763,36,39,2025-10-28T02:43:53Z,2040000,False,-40.0,260.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,26.26,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,
207,PT11M04.00S,2025-10-28T02:43:29.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,36,39,2025-10-28T02:43:29Z,2050000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,,,,,,206.0,,,,,,,,,,,,,
208,PT11M04.00S,2025-10-28T02:43:29.7Z,2,REGULAR,foul,personal,[],203110,,,1610612763,36,39,2025-10-28T02:43:38Z,2060000,False,,,0,,D. Green loose ball personal FOUL (2 PF),"[203110, 1629111]",1610612744.0,GSW,loose ball,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,,,,,,,,,1626301.0,2.0,0.0,Landale,1629111.0,,
210,PT10M57.00S,2025-10-28T02:43:52.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629630,9.149145860709593,49.01960784313725,1610612763,36,39,2025-10-28T02:44:05Z,2080000,False,5.0,34.0,1,left,MISS J. Morant pullup Shot,[1629630],1610612763.0,MEM,pullup,,,,,,Restricted Area,0-8 Center,3.39,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,
211,PT10M56.00S,2025-10-28T02:43:53.7Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,36,39,2025-10-28T02:44:20Z,2090000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Post,Q. Post,,,,210.0,1.0,1.0,0.0,,,,,,,,,,
212,PT10M34.00S,2025-10-28T02:44:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,91.27792378449409,44.6078431372549,1610612744,36,39,2025-10-28T02:44:20Z,2100000,False,-27.0,29.0,1,right,MISS B. Podziemski Layup,[1641764],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,4.0,Missed,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
213,PT10M32.00S,2025-10-28T02:44:17.6Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,36,39,2025-10-28T02:46:28Z,2110000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Morant,J. Morant,,,,212.0,2.0,2.0,0.0,,,,,,,,,,
214,PT10M27.00S,2025-10-28T02:44:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629723,9.149145860709593,45.83333333333333,1610612763,36,39,2025-10-28T02:44:31Z,2120000,False,21.0,34.0,1,left,MISS J. Konchar running Layup,[1629723],1610612763.0,MEM,running,,,,,,Restricted Area,0-8 Center,3.94,Missed,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,
215,PT10M24.00S,2025-10-28T02:44:25.5Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,36,39,2025-10-28T02:44:31Z,2130000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Post,Q. Post,,,,214.0,2.0,2.0,0.0,,,,,,,,,,
216,PT10M14.00S,2025-10-28T02:44:35.5Z,2,REGULAR,turnover,lost ball,[],202710,,,1610612744,36,39,2025-10-28T02:44:39Z,2140000,False,,,0,,J. Butler III lost ball TURNOVER (2 TO),"[202710, 1642377]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Butler III,J. Butler III,,,,,,,,2.0,Wells,1642377.0,,,,,,,
217,PT10M14.00S,2025-10-28T02:44:35.5Z,2,REGULAR,steal,,[],1642377,,,1610612763,36,39,2025-10-28T02:44:37Z,2150000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,
218,PT10M05.00S,2025-10-28T02:44:45.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,9.149145860709593,45.588235294117645,1610612763,36,39,2025-10-28T02:47:45Z,2160000,False,22.0,34.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,,,,Restricted Area,0-8 Center,4.01,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,
219,PT10M02.00S,2025-10-28T02:44:48.3Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,36,39,2025-10-28T02:44:51Z,2170000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Post,Q. Post,,,,218.0,3.0,3.0,0.0,,,,,,,,,,
220,PT09M53.00S,2025-10-28T02:44:56.7Z,2,REGULAR,3pt,Jump Shot,[],1630541,73.53810775295663,88.23529411764706,1610612744,39,39,2025-10-28T02:45:04Z,2180000,False,191.0,196.0,1,right,M. Moody 27' 3PT  (3 PTS) (D. Green 7 AST),"[1630541, 203110]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,27.4,Made,3.0,Moody,M. Moody,D. Green,203110.0,7.0,,,,,,,,,,,,,,
222,PT09M28.00S,2025-10-28T02:45:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.886333771353483,57.84313725490197,1610612763,39,39,2025-10-28T02:49:12Z,2200000,False,-39.0,31.0,1,left,MISS J. Morant driving finger roll Layup - blocked,"[1629630, 1642366]",1610612763.0,MEM,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,Post,1642366.0
223,PT09M28.00S,2025-10-28T02:45:23.6Z,2,REGULAR,block,,[],1642366,,,1610612763,39,39,2025-10-28T02:45:26Z,2210000,False,,,0,,Q. Post BLOCK (1 BLK),[1642366],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Post,Q. Post,,,,,,,,,,,,,,,,,
224,PT09M27.00S,2025-10-28T02:45:24.6Z,2,REGULAR,rebound,defensive,[],202710,,,1610612744,39,39,2025-10-28T02:49:12Z,2220000,False,,,0,,J. Butler III REBOUND (Off:0 Def:2),[202710],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Butler III,J. Butler III,,,,222.0,2.0,2.0,0.0,,,,,,,,,,
225,PT09M22.00S,2025-10-28T02:45:29.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,93.77463863337714,56.127450980392155,1610612744,41,39,2025-10-28T02:45:39Z,2230000,False,31.0,6.0,1,right,J. Butler III running Layup (10 PTS),[202710],1610612744.0,GSW,running,,,,,,Restricted Area,0-8 Center,3.12,Made,10.0,Butler III,J. Butler III,,,,,,,,,,,,,,,,,
226,PT09M22.00S,2025-10-28T02:45:42.8Z,2,REGULAR,foul,personal,['1freethrow'],1642285,,,1610612744,41,39,2025-10-28T02:46:01Z,2240000,False,,,0,,C. Spencer shooting personal FOUL (1 PF) (Butler III 1 FT),"[1642285, 202710]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,,,,Spencer,C. Spencer,,,,,,,,,,,1626301.0,1.0,0.0,Butler III,202710.0,,
228,PT09M22.00S,2025-10-28T02:46:14.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,41,39,2025-10-28T02:46:28Z,2260000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M22.00S,2025-10-28T02:47:39.6Z,2,REGULAR,substitution,out,[],1642366,,,1610612744,41,39,2025-10-28T02:48:32Z,2270000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,,,,,,,,,Post,Q. Post,,,,,,,,,,,,,,,,,
230,PT09M22.00S,2025-10-28T02:47:39.6Z,2,REGULAR,substitution,out,[],1629723,,,1610612744,41,39,2025-10-28T02:48:32Z,2280000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,
231,PT09M22.00S,2025-10-28T02:47:39.6Z,2,REGULAR,substitution,out,[],1629111,,,1610612744,41,39,2025-10-28T02:48:32Z,2290000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
232,PT09M22.00S,2025-10-28T02:47:39.6Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,41,39,2025-10-28T02:48:32Z,2300000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,
233,PT09M22.00S,2025-10-28T02:47:39.6Z,2,REGULAR,substitution,in,[],1630583,,,1610612744,41,39,2025-10-28T02:48:32Z,2310000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
234,PT09M22.00S,2025-10-28T02:47:39.6Z,2,REGULAR,substitution,in,[],1628991,,,1610612744,41,39,2025-10-28T02:48:32Z,2320000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
235,PT09M22.00S,2025-10-28T02:48:57.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],202710,,,1610612744,42,39,2025-10-28T02:48:57Z,2330000,False,,,0,,J. Butler III Free Throw 1 of 1 (11 PTS),[202710],1610612744.0,GSW,,,,,,,,,,Made,11.0,Butler III,J. Butler III,,,,,,,,,,,,,,,,,
236,PT09M17.00S,2025-10-28T02:49:06.7Z,2,REGULAR,foul,personal,[],1630541,,,1610612763,42,39,2025-10-28T02:49:13Z,2340000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1629630]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Moody,M. Moody,,,,,,,,,,,2882.0,1.0,0.0,Morant,1629630.0,,
238,PT09M05.00S,2025-10-28T02:49:35.1Z,2,REGULAR,3pt,Jump Shot,[],1642285,8.886333771353483,95.83333333333334,1610612763,42,42,2025-10-28T02:49:40Z,2360000,False,-229.0,31.0,1,left,C. Spencer 3PT  (3 PTS) (J. Morant 5 AST),"[1642285, 1629630]",1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,23.13,Made,3.0,Spencer,C. Spencer,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
240,PT08M47.00S,2025-10-28T02:49:52.6Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,42,42,2025-10-28T02:49:58Z,2380000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1629630]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Green,D. Green,,,,,,,,2.0,Morant,1629630.0,,,,,,,
241,PT08M47.00S,2025-10-28T02:49:52.6Z,2,REGULAR,steal,,[],1629630,,,1610612763,42,42,2025-10-28T02:49:54Z,2390000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,
242,PT08M36.00S,2025-10-28T02:50:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642377,29.122864651773984,75.24509803921569,1610612763,42,42,2025-10-28T02:50:12Z,2400000,False,-126.0,221.0,1,left,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,Wells,J. Wells,,,,,,,,,,,,,,,,,
243,PT08M34.00S,2025-10-28T02:50:05.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,42,42,2025-10-28T02:50:12Z,2410000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,242.0,,,,,,,,,,,,,
244,PT08M34.00S,2025-10-28T02:50:08.8Z,2,REGULAR,foul,personal,[],1642285,,,1610612744,42,42,2025-10-28T02:50:37Z,2420000,False,,,0,,C. Spencer personal FOUL (2 PF),"[1642285, 203110]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Spencer,C. Spencer,,,,,,,,,,,1626301.0,2.0,0.0,Green,203110.0,,
246,PT08M34.00S,2025-10-28T02:50:16.8Z,2,REGULAR,substitution,out,[],1642377,,,1610612744,42,42,2025-10-28T02:50:27Z,2440000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,
247,PT08M34.00S,2025-10-28T02:50:16.8Z,2,REGULAR,substitution,in,[],1642907,,,1610612744,42,42,2025-10-28T02:50:27Z,2450000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,,,,,,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,
258,PT08M34.00S,2025-10-28T02:50:16.8Z,2,REGULAR,substitution,out,[],1629630,,,1610612744,42,42,2025-10-28T02:51:38Z,2455000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,
259,PT08M34.00S,2025-10-28T02:50:16.8Z,2,REGULAR,substitution,in,[],1642914,,,1610612744,42,42,2025-10-28T02:51:38Z,2457500,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,,,,,,,,,Small,J. Small,,,,,,,,,,,,,,,,,
248,PT08M11.00S,2025-10-28T02:50:49.3Z,2,REGULAR,3pt,Jump Shot,[],202710,95.6143232588699,4.6568627450980395,1610612744,45,42,2025-10-28T02:50:55Z,2460000,False,-227.0,-11.0,1,right,J. Butler III 3PT  (14 PTS) (D. Green 8 AST),"[202710, 203110]",1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,22.7,Made,14.0,Butler III,J. Butler III,D. Green,203110.0,8.0,,,,,,,,,,,,,,
250,PT07M57.00S,2025-10-28T02:51:02.7Z,2,REGULAR,3pt,Jump Shot,[],1642914,30.042706964520367,23.52941176470588,1610612763,45,42,2025-10-28T02:51:22Z,2480000,False,132.0,230.0,1,left,MISS J. Small 26' 3PT,[1642914],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,Small,J. Small,,,,,,,,,,,,,,,,,
251,PT07M55.00S,2025-10-28T02:51:04.7Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,45,42,2025-10-28T02:53:04Z,2490000,False,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Aldama,S. Aldama,,,,250.0,1.0,0.0,1.0,,,,,,,,,,
252,PT07M50.00S,2025-10-28T02:51:10.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642285,19.66162943495401,95.09803921568627,1610612763,45,45,2025-10-28T02:53:28Z,2500000,False,-225.0,132.0,1,left,C. Spencer 26' 3PT pullup (6 PTS) (S. Aldama 1 AST),"[1642285, 1630583]",1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Left Center,26.14,Made,6.0,Spencer,C. Spencer,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
254,PT07M35.00S,2025-10-28T02:51:25.6Z,2,REGULAR,turnover,bad pass,[],202710,,,1610612744,45,45,2025-10-28T02:51:29Z,2520000,False,,,0,,J. Butler III bad pass TURNOVER (3 TO),"[202710, 1642285]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Butler III,J. Butler III,,,,,,,,3.0,Spencer,1642285.0,,,,,,,
255,PT07M35.00S,2025-10-28T02:51:25.6Z,2,REGULAR,steal,,[],1642285,,,1610612763,45,45,2025-10-28T02:51:28Z,2530000,False,,,0,,C. Spencer STEAL (1 STL),[1642285],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,
256,PT07M30.00S,2025-10-28T02:51:30.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642914,6.783837056504599,47.549019607843135,1610612763,45,47,2025-10-28T02:52:10Z,2540000,False,12.0,11.0,1,left,J. Small running Layup (2 PTS) (C. Spencer 1 AST),"[1642914, 1642285]",1610612763.0,MEM,running,,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,Small,J. Small,C. Spencer,1642285.0,1.0,,,,,,,,,,,,,,
260,PT07M13.00S,2025-10-28T02:51:47.4Z,2,REGULAR,3pt,Jump Shot,[],203110,94.03745072273325,3.9215686274509802,1610612744,45,47,2025-10-28T02:52:08Z,2560000,False,-230.0,4.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,23.04,Missed,,Green,D. Green,,,,,,,,,,,,,,,,,
261,PT07M10.00S,2025-10-28T02:51:51.0Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,45,47,2025-10-28T02:51:51Z,2570000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Coward,C. Coward,,,,260.0,1.0,1.0,0.0,,,,,,,,,,
262,PT07M00.00S,2025-10-28T02:52:02.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642907,9.017739816031538,52.94117647058824,1610612763,45,49,2025-10-28T02:55:48Z,2580000,False,-15.0,32.0,1,left,C. Coward cutting DUNK (4 PTS) (S. Aldama 2 AST),"[1642907, 1630583]",1610612763.0,MEM,cutting,,,,,,Restricted Area,0-8 Center,3.55,Made,4.0,Coward,C. Coward,S. Aldama,1630583.0,2.0,,,,,,,,,,,,,,
264,PT06M59.00S,2025-10-28T02:52:13.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,45,49,2025-10-28T02:52:13Z,2600000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M59.00S,2025-10-28T02:54:26.3Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,45,49,2025-10-28T02:54:49Z,2610000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,
266,PT06M59.00S,2025-10-28T02:54:26.3Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,45,49,2025-10-28T02:54:49Z,2620000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,
267,PT06M59.00S,2025-10-28T02:54:26.3Z,2,REGULAR,substitution,out,[],202710,,,1610612744,45,49,2025-10-28T02:54:49Z,2630000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,,,,,,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,
268,PT06M59.00S,2025-10-28T02:54:26.3Z,2,REGULAR,substitution,in,[],201939,,,1610612744,45,49,2025-10-28T02:54:49Z,2640000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,
269,PT06M59.00S,2025-10-28T02:54:26.3Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,45,49,2025-10-28T02:54:49Z,2650000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,,,,,,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,
270,PT06M59.00S,2025-10-28T02:54:26.3Z,2,REGULAR,substitution,in,[],1642954,,,1610612744,45,49,2025-10-28T02:54:49Z,2660000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,,,,,,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,
271,PT06M47.00S,2025-10-28T02:55:12.2Z,2,REGULAR,3pt,Jump Shot,[],201939,71.17279894875165,74.75490196078431,1610612744,45,49,2025-10-28T02:57:09Z,2670000,False,124.0,218.0,1,right,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,
272,PT06M44.00S,2025-10-28T02:55:15.2Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612744,45,49,2025-10-28T02:57:09Z,2680000,False,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Hield,B. Hield,,,,271.0,2.0,1.0,1.0,,,,,,,,,,
273,PT06M35.00S,2025-10-28T02:55:25.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,69.85873850197109,71.56862745098039,1610612744,45,49,2025-10-28T02:57:35Z,2690000,False,108.0,231.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,Hield,B. Hield,,,,,,,,,,,,,,,,,
274,PT06M32.00S,2025-10-28T02:55:28.8Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,45,49,2025-10-28T02:57:35Z,2700000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Aldama,S. Aldama,,,,273.0,2.0,1.0,1.0,,,,,,,,,,
275,PT06M24.00S,2025-10-28T02:55:35.9Z,2,REGULAR,turnover,out-of-bounds,[],1642285,,,1610612763,45,49,2025-10-28T02:55:42Z,2710000,False,,,0,,C. Spencer bad pass out-of-bounds TURNOVER (1 TO),[1642285],1610612763.0,MEM,bad pass,,,,,,Above the Break 3,24+ Center,,,,Spencer,C. Spencer,,,,,,,,1.0,,,2882.0,,,,,,
276,PT06M16.00S,2025-10-28T02:55:50.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,67.62483574244416,35.78431372549019,1610612744,48,49,2025-10-28T02:57:58Z,2720000,False,-71.0,252.0,1,right,S. Curry 26' 3PT  (11 PTS) (J. Kuminga 2 AST),"[201939, 1630228]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,26.16,Made,11.0,Curry,S. Curry,J. Kuminga,1630228.0,2.0,,,,,,,,,,,,,,
278,PT06M08.00S,2025-10-28T02:56:01.5Z,2,REGULAR,foul,personal,[],1627741,,,1610612763,48,49,2025-10-28T02:56:26Z,2740000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1628991]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hield,B. Hield,,,,,,,,,,,2882.0,1.0,0.0,Jackson Jr.,1628991.0,,
280,PT06M08.00S,2025-10-28T02:56:07.3Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,48,49,2025-10-28T02:56:24Z,2760000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
281,PT06M08.00S,2025-10-28T02:56:07.3Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,48,49,2025-10-28T02:56:24Z,2770000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,
282,PT06M08.00S,2025-10-28T02:56:07.3Z,2,REGULAR,substitution,out,[],1642285,,,1610612763,48,49,2025-10-28T02:56:24Z,2780000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,,,,,,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,
283,PT06M08.00S,2025-10-28T02:56:07.3Z,2,REGULAR,substitution,in,[],1629111,,,1610612763,48,49,2025-10-28T02:56:24Z,2790000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
284,PT06M08.00S,2025-10-28T02:56:07.3Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,48,49,2025-10-28T02:56:24Z,2800000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,
285,PT06M08.00S,2025-10-28T02:56:07.3Z,2,REGULAR,substitution,in,[],203484,,,1610612763,48,49,2025-10-28T02:56:24Z,2810000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,
286,PT06M08.00S,2025-10-28T02:56:32.7Z,2,REGULAR,substitution,out,[],203110,,,1610612763,48,49,2025-10-28T02:56:36Z,2820000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,
