actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-03T03:12:33.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-03T03:12:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-03T03:12:36.3Z,1,REGULAR,jumpball,recovered,[],1627884,,,1610612746,0,0,2026-03-03T03:12:36Z,40000,False,,,0,,Jump Ball B. Lopez vs. A. Horford: Tip to D. Jones Jr.,"[1627884, 201572, 201143]",1610612746.0,LAC,startperiod,D. Jones Jr.,1627884.0,Jones Jr.,D. Jones Jr.,Lopez,201572.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-03-03T03:12:48.8Z,1,REGULAR,3pt,Jump Shot,[],201572,68.67608409986859,73.0392156862745,1610612746,0,0,2026-03-03T03:13:01Z,70000,False,115.0,242.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-03-03T03:12:53.8Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,0,0,2026-03-03T03:13:01Z,80000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2026-03-03T03:13:10.5Z,1,REGULAR,3pt,Jump Shot,[],1629001,24.917871222076215,14.460784313725492,1610612744,0,0,2026-03-03T03:13:20Z,90000,False,178.0,182.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2026-03-03T03:13:14.5Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,0,0,2026-03-03T03:13:20Z,100000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M12.00S,2026-03-03T03:13:20.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,6.258212877792378,45.83333333333333,1610612744,2,0,2026-03-03T03:13:27Z,110000,False,21.0,6.0,1,left,M. Moody driving Layup (2 PTS) (A. Horford 1 AST),"[1630541, 201143]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,2.0,A. Horford,201143.0,1.0,,,,,,,,,,
13,PT10M54.00S,2026-03-03T03:13:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.72339027595268,52.69607843137255,1610612746,2,2,2026-03-03T03:13:44Z,130000,False,13.0,16.0,1,right,D. Jones Jr. driving Layup (2 PTS),[1627884],1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M47.00S,2026-03-03T03:13:45.7Z,1,REGULAR,3pt,Jump Shot,[],201143,28.33442838370565,77.69607843137256,1610612744,2,2,2026-03-03T03:13:55Z,140000,False,-138.0,214.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
15,PT10M43.00S,2026-03-03T03:13:49.7Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,2,2,2026-03-03T03:13:55Z,150000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M38.00S,2026-03-03T03:13:54.6Z,1,REGULAR,turnover,bad pass,[],1627739,,,1610612746,2,2,2026-03-03T03:13:59Z,160000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 203110]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Green,203110.0,,,,,,,
17,PT10M38.00S,2026-03-03T03:13:54.6Z,1,REGULAR,steal,,[],203110,,,1610612744,2,2,2026-03-03T03:13:56Z,170000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
18,PT10M33.00S,2026-03-03T03:13:59.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630541,5.995400788436268,46.32352941176471,1610612744,4,2,2026-03-03T03:14:04Z,180000,False,18.0,4.0,1,left,M. Moody running Layup (4 PTS) (D. Melton 1 AST),"[1630541, 1629001]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,4.0,D. Melton,1629001.0,1.0,,,,,,,,,,
20,PT10M18.00S,2026-03-03T03:14:14.0Z,1,REGULAR,3pt,Jump Shot,[],1627884,91.14651773981603,95.34313725490196,1610612746,4,2,2026-03-03T03:14:19Z,200000,False,227.0,31.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,22.88,Missed,,,,,,,,,,,,,,,,,,
21,PT10M16.00S,2026-03-03T03:14:16.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,4,2,2026-03-03T03:14:19Z,210000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M07.00S,2026-03-03T03:14:25.9Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,4,2,2026-03-03T03:14:29Z,220000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 202695]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Leonard,202695.0,,,,,,,
23,PT10M07.00S,2026-03-03T03:14:25.9Z,1,REGULAR,steal,,[],202695,,,1610612746,4,2,2026-03-03T03:14:27Z,230000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2026-03-03T03:14:31.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,83.26215505913272,49.754901960784316,1610612746,4,4,2026-03-03T03:14:42Z,240000,False,-1.0,105.0,1,right,K. Leonard 10' running pullup Jump Shot (2 PTS),[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M40.00S,2026-03-03T03:14:53.4Z,1,REGULAR,3pt,Jump Shot,[],203110,5.995400788436268,5.147058823529411,1610612744,4,4,2026-03-03T03:15:00Z,250000,False,224.0,4.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
26,PT09M35.00S,2026-03-03T03:14:58.4Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612744,4,4,2026-03-03T03:15:00Z,260000,False,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M35.00S,2026-03-03T03:14:57.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629001,5.590000152587891,50.0,1610612744,6,4,2026-03-03T03:15:21Z,270000,False,0.0,0.0,1,left,D. Melton putback Layup (2 PTS),[1629001],1610612744.0,GSW,putback,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
28,PT09M25.00S,2026-03-03T03:15:07.9Z,1,REGULAR,3pt,Jump Shot,[],201572,70.25295663600527,73.0392156862745,1610612746,6,4,2026-03-03T03:15:13Z,280000,False,115.0,227.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
29,PT09M23.00S,2026-03-03T03:15:11.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,6,4,2026-03-03T03:15:11Z,290000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,28.0,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2026-03-03T03:15:27.8Z,1,REGULAR,3pt,Jump Shot,[],1630541,28.33442838370565,76.47058823529412,1610612744,6,4,2026-03-03T03:15:35Z,310000,False,-132.0,214.0,1,left,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
