actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
37,PT07M40.00S,2025-11-27T03:23:15.9Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,16,9,2025-11-27T03:23:18Z,370000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT07M28.00S,2025-11-27T03:23:28.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.91261498028909,49.50980392156863,1610612745,16,11,2025-11-27T03:24:15Z,380000,False,-2.0,52.0,1,right,A. Sengun driving Hook (2 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,,,,,2.0,,,,,,,,,,,,,
39,PT07M17.00S,2025-11-27T03:23:41.0Z,1,REGULAR,foul,personal,[],1641708,,,1610612744,16,11,2025-11-27T03:23:54Z,390000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1630541]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,2882.0,,,,,1.0,0.0,Moody,1630541.0,,,,
41,PT07M17.00S,2025-11-27T03:23:48.9Z,1,REGULAR,substitution,out,[],1642954,,,1610612744,16,11,2025-11-27T03:23:54Z,410000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M17.00S,2025-11-27T03:23:48.9Z,1,REGULAR,substitution,out,[],202710,,,1610612744,16,11,2025-11-27T03:23:54Z,420000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M17.00S,2025-11-27T03:23:48.9Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,16,11,2025-11-27T03:23:54Z,430000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M17.00S,2025-11-27T03:23:48.9Z,1,REGULAR,substitution,in,[],1642366,,,1610612744,16,11,2025-11-27T03:23:54Z,440000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M00.00S,2025-11-27T03:24:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642366,13.485545335085414,48.529411764705884,1610612744,18,11,2025-11-27T03:24:35Z,450000,False,7.0,74.0,1,left,Q. Post 7' turnaround Jump Shot (2 PTS) (G. Payton II 1 AST),"[1642366, 1627780]",1610612744.0,GSW,turnaround,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,7.47,Made,,,,,2.0,,,G. Payton II,1627780.0,1.0,,,,,,,,
47,PT06M44.00S,2025-11-27T03:24:45.0Z,1,REGULAR,3pt,Jump Shot,[],1630578,74.58935611038108,14.950980392156863,1610612745,18,11,2025-11-27T03:24:50Z,470000,False,-175.0,186.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
48,PT06M42.00S,2025-11-27T03:24:47.0Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,18,11,2025-11-27T03:24:50Z,480000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT06M33.00S,2025-11-27T03:24:56.5Z,1,REGULAR,3pt,Jump Shot,[],1642366,26.49474375821288,13.725490196078432,1610612744,18,11,2025-11-27T03:25:02Z,490000,False,181.0,197.0,1,left,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
50,PT06M28.00S,2025-11-27T03:25:01.5Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,18,11,2025-11-27T03:25:02Z,500000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT06M23.00S,2025-11-27T03:25:07.1Z,1,REGULAR,turnover,lost ball,[],1641708,,,1610612745,18,11,2025-11-27T03:25:13Z,510000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641708, 1642366]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,,,,,Post,1642366.0,,
52,PT06M23.00S,2025-11-27T03:25:07.1Z,1,REGULAR,steal,,[],1642366,,,1610612744,18,11,2025-11-27T03:27:17Z,520000,False,,,0,,Q. Post STEAL (1 STL),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
53,PT06M16.00S,2025-11-27T03:25:14.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201939,9.543363994743759,50.98039215686274,1610612744,20,11,2025-11-27T03:27:33Z,530000,False,-5.0,37.0,1,left,S. Curry running finger roll Layup (2 PTS),[201939],1610612744.0,GSW,running finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.75,Made,,,,,2.0,,,,,,,,,,,,,
54,PT06M16.00S,2025-11-27T03:25:18.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,20,11,2025-11-27T03:25:18Z,540000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M16.00S,2025-11-27T03:27:28.1Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,20,11,2025-11-27T03:28:51Z,550000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M16.00S,2025-11-27T03:27:28.1Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,20,11,2025-11-27T03:28:51Z,560000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M16.00S,2025-11-27T03:27:28.1Z,1,REGULAR,substitution,in,[],203991,,,1610612745,20,11,2025-11-27T03:28:51Z,570000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M16.00S,2025-11-27T03:27:28.1Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,20,11,2025-11-27T03:28:51Z,580000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M04.00S,2025-11-27T03:29:10.4Z,1,REGULAR,turnover,lost ball,[],1642263,,,1610612745,20,11,2025-11-27T03:29:17Z,590000,False,,,0,,R. Sheppard lost ball TURNOVER (1 TO),"[1642263, 1642366]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,,,,,,Post,1642366.0,,
60,PT06M04.00S,2025-11-27T03:29:10.4Z,1,REGULAR,steal,,[],1642366,,,1610612744,20,11,2025-11-27T04:13:41Z,600000,False,,,0,,Q. Post STEAL (2 STL),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
61,PT05M58.00S,2025-11-27T03:29:15.9Z,1,REGULAR,turnover,bad pass,[],1627780,,,1610612744,20,11,2025-11-27T03:30:52Z,610000,False,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 1629006]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,,,,,Okogie,1629006.0,,
62,PT05M58.00S,2025-11-27T03:29:15.9Z,1,REGULAR,steal,,[],1629006,,,1610612745,20,11,2025-11-27T03:29:19Z,620000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
63,PT05M49.00S,2025-11-27T03:29:24.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,70.25295663600527,71.81372549019608,1610612745,20,14,2025-11-27T03:29:33Z,630000,False,109.0,227.0,1,right,R. Sheppard 25' 3PT  (9 PTS) (J. Smith Jr. 1 AST),"[1642263, 1631095]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,25.19,Made,,,,,9.0,,,J. Smith Jr.,1631095.0,1.0,,,,,,,,
65,PT05M34.00S,2025-11-27T03:29:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,9.149145860709593,47.30392156862745,1610612744,20,14,2025-11-27T03:29:46Z,650000,False,13.0,34.0,1,left,MISS G. Payton II driving Layup - blocked,"[1627780, 1642263]",1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,Sheppard,1642263.0
66,PT05M34.00S,2025-11-27T03:29:40.0Z,1,REGULAR,block,,[],1642263,,,1610612744,20,14,2025-11-27T03:29:41Z,660000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT05M33.00S,2025-11-27T03:29:41.0Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,20,14,2025-11-27T03:29:46Z,670000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,65.0,1.0,0.0,1.0,,,,,,,,,,,,,,
68,PT05M33.00S,2025-11-27T03:29:44.7Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612744,20,14,2025-11-27T03:30:03Z,680000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Moody 2 FT),"[203991, 1630541]",1610612745.0,HOU,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,,,,,1.0,0.0,Moody,1630541.0,,,,
70,PT05M33.00S,2025-11-27T03:30:09.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630541,,,1610612744,21,14,2025-11-27T03:30:09Z,700000,False,,,0,,M. Moody Free Throw 1 of 2 (3 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
71,PT05M33.00S,2025-11-27T03:30:13.0Z,1,REGULAR,substitution,out,[],203110,,,1610612744,21,14,2025-11-27T03:30:16Z,710000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M33.00S,2025-11-27T03:30:13.0Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,21,14,2025-11-27T03:30:16Z,720000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M33.00S,2025-11-27T03:30:31.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630541,,,1610612744,22,14,2025-11-27T03:30:31Z,730000,False,,,0,,M. Moody Free Throw 2 of 2 (4 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
74,PT05M23.00S,2025-11-27T03:30:44.0Z,1,REGULAR,3pt,Jump Shot,[],1628988,70.51576872536137,81.61764705882352,1610612745,22,14,2025-11-27T03:32:25Z,740000,False,158.0,225.0,1,right,MISS A. Holiday 27' pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,27.47,Missed,,,,,,,,,,,,,,,,,,
75,PT05M20.00S,2025-11-27T03:30:47.0Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,22,14,2025-11-27T03:30:47Z,750000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,74.0,1.0,0.0,1.0,,,,,,,,,,,,,,
76,PT05M18.00S,2025-11-27T03:30:48.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642263,79.45137976346912,23.52941176470588,1610612745,22,16,2025-11-27T03:30:57Z,760000,False,-132.0,141.0,1,right,R. Sheppard 19' pullup Jump Shot (11 PTS) (C. Capela 1 AST),"[1642263, 203991]",1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Left Center,19.32,Made,,,,,11.0,,,C. Capela,203991.0,1.0,,,,,,,,
78,PT05M03.00S,2025-11-27T03:31:02.6Z,1,REGULAR,3pt,Jump Shot,[],201939,26.62614980289093,86.27450980392157,1610612744,22,16,2025-11-27T03:31:09Z,780000,False,-181.0,198.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
79,PT05M00.00S,2025-11-27T03:31:05.6Z,1,REGULAR,rebound,defensive,[],203991,,,1610612745,22,16,2025-11-27T03:31:09Z,790000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,,,
80,PT04M48.00S,2025-11-27T03:31:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,94.03745072273325,54.166666666666664,1610612745,22,16,2025-11-27T03:33:38Z,800000,False,21.0,4.0,1,right,MISS A. Holiday driving Layup,[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
81,PT04M45.00S,2025-11-27T03:31:20.5Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,22,16,2025-11-27T03:31:20Z,810000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,80.0,3.0,1.0,2.0,,,,,,,,,,,,,,
82,PT04M45.00S,2025-11-27T03:31:20.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612745,22,16,2025-11-27T03:31:20Z,820000,False,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612745.0,HOU,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
83,PT04M44.00S,2025-11-27T03:31:21.6Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,22,16,2025-11-27T03:31:21Z,830000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
