actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M07.00S,2025-11-05T03:12:44.5Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,0,2,2025-11-05T03:12:44Z,170000,False,,,0,,D. Booker Free Throw 2 of 2 (2 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
18,PT10M51.00S,2025-11-05T03:13:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,91.93495400788436,42.64705882352941,1610612744,0,2,2025-11-05T03:13:08Z,180000,False,-37.0,23.0,1,right,MISS J. Butler III driving Layup,[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
19,PT10M48.00S,2025-11-05T03:13:05.4Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,0,2,2025-11-05T03:13:08Z,190000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M44.00S,2025-11-05T03:13:08.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626164,12.565703022339028,38.970588235294116,1610612756,0,2,2025-11-05T03:15:30Z,200000,False,55.0,66.0,1,left,MISS D. Booker 8' running pullup Shot,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,8.57,Missed,,,,,,,,,,,,,,,,,,
21,PT10M40.00S,2025-11-05T03:13:12.9Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,0,2,2025-11-05T03:15:30Z,210000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M39.00S,2025-11-05T03:13:13.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,16.376478318002626,2.450980392156863,1610612756,0,2,2025-11-05T03:13:29Z,220000,False,238.0,101.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
23,PT10M36.00S,2025-11-05T03:13:16.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,2,2025-11-05T03:13:29Z,230000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M18.00S,2025-11-05T03:13:34.6Z,1,REGULAR,3pt,Jump Shot,[],203110,75.3777923784494,12.990196078431374,1610612744,0,2,2025-11-05T03:13:40Z,240000,False,-185.0,179.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
25,PT10M15.00S,2025-11-05T03:13:37.6Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,0,2,2025-11-05T03:13:40Z,250000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT10M06.00S,2025-11-05T03:13:46.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,8.623521681997373,97.54901960784314,1610612756,0,5,2025-11-05T03:14:02Z,260000,False,-238.0,29.0,1,left,G. Allen 3PT  (3 PTS) (M. Williams 1 AST),"[1628960, 1631109]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.94,Made,,,,,,,,,,3.0,M. Williams,1631109.0,1.0,,,,,
28,PT09M56.00S,2025-11-05T03:13:56.8Z,1,REGULAR,3pt,Jump Shot,[],1642366,69.72733245729303,73.2843137254902,1610612744,3,5,2025-11-05T03:14:05Z,280000,False,116.0,232.0,1,right,Q. Post 25' 3PT  (3 PTS) (J. Kuminga 1 AST),"[1642366, 1630228]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,,,,,,,3.0,J. Kuminga,1630228.0,1.0,,,,,
31,PT09M32.00S,2025-11-05T03:14:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,5.863994743758213,41.911764705882355,1610612756,3,5,2025-11-05T03:18:05Z,300000,False,40.0,3.0,1,left,MISS M. Williams cutting Layup - blocked,"[1631109, 203110]",1610612756.0,PHX,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,Green,203110.0,,,
32,PT09M32.00S,2025-11-05T03:14:20.0Z,1,REGULAR,block,,[],203110,,,1610612756,3,5,2025-11-05T03:14:22Z,310000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M30.00S,2025-11-05T03:14:22.0Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,3,5,2025-11-05T03:14:26Z,320000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M28.00S,2025-11-05T03:14:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,92.72339027595268,53.92156862745098,1610612744,5,5,2025-11-05T03:14:32Z,330000,False,20.0,16.0,1,right,J. Butler III running Layup (2 PTS) (S. Curry 1 AST),"[202710, 201939]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,,,2.0,S. Curry,201939.0,1.0,,,,,
36,PT09M14.00S,2025-11-05T03:14:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,14.931011826544022,56.86274509803921,1610612756,5,5,2025-11-05T06:43:40Z,350000,False,-34.0,88.0,1,left,MISS G. Allen 9' driving floating Shot,[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,9.44,Missed,,,,,,,,,,,,,,,,,,
38,PT09M11.00S,2025-11-05T03:14:41.3Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,5,5,2025-11-05T03:14:48Z,370000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M02.00S,2025-11-05T03:14:50.5Z,1,REGULAR,3pt,Jump Shot,[],1642366,71.43561103810775,24.509803921568626,1610612744,8,5,2025-11-05T03:14:56Z,380000,False,-127.0,216.0,1,right,Q. Post 25' 3PT  (6 PTS) (J. Butler III 1 AST),"[1642366, 202710]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,25.08,Made,,,,,,,,,,6.0,J. Butler III,202710.0,1.0,,,,,
41,PT08M43.00S,2025-11-05T03:15:08.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,14.799605781865965,72.79411764705883,1610612756,8,5,2025-11-05T03:15:16Z,400000,False,-114.0,87.0,1,left,MISS D. Booker 14' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,14.32,Missed,,,,,,,,,,,,,,,,,,
42,PT08M41.00S,2025-11-05T03:15:10.8Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,8,5,2025-11-05T03:15:16Z,410000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT08M35.00S,2025-11-05T03:15:17.6Z,1,REGULAR,turnover,lost ball,[],1630228,,,1610612744,8,5,2025-11-05T03:15:24Z,420000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1626164]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Booker,1626164.0
44,PT08M35.00S,2025-11-05T03:15:17.6Z,1,REGULAR,steal,,[],1626164,,,1610612756,8,5,2025-11-05T03:15:19Z,430000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
45,PT08M30.00S,2025-11-05T03:15:23.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642346,9.806176084099869,52.450980392156865,1610612756,8,5,2025-11-05T03:22:09Z,440000,False,-12.0,40.0,1,left,MISS R. Dunn running Layup,[1642346],1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
46,PT08M27.00S,2025-11-05T03:15:26.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,8,5,2025-11-05T03:17:56Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,45.0,,,,,,,,,,,,,,,,,
47,PT08M27.00S,2025-11-05T03:15:39.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,8,5,2025-11-05T03:17:56Z,460000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M19.00S,2025-11-05T03:18:40.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628960,10.726018396846255,51.470588235294116,1610612756,8,5,2025-11-05T03:24:19Z,480000,False,-7.0,48.0,1,left,MISS G. Allen driving floating Shot - blocked,"[1628960, 1642366]",1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,,,,Post,1642366.0,,,
51,PT08M19.00S,2025-11-05T03:18:40.3Z,1,REGULAR,block,,[],1642366,,,1610612756,8,5,2025-11-05T03:18:42Z,490000,False,,,0,,Q. Post BLOCK (1 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT08M19.00S,2025-11-05T03:18:40.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,8,5,2025-11-05T03:18:48Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,,,,,,,,,,,,,,,,,
54,PT08M18.00S,2025-11-05T03:18:55.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642346,8.754927726675426,1.9607843137254901,1610612756,8,5,2025-11-05T03:19:00Z,520000,False,240.0,30.0,1,left,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,24.2,Missed,,,,,,,,,,,,,,,,,,
55,PT08M14.00S,2025-11-05T03:18:59.3Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,8,5,2025-11-05T03:19:00Z,530000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT08M07.00S,2025-11-05T03:19:06.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,64.86530880420499,61.76470588235294,1610612744,11,5,2025-11-05T03:25:44Z,540000,False,59.0,278.0,1,right,S. Curry 28' 3PT running pullup (3 PTS),[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,28.4,Made,,,,,,,,,,3.0,,,,,,,,
57,PT07M48.00S,2025-11-05T03:19:24.6Z,1,REGULAR,3pt,Jump Shot,[],1626220,33.196452036793694,52.94117647058824,1610612756,11,5,2025-11-05T03:19:29Z,550000,False,-15.0,260.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
58,PT07M45.00S,2025-11-05T03:19:27.6Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,11,5,2025-11-05T03:19:29Z,560000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT07M33.00S,2025-11-05T03:19:39.0Z,1,REGULAR,3pt,Jump Shot,[],202710,94.56307490144546,95.58823529411765,1610612744,11,5,2025-11-05T03:19:44Z,570000,False,228.0,-1.0,1,right,MISS J. Butler III 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
60,PT07M31.00S,2025-11-05T03:19:41.0Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,11,5,2025-11-05T03:19:44Z,580000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT07M14.00S,2025-11-05T03:19:58.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,13.091327201051248,76.7156862745098,1610612756,11,7,2025-11-05T03:20:05Z,590000,False,-134.0,71.0,1,left,D. Booker 15' fadeaway Jump Shot (4 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,15.11,Made,,,,,,,,,,4.0,,,,,,,,
62,PT07M00.00S,2025-11-05T03:20:12.7Z,1,REGULAR,3pt,Jump Shot,[],1642366,72.22404730617609,82.35294117647058,1610612744,14,7,2025-11-05T03:20:17Z,600000,False,162.0,209.0,1,right,Q. Post 26' 3PT  (9 PTS) (J. Kuminga 2 AST),"[1642366, 1630228]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,,,,,,9.0,J. Kuminga,1630228.0,2.0,,,,,
64,PT06M45.00S,2025-11-05T03:20:26.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,21.895532194480946,49.754901960784316,1610612756,14,9,2025-11-05T03:26:53Z,620000,False,1.0,153.0,1,left,D. Booker 15' pullup Jump Shot (6 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,15.33,Made,,,,,,,,,,6.0,,,,,,,,
65,PT06M29.00S,2025-11-05T03:20:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,91.14651773981603,65.68627450980392,1610612744,14,9,2025-11-05T03:27:38Z,630000,False,78.0,31.0,1,right,MISS S. Curry 8' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,8.42,Missed,,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2025-11-05T03:20:47.6Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,14,9,2025-11-05T03:58:02Z,640000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,,,
69,PT06M21.00S,2025-11-05T03:20:51.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628960,7.30946123521682,45.83333333333333,1610612756,14,11,2025-11-05T03:20:59Z,670000,False,21.0,16.0,1,left,G. Allen running Layup (5 PTS) (M. Williams 2 AST),"[1628960, 1631109]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,,,,5.0,M. Williams,1631109.0,2.0,,,,,
71,PT06M15.00S,2025-11-05T03:20:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.11760840998686,42.64705882352941,1610612744,14,11,2025-11-05T03:21:04Z,690000,False,-37.0,12.0,1,right,MISS J. Butler III Layup,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,,
72,PT06M12.00S,2025-11-05T03:21:01.6Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,14,11,2025-11-05T03:21:04Z,700000,False,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,71.0,3.0,3.0,0.0,,,,,,,,,,,,,,
73,PT06M07.00S,2025-11-05T03:21:06.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,22.026938239159,91.91176470588235,1610612756,14,11,2025-11-05T03:29:30Z,710000,False,-210.0,155.0,1,left,MISS G. Allen 26' running 3PT,[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2025-11-05T03:21:09.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,14,11,2025-11-05T03:21:13Z,720000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT05M52.00S,2025-11-05T03:21:20.7Z,1,REGULAR,3pt,Jump Shot,[],201939,95.22010512483574,95.34313725490196,1610612744,17,11,2025-11-05T03:21:25Z,730000,False,227.0,-8.0,1,right,S. Curry 3PT  (6 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,22.68,Made,,,,,,,,,,6.0,D. Green,203110.0,1.0,,,,,
77,PT05M40.00S,2025-11-05T03:21:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.783837056504599,54.90196078431373,1610612756,17,11,2025-11-05T03:30:38Z,750000,False,-25.0,11.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
78,PT05M39.00S,2025-11-05T03:21:35.2Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612756,17,11,2025-11-05T03:21:47Z,760000,False,,,0,,M. Williams REBOUND (Off:1 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,77.0,4.0,3.0,1.0,,,,,,,,,,,,,,
79,PT05M39.00S,2025-11-05T03:21:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,5.590000152587891,50.0,1610612756,17,13,2025-11-05T03:21:37Z,770000,False,0.0,0.0,1,left,M. Williams tip Layup (2 PTS),[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
80,PT05M39.00S,2025-11-05T03:21:40.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,17,13,2025-11-05T03:21:40Z,780000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M39.00S,2025-11-05T03:24:06.0Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,17,13,2025-11-05T03:24:35Z,790000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M39.00S,2025-11-05T03:24:06.0Z,1,REGULAR,substitution,out,[],1642366,,,1610612744,17,13,2025-11-05T03:24:35Z,800000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M39.00S,2025-11-05T03:24:06.0Z,1,REGULAR,substitution,out,[],202710,,,1610612744,17,13,2025-11-05T03:24:35Z,810000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M39.00S,2025-11-05T03:24:06.0Z,1,REGULAR,substitution,out,[],1628960,,,1610612744,17,13,2025-11-05T03:24:35Z,820000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M39.00S,2025-11-05T03:24:06.0Z,1,REGULAR,substitution,out,[],1631109,,,1610612744,17,13,2025-11-05T03:24:35Z,830000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M39.00S,2025-11-05T03:24:06.0Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,17,13,2025-11-05T03:24:35Z,840000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M39.00S,2025-11-05T03:24:06.0Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,17,13,2025-11-05T03:24:35Z,850000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M39.00S,2025-11-05T03:24:06.0Z,1,REGULAR,substitution,in,[],1631218,,,1610612744,17,13,2025-11-05T03:24:35Z,860000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
