actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT10M52.00S,2026-01-31T03:21:14.3Z,1,REGULAR,3pt,Jump Shot,[],1630541,93.38042049934296,0.49019607843137253,1610612744,8,4,2026-01-31T03:21:22Z,210000,False,-248.0,10.0,1,right,M. Moody 24' 3PT  (3 PTS) (B. Podziemski 2 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,24.77,B. Podziemski,1641764.0,2.0,,,,,,,,,
23,PT10M50.00S,2026-01-31T03:21:27.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,8,4,2026-01-31T03:21:27Z,230000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M31.00S,2026-01-31T03:25:06.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,14.799605781865965,40.44117647058824,1610612765,8,4,2026-01-31T03:25:29Z,240000,False,48.0,87.0,1,left,MISS C. Cunningham 9' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.89,,,,,,,,,,,,
25,PT10M28.00S,2026-01-31T03:25:09.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,8,4,2026-01-31T03:25:20Z,250000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT10M21.00S,2026-01-31T03:25:17.2Z,1,REGULAR,3pt,Jump Shot,[],203110,72.22404730617609,21.813725490196077,1610612744,8,4,2026-01-31T03:25:24Z,260000,False,-141.0,209.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.17,,,,,,,,,,,,
27,PT10M18.00S,2026-01-31T03:25:20.2Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,8,4,2026-01-31T03:25:24Z,270000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,26.0,1.0,0.0,1.0,,,,,
28,PT10M10.00S,2026-01-31T03:25:28.2Z,1,REGULAR,turnover,bad pass,[],201143,,,1610612744,8,4,2026-01-31T03:25:32Z,280000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1641709]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Thompson,1641709.0,,
29,PT10M10.00S,2026-01-31T03:25:28.2Z,1,REGULAR,steal,,[],1641709,,,1610612765,8,4,2026-01-31T03:25:30Z,290000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
30,PT10M02.00S,2026-01-31T03:25:36.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,24.129434954007884,85.5392156862745,1610612765,8,7,2026-01-31T03:25:42Z,300000,False,-178.0,174.0,1,left,D. Robinson 24' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1629130, 1630595]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,24.89,C. Cunningham,1630595.0,1.0,,,,,,,,,
32,PT09M34.00S,2026-01-31T03:26:04.2Z,1,REGULAR,3pt,Jump Shot,[],203110,61.0545335085414,65.19607843137256,1610612744,8,7,2026-01-31T03:28:45Z,320000,False,76.0,314.0,1,right,MISS D. Green 32' pullup bank 3PT,[203110],1610612744.0,GSW,pullup bank,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,Missed,,32.27,,,,,,,,,,,,
33,PT09M30.00S,2026-01-31T03:26:08.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,8,7,2026-01-31T03:26:10Z,330000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,
34,PT09M27.00S,2026-01-31T03:26:11.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,26.888961892247043,16.666666666666664,1610612765,8,7,2026-01-31T03:29:39Z,340000,False,167.0,200.0,1,left,MISS D. Robinson 26' running 3PT,[1629130],1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.06,,,,,,,,,,,,
35,PT09M23.00S,2026-01-31T03:26:15.5Z,1,REGULAR,rebound,offensive,[],1629130,,,1610612765,8,7,2026-01-31T03:29:58Z,350000,False,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,34.0,1.0,0.0,1.0,,,,,
36,PT09M23.00S,2026-01-31T03:26:18.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,29.25427069645204,17.647058823529413,1610612765,8,7,2026-01-31T03:30:19Z,360000,False,162.0,222.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.51,,,,,,,,,,,,
37,PT09M20.00S,2026-01-31T03:26:21.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,8,7,2026-01-31T03:30:19Z,370000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,
38,PT09M03.00S,2026-01-31T03:26:34.8Z,1,REGULAR,3pt,Jump Shot,[],201939,72.7496714848883,15.686274509803921,1610612744,11,7,2026-01-31T03:26:45Z,380000,False,-172.0,204.0,1,right,S. Curry 26' 3PT  (3 PTS) (A. Horford 1 AST),"[201939, 201143]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,26.63,A. Horford,201143.0,1.0,,,,,,,,,
41,PT08M50.00S,2026-01-31T03:26:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,9.017739816031538,49.754901960784316,1610612765,11,9,2026-01-31T03:31:10Z,400000,False,1.0,32.0,1,left,T. Harris driving Layup (2 PTS) (C. Cunningham 2 AST),"[202699, 1630595]",1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.23,C. Cunningham,1630595.0,2.0,,,,,,,,,
43,PT08M39.00S,2026-01-31T03:26:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.03745072273325,48.03921568627451,1610612744,13,9,2026-01-31T03:31:36Z,420000,False,-10.0,4.0,1,right,S. Curry reverse Layup (5 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.04,D. Green,203110.0,1.0,,,,,,,,,
45,PT08M32.00S,2026-01-31T03:27:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.258212877792378,43.13725490196079,1610612765,13,11,2026-01-31T03:31:55Z,440000,False,34.0,6.0,1,left,J. Duren cutting Layup (2 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.49,A. Thompson,1641709.0,1.0,,,,,,,,,
47,PT08M32.00S,2026-01-31T03:27:19.5Z,1,REGULAR,foul,personal,['1freethrow'],203110,,,1610612765,13,11,2026-01-31T03:28:18Z,460000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Duren 1 FT),"[203110, 1631105]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,202037.0,1.0,0.0,Duren,1631105.0,,,,,,,,,,,,,,,
49,PT08M32.00S,2026-01-31T03:27:42.2Z,1,REGULAR,freethrow,1 of 1,[],1631105,,,1610612765,13,12,2026-01-31T03:27:42Z,480000,False,,,0,,J. Duren Free Throw 1 of 1 (3 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
51,PT08M11.00S,2026-01-31T03:28:19.1Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612744,13,12,2026-01-31T03:28:30Z,500000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Moody 2 FT),"[202699, 1630541]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Moody,1630541.0,,,,,,,,,,,,,,,
53,PT08M11.00S,2026-01-31T03:28:47.8Z,1,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,13,12,2026-01-31T03:28:47Z,520000,False,,,0,,MISS M. Moody Free Throw 1 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
54,PT08M11.00S,2026-01-31T03:28:47.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,13,12,2026-01-31T03:28:47Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,
55,PT08M11.00S,2026-01-31T03:28:59.4Z,1,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,14,12,2026-01-31T03:28:59Z,540000,False,,,0,,M. Moody Free Throw 2 of 2 (4 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
56,PT07M54.00S,2026-01-31T03:29:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,9.937582128777924,47.30392156862745,1610612765,14,14,2026-01-31T03:29:27Z,550000,False,13.0,41.0,1,left,J. Duren finger roll Layup (5 PTS) (D. Robinson 1 AST),"[1631105, 1629130]",1610612765.0,DET,finger roll,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,4.31,D. Robinson,1629130.0,1.0,,,,,,,,,
58,PT07M38.00S,2026-01-31T03:29:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,93.38042049934296,56.61764705882353,1610612744,14,14,2026-01-31T03:34:10Z,570000,False,33.0,10.0,1,right,MISS A. Horford driving floating bank Shot,[201143],1610612744.0,GSW,driving floating bank,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.45,,,,,,,,,,,,
59,PT07M35.00S,2026-01-31T03:29:37.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,14,14,2026-01-31T03:29:40Z,580000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,
60,PT07M31.00S,2026-01-31T03:29:40.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,29.25427069645204,80.3921568627451,1610612765,14,17,2026-01-31T03:35:02Z,590000,False,-152.0,222.0,1,left,D. Robinson 26' 3PT running (6 PTS) (C. Cunningham 3 AST),"[1629130, 1630595]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,26.95,C. Cunningham,1630595.0,3.0,,,,,,,,,
62,PT07M17.00S,2026-01-31T03:29:54.6Z,1,REGULAR,3pt,Jump Shot,[],201143,91.5407358738502,97.05882352941177,1610612744,14,17,2026-01-31T03:30:01Z,610000,False,235.0,27.0,1,right,MISS A. Horford 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.68,,,,,,,,,,,,
63,PT07M14.00S,2026-01-31T03:29:57.6Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,14,17,2026-01-31T03:30:01Z,620000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,62.0,2.0,2.0,0.0,,,,,
64,PT07M08.00S,2026-01-31T03:30:03.6Z,1,REGULAR,turnover,bad pass,[],1641709,,,1610612765,14,17,2026-01-31T03:30:08Z,630000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641709, 1641764]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Podziemski,1641764.0,,
65,PT07M08.00S,2026-01-31T03:30:03.6Z,1,REGULAR,steal,,[],1641764,,,1610612744,14,17,2026-01-31T03:30:05Z,640000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT07M05.00S,2026-01-31T03:30:06.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,71.96123521681997,17.647058823529413,1610612744,17,17,2026-01-31T03:30:17Z,650000,False,-162.0,211.0,1,right,S. Curry 26' 3PT running (8 PTS) (B. Podziemski 3 AST),"[201939, 1641764]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,26.6,B. Podziemski,1641764.0,3.0,,,,,,,,,
68,PT06M56.00S,2026-01-31T03:30:20.3Z,1,REGULAR,foul,offensive,[],202699,,,1610612765,17,17,2026-01-31T03:30:30Z,670000,False,,,0,,T. Harris off-the-ball offensive FOUL (2 PF),"[202699, 1641764]",1610612765.0,DET,off-the-ball,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,1627963.0,2.0,0.0,Podziemski,1641764.0,,,,,,,,,,,,,,,
70,PT06M56.00S,2026-01-31T03:30:20.3Z,1,REGULAR,turnover,offensive foul,[],202699,,,1610612765,17,17,2026-01-31T03:30:20Z,690000,False,,,0,,T. Harris offensive foul TURNOVER (1 TO),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,1627963.0,,,,,,,,,,,,,,,1.0,,,,
71,PT06M56.00S,2026-01-31T03:30:32.6Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,17,17,2026-01-31T03:30:54Z,700000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M56.00S,2026-01-31T03:30:32.6Z,1,REGULAR,substitution,out,[],202699,,,1610612744,17,17,2026-01-31T03:30:54Z,710000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M56.00S,2026-01-31T03:30:32.6Z,1,REGULAR,substitution,in,[],1642954,,,1610612744,17,17,2026-01-31T03:30:54Z,720000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M56.00S,2026-01-31T03:30:32.6Z,1,REGULAR,substitution,in,[],1630191,,,1610612744,17,17,2026-01-31T03:30:54Z,730000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M49.00S,2026-01-31T03:31:08.2Z,1,REGULAR,turnover,backcourt,[],201939,,,1610612744,17,17,2026-01-31T03:31:28Z,740000,False,,,0,,S. Curry backcourt TURNOVER (1 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,202037.0,,,,,,,,,,,,,,,1.0,,,,
76,PT06M49.00S,2026-01-31T03:31:17.4Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,17,17,2026-01-31T03:31:42Z,750000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,202037.0,,,,,,,,,,,,,,,,,,,
77,PT06M41.00S,2026-01-31T03:31:43.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,27.677398160315374,16.666666666666664,1610612765,17,20,2026-01-31T03:31:48Z,760000,False,167.0,208.0,1,left,D. Robinson 26' 3PT  (9 PTS) (I. Stewart 1 AST),"[1629130, 1630191]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,26.63,I. Stewart,1630191.0,1.0,,,,,,,,,
79,PT06M30.00S,2026-01-31T03:31:54.2Z,1,REGULAR,3pt,Jump Shot,[],201939,73.14388961892247,18.137254901960784,1610612744,17,20,2026-01-31T03:31:59Z,780000,False,-159.0,200.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.56,,,,,,,,,,,,
80,PT06M28.00S,2026-01-31T03:31:56.2Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,17,20,2026-01-31T03:31:59Z,790000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,
81,PT06M19.00S,2026-01-31T03:32:06.1Z,1,REGULAR,2pt,Jump Shot,[],1641709,12.828515111695138,27.450980392156865,1610612765,17,22,2026-01-31T03:38:43Z,800000,False,113.0,68.0,1,left,A. Thompson 13' pullup bank Jump Shot (4 PTS) (I. Stewart 2 AST),"[1641709, 1630191]",1610612765.0,DET,pullup bank,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,Made,4.0,13.17,I. Stewart,1630191.0,2.0,,,,,,,,,
83,PT06M07.00S,2026-01-31T03:32:18.4Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612744,17,22,2026-01-31T03:32:25Z,820000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Curry 2 FT),"[1641709, 201939]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,1627963.0,1.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
85,PT06M07.00S,2026-01-31T03:32:46.6Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,18,22,2026-01-31T03:32:46Z,840000,False,,,0,,S. Curry Free Throw 1 of 2 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
86,PT06M07.00S,2026-01-31T03:32:52.3Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,18,22,2026-01-31T03:33:01Z,850000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M07.00S,2026-01-31T03:32:52.3Z,1,REGULAR,substitution,in,[],1629001,,,1610612744,18,22,2026-01-31T03:33:01Z,860000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M07.00S,2026-01-31T03:33:15.4Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,19,22,2026-01-31T03:33:15Z,870000,False,,,0,,S. Curry Free Throw 2 of 2 (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
89,PT05M59.00S,2026-01-31T03:33:24.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,31.882391590013142,67.64705882352942,1610612765,19,25,2026-01-31T03:33:29Z,880000,False,-88.0,247.0,1,left,D. Robinson 26' 3PT  (12 PTS) (C. Cunningham 4 AST),"[1629130, 1630595]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,26.25,C. Cunningham,1630595.0,4.0,,,,,,,,,
91,PT05M57.00S,2026-01-31T03:33:29.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,19,25,2026-01-31T03:33:29Z,900000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M57.00S,2026-01-31T03:36:42.6Z,1,REGULAR,substitution,out,[],201143,,,1610612744,19,25,2026-01-31T03:36:58Z,910000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M57.00S,2026-01-31T03:36:42.6Z,1,REGULAR,substitution,in,[],1642366,,,1610612744,19,25,2026-01-31T03:36:58Z,920000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M41.00S,2026-01-31T03:37:21.8Z,1,REGULAR,3pt,Jump Shot,[],1642366,67.88764783180025,21.813725490196077,1610612744,19,25,2026-01-31T03:37:31Z,930000,False,-141.0,249.0,1,right,MISS Q. Post 28' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.64,,,,,,,,,,,,
95,PT05M36.00S,2026-01-31T03:37:26.8Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,19,25,2026-01-31T03:43:12Z,940000,False,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,94.0,2.0,1.0,1.0,,,,,
