actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-04-02T02:12:52.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-02T02:12:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-04-02T02:12:55.2Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612759,0,0,2026-04-02T02:12:55Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. D. Green: Tip to D. Fox,"[1628368, 1641705, 203110]",1610612759.0,SAS,startperiod,D. Fox,1628368.0,Fox,D. Fox,Wembanyama,1641705.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-04-02T02:13:11.0Z,1,REGULAR,2pt,Jump Shot,[],1641705,10.33180026281209,74.75490196078431,1610612759,0,2,2026-04-02T02:13:24Z,70000,False,-124.0,45.0,1,left,V. Wembanyama 13' driving floating bank Jump Shot (2 PTS) (D. Vassell 1 AST),"[1641705, 1630170]",1610612759.0,SAS,driving floating bank,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,13.16,Made,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
9,PT11M42.00S,2026-04-02T02:13:15.0Z,1,REGULAR,foul,personal,['1freethrow'],1641764,,,1610612759,0,2,2026-04-02T02:13:25Z,90000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Wembanyama 1 FT),"[1641764, 1641705]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,,,,,,,1155.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,
11,PT11M42.00S,2026-04-02T02:13:37.3Z,1,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,0,3,2026-04-02T02:13:37Z,110000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (3 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
12,PT11M23.00S,2026-04-02T02:13:57.0Z,1,REGULAR,3pt,Jump Shot,[],1643018,67.62483574244416,59.80392156862745,1610612744,0,3,2026-04-02T02:14:17Z,120000,False,49.0,252.0,1,right,MISS L. Cryer 25' pullup 3PT,[1643018],1610612744.0,GSW,pullup,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
13,PT11M20.00S,2026-04-02T02:14:00.0Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,3,2026-04-02T02:14:02Z,130000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,
14,PT11M14.00S,2026-04-02T02:14:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,14.273981603153747,47.549019607843135,1610612759,0,3,2026-04-02T02:15:26Z,140000,False,12.0,82.0,1,left,MISS V. Wembanyama 8' driving floating Shot,[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,8.26,Missed,,,,,,,,,,,,,,,,,,
15,PT11M11.00S,2026-04-02T02:14:09.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,3,2026-04-02T02:15:26Z,150000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,
17,PT11M00.00S,2026-04-02T02:14:51.9Z,1,REGULAR,3pt,Jump Shot,[],1643018,72.22404730617609,77.69607843137256,1610612744,0,3,2026-04-02T02:14:57Z,170000,False,138.0,209.0,1,right,MISS L. Cryer 25' step back 3PT,[1643018],1610612744.0,GSW,step back,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
18,PT10M55.00S,2026-04-02T02:14:56.9Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,0,3,2026-04-02T02:14:57Z,180000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M50.00S,2026-04-02T02:15:02.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641705,6.521024967148489,57.59803921568627,1610612759,0,5,2026-04-02T02:16:23Z,190000,False,-38.0,9.0,1,left,V. Wembanyama running finger roll Layup (5 PTS),[1641705],1610612759.0,SAS,running finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.9,Made,5.0,,,,,,,,,,,,,,,,,
20,PT10M37.00S,2026-04-02T02:15:15.4Z,1,REGULAR,3pt,Jump Shot,[],1642954,74.32654402102497,16.666666666666664,1610612744,0,5,2026-04-02T02:15:22Z,200000,False,-167.0,189.0,1,right,MISS W. Richard 25' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
21,PT10M37.00S,2026-04-02T02:15:15.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,0,5,2026-04-02T02:15:22Z,210000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,20.0,,,,,,,,
23,PT10M29.00S,2026-04-02T02:15:29.0Z,1,REGULAR,3pt,Jump Shot,[],1641705,34.90473061760841,51.9607843137255,1610612759,0,5,2026-04-02T02:15:34Z,230000,False,-10.0,276.0,1,left,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,27.58,Missed,,,,,,,,,,,,,,,,,,
24,PT10M27.00S,2026-04-02T02:15:31.0Z,1,REGULAR,rebound,defensive,[],1642954,,,1610612744,0,5,2026-04-02T02:15:34Z,240000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
25,PT10M17.00S,2026-04-02T02:15:44.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631466,86.15308804204993,50.0,1610612744,0,5,2026-04-02T02:18:01Z,250000,False,0.0,78.0,1,right,MISS N. Williams 7' driving floating Shot,[1631466],1610612744.0,GSW,driving floating,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
26,PT10M16.00S,2026-04-02T02:15:45.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,5,2026-04-02T02:18:01Z,260000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,
29,PT10M09.00S,2026-04-02T02:16:02.3Z,1,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612759,0,5,2026-04-02T02:16:12Z,290000,False,,,0,,W. Richard shooting personal FOUL (1 PF) (Castle 2 FT),"[1642954, 1642264]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,1.0,0.0,Castle,1642264.0,,,,,,,,,
31,PT10M09.00S,2026-04-02T02:16:17.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642264,,,1610612759,0,6,2026-04-02T02:16:17Z,310000,False,,,0,,S. Castle Free Throw 1 of 2 (1 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
32,PT10M09.00S,2026-04-02T02:16:17.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642264,,,1610612759,0,7,2026-04-02T02:19:26Z,320000,False,,,0,,S. Castle Free Throw 2 of 2 (2 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M57.00S,2026-04-02T02:16:49.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203110,88.91261498028909,48.28431372549019,1610612744,0,7,2026-04-02T02:19:51Z,330000,False,-9.0,52.0,1,right,MISS D. Green driving Hook,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
34,PT09M56.00S,2026-04-02T02:16:50.4Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,7,2026-04-02T02:19:02Z,340000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,33.0,3.0,3.0,0.0,,,,,
35,PT09M55.00S,2026-04-02T02:16:53.2Z,1,REGULAR,foul,personal,['1freethrow'],203110,,,1610612759,0,7,2026-04-02T02:20:58Z,350000,False,,,0,,D. Green transition take personal FOUL (1 PF) (Wembanyama 1 FT),"[203110, 1641705]",1610612744.0,GSW,transition take,,,Green,D. Green,,,,,Mid-Range,16-24 Center,,,,,,,2714.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,
37,PT09M55.00S,2026-04-02T02:17:19.9Z,1,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,0,8,2026-04-02T02:17:19Z,370000,False,,,0,,V. Wembanyama transition take Free Throw 1 of 1 (6 PTS),[1641705],1610612759.0,SAS,transition take,,,Wembanyama,V. Wembanyama,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
38,PT09M36.00S,2026-04-02T02:17:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.485545335085414,63.725490196078425,1610612759,0,10,2026-04-02T02:17:54Z,380000,False,-69.0,74.0,1,left,D. Fox 10' turnaround Jump Shot (2 PTS),[1628368],1610612759.0,SAS,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,10.11,Made,2.0,,,,,,,,,,,,,,,,,
39,PT09M24.00S,2026-04-02T02:17:59.2Z,1,REGULAR,3pt,Jump Shot,[],1641764,73.53810775295663,80.14705882352942,1610612744,0,10,2026-04-02T02:20:31Z,390000,False,151.0,196.0,1,right,MISS B. Podziemski 24' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,24.74,Missed,,,,,,,,,,,,,,,,,,
40,PT09M22.00S,2026-04-02T02:18:01.2Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,10,2026-04-02T02:18:02Z,400000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,39.0,4.0,4.0,0.0,,,,,
41,PT09M20.00S,2026-04-02T02:18:08.1Z,1,REGULAR,turnover,out-of-bounds,[],1630577,,,1610612759,0,10,2026-04-02T02:18:25Z,410000,False,,,0,,J. Champagnie bad pass out-of-bounds TURNOVER (1 TO),[1630577],1610612759.0,SAS,bad pass,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,1155.0,,,,,,,,,1.0,,,,
42,PT09M07.00S,2026-04-02T02:18:25.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,81.02825229960578,5.637254901960785,1610612744,3,10,2026-04-02T02:18:31Z,420000,False,-222.0,126.0,1,right,B. Podziemski 25' 3PT  (3 PTS) (W. Richard 1 AST),"[1641764, 1642954]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.5,Made,3.0,W. Richard,1642954.0,1.0,,,,,,,,,,,,,,
44,PT08M51.00S,2026-04-02T02:18:41.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,7.046649145860711,51.470588235294116,1610612759,3,12,2026-04-02T02:18:46Z,440000,False,-7.0,14.0,1,left,V. Wembanyama alley-oop DUNK (8 PTS) (S. Castle 1 AST),"[1641705, 1642264]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.56,Made,8.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
46,PT08M44.00S,2026-04-02T02:18:53.0Z,1,REGULAR,violation,kicked ball,[],1641705,,,1610612744,3,12,2026-04-02T02:19:03Z,460000,False,,,0,,V. Wembanyama kicked ball VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,
