actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT05M05.00S,2021-11-16T01:28:44.1Z,1,REGULAR,substitution,in,[],201580,,,1610612750,17,11,2021-11-16T01:28:52Z,900000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M05.00S,2021-11-16T01:29:04.2Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,18,11,2021-11-16T01:29:04Z,910000,,,0,,K. Towns Free Throw 2 of 2 (11 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
93,PT04M52.00S,2021-11-16T01:29:20.9Z,1,REGULAR,turnover,double dribble,[],201580,,,1610612756,18,11,2021-11-16T01:29:32Z,920000,,,0,,J. McGee double dribble TURNOVER (1 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,203054.0,1.0,,,,,,,,,
94,PT04M42.00S,2021-11-16T01:29:42.9Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,18,11,2021-11-16T01:29:49Z,930000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,,,,,1148.0,3.0,,,,,,,,,
95,PT04M22.00S,2021-11-16T01:30:06.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201580,9.543363994743759,51.9607843137255,1610612756,18,11,2021-11-16T01:31:55Z,940000,-10.0,37.0,1,left,MISS J. McGee floating Shot,[201580],1610612756.0,PHX,floating,,,McGee,J. McGee,,,,,3.85,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M21.00S,2021-11-16T01:30:07.2Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,18,11,2021-11-16T01:30:14Z,950000,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,95.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
97,PT04M14.00S,2021-11-16T01:30:14.4Z,1,REGULAR,3pt,Jump Shot,[],1629006,93.11760840998686,4.166666666666666,1610612750,18,11,2021-11-16T01:30:19Z,960000,-229.0,12.0,1,right,MISS J. Okogie 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
98,PT04M11.00S,2021-11-16T01:30:17.4Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,18,11,2021-11-16T01:30:19Z,970000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
99,PT03M50.00S,2021-11-16T01:30:37.6Z,1,REGULAR,3pt,Jump Shot,[],1629661,25.57490144546649,16.42156862745098,1610612756,18,14,2021-11-16T01:30:45Z,980000,168.0,188.0,1,left,C. Johnson 25' 3PT  (3 PTS) (C. Payne 1 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.2,Made,,,,,3.0,C. Payne,1626166.0,1.0,,,,,,,,,,,
101,PT03M30.00S,2021-11-16T01:30:57.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,69.33311432325887,64.95098039215686,1610612750,18,14,2021-11-16T01:31:04Z,1000000,75.0,236.0,1,right,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M27.00S,2021-11-16T01:31:00.9Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,18,14,2021-11-16T01:31:04Z,1010000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
103,PT03M20.00S,2021-11-16T01:31:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.1268068331143235,50.245098039215684,1610612756,18,14,2021-11-16T01:31:13Z,1020000,-1.0,5.0,1,left,MISS D. Booker driving Layup - blocked,"[1626164, 1630162]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,0.52,Missed,,,,,,,,,,,,,,,,,Edwards,1630162.0,
104,PT03M20.00S,2021-11-16T01:31:07.6Z,1,REGULAR,block,,[],1630162,,,1610612756,18,14,2021-11-16T01:31:09Z,1030000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M18.00S,2021-11-16T01:31:09.6Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612750,18,14,2021-11-16T01:31:13Z,1040000,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
106,PT03M14.00S,2021-11-16T01:31:14.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,94.1688567674113,46.81372549019608,1610612750,18,14,2021-11-16T01:31:24Z,1050000,-16.0,2.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.61,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M13.00S,2021-11-16T01:31:16.1Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,18,14,2021-11-16T01:31:16Z,1060000,,,0,,A. Edwards REBOUND (Off:2 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,106.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
108,PT03M11.00S,2021-11-16T01:31:18.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201976,92.59198423127464,95.58823529411765,1610612750,18,14,2021-11-16T01:34:59Z,1070000,228.0,17.0,1,right,MISS P. Beverley 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M11.00S,2021-11-16T01:31:18.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,18,14,2021-11-16T01:31:33Z,1080000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,
110,PT03M09.00S,2021-11-16T01:31:30.0Z,1,REGULAR,foul,personal,[],1628969,,,1610612750,18,14,2021-11-16T01:31:37Z,1090000,,,0,,M. Bridges loose ball personal FOUL (1 PF),"[1628969, 1626157]",1610612756.0,PHX,loose ball,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1148.0,,,,1.0,0.0,Towns,1626157.0,,,
112,PT03M09.00S,2021-11-16T01:31:35.4Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,18,14,2021-11-16T01:31:44Z,1110000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M09.00S,2021-11-16T01:31:35.4Z,1,REGULAR,substitution,out,[],201976,,,1610612750,18,14,2021-11-16T01:31:44Z,1120000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M09.00S,2021-11-16T01:31:35.4Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,18,14,2021-11-16T01:31:44Z,1130000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M09.00S,2021-11-16T01:31:35.4Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,18,14,2021-11-16T01:31:44Z,1140000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M09.00S,2021-11-16T01:31:47.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612750,18,14,2021-11-16T01:31:53Z,1150000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M09.00S,2021-11-16T01:31:47.2Z,1,REGULAR,substitution,in,[],1629013,,,1610612750,18,14,2021-11-16T01:31:53Z,1160000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M56.00S,2021-11-16T01:31:58.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,68.28186596583443,61.51960784313726,1610612750,18,14,2021-11-16T01:32:04Z,1170000,58.0,246.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
119,PT02M53.00S,2021-11-16T01:32:01.0Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,18,14,2021-11-16T01:32:04Z,1180000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,118.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
120,PT02M50.00S,2021-11-16T01:32:06.3Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612756,18,14,2021-11-16T01:32:13Z,1190000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Booker 2 FT),"[1630183, 1626164]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,1626302.0,,,,1.0,0.0,Booker,1626164.0,,,
122,PT02M50.00S,2021-11-16T01:32:15.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,18,14,2021-11-16T01:32:15Z,1210000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M50.00S,2021-11-16T01:35:12.8Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,18,15,2021-11-16T01:35:12Z,1220000,,,0,,D. Booker Free Throw 1 of 2 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
124,PT02M50.00S,2021-11-16T01:35:23.9Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,18,16,2021-11-16T01:35:23Z,1230000,,,0,,D. Booker Free Throw 2 of 2 (4 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
125,PT02M31.00S,2021-11-16T01:35:46.0Z,1,REGULAR,foul,personal,[],1629013,,,1610612750,18,16,2021-11-16T01:35:53Z,1240000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1626157]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,1148.0,,,,1.0,0.0,Towns,1626157.0,,,
127,PT02M18.00S,2021-11-16T01:36:15.1Z,1,REGULAR,3pt,Jump Shot,[],1626156,64.99671484888306,39.950980392156865,1610612750,18,16,2021-11-16T01:36:22Z,1260000,-50.0,277.0,1,right,MISS D. Russell 28' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,28.1,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M15.00S,2021-11-16T01:36:18.1Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,18,16,2021-11-16T01:36:22Z,1270000,,,0,,J. McGee REBOUND (Off:0 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,127.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
129,PT02M08.00S,2021-11-16T01:36:25.7Z,1,REGULAR,3pt,Jump Shot,[],1626166,20.18725361366623,89.70588235294117,1610612756,18,16,2021-11-16T01:36:33Z,1280000,-199.0,137.0,1,left,MISS C. Payne 24' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M04.00S,2021-11-16T01:36:29.7Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,18,16,2021-11-16T01:36:33Z,1290000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
131,PT01M58.00S,2021-11-16T01:36:34.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,67.23061760840999,46.32352941176471,1610612750,21,16,2021-11-16T01:36:39Z,1300000,-18.0,256.0,1,right,K. Towns 25' 3PT  (14 PTS) (M. Beasley 1 AST),"[1626157, 1627736]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.62,Made,,,,,14.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,
133,PT01M58.00S,2021-11-16T01:36:46.3Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612756,21,16,2021-11-16T01:37:04Z,1320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M44.00S,2021-11-16T01:37:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,9.937582128777924,63.23529411764706,1610612756,21,16,2021-11-16T01:37:15Z,1330000,-66.0,41.0,1,left,MISS D. Booker 7' driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,7.78,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M41.00S,2021-11-16T01:37:07.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,21,16,2021-11-16T01:37:15Z,1340000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,134.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
136,PT01M34.00S,2021-11-16T01:37:26.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,21,16,2021-11-16T01:37:26Z,1350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M34.00S,2021-11-16T01:37:26.9Z,1,REGULAR,substitution,out,[],1626164,,,1610612750,21,16,2021-11-16T01:37:29Z,1360000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M34.00S,2021-11-16T01:37:26.9Z,1,REGULAR,substitution,in,[],1627846,,,1610612750,21,16,2021-11-16T01:37:29Z,1370000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M32.00S,2021-11-16T01:37:37.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,91.40932982917214,3.1862745098039214,1610612750,21,16,2021-11-16T01:37:43Z,1380000,-234.0,28.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M29.00S,2021-11-16T01:37:40.9Z,1,REGULAR,rebound,defensive,[],1627846,,,1610612756,21,16,2021-11-16T01:37:43Z,1390000,,,0,,A. Nader REBOUND (Off:0 Def:1),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
141,PT01M21.00S,2021-11-16T01:37:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.258212877792378,49.01960784313725,1610612756,21,16,2021-11-16T01:37:55Z,1400000,5.0,6.0,1,left,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M19.00S,2021-11-16T01:37:50.6Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,21,16,2021-11-16T01:43:37Z,1410000,,,0,,J. McGee REBOUND (Off:1 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,141.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
169,PT01M19.00S,2021-11-16T01:37:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,6.044678055190539,53.57689950980392,1610612756,21,16,2021-11-16T01:43:47Z,1415000,-18.0,4.0,1,left,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
170,PT01M17.00S,2021-11-16T01:37:55.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,21,16,2021-11-16T01:43:47Z,1417500,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,169.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
143,PT01M12.00S,2021-11-16T01:37:57.9Z,1,REGULAR,3pt,Jump Shot,[],1626157,68.01905387647832,30.637254901960787,1610612750,21,16,2021-11-16T01:38:03Z,1420000,-97.0,248.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
144,PT01M08.00S,2021-11-16T01:38:01.9Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,21,16,2021-11-16T01:38:03Z,1430000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
145,PT00M57.50S,2021-11-16T01:38:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.652431011826544,49.754901960784316,1610612756,21,18,2021-11-16T01:38:18Z,1440000,1.0,10.0,1,left,C. Johnson cutting Layup (5 PTS) (J. McGee 1 AST),"[1629661, 201580]",1610612756.0,PHX,cutting,,,Johnson,C. Johnson,,,,,1.01,Made,,,,,5.0,J. McGee,201580.0,1.0,,,,,,,,,,,
147,PT00M43.50S,2021-11-16T01:38:28.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629006,93.9060446780552,48.03921568627451,1610612750,21,18,2021-11-16T01:38:38Z,1460000,-10.0,5.0,1,right,MISS J. Okogie cutting DUNK - blocked,"[1629006, 201580]",1610612750.0,MIN,cutting,,,Okogie,J. Okogie,,,,,1.09,Missed,,,,,,,,,,,,,,,,,McGee,201580.0,
148,PT00M43.50S,2021-11-16T01:38:28.8Z,1,REGULAR,block,,[],201580,,,1610612750,21,18,2021-11-16T01:38:31Z,1470000,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M42.40S,2021-11-16T01:38:29.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,21,18,2021-11-16T01:38:38Z,1480000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,
150,PT00M42.40S,2021-11-16T01:38:35.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,21,18,2021-11-16T01:38:35Z,1490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M33.40S,2021-11-16T01:38:50.9Z,1,REGULAR,2pt,Jump Shot,[],1629013,14.4053876478318,74.75490196078431,1610612756,21,18,2021-11-16T01:39:11Z,1500000,-124.0,83.0,1,left,MISS L. Shamet 14' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,14.9,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M28.40S,2021-11-16T01:39:03.4Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,21,18,2021-11-16T01:39:03Z,1510000,,,0,,J. McGee REBOUND (Off:2 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,151.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
153,PT00M28.40S,2021-11-16T01:39:10.3Z,1,REGULAR,foul,personal,[],1626156,,,1610612756,21,18,2021-11-16T01:47:01Z,1520000,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1627846]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,1148.0,,,,2.0,0.0,Nader,1627846.0,,,
155,PT00M20.10S,2021-11-16T01:39:29.8Z,1,REGULAR,turnover,bad pass,[],1627846,,,1610612756,21,18,2021-11-16T01:39:34Z,1540000,,,0,,A. Nader bad pass TURNOVER (1 TO),"[1627846, 1629006]",1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,1.0,Okogie,1629006.0,,,,,,,
156,PT00M20.10S,2021-11-16T01:39:29.8Z,1,REGULAR,steal,,[],1629006,,,1610612750,21,18,2021-11-16T01:39:31Z,1550000,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M00.60S,2021-11-16T01:39:53.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612750,21,18,2021-11-16T01:40:37Z,1560000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Okogie 2 FT),"[1629661, 1629006]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1148.0,,,,1.0,0.0,Okogie,1629006.0,,,
160,PT00M00.60S,2021-11-16T01:40:52.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629006,,,1610612750,21,18,2021-11-16T01:41:36Z,1575000,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
161,PT00M00.60S,2021-11-16T01:40:52.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,21,18,2021-11-16T01:41:36Z,1577500,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,
166,PT00M00.60S,2021-11-16T01:40:52.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629006,,,1610612750,21,18,2021-11-16T01:41:36Z,1578750,,,0,,MISS J. Okogie Free Throw 2 of 2,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
167,PT00M00.10S,2021-11-16T01:40:52.9Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,21,18,2021-11-16T01:41:37Z,1579375,,,0,,J. McGee REBOUND (Off:2 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,166.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
159,PT00M00.60S,2021-11-16T01:40:12.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612756,21,18,2021-11-16T01:41:58Z,1580000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,Foul occurred prior to expiration of time
162,PT00M00.60S,2021-11-16T01:40:53.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612756,21,18,2021-11-16T01:41:36Z,1610000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M00.60S,2021-11-16T01:40:53.4Z,1,REGULAR,substitution,out,[],1629013,,,1610612756,21,18,2021-11-16T01:41:36Z,1620000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M00.60S,2021-11-16T01:40:53.4Z,1,REGULAR,substitution,in,[],1629020,,,1610612756,21,18,2021-11-16T01:41:36Z,1630000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M00.60S,2021-11-16T01:40:53.4Z,1,REGULAR,substitution,in,[],1626163,,,1610612756,21,18,2021-11-16T01:41:36Z,1640000,,,0,,SUB in: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2021-11-16T01:41:20.0Z,1,REGULAR,period,end,[],0,,,1610612756,21,18,2021-11-16T01:41:20Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-16T01:43:21.1Z,2,REGULAR,substitution,out,['startperiod'],201580,,,1610612756,21,18,2021-11-16T01:43:46Z,1680000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-16T01:43:21.1Z,2,REGULAR,substitution,out,['startperiod'],1626166,,,1610612756,21,18,2021-11-16T01:43:46Z,1690000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-16T01:43:21.1Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,21,18,2021-11-16T01:43:46Z,1700000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-16T01:43:21.1Z,2,REGULAR,substitution,in,['startperiod'],1629013,,,1610612756,21,18,2021-11-16T01:43:46Z,1710000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-16T01:43:53.6Z,2,REGULAR,period,start,[],0,,,1610612750,21,18,2021-11-16T01:43:53Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M46.00S,2021-11-16T01:44:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,89.04402102496715,41.911764705882355,1610612750,23,18,2021-11-16T01:44:12Z,1730000,-40.0,50.0,1,right,D. Russell 6' driving Layup (4 PTS) (M. Beasley 2 AST),"[1626156, 1627736]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,6.47,Made,,,,,4.0,M. Beasley,1627736.0,2.0,,,,,,,,,,,
177,PT11M28.00S,2021-11-16T01:44:25.5Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,23,18,2021-11-16T01:44:31Z,1740000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1627736]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,1.0,Beasley,1627736.0,,,,,,,
