actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
15,PT11M10.00S,2022-04-06T00:13:08.3Z,1,REGULAR,steal,,[],1630557,,,1610612764,0,2,2022-04-06T00:13:10Z,150000,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
16,PT11M01.00S,2022-04-06T00:13:17.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,95.0886990801577,95.34313725490196,1610612764,0,2,2022-04-06T00:13:25Z,160000,227.0,-6.0,1,right,MISS K. Porzingis 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M58.00S,2022-04-06T00:13:19.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,0,2,2022-04-06T00:13:19Z,170000,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
18,PT10M45.00S,2022-04-06T00:13:32.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.882391590013142,42.15686274509804,1610612750,3,2,2022-04-06T00:13:37Z,180000,39.0,247.0,1,left,K. Towns 25' 3PT  (3 PTS) (A. Edwards 1 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.03,Made,,,,,3.0,,,,A. Edwards,1630162.0,1.0,,,,,,,,
20,PT10M23.00S,2022-04-06T00:13:55.0Z,1,REGULAR,3pt,Jump Shot,[],1629060,79.45137976346912,90.44117647058823,1610612764,3,5,2022-04-06T00:13:59Z,200000,202.0,141.0,1,right,R. Hachimura 24' 3PT  (3 PTS) (K. Caldwell-Pope 1 AST),"[1629060, 203484]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,24.63,Made,,,,,3.0,,,,K. Caldwell-Pope,203484.0,1.0,,,,,,,,
22,PT10M12.00S,2022-04-06T00:14:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.046649145860711,53.67647058823529,1610612750,3,5,2022-04-06T00:14:10Z,220000,-18.0,14.0,1,left,MISS D. Russell driving finger roll Layup,[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2022-04-06T00:14:08.6Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,3,5,2022-04-06T00:14:10Z,230000,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
24,PT09M58.00S,2022-04-06T00:14:19.4Z,1,REGULAR,turnover,bad pass,[],203107,,,1610612764,3,5,2022-04-06T00:14:23Z,240000,,,0,,T. Satoransky bad pass TURNOVER (1 TO),"[203107, 1629020]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,
25,PT09M58.00S,2022-04-06T00:14:19.4Z,1,REGULAR,steal,,[],1629020,,,1610612750,3,5,2022-04-06T00:14:21Z,250000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M52.00S,2022-04-06T00:14:25.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627736,9.149145860709593,59.068627450980394,1610612750,3,5,2022-04-06T00:14:31Z,260000,-45.0,34.0,1,left,MISS M. Beasley driving floating Shot,[1627736],1610612750.0,MIN,driving floating,,,Beasley,M. Beasley,,,,,5.63,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M49.00S,2022-04-06T00:14:28.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,3,5,2022-04-06T00:14:31Z,270000,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,26.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
28,PT09M43.00S,2022-04-06T00:14:34.7Z,1,REGULAR,3pt,Jump Shot,[],1630557,74.98357424441524,15.441176470588236,1610612764,3,8,2022-04-06T00:14:38Z,280000,-173.0,183.0,1,right,C. Kispert 25' 3PT  (3 PTS) (R. Hachimura 1 AST),"[1630557, 1629060]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.15,Made,,,,,3.0,,,,R. Hachimura,1629060.0,1.0,,,,,,,,
30,PT09M28.00S,2022-04-06T00:14:51.8Z,1,REGULAR,violation,kicked ball,[],204001,,,1610612750,3,8,2022-04-06T00:14:57Z,300000,,,0,,K. Porzingis kicked ball VIOLATION,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,201246.0,,,,,,,
31,PT09M20.00S,2022-04-06T00:15:24.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,21.50131406044678,89.4607843137255,1610612750,3,8,2022-04-06T00:15:30Z,310000,-197.0,150.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M19.00S,2022-04-06T00:15:25.2Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,3,8,2022-04-06T00:15:30Z,320000,,,0,,K. Towns REBOUND (Off:2 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,31.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
33,PT09M16.00S,2022-04-06T00:15:28.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,5.732588699080158,50.245098039215684,1610612750,5,8,2022-04-06T00:15:33Z,330000,-1.0,1.0,1,left,A. Edwards cutting Layup (2 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,0.18,Made,,,,,2.0,,,,K. Towns,1626157.0,1.0,,,,,,,,
35,PT09M09.00S,2022-04-06T00:15:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,93.11760840998686,50.98039215686274,1610612764,5,8,2022-04-06T00:15:39Z,350000,5.0,12.0,1,right,MISS R. Hachimura driving reverse Layup,[1629060],1610612764.0,WAS,driving reverse,,,Hachimura,R. Hachimura,,,,,1.31,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M07.00S,2022-04-06T00:15:37.2Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,5,8,2022-04-06T00:15:39Z,360000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
37,PT08M50.00S,2022-04-06T00:15:54.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,28.728646517739815,21.323529411764707,1610612750,5,8,2022-04-06T00:15:58Z,370000,143.0,218.0,1,left,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M48.00S,2022-04-06T00:15:56.4Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,5,8,2022-04-06T00:15:58Z,380000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
39,PT08M43.00S,2022-04-06T00:16:02.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,75.24638633377135,13.480392156862745,1610612764,5,11,2022-04-06T00:16:07Z,390000,-183.0,180.0,1,right,K. Caldwell-Pope 25' 3PT pullup (3 PTS) (T. Satoransky 1 AST),"[203484, 203107]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,25.65,Made,,,,,3.0,,,,T. Satoransky,203107.0,1.0,,,,,,,,
41,PT08M20.00S,2022-04-06T00:16:24.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.178055190538765,48.03921568627451,1610612750,5,11,2022-04-06T00:16:28Z,410000,10.0,15.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.79,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M17.00S,2022-04-06T00:16:27.3Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,5,11,2022-04-06T00:16:28Z,420000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
43,PT08M17.00S,2022-04-06T00:16:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,5.590000152587891,50.0,1610612750,7,11,2022-04-06T00:16:27Z,430000,0.0,0.0,1,left,J. Vanderbilt tip Layup (2 PTS),[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
44,PT08M05.00S,2022-04-06T00:16:38.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,82.21090670170827,50.49019607843137,1610612764,7,13,2022-04-06T00:16:42Z,440000,2.0,115.0,1,right,K. Caldwell-Pope 11' pullup Jump Shot (5 PTS),[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,11.47,Made,,,,,5.0,,,,,,,,,,,,,,
45,PT07M50.00S,2022-04-06T00:16:53.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,30.305519053876477,67.8921568627451,1610612750,10,13,2022-04-06T00:16:57Z,450000,-89.0,232.0,1,left,D. Russell 24' 3PT  (3 PTS) (K. Towns 2 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,24.9,Made,,,,,3.0,,,,K. Towns,1626157.0,2.0,,,,,,,,
47,PT07M26.00S,2022-04-06T00:17:18.0Z,1,REGULAR,2pt,Jump Shot,[],1629060,81.42247043363994,81.37254901960785,1610612764,10,15,2022-04-06T00:17:24Z,470000,157.0,122.0,1,right,R. Hachimura 19' pullup Jump Shot (5 PTS) (C. Kispert 1 AST),"[1629060, 1630557]",1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,19.88,Made,,,,,5.0,,,,C. Kispert,1630557.0,1.0,,,,,,,,
49,PT07M06.00S,2022-04-06T00:17:38.3Z,1,REGULAR,2pt,Jump Shot,[],1627736,21.107095926412615,48.03921568627451,1610612750,12,15,2022-04-06T00:17:43Z,490000,10.0,146.0,1,left,M. Beasley 14' Jump Shot (2 PTS) (K. Towns 3 AST),"[1627736, 1626157]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,14.62,Made,,,,,2.0,,,,K. Towns,1626157.0,3.0,,,,,,,,
51,PT06M53.00S,2022-04-06T00:17:51.1Z,1,REGULAR,3pt,Jump Shot,[],1630557,76.69185282522996,11.27450980392157,1610612764,12,18,2022-04-06T00:17:54Z,510000,-194.0,167.0,1,right,C. Kispert 25' 3PT  (6 PTS) (T. Satoransky 2 AST),"[1630557, 203107]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.54,Made,,,,,6.0,,,,T. Satoransky,203107.0,2.0,,,,,,,,
53,PT06M35.00S,2022-04-06T00:18:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.1268068331143235,50.73529411764706,1610612750,14,18,2022-04-06T00:18:13Z,530000,-4.0,5.0,1,left,K. Towns Layup (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,0.63,Made,,,,,5.0,,,,,,,,,,,,,,
54,PT06M34.00S,2022-04-06T00:18:14.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,14,18,2022-04-06T00:18:14Z,540000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M34.00S,2022-04-06T00:20:44.1Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,14,18,2022-04-06T00:21:01Z,550000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M34.00S,2022-04-06T00:20:44.1Z,1,REGULAR,substitution,out,[],1629060,,,1610612764,14,18,2022-04-06T00:21:01Z,560000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M34.00S,2022-04-06T00:20:44.1Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,14,18,2022-04-06T00:21:01Z,570000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M34.00S,2022-04-06T00:20:44.1Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,14,18,2022-04-06T00:21:01Z,580000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M25.00S,2022-04-06T00:21:22.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203107,93.77463863337714,49.754901960784316,1610612764,14,20,2022-04-06T00:21:26Z,590000,-1.0,6.0,1,right,T. Satoransky alley-oop DUNK (4 PTS) (D. Avdija 1 AST),"[203107, 1630166]",1610612764.0,WAS,alley-oop,,,Satoransky,T. Satoransky,,,,,0.61,Made,,,,,4.0,,,,D. Avdija,1630166.0,1.0,,,,,,,,
61,PT05M58.00S,2022-04-06T00:21:48.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,30.699737187910642,33.82352941176471,1610612750,17,20,2022-04-06T00:21:52Z,610000,81.0,236.0,1,left,M. Beasley 24' 3PT  (5 PTS) (D. Russell 1 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.96,Made,,,,,5.0,,,,D. Russell,1626156.0,1.0,,,,,,,,
63,PT05M40.00S,2022-04-06T00:22:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,81.553876478318,45.83333333333333,1610612764,17,20,2022-04-06T00:22:11Z,630000,-21.0,121.0,1,right,MISS K. Caldwell-Pope 12' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,12.27,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M36.00S,2022-04-06T00:22:09.8Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,17,20,2022-04-06T00:22:11Z,640000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
65,PT05M30.00S,2022-04-06T00:22:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.863994743758213,50.0,1610612750,19,20,2022-04-06T00:22:23Z,650000,0.0,3.0,1,left,K. Towns cutting Layup (7 PTS) (D. Russell 2 AST),"[1626157, 1626156]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,0.26,Made,,,,,7.0,,,,D. Russell,1626156.0,2.0,,,,,,,,
67,PT05M30.00S,2022-04-06T00:22:20.6Z,1,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612750,19,20,2022-04-06T00:22:30Z,670000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Towns 1 FT),"[1629655, 1626157]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Towns,1626157.0,,,
69,PT05M30.00S,2022-04-06T00:22:32.2Z,1,REGULAR,substitution,out,[],203107,,,1610612750,19,20,2022-04-06T00:23:02Z,690000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M30.00S,2022-04-06T00:22:32.2Z,1,REGULAR,substitution,in,[],202397,,,1610612750,19,20,2022-04-06T00:23:02Z,700000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M30.00S,2022-04-06T00:23:00.5Z,1,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,19,20,2022-04-06T00:23:09Z,710000,,,0,,MISS K. Towns Free Throw 1 of 1,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M28.00S,2022-04-06T00:23:02.5Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,19,20,2022-04-06T00:23:09Z,720000,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
73,PT05M24.00S,2022-04-06T00:23:06.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,12.040078843626807,4.166666666666666,1610612750,22,20,2022-04-06T00:23:12Z,730000,229.0,61.0,1,left,M. Beasley 3PT pullup (8 PTS) (A. Edwards 2 AST),"[1627736, 1630162]",1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,23.71,Made,,,,,8.0,,,,A. Edwards,1630162.0,2.0,,,,,,,,
75,PT05M09.00S,2022-04-06T00:23:21.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.9060446780552,49.26470588235294,1610612764,22,22,2022-04-06T00:23:29Z,750000,-4.0,5.0,1,right,D. Gafford alley-oop DUNK (2 PTS) (I. Smith 1 AST),"[1629655, 202397]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,0.61,Made,,,,,2.0,,,,I. Smith,202397.0,1.0,,,,,,,,
77,PT04M48.00S,2022-04-06T00:23:41.8Z,1,REGULAR,2pt,Hook,[],1626157,8.229303547963205,31.61764705882353,1610612750,24,22,2022-04-06T00:23:45Z,770000,92.0,25.0,1,left,K. Towns 9' Hook (9 PTS) (D. Russell 3 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,9.52,Made,,,,,9.0,,,,D. Russell,1626156.0,3.0,,,,,,,,
79,PT04M34.00S,2022-04-06T00:23:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,89.04402102496715,51.225490196078425,1610612764,24,24,2022-04-06T00:23:59Z,790000,6.0,50.0,1,right,K. Porzingis Jump Shot (2 PTS) (I. Smith 2 AST),"[204001, 202397]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,5.09,Made,,,,,2.0,,,,I. Smith,202397.0,2.0,,,,,,,,
81,PT04M22.00S,2022-04-06T00:24:11.1Z,1,REGULAR,foul,personal,[],204001,,,1610612750,24,24,2022-04-06T00:24:17Z,810000,,,0,,K. Porzingis personal FOUL (1 PF),"[204001, 1626157]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Towns,1626157.0,,,
83,PT04M22.00S,2022-04-06T00:24:20.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,24,24,2022-04-06T00:24:28Z,830000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M22.00S,2022-04-06T00:24:20.6Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,24,24,2022-04-06T00:24:28Z,840000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M22.00S,2022-04-06T00:24:20.6Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,24,24,2022-04-06T00:24:28Z,850000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M22.00S,2022-04-06T00:24:20.6Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,24,24,2022-04-06T00:24:28Z,860000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M17.00S,2022-04-06T00:24:45.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,26.10052562417871,16.42156862745098,1610612750,24,24,2022-04-06T00:24:50Z,870000,168.0,193.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
88,PT04M13.00S,2022-04-06T00:24:49.4Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,24,24,2022-04-06T00:24:50Z,880000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
89,PT04M08.00S,2022-04-06T00:24:53.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,81.42247043363994,91.91176470588235,1610612764,24,24,2022-04-06T00:24:58Z,890000,210.0,122.0,1,right,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M06.00S,2022-04-06T00:24:55.6Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,24,24,2022-04-06T00:24:58Z,900000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
91,PT04M00.00S,2022-04-06T00:25:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.258212877792378,53.92156862745098,1610612750,26,24,2022-04-06T00:25:14Z,910000,-20.0,6.0,1,left,A. Edwards driving Layup (4 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.06,Made,,,,,4.0,,,,,,,,,,,,,,
