actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT10M35.00S,2021-12-11T01:12:52.2Z,1,REGULAR,freethrow,2 of 2,[],1627752,,,1610612750,4,6,2021-12-11T01:12:52Z,190000,,,0,,T. Prince Free Throw 2 of 2 (2 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
21,PT10M22.00S,2021-12-11T01:13:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.539421813403408,55.3921568627451,1610612739,4,6,2021-12-11T01:13:10Z,200000,-27.0,18.0,1,left,MISS D. Garland driving finger roll Layup - blocked,"[1629636, 1629020]",1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,3.27,Missed,,,,,,,,,,,,,,Vanderbilt,1629020.0,,,
22,PT10M22.00S,2021-12-11T01:13:05.9Z,1,REGULAR,block,,[],1629020,,,1610612739,4,6,2021-12-11T01:13:08Z,210000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M20.00S,2021-12-11T01:13:07.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,4,6,2021-12-11T01:13:10Z,220000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M13.00S,2021-12-11T01:13:18.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,4,6,2021-12-11T01:13:18Z,230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2021-12-11T01:13:42.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,70.74572930354796,72.79411764705883,1610612750,4,6,2021-12-11T01:13:47Z,240000,114.0,222.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
26,PT09M59.00S,2021-12-11T01:13:45.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,4,6,2021-12-11T01:13:47Z,250000,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M51.00S,2021-12-11T01:13:52.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.013797634691201,50.73529411764706,1610612739,4,8,2021-12-11T01:13:58Z,260000,-4.0,13.0,1,left,J. Allen alley-oop DUNK (4 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,1.39,Made,4.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
29,PT09M41.00S,2021-12-11T01:14:03.0Z,1,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612750,4,8,2021-12-11T01:14:09Z,280000,,,0,,J. Vanderbilt lost ball out-of-bounds TURNOVER (1 TO),[1629020],1610612750.0,MIN,lost ball,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,2714.0,,,,,,,1.0,,
30,PT09M33.00S,2021-12-11T01:14:17.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628386,5.042706964520377,52.69607843137255,1610612739,4,10,2021-12-11T01:14:23Z,290000,-13.0,-5.0,1,left,J. Allen alley-oop DUNK (6 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,1.44,Made,6.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,
32,PT09M33.00S,2021-12-11T01:14:23.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,4,10,2021-12-11T01:30:50Z,310000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M13.00S,2021-12-11T01:17:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.74178712220763,45.833333333333336,1610612750,4,10,2021-12-11T01:17:41Z,320000,-21.0,6.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,
34,PT09M11.00S,2021-12-11T01:17:33.3Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,4,10,2021-12-11T01:17:41Z,330000,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,
35,PT09M10.00S,2021-12-11T01:17:34.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630162,92.16491458607096,50.245098039215684,1610612750,4,10,2021-12-11T01:21:13Z,340000,1.0,21.0,1,right,MISS A. Edwards fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,
36,PT09M08.00S,2021-12-11T01:17:36.8Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,4,10,2021-12-11T01:17:58Z,350000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,
37,PT09M06.00S,2021-12-11T01:17:37.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629020,90.98226018396846,28.92156862745098,1610612750,4,10,2021-12-11T01:21:50Z,360000,-105.0,32.0,1,right,MISS J. Vanderbilt 11' turnaround Shot,[1629020],1610612750.0,MIN,turnaround,,,Vanderbilt,J. Vanderbilt,,,,,11.02,Missed,,,,,,,,,,,,,,,,,,
38,PT09M05.00S,2021-12-11T01:17:38.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,10,2021-12-11T01:17:48Z,370000,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,
39,PT08M49.00S,2021-12-11T01:17:54.8Z,1,REGULAR,3pt,Jump Shot,[],1630171,5.962549277266746,5.882352941176478,1610612739,4,13,2021-12-11T01:18:01Z,380000,221.0,4.0,1,left,I. Okoro 3PT  (5 PTS) (D. Garland 4 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,22.06,Made,5.0,D. Garland,1629636.0,4.0,,,,,,,,,,,,,,
41,PT08M38.00S,2021-12-11T01:18:07.0Z,1,REGULAR,turnover,bad pass,[],201976,,,1610612750,4,13,2021-12-11T01:18:11Z,400000,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1628386]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,1.0,Allen,1628386.0
42,PT08M38.00S,2021-12-11T01:18:07.0Z,1,REGULAR,steal,,[],1628386,,,1610612739,4,13,2021-12-11T01:18:08Z,410000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M33.00S,2021-12-11T01:18:12.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,20.285808147174762,8.57843137254902,1610612739,4,16,2021-12-11T01:18:18Z,420000,207.0,138.0,1,left,L. Markkanen 24' 3PT  (5 PTS) (D. Garland 5 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,24.9,Made,5.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,,
45,PT08M05.00S,2021-12-11T01:18:43.6Z,1,REGULAR,2pt,Jump Shot,[],201976,89.27398160315374,25.0,1610612750,4,16,2021-12-11T01:24:12Z,440000,-125.0,48.0,1,right,MISS P. Beverley 13' fadeaway Shot - blocked,"[201976, 1628386]",1610612750.0,MIN,fadeaway,,,Beverley,P. Beverley,,,,,13.4,Missed,,,,,,,,,,,,,,Allen,1628386.0,,,
46,PT08M05.00S,2021-12-11T01:18:43.6Z,1,REGULAR,block,,[],1628386,,,1610612750,4,16,2021-12-11T01:18:47Z,450000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M04.00S,2021-12-11T01:18:44.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,4,16,2021-12-11T01:24:12Z,460000,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
48,PT07M48.00S,2021-12-11T01:18:56.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.831143232588701,49.26470588235294,1610612739,4,18,2021-12-11T01:19:10Z,470000,4.0,2.0,1,left,E. Mobley alley-oop DUNK (2 PTS) (J. Allen 1 AST),"[1630596, 1628386]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,0.44,Made,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
50,PT07M33.00S,2021-12-11T01:19:11.0Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,4,18,2021-12-11T01:19:15Z,490000,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1628374]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,1.0,Markkanen,1628374.0
51,PT07M33.00S,2021-12-11T01:19:11.0Z,1,REGULAR,steal,,[],1628374,,,1610612739,4,18,2021-12-11T01:19:13Z,500000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M29.00S,2021-12-11T01:19:15.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,6.619579500657039,49.26470588235294,1610612739,4,20,2021-12-11T01:25:24Z,510000,4.0,10.0,1,left,I. Okoro running DUNK (7 PTS) (L. Markkanen 1 AST),"[1630171, 1628374]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,1.04,Made,7.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,
54,PT07M29.00S,2021-12-11T01:19:19.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,4,20,2021-12-11T01:30:53Z,530000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M29.00S,2021-12-11T01:21:22.0Z,1,REGULAR,substitution,out,[],1627752,,,1610612750,4,20,2021-12-11T01:21:31Z,540000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M29.00S,2021-12-11T01:21:22.0Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,4,20,2021-12-11T01:21:31Z,550000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2021-12-11T01:22:23.6Z,1,REGULAR,3pt,Jump Shot,[],201976,67.46057818659658,48.28431372549019,1610612750,4,20,2021-12-11T01:22:33Z,560000,-9.0,253.0,1,right,MISS P. Beverley 25' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
58,PT07M10.00S,2021-12-11T01:22:27.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,4,20,2021-12-11T01:22:33Z,570000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,
59,PT07M10.00S,2021-12-11T01:22:33.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,4,20,2021-12-11T01:22:33Z,580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2021-12-11T01:22:49.2Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,4,20,2021-12-11T01:22:55Z,590000,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1629020]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,1.0,Vanderbilt,1629020.0
61,PT06M58.00S,2021-12-11T01:22:49.2Z,1,REGULAR,steal,,[],1629020,,,1610612750,4,20,2021-12-11T01:22:50Z,600000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2021-12-11T01:22:52.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627736,95.05584756898817,48.28431372549019,1610612750,6,20,2021-12-11T01:26:49Z,610000,-9.0,-6.0,1,right,M. Beasley running Layup (2 PTS) (P. Beverley 1 AST),"[1627736, 201976]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,1.05,Made,2.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,,,
64,PT06M37.00S,2021-12-11T01:23:09.6Z,1,REGULAR,2pt,Jump Shot,[],1630596,20.41721419185282,50.98039215686275,1610612739,6,20,2021-12-11T01:23:16Z,630000,-5.0,139.0,1,left,MISS E. Mobley 13' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,13.95,Missed,,,,,,,,,,,,,,,,,,
65,PT06M35.00S,2021-12-11T01:23:11.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,6,20,2021-12-11T01:23:16Z,640000,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,64.0,2.0,1.0,1.0,,,,,,,,,,
66,PT06M28.00S,2021-12-11T01:23:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.00459921156373,50.0,1610612750,8,20,2021-12-11T01:23:22Z,650000,0.0,4.0,1,right,A. Edwards driving Layup (2 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.39,Made,2.0,,,,,,,,,,,,,,,,,
67,PT06M11.00S,2021-12-11T01:23:35.2Z,1,REGULAR,3pt,Jump Shot,[],1630171,9.904730617608408,5.14705882352942,1610612739,8,20,2021-12-11T01:23:40Z,660000,224.0,41.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
68,PT06M09.00S,2021-12-11T01:23:37.2Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,8,20,2021-12-11T01:23:40Z,670000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,67.0,3.0,2.0,1.0,,,,,,,,,,
69,PT06M06.00S,2021-12-11T01:23:40.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,34.8718791064389,59.80392156862745,1610612739,8,23,2021-12-11T01:23:45Z,680000,-49.0,275.0,1,left,L. Markkanen 27' 3PT  (8 PTS) (I. Okoro 1 AST),"[1628374, 1630171]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,27.96,Made,8.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,
71,PT05M52.00S,2021-12-11T01:23:54.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.32917214191853,57.59803921568628,1610612750,8,23,2021-12-11T01:23:59Z,700000,38.0,255.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
72,PT05M48.00S,2021-12-11T01:23:58.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,23,2021-12-11T01:23:59Z,710000,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,71.0,4.0,3.0,1.0,,,,,,,,,,
73,PT05M40.00S,2021-12-11T01:24:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,19.49737187910644,60.049019607843135,1610612739,8,23,2021-12-11T01:24:13Z,720000,-50.0,131.0,1,left,MISS D. Garland 14' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,14.01,Missed,,,,,,,,,,,,,,,,,,
74,PT05M38.00S,2021-12-11T01:24:09.2Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,8,23,2021-12-11T01:24:13Z,730000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,73.0,3.0,2.0,1.0,,,,,,,,,,
75,PT05M21.00S,2021-12-11T01:24:25.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,68.24901445466492,50.49019607843137,1610612750,8,23,2021-12-11T01:24:30Z,740000,2.0,246.0,1,right,MISS M. Beasley 24' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,
76,PT05M19.00S,2021-12-11T01:24:27.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,23,2021-12-11T01:24:30Z,750000,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,75.0,5.0,4.0,1.0,,,,,,,,,,
77,PT05M09.00S,2021-12-11T01:24:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.619579500657039,52.205882352941174,1610612739,8,25,2021-12-11T01:24:49Z,760000,-11.0,10.0,1,left,J. Allen driving finger roll Layup (8 PTS) (D. Garland 6 AST),"[1628386, 1629636]",1610612739.0,CLE,driving finger roll,,,Allen,J. Allen,,,,,1.47,Made,8.0,D. Garland,1629636.0,6.0,,,,,,,,,,,,,,
79,PT04M58.00S,2021-12-11T01:24:48.5Z,1,REGULAR,2pt,Jump Shot,[],1626157,72.19119579500656,48.529411764705884,1610612750,10,25,2021-12-11T01:24:54Z,780000,-7.0,209.0,1,right,K. Towns 20' Jump Shot (2 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,20.9,Made,2.0,,,,,,,,,,,,,,,,,
81,PT04M39.00S,2021-12-11T01:25:08.9Z,1,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612739,10,25,2021-12-11T01:25:16Z,800000,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Mobley 2 FT),"[1629020, 1630596]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,1204.0,1.0,0.0,Mobley,1630596.0,,,,,
83,PT04M39.00S,2021-12-11T01:25:42.8Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,10,26,2021-12-11T01:25:42Z,820000,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
84,PT04M39.00S,2021-12-11T01:25:44.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612739,10,26,2021-12-11T01:25:58Z,830000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M39.00S,2021-12-11T01:25:44.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,10,26,2021-12-11T01:25:58Z,840000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M39.00S,2021-12-11T01:25:44.0Z,1,REGULAR,substitution,out,[],1628374,,,1610612739,10,26,2021-12-11T01:25:58Z,850000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M39.00S,2021-12-11T01:25:44.0Z,1,REGULAR,substitution,in,[],1630183,,,1610612739,10,26,2021-12-11T01:25:58Z,860000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2021-12-11T01:25:44.0Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,10,26,2021-12-11T01:25:58Z,870000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M39.00S,2021-12-11T01:25:44.0Z,1,REGULAR,substitution,in,[],201937,,,1610612739,10,26,2021-12-11T01:25:58Z,880000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M39.00S,2021-12-11T01:26:03.8Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,10,27,2021-12-11T01:26:03Z,890000,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
91,PT04M30.00S,2021-12-11T01:26:19.0Z,1,REGULAR,foul,offensive,[],1626157,,,1610612750,10,27,2021-12-11T01:26:28Z,900000,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 1628386]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,2714.0,1.0,0.0,Allen,1628386.0,,,,,
93,PT04M30.00S,2021-12-11T01:26:19.0Z,1,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,10,27,2021-12-11T01:26:19Z,920000,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,2714.0,,,,,,,2.0,,
