actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
23,PT10M40.00S,2021-11-02T00:13:09.5Z,1,REGULAR,3pt,Jump Shot,[],1630532,6.915243101182654,94.6078431372549,1610612753,2,1,2021-11-02T00:13:14Z,230000,-223.0,13.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Missed,,,22.34,,,,,,,,,,,,
24,PT10M36.00S,2021-11-02T00:13:13.5Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,2,1,2021-11-02T00:13:13Z,240000,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,23.0,,,,,,1.0,0.0,1.0,,,,,,
25,PT10M35.00S,2021-11-02T00:13:23.8Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612753,2,1,2021-11-02T00:13:23Z,250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M25.00S,2021-11-02T00:13:43.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628964,5.075558475689881,96.07843137254902,1610612753,2,1,2021-11-02T00:13:48Z,260000,-230.0,-5.0,1,left,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Missed,,,23.04,,,,,,,,,,,,
27,PT10M21.00S,2021-11-02T00:13:47.8Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,2,1,2021-11-02T00:13:48Z,270000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,26.0,,,,,,1.0,1.0,0.0,,,,,,
28,PT10M12.00S,2021-11-02T00:13:56.0Z,1,REGULAR,3pt,Jump Shot,[],1626156,68.01905387647832,36.029411764705884,1610612750,2,1,2021-11-02T00:14:04Z,280000,-70.0,248.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Missed,,,25.78,,,,,,,,,,,,
29,PT10M10.00S,2021-11-02T00:13:58.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,2,1,2021-11-02T00:14:04Z,290000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,
30,PT10M10.00S,2021-11-02T00:14:02.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,2,1,2021-11-02T00:14:02Z,300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT10M04.00S,2021-11-02T00:14:22.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630162,71.82982917214193,46.07843137254902,1610612750,2,1,2021-11-02T00:17:11Z,310000,-20.0,212.0,1,right,MISS A. Edwards 21' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,21.32,,,,,,,,,,,,
32,PT10M01.00S,2021-11-02T00:14:25.5Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,2,1,2021-11-02T00:14:31Z,320000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,31.0,,,,,,1.0,0.0,1.0,,,,,,
33,PT09M48.00S,2021-11-02T00:14:39.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,67.62483574244416,47.794117647058826,1610612750,2,1,2021-11-02T00:14:43Z,330000,-11.0,252.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Missed,,,25.2,,,,,,,,,,,,
34,PT09M48.00S,2021-11-02T00:14:42.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,2,1,2021-11-02T00:14:42Z,340000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,
35,PT09M48.00S,2021-11-02T00:14:43.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,2,1,2021-11-02T00:14:53Z,350000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,203591.0,,,,,,,,,,,,,,,,,,,,
36,PT09M37.00S,2021-11-02T00:15:10.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,10.33180026281209,55.63725490196079,1610612753,2,3,2021-11-02T00:15:30Z,360000,-28.0,45.0,1,left,F. Wagner driving Layup (3 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,Made,,3.0,5.28,,,,,,,,,,,,
37,PT09M37.00S,2021-11-02T00:15:15.0Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612753,2,3,2021-11-02T00:15:23Z,370000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Wagner 1 FT),"[1630183, 1630532]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,203591.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,,
39,PT09M37.00S,2021-11-02T00:15:34.1Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630532,,,1610612753,2,4,2021-11-02T00:15:34Z,390000,,,0,,F. Wagner Free Throw 1 of 1 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
40,PT09M28.00S,2021-11-02T00:15:45.5Z,1,REGULAR,foul,personal,[],1628976,,,1610612750,2,4,2021-11-02T00:15:58Z,400000,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 1626157]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,203591.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,,
42,PT09M22.00S,2021-11-02T00:16:09.9Z,1,REGULAR,3pt,Jump Shot,[],1626157,76.82325886990802,12.745098039215685,1610612750,5,4,2021-11-02T00:16:16Z,420000,-186.0,165.0,1,right,K. Towns 24' 3PT  (3 PTS) (A. Edwards 1 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,,3.0,24.91,A. Edwards,1630162.0,1.0,,,,,,,,,
44,PT09M11.00S,2021-11-02T00:16:21.0Z,1,REGULAR,2pt,Jump Shot,[],1630175,22.026938239159,32.84313725490196,1610612753,5,4,2021-11-02T00:16:26Z,440000,86.0,155.0,1,left,MISS C. Anthony 17' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,17.68,,,,,,,,,,,,
45,PT09M09.00S,2021-11-02T00:16:23.0Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,5,4,2021-11-02T00:16:26Z,450000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,44.0,,,,,,1.0,1.0,0.0,,,,,,
46,PT09M04.00S,2021-11-02T00:16:28.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,68.67608409986859,58.333333333333336,1610612750,8,4,2021-11-02T00:16:37Z,460000,42.0,242.0,1,right,D. Russell 24' 3PT  (3 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Made,,3.0,24.55,,,,,,,,,,,,
47,PT08M49.00S,2021-11-02T00:16:44.0Z,1,REGULAR,turnover,bad pass,[],1628964,,,1610612753,8,4,2021-11-02T00:16:49Z,470000,,,0,,M. Bamba bad pass TURNOVER (1 TO),"[1628964, 1630183]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0,,,
48,PT08M49.00S,2021-11-02T00:16:44.0Z,1,REGULAR,steal,,[],1630183,,,1610612750,8,4,2021-11-02T00:16:47Z,480000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M41.00S,2021-11-02T00:16:51.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629020,92.72339027595268,4.411764705882353,1610612750,8,4,2021-11-02T00:16:57Z,490000,-228.0,16.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,Missed,,,22.85,,,,,,,,,,,,
50,PT08M38.00S,2021-11-02T00:16:54.9Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,8,4,2021-11-02T00:16:57Z,500000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,49.0,,,,,,1.0,1.0,0.0,,,,,,
51,PT08M31.00S,2021-11-02T00:17:02.0Z,1,REGULAR,3pt,Jump Shot,[],1630532,6.389618922470433,95.09803921568627,1610612753,8,4,2021-11-02T00:17:07Z,510000,-225.0,8.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Missed,,,22.56,,,,,,,,,,,,
52,PT08M27.00S,2021-11-02T00:17:06.0Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,8,4,2021-11-02T00:17:07Z,520000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,51.0,,,,,,2.0,2.0,0.0,,,,,,
53,PT08M22.00S,2021-11-02T00:17:10.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,69.07030223390277,63.725490196078425,1610612750,8,4,2021-11-02T00:17:16Z,530000,69.0,238.0,1,right,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,24.79,,,,,,,,,,,,
54,PT08M19.00S,2021-11-02T00:17:13.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,8,4,2021-11-02T00:17:16Z,540000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,53.0,,,,,,2.0,2.0,0.0,,,,,,
55,PT08M11.00S,2021-11-02T00:17:21.8Z,1,REGULAR,3pt,Jump Shot,[],1630591,31.09395532194481,64.70588235294117,1610612753,8,4,2021-11-02T00:17:26Z,550000,-74.0,240.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,25.08,,,,,,,,,,,,
56,PT08M07.00S,2021-11-02T00:17:25.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,4,2021-11-02T00:17:26Z,560000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,55.0,,,,,,2.0,2.0,0.0,,,,,,
79,PT08M03.00S,2021-11-02T00:17:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,89.70105124835742,56.372549019607845,1610612750,8,4,2021-11-02T00:23:59Z,565000,32.0,44.0,1,right,MISS K. Towns driving Layup - blocked,"[1626157, 1630532]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,Missed,,,5.46,,,,,,,,,,Wagner,1630532.0,
80,PT08M03.00S,2021-11-02T00:17:30.7Z,1,REGULAR,block,,[],1630532,,,1610612750,8,4,2021-11-02T00:23:59Z,567500,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT08M03.00S,2021-11-02T00:17:30.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,8,4,2021-11-02T00:23:59Z,568750,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,
57,PT08M02.00S,2021-11-02T00:17:39.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,8,4,2021-11-02T00:17:39Z,570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M59.00S,2021-11-02T00:17:50.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,92.46057818659659,4.411764705882353,1610612750,8,4,2021-11-02T00:23:59Z,580000,-228.0,18.0,1,right,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Missed,,,22.86,,,,,,,,,,,,
59,PT07M55.00S,2021-11-02T00:17:54.1Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,8,4,2021-11-02T00:17:55Z,590000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,58.0,,,,,,1.0,1.0,0.0,,,,,,
60,PT07M52.00S,2021-11-02T00:17:57.4Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612753,8,4,2021-11-02T00:18:09Z,600000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Anthony 2 FT),"[1630183, 1630175]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,203591.0,3.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,,
62,PT07M52.00S,2021-11-02T00:18:27.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630175,,,1610612753,8,5,2021-11-02T00:18:27Z,620000,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
63,PT07M52.00S,2021-11-02T00:19:09.6Z,1,REGULAR,substitution,out,[],1630183,,,1610612753,8,5,2021-11-02T00:19:12Z,630000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M52.00S,2021-11-02T00:19:09.6Z,1,REGULAR,substitution,in,[],1627736,,,1610612753,8,5,2021-11-02T00:19:12Z,640000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M52.00S,2021-11-02T00:19:52.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630175,,,1610612753,8,6,2021-11-02T00:19:52Z,650000,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Made,,2.0,,,,,,,,,,,,,
66,PT07M40.00S,2021-11-02T00:20:05.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,94.43166885676742,53.92156862745098,1610612750,10,6,2021-11-02T00:22:39Z,660000,20.0,0.0,1,right,K. Towns cutting Layup (5 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,,,,,,Made,,5.0,1.96,A. Edwards,1630162.0,2.0,,,,,,,,,
68,PT07M23.00S,2021-11-02T00:20:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.783837056504599,65.19607843137256,1610612753,10,6,2021-11-02T00:20:27Z,680000,-76.0,11.0,1,left,MISS J. Suggs 7' driving Layup,[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,7.68,,,,,,,,,,,,
69,PT07M21.00S,2021-11-02T00:20:25.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,10,6,2021-11-02T00:20:27Z,690000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,68.0,,,,,,3.0,3.0,0.0,,,,,,
70,PT07M17.00S,2021-11-02T00:20:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,93.64323258869908,50.0,1610612750,12,6,2021-11-02T00:24:16Z,700000,0.0,7.0,1,right,J. Vanderbilt running Layup (2 PTS) (D. Russell 1 AST),"[1629020, 1626156]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,Made,,2.0,0.73,D. Russell,1626156.0,1.0,,,,,,,,,
72,PT07M17.00S,2021-11-02T00:20:34.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,12,6,2021-11-02T00:20:34Z,720000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M17.00S,2021-11-02T00:22:37.5Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,12,6,2021-11-02T00:23:30Z,730000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M17.00S,2021-11-02T00:22:37.5Z,1,REGULAR,substitution,out,[],1628964,,,1610612753,12,6,2021-11-02T00:23:30Z,740000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M17.00S,2021-11-02T00:22:37.5Z,1,REGULAR,substitution,in,[],1629643,,,1610612753,12,6,2021-11-02T00:23:30Z,750000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT07M17.00S,2021-11-02T00:22:37.5Z,1,REGULAR,substitution,in,[],203082,,,1610612753,12,6,2021-11-02T00:23:30Z,760000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M53.00S,2021-11-02T00:23:55.2Z,1,REGULAR,3pt,Jump Shot,[],1629643,31.488173455978973,40.44117647058824,1610612753,12,6,2021-11-02T00:24:08Z,770000,48.0,243.0,1,left,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,Missed,,,24.81,,,,,,,,,,,,
78,PT06M51.00S,2021-11-02T00:23:57.9Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,12,6,2021-11-02T00:23:57Z,780000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,77.0,,,,,,2.0,2.0,0.0,,,,,,
82,PT06M33.00S,2021-11-02T00:24:17.9Z,1,REGULAR,foul,personal,[],1630175,,,1610612750,12,6,2021-11-02T00:24:36Z,790000,,,0,,C. Anthony personal FOUL (2 PF),"[1630175, 1626156]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,204059.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,,
84,PT06M30.00S,2021-11-02T00:24:33.7Z,1,REGULAR,3pt,Jump Shot,[],1630162,70.51576872536137,25.49019607843137,1610612750,12,6,2021-11-02T00:24:38Z,810000,-123.0,225.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,25.59,,,,,,,,,,,,
85,PT06M27.00S,2021-11-02T00:24:36.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,12,6,2021-11-02T00:24:38Z,820000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,84.0,,,,,,1.0,1.0,0.0,,,,,,
86,PT06M20.00S,2021-11-02T00:24:43.9Z,1,REGULAR,3pt,Jump Shot,[],1630532,6.521024967148489,4.6568627450980395,1610612753,12,9,2021-11-02T00:24:47Z,830000,227.0,9.0,1,left,F. Wagner 3PT  (7 PTS) (C. Anthony 1 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Made,,7.0,22.69,C. Anthony,1630175.0,1.0,,,,,,,,,
88,PT06M06.00S,2021-11-02T00:24:58.1Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612750,12,9,2021-11-02T00:25:03Z,850000,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1630175]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0,,,
89,PT06M06.00S,2021-11-02T00:24:58.1Z,1,REGULAR,steal,,[],1630175,,,1610612753,12,9,2021-11-02T00:25:00Z,860000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M01.00S,2021-11-02T00:25:04.9Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612753,12,9,2021-11-02T00:25:14Z,870000,,,0,,K. Towns shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1626157, 1628976]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,204059.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
92,PT06M01.00S,2021-11-02T00:25:31.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628976,,,1610612753,12,10,2021-11-02T00:25:54Z,890000,,,0,,W. Carter Jr. Free Throw 1 of 2 (1 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
