actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
20,PT10M16.00S,2021-12-29T01:12:08.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,6.783837056504599,96.81372549019608,1610612750,5,5,2021-12-29T01:12:12Z,200000,-234.0,11.0,1,left,J. McDaniels 3PT  (5 PTS) (N. Knight 1 AST),"[1630183, 1630233]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.44,Made,,,,,5.0,N. Knight,1630233.0,1.0,,,,,,,,,,,
22,PT09M56.00S,2021-12-29T01:12:31.8Z,1,REGULAR,foul,personal,['2freethrow'],201976,,,1610612752,5,5,2021-12-29T01:12:41Z,220000,,,0,,P. Beverley shooting personal FOUL (1 PF) (Robinson 2 FT),"[201976, 1629011]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,2005.0,1.0,0.0,Robinson,1629011.0,,,,,,
24,PT09M56.00S,2021-12-29T01:13:01.6Z,1,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,5,5,2021-12-29T01:13:23Z,240000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M56.00S,2021-12-29T01:13:01.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,5,5,2021-12-29T01:13:23Z,250000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,
26,PT09M56.00S,2021-12-29T01:13:01.6Z,1,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,5,5,2021-12-29T01:13:23Z,260000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M53.00S,2021-12-29T01:13:04.6Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,5,5,2021-12-29T01:13:23Z,270000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
28,PT09M29.00S,2021-12-29T01:13:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629162,26.888961892247043,76.7156862745098,1610612750,5,5,2021-12-29T01:13:47Z,280000,-134.0,200.0,1,left,MISS J. McLaughlin 24' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,24.08,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M27.00S,2021-12-29T01:13:45.8Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,5,5,2021-12-29T01:13:45Z,290000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
30,PT09M19.00S,2021-12-29T01:13:53.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201976,10.726018396846255,65.93137254901961,1610612750,5,5,2021-12-29T01:14:01Z,300000,-80.0,48.0,1,left,MISS P. Beverley 9' driving floating Shot,[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,9.32,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M17.00S,2021-12-29T01:13:55.1Z,1,REGULAR,rebound,offensive,[],1630233,,,1610612750,5,5,2021-12-29T01:14:22Z,310000,,,0,,N. Knight REBOUND (Off:1 Def:0),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
32,PT09M16.00S,2021-12-29T01:13:59.0Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612750,5,5,2021-12-29T01:14:12Z,320000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Knight 2 FT),"[1629011, 1630233]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,2005.0,1.0,0.0,Knight,1630233.0,,,,,,
34,PT09M16.00S,2021-12-29T01:14:27.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630233,,,1610612750,6,5,2021-12-29T01:14:27Z,340000,,,0,,N. Knight Free Throw 1 of 2 (1 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
35,PT09M16.00S,2021-12-29T01:14:44.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630233,,,1610612750,7,5,2021-12-29T01:14:44Z,350000,,,0,,N. Knight Free Throw 2 of 2 (2 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
36,PT09M00.00S,2021-12-29T01:15:05.1Z,1,REGULAR,2pt,Jump Shot,[],1629628,90.75229960578186,30.637254901960787,1610612752,7,5,2021-12-29T01:17:52Z,360000,-97.0,34.0,1,right,MISS R. Barrett 10' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,10.27,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M58.00S,2021-12-29T01:15:07.1Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,7,5,2021-12-29T01:17:52Z,370000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
38,PT08M58.00S,2021-12-29T01:15:09.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,7,7,2021-12-29T01:18:01Z,380000,0.0,0.0,1,right,M. Robinson tip DUNK (2 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
39,PT08M52.00S,2021-12-29T01:15:14.4Z,1,REGULAR,foul,personal,[],1629628,,,1610612750,7,7,2021-12-29T01:15:19Z,390000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 201976]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,202901.0,1.0,0.0,Beverley,201976.0,,,,,,
41,PT08M45.00S,2021-12-29T01:15:35.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629162,6.1268068331143235,46.07843137254902,1610612750,9,7,2021-12-29T01:18:52Z,410000,20.0,5.0,1,left,J. McLaughlin cutting DUNK (2 PTS) (N. Knight 2 AST),"[1629162, 1630233]",1610612750.0,MIN,cutting,,,McLaughlin,J. McLaughlin,,,,,2.03,Made,,,,,2.0,N. Knight,1630233.0,2.0,,,,,,,,,,,
43,PT08M30.00S,2021-12-29T01:15:50.5Z,1,REGULAR,3pt,Jump Shot,[],1629628,89.70105124835742,95.09803921568627,1610612752,9,7,2021-12-29T01:15:54Z,430000,225.0,44.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M27.00S,2021-12-29T01:15:53.5Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,9,7,2021-12-29T01:15:54Z,440000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
45,PT08M16.00S,2021-12-29T01:16:06.0Z,1,REGULAR,foul,personal,[],1629628,,,1610612750,9,7,2021-12-29T01:16:18Z,450000,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 201976]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,202901.0,2.0,0.0,Beverley,201976.0,,,,,,
47,PT08M11.00S,2021-12-29T01:16:27.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,27.414586070959263,18.137254901960784,1610612750,9,7,2021-12-29T01:16:33Z,470000,159.0,205.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M09.00S,2021-12-29T01:16:29.7Z,1,REGULAR,rebound,defensive,[],202689,,,1610612752,9,7,2021-12-29T01:16:56Z,480000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
49,PT08M02.00S,2021-12-29T01:16:37.4Z,1,REGULAR,3pt,Jump Shot,[],202689,76.16622864651774,12.745098039215685,1610612752,9,10,2021-12-29T01:16:43Z,490000,-186.0,172.0,1,right,K. Walker 25' 3PT pullup (3 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.32,Made,,,,,3.0,,,,,,,,,,,,,,
50,PT07M44.00S,2021-12-29T01:16:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,6.521024967148489,46.568627450980394,1610612750,9,10,2021-12-29T01:17:01Z,500000,17.0,9.0,1,left,MISS P. Beverley driving Layup - blocked,"[201976, 1629628]",1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,1.93,Missed,,,,,,,,,,,,,,Barrett,1629628.0,,,,
51,PT07M44.00S,2021-12-29T01:16:54.6Z,1,REGULAR,block,,[],1629628,,,1610612750,9,10,2021-12-29T01:16:57Z,510000,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M44.00S,2021-12-29T01:16:54.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,9,10,2021-12-29T01:17:01Z,520000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,50.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
53,PT07M44.00S,2021-12-29T01:16:59.7Z,1,REGULAR,foul,personal,[],1630233,,,1610612752,9,10,2021-12-29T01:17:11Z,530000,,,0,,N. Knight personal FOUL (1 PF),"[1630233, 203944]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,2004.0,1.0,0.0,Randle,203944.0,,,,,,
55,PT07M44.00S,2021-12-29T01:17:06.6Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,9,10,2021-12-29T01:17:10Z,550000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M44.00S,2021-12-29T01:17:06.6Z,1,REGULAR,substitution,in,[],1629656,,,1610612752,9,10,2021-12-29T01:17:10Z,560000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M33.00S,2021-12-29T01:17:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203095,92.06636005256242,55.63725490196079,1610612752,9,10,2021-12-29T01:21:09Z,570000,28.0,22.0,1,right,MISS E. Fournier driving reverse Layup,[203095],1610612752.0,NYK,driving reverse,,,Fournier,E. Fournier,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M31.00S,2021-12-29T01:17:28.5Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,9,10,2021-12-29T01:21:09Z,580000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,57.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
59,PT07M31.00S,2021-12-29T01:17:32.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,9,12,2021-12-29T01:21:17Z,590000,0.0,0.0,1,right,M. Robinson tip Layup (4 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
60,PT07M18.00S,2021-12-29T01:17:38.5Z,1,REGULAR,3pt,Jump Shot,[],1627736,30.042706964520367,67.64705882352942,1610612750,9,12,2021-12-29T01:17:42Z,600000,-88.0,230.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2021-12-29T01:17:40.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,9,12,2021-12-29T01:17:42Z,610000,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,60.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
62,PT07M00.00S,2021-12-29T01:17:57.1Z,1,REGULAR,3pt,Jump Shot,[],203095,91.80354796320631,4.411764705882353,1610612752,9,15,2021-12-29T01:18:02Z,620000,-228.0,25.0,1,right,E. Fournier 3PT  (8 PTS) (Q. Grimes 1 AST),"[203095, 1629656]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.92,Made,,,,,8.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,
64,PT06M48.00S,2021-12-29T01:18:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,6.389618922470433,55.392156862745104,1610612750,11,15,2021-12-29T01:18:13Z,640000,-27.0,8.0,1,left,N. Knight cutting Layup (4 PTS) (P. Beverley 2 AST),"[1630233, 201976]",1610612750.0,MIN,cutting,,,Knight,N. Knight,,,,,2.8,Made,,,,,4.0,P. Beverley,201976.0,2.0,,,,,,,,,,,
66,PT06M29.00S,2021-12-29T01:18:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.89027595269383,50.98039215686274,1610612752,11,15,2021-12-29T01:22:35Z,660000,5.0,80.0,1,right,MISS J. Randle 8' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,8.02,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M27.00S,2021-12-29T01:18:29.9Z,1,REGULAR,rebound,defensive,[],1629162,,,1610612750,11,15,2021-12-29T01:18:33Z,670000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
68,PT06M23.00S,2021-12-29T01:18:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,6.915243101182654,43.627450980392155,1610612750,13,15,2021-12-29T01:18:46Z,680000,32.0,13.0,1,left,N. Knight driving Layup (6 PTS) (P. Beverley 3 AST),"[1630233, 201976]",1610612750.0,MIN,driving,,,Knight,N. Knight,,,,,3.43,Made,,,,,6.0,P. Beverley,201976.0,3.0,,,,,,,,,,,
70,PT06M23.00S,2021-12-29T01:18:39.4Z,1,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612750,13,15,2021-12-29T01:18:50Z,700000,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Knight 1 FT),"[1629656, 1630233]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,202901.0,1.0,0.0,Knight,1630233.0,,,,,,
72,PT06M23.00S,2021-12-29T01:18:58.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,13,15,2021-12-29T01:18:59Z,720000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M23.00S,2021-12-29T01:21:50.1Z,1,REGULAR,freethrow,1 of 1,[],1630233,,,1610612750,13,15,2021-12-29T01:21:50Z,730000,,,0,,MISS N. Knight Free Throw 1 of 1,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M23.00S,2021-12-29T01:21:51.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,13,15,2021-12-29T01:21:51Z,740000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,73.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
75,PT06M06.00S,2021-12-29T01:22:11.2Z,1,REGULAR,foul,personal,[],1630183,,,1610612752,13,15,2021-12-29T01:22:18Z,750000,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 202689]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,2004.0,1.0,0.0,Walker,202689.0,,,,,,
77,PT05M53.00S,2021-12-29T01:22:39.9Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,13,15,2021-12-29T01:22:46Z,770000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (1 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,,,,,,,,2005.0,,,,,,,1.0,,,
78,PT05M43.00S,2021-12-29T01:22:58.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,7.966491458607096,95.83333333333334,1610612750,13,15,2021-12-29T01:23:07Z,780000,-229.0,22.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.03,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M40.00S,2021-12-29T01:23:01.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,13,15,2021-12-29T01:29:47Z,790000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,
80,PT05M40.00S,2021-12-29T01:23:25.3Z,1,REGULAR,substitution,out,[],201976,,,1610612752,13,15,2021-12-29T01:23:30Z,800000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M40.00S,2021-12-29T01:23:25.3Z,1,REGULAR,substitution,in,[],1629669,,,1610612752,13,15,2021-12-29T01:23:30Z,810000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2021-12-29T01:23:41.1Z,1,REGULAR,jumpball,recovered,[],1629656,,,1610612752,13,15,2021-12-29T01:23:41Z,820000,,,0,,Jump Ball J. Randle vs. J. McDaniels: Tip to Q. Grimes,"[1629656, 203944, 1630183]",1610612752.0,NYK,heldball,Q. Grimes,1629656.0,Grimes,Q. Grimes,Randle,203944.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,,,,,
85,PT05M23.00S,2021-12-29T01:23:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.32917214191852,43.872549019607845,1610612752,13,17,2021-12-29T01:23:59Z,850000,-31.0,20.0,1,right,J. Randle driving Layup (2 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.63,Made,,,,,2.0,,,,,,,,,,,,,,
86,PT05M08.00S,2021-12-29T01:24:14.4Z,1,REGULAR,turnover,out-of-bounds,[],1630233,,,1610612750,13,17,2021-12-29T01:24:21Z,860000,,,0,,N. Knight bad pass out-of-bounds TURNOVER (1 TO),[1630233],1610612750.0,MIN,bad pass,,,Knight,N. Knight,,,,,,,,,,,,,,,2004.0,,,,,,,1.0,,,
87,PT05M08.00S,2021-12-29T01:24:18.2Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,13,17,2021-12-29T01:24:22Z,870000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M08.00S,2021-12-29T01:24:18.2Z,1,REGULAR,substitution,in,[],201959,,,1610612752,13,17,2021-12-29T01:24:22Z,880000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M58.00S,2021-12-29T01:24:36.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203095,90.62089356110381,47.549019607843135,1610612752,13,19,2021-12-29T01:24:42Z,890000,-12.0,36.0,1,right,E. Fournier driving finger roll Layup (10 PTS) (K. Walker 1 AST),"[203095, 202689]",1610612752.0,NYK,driving finger roll,,,Fournier,E. Fournier,,,,,3.78,Made,,,,,10.0,K. Walker,202689.0,1.0,,,,,,,,,,,
91,PT04M48.00S,2021-12-29T01:24:46.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,12.959921156373195,46.81372549019608,1610612750,15,19,2021-12-29T01:26:47Z,910000,16.0,69.0,1,left,J. McLaughlin 7' driving floating Jump Shot (4 PTS),[1629162],1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,7.11,Made,,,,,4.0,,,,,,,,,,,,,,
92,PT04M26.00S,2021-12-29T01:25:08.4Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612752,15,19,2021-12-29T01:25:17Z,920000,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1629162]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,2.0,McLaughlin,1629162.0,
