actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-24T01:10:19.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-24T01:10:19Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-01-24T01:10:21.4Z,1,REGULAR,jumpball,recovered,[],1630183,,,1610612750,0,0,2022-01-24T01:10:21Z,40000,,,0,,Jump Ball K. Towns vs. D. Sharpe: Tip to J. McDaniels,"[1630183, 1626157, 1630549]",1610612750.0,MIN,startperiod,J. McDaniels,1630183.0,McDaniels,J. McDaniels,Towns,1626157.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2022-01-24T01:10:33.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,9.543363994743759,62.99019607843137,1610612750,0,0,2022-01-24T01:11:09Z,70000,-65.0,37.0,1,left,MISS K. Towns 7' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,7.49,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2022-01-24T01:10:36.3Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,0,0,2022-01-24T01:10:38Z,80000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M28.00S,2022-01-24T01:10:50.7Z,1,REGULAR,2pt,Jump Shot,[],201988,93.9060446780552,26.715686274509803,1610612751,0,0,2022-01-24T01:10:56Z,90000,-116.0,5.0,1,right,MISS P. Mills 11' driving floating Shot,[201988],1610612751.0,BKN,driving floating,,,Mills,P. Mills,,,,,11.65,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2022-01-24T01:10:54.7Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,0,0,2022-01-24T01:10:56Z,100000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M18.00S,2022-01-24T01:10:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,17.95335085413929,51.470588235294116,1610612750,2,0,2022-01-24T01:11:06Z,110000,-7.0,116.0,1,left,D. Russell 11' driving floating Jump Shot (2 PTS),[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,11.65,Made,,,,,2.0,,,,,,,,,,,,,,
12,PT11M09.00S,2022-01-24T01:11:08.6Z,1,REGULAR,3pt,Jump Shot,[],1630556,80.1084099868594,7.352941176470589,1610612751,2,3,2022-01-24T01:11:12Z,120000,-213.0,134.0,1,right,K. Edwards 25' 3PT  (3 PTS) (J. Harden 1 AST),"[1630556, 201935]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,25.21,Made,,,,,3.0,J. Harden,201935.0,1.0,,,,,,,,,,,
14,PT10M50.00S,2022-01-24T01:11:28.5Z,1,REGULAR,turnover,lost ball,[],1626157,,,1610612750,2,3,2022-01-24T01:11:32Z,140000,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 201935]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,,,
15,PT10M50.00S,2022-01-24T01:11:28.5Z,1,REGULAR,steal,,[],201935,,,1610612751,2,3,2022-01-24T01:11:30Z,150000,,,0,,J. Harden STEAL (1 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
