actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT11M00.00S,2022-02-06T20:42:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,89.30683311432325,39.21568627450981,1610612765,0,2,2022-02-06T20:42:59Z,170000,-54.0,48.0,1,right,MISS H. Diallo 7' driving bank Shot,[1628977],1610612765.0,DET,driving bank,,,Diallo,H. Diallo,,,,,7.22,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M57.00S,2022-02-06T20:42:57.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,0,2,2022-02-06T20:42:59Z,180000,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M54.00S,2022-02-06T20:43:01.3Z,1,REGULAR,turnover,lost ball,[],201976,,,1610612750,0,2,2022-02-06T20:43:07Z,190000,,,0,,P. Beverley lost ball TURNOVER (1 TO),"[201976, 1628977]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0,,,
20,PT10M54.00S,2022-02-06T20:43:01.3Z,1,REGULAR,steal,,[],1628977,,,1610612765,0,2,2022-02-06T20:43:04Z,200000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M41.00S,2022-02-06T20:43:13.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630180,89.17542706964521,54.166666666666664,1610612765,0,2,2022-02-06T20:43:19Z,210000,21.0,49.0,1,right,MISS S. Bey fadeaway Shot,[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,5.35,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M37.00S,2022-02-06T20:43:17.7Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,0,2,2022-02-06T20:43:19Z,220000,,,0,,I. Stewart REBOUND (Off:2 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,21.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
23,PT10M37.00S,2022-02-06T20:43:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,0,2,2022-02-06T20:43:18Z,230000,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M36.00S,2022-02-06T20:43:18.8Z,1,REGULAR,rebound,offensive,[],1628977,,,1610612765,0,2,2022-02-06T20:43:18Z,240000,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
25,PT10M33.00S,2022-02-06T20:43:21.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203924,79.05716162943496,9.313725490196079,1610612765,0,2,2022-02-06T20:43:27Z,250000,-203.0,144.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M30.00S,2022-02-06T20:43:24.8Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,0,2,2022-02-06T20:43:27Z,260000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
27,PT10M23.00S,2022-02-06T20:43:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,7.966491458607096,43.13725490196079,1610612750,0,2,2022-02-06T20:43:38Z,270000,34.0,22.0,1,left,MISS J. Vanderbilt Layup - blocked,"[1629020, 1630191]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,4.1,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0,
28,PT10M23.00S,2022-02-06T20:43:31.9Z,1,REGULAR,block,,[],1630191,,,1610612750,0,2,2022-02-06T20:43:34Z,280000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT10M21.00S,2022-02-06T20:43:33.9Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,0,2,2022-02-06T20:44:35Z,290000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
30,PT10M20.00S,2022-02-06T20:43:37.2Z,1,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612750,0,2,2022-02-06T20:43:45Z,300000,,,0,,J. Vanderbilt bad pass out-of-bounds TURNOVER (1 TO),[1629020],1610612750.0,MIN,bad pass,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,200833.0,,,,,,,,,1.0,,,,,
31,PT10M07.00S,2022-02-06T20:43:53.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630180,82.07950065703022,38.970588235294116,1610612765,0,2,2022-02-06T20:43:59Z,310000,-55.0,116.0,1,right,MISS S. Bey 12' turnaround Shot,[1630180],1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,12.84,Missed,,,,,,,,,,,,,,,,,,,
32,PT10M05.00S,2022-02-06T20:43:55.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,0,2,2022-02-06T20:43:59Z,320000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
33,PT09M57.00S,2022-02-06T20:44:05.3Z,1,REGULAR,foul,personal,['2freethrow'],202709,,,1610612750,0,2,2022-02-06T20:44:19Z,330000,,,0,,C. Joseph shooting personal FOUL (1 PF) (Russell 2 FT),"[202709, 1626156]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,202901.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,
35,PT09M57.00S,2022-02-06T20:44:30.3Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,1,2,2022-02-06T20:44:30Z,350000,,,0,,D. Russell Free Throw 1 of 2 (1 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
36,PT09M57.00S,2022-02-06T20:44:45.3Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,2,2,2022-02-06T20:44:45Z,360000,,,0,,D. Russell Free Throw 2 of 2 (2 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
37,PT09M45.00S,2022-02-06T20:45:06.0Z,1,REGULAR,foul,technical,['1freethrow'],1626157,,,1610612765,2,2,2022-02-06T20:45:15Z,370000,,,0,,K. Towns defensive-3-second technical FOUL (1 Tech),[1626157],1610612750.0,MIN,defensive-3-second,,,Towns,K. Towns,,,,,,,,,,,200833.0,0.0,1.0,,,,,,,,,,,,
38,PT09M45.00S,2022-02-06T20:45:19.4Z,1,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,2,3,2022-02-06T20:45:19Z,380000,,,0,,J. Grant technical Free Throw 1 of 1 (1 PTS),[203924],1610612765.0,DET,technical,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
39,PT09M40.00S,2022-02-06T20:45:35.6Z,1,REGULAR,3pt,Jump Shot,[],1630180,67.36202365308804,49.01960784313725,1610612765,2,3,2022-02-06T20:46:03Z,390000,-5.0,254.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
40,PT09M37.00S,2022-02-06T20:45:38.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,2,3,2022-02-06T20:45:40Z,400000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
41,PT09M28.00S,2022-02-06T20:45:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.995400788436268,54.65686274509803,1610612750,4,3,2022-02-06T20:45:51Z,410000,-23.0,4.0,1,left,K. Towns cutting Layup (2 PTS) (D. Russell 1 AST),"[1626157, 1626156]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,2.36,Made,,,,,,,,,,2.0,D. Russell,1626156.0,1.0,,,,,,
43,PT09M20.00S,2022-02-06T20:45:55.4Z,1,REGULAR,2pt,Jump Shot,[],203924,75.90341655716163,65.19607843137256,1610612765,4,5,2022-02-06T20:46:01Z,430000,76.0,174.0,1,right,J. Grant 18' pullup Jump Shot (3 PTS) (C. Joseph 2 AST),"[203924, 202709]",1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,18.99,Made,,,,,,,,,,3.0,C. Joseph,202709.0,2.0,,,,,,
45,PT08M55.00S,2022-02-06T20:46:20.1Z,1,REGULAR,3pt,Jump Shot,[],1626156,32.802233902759525,42.15686274509804,1610612750,4,5,2022-02-06T20:46:25Z,450000,39.0,256.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M52.00S,2022-02-06T20:46:23.1Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,4,5,2022-02-06T20:46:25Z,460000,,,0,,H. Diallo REBOUND (Off:1 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,45.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
47,PT08M38.00S,2022-02-06T20:46:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.59198423127464,48.03921568627451,1610612765,4,7,2022-02-06T20:46:53Z,470000,-10.0,17.0,1,right,I. Stewart driving Layup (2 PTS),[1630191],1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,1.97,Made,,,,,,,,,,2.0,,,,,,,,,
48,PT08M26.00S,2022-02-06T20:46:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.389618922470433,53.431372549019606,1610612750,4,7,2022-02-06T20:46:56Z,480000,-17.0,8.0,1,left,MISS K. Towns cutting Layup - blocked,"[1626157, 1630191]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,1.88,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0,
49,PT08M26.00S,2022-02-06T20:46:49.7Z,1,REGULAR,block,,[],1630191,,,1610612750,4,7,2022-02-06T20:46:52Z,490000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M26.00S,2022-02-06T20:46:49.7Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,4,7,2022-02-06T20:46:56Z,500000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
51,PT08M12.00S,2022-02-06T20:47:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,93.77463863337714,45.09803921568628,1610612765,4,9,2022-02-06T20:47:08Z,510000,-25.0,6.0,1,right,H. Diallo driving Layup (4 PTS),[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,2.52,Made,,,,,,,,,,4.0,,,,,,,,,
52,PT08M03.00S,2022-02-06T20:47:12.4Z,1,REGULAR,2pt,Jump Shot,[],201976,19.66162943495401,84.55882352941177,1610612750,4,9,2022-02-06T20:50:26Z,520000,-173.0,132.0,1,left,MISS P. Beverley 21' step back Shot,[201976],1610612750.0,MIN,step back,,,Beverley,P. Beverley,,,,,21.76,Missed,,,,,,,,,,,,,,,,,,,
53,PT08M00.00S,2022-02-06T20:47:15.4Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,4,9,2022-02-06T20:47:17Z,530000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,52.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
54,PT07M51.00S,2022-02-06T20:47:24.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,85.10183968462549,62.99019607843137,1610612765,4,9,2022-02-06T20:48:52Z,540000,65.0,88.0,1,right,MISS J. Grant 10' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,10.9,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M48.00S,2022-02-06T20:47:27.4Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,4,9,2022-02-06T20:47:32Z,550000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
56,PT07M40.00S,2022-02-06T20:47:36.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,7.966491458607096,50.0,1610612750,6,9,2022-02-06T20:47:40Z,560000,0.0,22.0,1,left,K. Towns driving DUNK (4 PTS) (A. Edwards 1 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.24,Made,,,,,,,,,,4.0,A. Edwards,1630162.0,1.0,,,,,,
58,PT07M21.00S,2022-02-06T20:47:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,89.70105124835742,54.41176470588235,1610612765,6,11,2022-02-06T20:49:24Z,580000,22.0,44.0,1,right,C. Joseph fadeaway Jump Shot (2 PTS),[202709],1610612765.0,DET,fadeaway,,,Joseph,C. Joseph,,,,,4.95,Made,,,,,,,,,,2.0,,,,,,,,,
59,PT07M07.00S,2022-02-06T20:48:11.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,6,11,2022-02-06T20:48:11Z,590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M04.00S,2022-02-06T20:48:25.3Z,1,REGULAR,3pt,Jump Shot,[],201976,31.225361366622867,39.950980392156865,1610612750,9,11,2022-02-06T20:48:33Z,600000,50.0,241.0,1,left,P. Beverley 24' 3PT  (3 PTS) (A. Edwards 2 AST),"[201976, 1630162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,24.62,Made,,,,,,,,,,3.0,A. Edwards,1630162.0,2.0,,,,,,
62,PT06M49.00S,2022-02-06T20:48:39.1Z,1,REGULAR,3pt,Jump Shot,[],202709,74.19513797634691,17.647058823529413,1610612765,9,14,2022-02-06T20:48:44Z,620000,-162.0,190.0,1,right,C. Joseph 24' 3PT  (5 PTS) (J. Grant 1 AST),"[202709, 203924]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,24.96,Made,,,,,,,,,,5.0,J. Grant,203924.0,1.0,,,,,,
64,PT06M47.00S,2022-02-06T20:48:46.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,9,14,2022-02-06T20:48:46Z,640000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M29.00S,2022-02-06T20:52:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,8.754927726675426,42.8921568627451,1610612750,11,14,2022-02-06T20:52:09Z,650000,36.0,30.0,1,left,K. Towns driving bank Jump Shot (6 PTS),[1626157],1610612750.0,MIN,driving bank,,,Towns,K. Towns,,,,,4.63,Made,,,,,,,,,,6.0,,,,,,,,,
66,PT06M08.00S,2022-02-06T20:52:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,87.46714848883047,38.970588235294116,1610612765,11,14,2022-02-06T20:52:54Z,660000,-55.0,65.0,1,right,MISS C. Joseph 8' driving floating Shot,[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M02.00S,2022-02-06T20:52:29.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,11,14,2022-02-06T20:52:30Z,670000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
68,PT05M59.00S,2022-02-06T20:52:32.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626156,6.389618922470433,53.67647058823529,1610612750,11,14,2022-02-06T21:02:12Z,680000,-18.0,8.0,1,left,MISS D. Russell running Layup,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M57.00S,2022-02-06T20:52:34.9Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,11,14,2022-02-06T20:52:42Z,690000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
70,PT05M53.00S,2022-02-06T20:52:41.8Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612765,11,14,2022-02-06T20:52:54Z,700000,,,0,,K. Towns shooting personal FOUL (1 PF) (Grant 2 FT),"[1626157, 203924]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,2534.0,1.0,1.0,Grant,203924.0,,,,,,,,,,
72,PT05M53.00S,2022-02-06T20:53:08.0Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,11,15,2022-02-06T20:53:08Z,720000,,,0,,J. Grant Free Throw 1 of 2 (4 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
73,PT05M53.00S,2022-02-06T20:53:08.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612765,11,15,2022-02-06T20:53:20Z,730000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2022-02-06T20:53:08.9Z,1,REGULAR,substitution,in,[],1627736,,,1610612765,11,15,2022-02-06T20:53:20Z,740000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2022-02-06T20:53:40.9Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,11,16,2022-02-06T20:53:40Z,750000,,,0,,J. Grant Free Throw 2 of 2 (5 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
76,PT05M28.00S,2022-02-06T20:54:08.0Z,1,REGULAR,2pt,Jump Shot,[],201976,10.5946123521682,33.088235294117645,1610612750,13,16,2022-02-06T20:55:03Z,760000,85.0,47.0,1,left,P. Beverley 9' bank Jump Shot (5 PTS) (K. Towns 1 AST),"[201976, 1626157]",1610612750.0,MIN,bank,,,Beverley,P. Beverley,,,,,9.68,Made,,,,,,,,,,5.0,K. Towns,1626157.0,1.0,,,,,,
78,PT05M05.00S,2022-02-06T20:54:31.7Z,1,REGULAR,3pt,Jump Shot,[],1630191,81.553876478318,6.127450980392156,1610612765,13,16,2022-02-06T20:54:36Z,780000,-219.0,121.0,1,right,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M02.00S,2022-02-06T20:54:34.7Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,13,16,2022-02-06T20:54:36Z,790000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
80,PT04M49.00S,2022-02-06T20:54:47.3Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,13,16,2022-02-06T20:54:51Z,800000,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1628977]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0,,,
81,PT04M49.00S,2022-02-06T20:54:47.3Z,1,REGULAR,steal,,[],1628977,,,1610612765,13,16,2022-02-06T20:54:49Z,810000,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M48.00S,2022-02-06T20:54:52.5Z,1,REGULAR,foul,personal,[],201976,,,1610612765,13,16,2022-02-06T20:55:23Z,820000,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1628977]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,2534.0,1.0,0.0,Diallo,1628977.0,,,,,,,,,,
84,PT04M48.00S,2022-02-06T20:54:58.5Z,1,REGULAR,substitution,out,[],1629020,,,1610612765,13,16,2022-02-06T20:55:02Z,840000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M48.00S,2022-02-06T20:54:58.5Z,1,REGULAR,substitution,in,[],1630183,,,1610612765,13,16,2022-02-06T20:55:02Z,850000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M29.00S,2022-02-06T20:55:36.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628977,93.51182654402102,78.67647058823529,1610612765,13,16,2022-02-06T20:55:41Z,860000,143.0,8.0,1,right,MISS H. Diallo 14' turnaround Shot,[1628977],1610612765.0,DET,turnaround,,,Diallo,H. Diallo,,,,,14.37,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M26.00S,2022-02-06T20:55:39.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,13,16,2022-02-06T20:55:41Z,870000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,86.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
