actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
34,PT08M51.00S,2022-03-24T00:14:45.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.258212877792378,49.01960784313725,1610612756,8,4,2022-03-24T00:14:49Z,340000,5.0,6.0,1,left,D. Ayton cutting DUNK (4 PTS) (C. Payne 1 AST),"[1629028, 1626166]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,0.8,Made,,,,,4.0,C. Payne,1626166.0,1.0,,,,,,,,,,,
36,PT08M34.00S,2022-03-24T00:15:01.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,92.46057818659659,50.245098039215684,1610612750,8,4,2022-03-24T00:15:05Z,360000,1.0,18.0,1,right,MISS K. Towns Jump Shot - blocked,"[1626157, 203109]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1.84,Missed,,,,,,,,,,,Crowder,203109.0,,,,,,,
181,PT08M34.00S,2022-03-24T00:15:01.5Z,1,REGULAR,block,,[],203109,,,1610612750,8,4,2022-03-24T00:38:18Z,365000,,,0,,J. Crowder BLOCK (2 BLK),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M32.00S,2022-03-24T00:15:03.5Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,8,4,2022-03-24T00:15:08Z,370000,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
38,PT08M30.00S,2022-03-24T00:15:08.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,93.38042049934296,53.67647058823529,1610612750,8,4,2022-03-24T00:15:39Z,380000,18.0,10.0,1,right,MISS K. Towns Layup,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M28.00S,2022-03-24T00:15:10.8Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,8,4,2022-03-24T00:15:39Z,390000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,38.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
40,PT08M28.00S,2022-03-24T00:15:13.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612750,10,4,2022-03-24T01:15:29Z,400000,0.0,0.0,1,right,J. Vanderbilt putback DUNK (4 PTS),[1629020],1610612750.0,MIN,putback,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
41,PT08M26.00S,2022-03-24T00:15:20.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,10,4,2022-03-24T00:15:20Z,410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M26.00S,2022-03-24T00:15:43.5Z,1,REGULAR,turnover,5-second-violation,['team'],0,,,1610612756,10,4,2022-03-24T00:15:49Z,420000,,,0,,PHX 5-second-violation Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,202026.0,,,,,,,,,,
43,PT08M13.00S,2022-03-24T00:15:56.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,93.38042049934296,95.58823529411765,1610612750,13,4,2022-03-24T00:16:02Z,430000,228.0,10.0,1,right,A. Edwards 3PT  (3 PTS) (D. Russell 2 AST),"[1630162, 1626156]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,22.81,Made,,,,,3.0,D. Russell,1626156.0,2.0,,,,,,,,,,,
45,PT08M11.00S,2022-03-24T00:16:05.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,13,4,2022-03-24T00:16:05Z,450000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M58.00S,2022-03-24T00:19:17.7Z,1,REGULAR,3pt,Jump Shot,[],1626166,30.962549277266753,67.15686274509804,1610612756,13,4,2022-03-24T00:19:22Z,460000,-86.0,239.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M55.00S,2022-03-24T00:19:20.7Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,13,4,2022-03-24T00:19:22Z,470000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,49.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
51,PT07M44.00S,2022-03-24T00:19:31.2Z,1,REGULAR,2pt,Jump Shot,[],1626157,86.94152431011827,33.82352941176471,1610612750,15,4,2022-03-24T00:19:35Z,480000,-81.0,70.0,1,right,K. Towns 10' Jump Shot (6 PTS) (D. Russell 3 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,10.71,Made,,,,,6.0,D. Russell,1626156.0,3.0,,,,,,,,,,,
53,PT07M25.00S,2022-03-24T00:19:51.5Z,1,REGULAR,foul,personal,['2freethrow'],201976,,,1610612756,15,4,2022-03-24T00:20:14Z,500000,,,0,,P. Beverley shooting personal FOUL (1 PF) (Ayton 2 FT),"[201976, 1629028]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,201245.0,,,,1.0,0.0,Ayton,1629028.0,,,
55,PT07M25.00S,2022-03-24T00:20:18.9Z,1,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,15,5,2022-03-24T00:20:19Z,520000,,,0,,D. Ayton Free Throw 1 of 2 (5 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
56,PT07M25.00S,2022-03-24T00:20:35.0Z,1,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,15,6,2022-03-24T00:20:35Z,530000,,,0,,D. Ayton Free Throw 2 of 2 (6 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
58,PT07M16.00S,2022-03-24T00:20:52.8Z,1,REGULAR,foul,personal,[],203109,,,1610612750,15,6,2022-03-24T00:21:00Z,540000,,,0,,J. Crowder personal FOUL (1 PF),"[203109, 1626157]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Towns,1626157.0,,,
60,PT07M13.00S,2022-03-24T00:21:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,94.1688567674113,51.470588235294116,1610612750,17,6,2022-03-24T00:21:10Z,560000,7.0,2.0,1,right,P. Beverley cutting Layup (2 PTS) (D. Russell 4 AST),"[201976, 1626156]",1610612750.0,MIN,cutting,,,Beverley,P. Beverley,,,,,0.77,Made,,,,,2.0,D. Russell,1626156.0,4.0,,,,,,,,,,,
62,PT07M04.00S,2022-03-24T00:21:15.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,8.754927726675426,49.26470588235294,1610612756,17,6,2022-03-24T01:16:08Z,580000,4.0,30.0,1,left,MISS D. Ayton Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,3.0,Missed,,,,,,,,,,,,,,,,,,,
63,PT07M02.00S,2022-03-24T00:21:17.8Z,1,REGULAR,rebound,offensive,[],203109,,,1610612756,17,6,2022-03-24T01:16:08Z,590000,,,0,,J. Crowder REBOUND (Off:1 Def:0),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,62.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
64,PT07M01.00S,2022-03-24T00:21:19.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203109,16.113666228646515,40.19607843137255,1610612756,17,6,2022-03-24T01:16:52Z,600000,49.0,99.0,1,left,MISS J. Crowder 11' floating Shot,[203109],1610612756.0,PHX,floating,,,Crowder,J. Crowder,,,,,11.05,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M57.00S,2022-03-24T00:21:22.0Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,17,6,2022-03-24T00:21:22Z,610000,,,0,,D. Ayton REBOUND (Off:3 Def:0),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,64.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
67,PT06M56.00S,2022-03-24T00:21:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,7.966491458607096,47.30392156862745,1610612756,17,8,2022-03-24T00:21:32Z,630000,13.0,22.0,1,left,D. Ayton Layup (8 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,2.62,Made,,,,,8.0,,,,,,,,,,,,,,
68,PT06M46.00S,2022-03-24T00:21:34.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,66.44218134034165,49.26470588235294,1610612750,17,8,2022-03-24T00:21:41Z,640000,-4.0,263.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M44.00S,2022-03-24T00:21:36.5Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,17,8,2022-03-24T00:21:41Z,650000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
70,PT06M36.00S,2022-03-24T00:21:44.1Z,1,REGULAR,3pt,Jump Shot,[],203109,26.363337713534822,20.098039215686274,1610612756,17,11,2022-03-24T00:21:50Z,660000,150.0,195.0,1,left,J. Crowder 24' 3PT  (3 PTS) (D. Booker 1 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.6,Made,,,,,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,
72,PT06M17.00S,2022-03-24T00:22:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.32917214191852,50.0,1610612750,17,11,2022-03-24T00:22:10Z,680000,0.0,20.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M15.00S,2022-03-24T00:22:05.3Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,17,11,2022-03-24T00:22:10Z,690000,,,0,,J. Crowder REBOUND (Off:1 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
74,PT06M10.00S,2022-03-24T00:22:10.1Z,1,REGULAR,3pt,Jump Shot,[],1626166,25.837713534822605,13.970588235294118,1610612756,17,11,2022-03-24T00:22:18Z,700000,180.0,190.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2022-03-24T00:22:15.9Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612756,17,11,2022-03-24T00:22:15Z,710000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
76,PT06M01.00S,2022-03-24T00:22:18.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203109,32.670827858081466,50.73529411764706,1610612756,17,11,2022-03-24T00:22:24Z,720000,-4.0,255.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M57.00S,2022-03-24T00:22:22.9Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,17,11,2022-03-24T00:22:24Z,730000,,,0,,D. Ayton REBOUND (Off:4 Def:0),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,76.0,4.0,0.0,4.0,,,,,,,,,,,,,,,
78,PT05M55.00S,2022-03-24T00:22:27.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,17,11,2022-03-24T00:22:27Z,740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M55.00S,2022-03-24T00:22:29.4Z,1,REGULAR,substitution,out,[],1630162,,,1610612756,17,11,2022-03-24T00:22:45Z,750000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M55.00S,2022-03-24T00:22:29.4Z,1,REGULAR,substitution,in,[],1627736,,,1610612756,17,11,2022-03-24T00:22:45Z,760000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M52.00S,2022-03-24T00:22:54.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203109,4.681340341655716,95.83333333333334,1610612756,17,11,2022-03-24T00:22:59Z,770000,-229.0,-8.0,1,left,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M50.00S,2022-03-24T00:22:56.9Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,17,11,2022-03-24T00:22:59Z,780000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
83,PT05M46.00S,2022-03-24T00:23:00.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,93.51182654402102,4.411764705882353,1610612750,17,11,2022-03-24T00:23:25Z,790000,-228.0,8.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M45.00S,2022-03-24T00:23:04.0Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,17,11,2022-03-24T00:23:04Z,800000,,,0,,K. Towns REBOUND (Off:2 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,83.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
85,PT05M45.00S,2022-03-24T00:23:05.1Z,1,REGULAR,foul,personal,['2freethrow'],203109,,,1610612750,17,11,2022-03-24T00:23:16Z,810000,,,0,,J. Crowder shooting personal FOUL (2 PF) (Towns 2 FT),"[203109, 1626157]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,201245.0,,,,2.0,0.0,Towns,1626157.0,,,
87,PT05M45.00S,2022-03-24T00:23:38.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,18,11,2022-03-24T00:23:38Z,830000,,,0,,K. Towns Free Throw 1 of 2 (7 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
88,PT05M45.00S,2022-03-24T00:23:40.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612750,18,11,2022-03-24T00:23:43Z,840000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M45.00S,2022-03-24T00:23:40.2Z,1,REGULAR,substitution,in,[],1629013,,,1610612750,18,11,2022-03-24T00:23:43Z,850000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M45.00S,2022-03-24T00:24:03.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,19,11,2022-03-24T00:24:03Z,860000,,,0,,K. Towns Free Throw 2 of 2 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
