actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
16,PT10M47.00S,2021-11-21T01:11:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,7.046649145860711,48.28431372549019,1610612763,5,2,2021-11-21T01:12:02Z,160000,9.0,14.0,1,left,S. Adams cutting Layup (2 PTS) (J. Morant 1 AST),"[203500, 1629630]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,1.62,Made,,,,,2.0,J. Morant,1629630.0,1.0,,,,,,,,,,,
18,PT10M32.00S,2021-11-21T01:12:11.8Z,1,REGULAR,2pt,Jump Shot,[],1626156,84.70762155059133,77.20588235294117,1610612750,7,2,2021-11-21T01:12:21Z,180000,136.0,91.0,1,right,D. Russell 16' pullup Jump Shot (5 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,16.37,Made,,,,,5.0,,,,,,,,,,,,,,
19,PT10M19.00S,2021-11-21T01:12:25.6Z,1,REGULAR,3pt,Jump Shot,[],1630217,5.863994743758213,94.6078431372549,1610612763,7,5,2021-11-21T01:12:31Z,190000,-223.0,3.0,1,left,D. Bane 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1630217, 1628991]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,22.3,Made,,,,,3.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,
21,PT10M08.00S,2021-11-21T01:12:36.3Z,1,REGULAR,3pt,Jump Shot,[],201976,79.45137976346912,90.68627450980392,1610612750,10,5,2021-11-21T01:13:19Z,210000,203.0,141.0,1,right,P. Beverley 24' 3PT pullup (5 PTS),[201976],1610612750.0,MIN,pullup,,,Beverley,P. Beverley,,,,,24.73,Made,,,,,5.0,,,,,,,,,,,,,,
22,PT09M51.00S,2021-11-21T01:12:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.178055190538765,53.67647058823529,1610612763,10,7,2021-11-21T01:12:57Z,220000,-18.0,15.0,1,left,J. Jackson Jr. driving Layup (2 PTS) (S. Adams 1 AST),"[1628991, 203500]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,2.37,Made,,,,,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,
24,PT09M35.00S,2021-11-21T01:13:12.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,10,7,2021-11-21T01:13:12Z,240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M26.00S,2021-11-21T01:13:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,84.83902759526939,61.76470588235294,1610612750,10,7,2021-11-21T01:14:27Z,250000,59.0,90.0,1,right,MISS P. Beverley 10' driving floating Shot,[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,10.75,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M21.00S,2021-11-21T01:13:40.2Z,1,REGULAR,rebound,offensive,[],201976,,,1610612750,10,7,2021-11-21T01:14:27Z,260000,,,0,,P. Beverley REBOUND (Off:2 Def:0),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,25.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
27,PT09M15.00S,2021-11-21T01:13:46.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201976,89.96386333771353,66.91176470588235,1610612750,10,7,2021-11-21T01:13:53Z,270000,85.0,42.0,1,right,MISS P. Beverley 9' driving floating Shot,[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,9.44,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M11.00S,2021-11-21T01:13:50.1Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,10,7,2021-11-21T01:13:53Z,280000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
29,PT09M11.00S,2021-11-21T01:13:49.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612750,12,7,2021-11-21T01:14:59Z,290000,0.0,0.0,1,right,J. Vanderbilt tip DUNK (2 PTS),[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
30,PT08M56.00S,2021-11-21T01:14:09.7Z,1,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,12,7,2021-11-21T01:14:21Z,300000,,,0,,S. Adams bad pass out-of-bounds TURNOVER (1 TO),[203500],1610612763.0,MEM,bad pass,,,Adams,S. Adams,,,,,,,,,,,,,,,204058.0,1.0,,,,,,,,,
31,PT08M45.00S,2021-11-21T01:14:36.9Z,1,REGULAR,foul,personal,[],203500,,,1610612750,12,7,2021-11-21T01:14:42Z,310000,,,0,,S. Adams personal FOUL (1 PF),"[203500, 1626157]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Towns,1626157.0,,,,,
33,PT08M37.00S,2021-11-21T01:15:12.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,90.09526938239159,18.137254901960784,1610612750,12,7,2021-11-21T01:15:19Z,330000,-159.0,41.0,1,right,MISS D. Russell 16' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,16.44,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M31.00S,2021-11-21T01:15:18.9Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,12,7,2021-11-21T01:15:19Z,340000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,33.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
35,PT08M31.00S,2021-11-21T01:15:18.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629020,94.40999984741211,50.0,1610612750,12,7,2021-11-21T01:15:38Z,350000,0.0,0.0,1,right,MISS J. Vanderbilt tip Layup,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M30.00S,2021-11-21T01:15:19.4Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,12,7,2021-11-21T01:15:38Z,355000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT08M24.00S,2021-11-21T01:15:25.0Z,1,REGULAR,3pt,Jump Shot,[],1629630,28.07161629434954,20.588235294117645,1610612763,12,7,2021-11-21T01:15:41Z,360000,147.0,211.0,1,left,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M23.00S,2021-11-21T01:15:26.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,12,7,2021-11-21T01:15:41Z,370000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,
38,PT08M23.00S,2021-11-21T01:15:33.9Z,1,REGULAR,foul,personal,[],1626157,,,1610612763,12,7,2021-11-21T01:15:39Z,380000,,,0,,K. Towns loose ball personal FOUL (1 PF),"[1626157, 203500]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Adams,203500.0,,,,,
41,PT08M15.00S,2021-11-21T01:16:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,9.674770039421814,56.86274509803921,1610612763,12,7,2021-11-21T01:16:07Z,400000,-34.0,38.0,1,left,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1629020]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,5.15,Missed,,,,,,,,,,,,,,,Vanderbilt,1629020.0,,,
42,PT08M15.00S,2021-11-21T01:16:00.2Z,1,REGULAR,block,,[],1629020,,,1610612763,12,7,2021-11-21T01:16:02Z,410000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M15.00S,2021-11-21T01:16:00.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,12,7,2021-11-21T01:16:07Z,420000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
44,PT08M15.00S,2021-11-21T01:16:05.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,12,7,2021-11-21T01:16:05Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M13.00S,2021-11-21T01:16:23.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,20.97568988173456,90.68627450980392,1610612763,12,10,2021-11-21T01:16:28Z,440000,-203.0,145.0,1,left,D. Bane 24' 3PT  (6 PTS) (J. Morant 2 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,24.96,Made,,,,,6.0,J. Morant,1629630.0,2.0,,,,,,,,,,,
47,PT07M58.00S,2021-11-21T01:16:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.51182654402102,49.50980392156863,1610612750,14,10,2021-11-21T01:16:42Z,460000,-2.0,8.0,1,right,K. Towns driving Layup (2 PTS) (D. Russell 1 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,0.89,Made,,,,,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,,
49,PT07M49.00S,2021-11-21T01:16:50.9Z,1,REGULAR,foul,personal,[],201976,,,1610612763,14,10,2021-11-21T01:16:55Z,480000,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1628991]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,
51,PT07M42.00S,2021-11-21T01:17:15.4Z,1,REGULAR,2pt,Jump Shot,[],203937,10.33180026281209,24.264705882352942,1610612763,14,10,2021-11-21T01:17:20Z,500000,129.0,45.0,1,left,MISS K. Anderson 13' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,13.62,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M38.00S,2021-11-21T01:17:19.4Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,14,10,2021-11-21T01:17:20Z,510000,,,0,,P. Beverley REBOUND (Off:2 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,51.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
53,PT07M31.00S,2021-11-21T01:17:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.77463863337714,49.26470588235294,1610612750,14,10,2021-11-21T01:17:34Z,520000,-4.0,6.0,1,right,MISS K. Towns driving Layup - blocked,"[1626157, 203500]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,0.7,Missed,,,,,,,,,,,,,,,Adams,203500.0,,,
54,PT07M31.00S,2021-11-21T01:17:25.6Z,1,REGULAR,block,,[],203500,,,1610612750,14,10,2021-11-21T01:17:27Z,530000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M26.00S,2021-11-21T01:17:30.6Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,14,10,2021-11-21T01:18:15Z,540000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
56,PT07M26.00S,2021-11-21T01:17:31.3Z,1,REGULAR,turnover,bad pass,[],1628991,,,1610612763,14,10,2021-11-21T01:19:05Z,550000,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1629020]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,1.0,,,,,,,Vanderbilt,1629020.0,
57,PT07M26.00S,2021-11-21T01:17:31.3Z,1,REGULAR,steal,,[],1629020,,,1610612750,14,10,2021-11-21T01:19:05Z,560000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M26.00S,2021-11-21T01:17:37.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,77.08607095926413,13.23529411764706,1610612750,17,10,2021-11-21T01:17:44Z,570000,-184.0,163.0,1,right,A. Edwards 24' 3PT  (3 PTS) (J. Vanderbilt 1 AST),"[1630162, 1629020]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.56,Made,,,,,3.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,
59,PT07M26.00S,2021-11-21T01:17:44.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,17,10,2021-11-21T01:17:44Z,580000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M06.00S,2021-11-21T01:20:53.7Z,1,REGULAR,3pt,Jump Shot,[],1629630,36.61300919842313,20.34313725490196,1610612763,17,10,2021-11-21T01:21:00Z,590000,148.0,292.0,1,left,MISS J. Morant 32' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,32.72,Missed,,,,,,,,,,,,,,,,,,,
62,PT07M03.00S,2021-11-21T01:20:56.7Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,17,10,2021-11-21T01:21:00Z,600000,,,0,,P. Beverley REBOUND (Off:2 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,61.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
63,PT06M58.00S,2021-11-21T01:21:01.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,78.13731931668858,88.97058823529412,1610612750,17,10,2021-11-21T01:21:16Z,610000,195.0,153.0,1,right,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M54.00S,2021-11-21T01:21:05.7Z,1,REGULAR,rebound,offensive,[],201976,,,1610612750,17,10,2021-11-21T01:21:05Z,620000,,,0,,P. Beverley REBOUND (Off:3 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,63.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
65,PT06M49.00S,2021-11-21T01:21:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,93.24901445466492,50.0,1610612750,19,10,2021-11-21T01:21:21Z,630000,0.0,11.0,1,right,K. Towns Layup (4 PTS) (J. Vanderbilt 2 AST),"[1626157, 1629020]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1.1,Made,,,,,4.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,
67,PT06M32.00S,2021-11-21T01:21:27.8Z,1,REGULAR,3pt,Jump Shot,[],1630217,34.90473061760841,64.70588235294117,1610612763,19,13,2021-11-21T01:21:33Z,650000,-74.0,276.0,1,left,D. Bane 28' 3PT  (9 PTS) (K. Anderson 1 AST),"[1630217, 203937]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,28.52,Made,,,,,9.0,K. Anderson,203937.0,1.0,,,,,,,,,,,
69,PT06M11.00S,2021-11-21T01:21:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,94.43166885676742,51.225490196078425,1610612750,19,13,2021-11-21T01:21:52Z,670000,6.0,0.0,1,right,MISS K. Towns cutting Layup,[1626157],1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2021-11-21T01:21:50.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,19,13,2021-11-21T01:21:50Z,680000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
71,PT06M08.00S,2021-11-21T01:21:51.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203937,6.389618922470433,48.77450980392157,1610612763,19,15,2021-11-21T01:23:38Z,690000,6.0,8.0,1,left,K. Anderson running Layup (2 PTS) (J. Morant 3 AST),"[203937, 1629630]",1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,0.97,Made,,,,,2.0,J. Morant,1629630.0,3.0,,,,,,,,,,,
72,PT05M49.00S,2021-11-21T01:22:13.7Z,1,REGULAR,turnover,traveling,[],1629020,,,1610612750,19,15,2021-11-21T01:22:33Z,700000,,,0,,J. Vanderbilt traveling TURNOVER (1 TO),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,202049.0,1.0,,,,,,,,,
73,PT05M49.00S,2021-11-21T01:22:16.4Z,1,REGULAR,substitution,out,[],1626156,,,1610612763,19,15,2021-11-21T01:22:25Z,710000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M49.00S,2021-11-21T01:22:16.4Z,1,REGULAR,substitution,out,[],203937,,,1610612763,19,15,2021-11-21T01:22:25Z,720000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M49.00S,2021-11-21T01:22:16.4Z,1,REGULAR,substitution,in,[],1627736,,,1610612763,19,15,2021-11-21T01:22:25Z,730000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M49.00S,2021-11-21T01:22:16.4Z,1,REGULAR,substitution,in,[],1630533,,,1610612763,19,15,2021-11-21T01:22:25Z,740000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M37.00S,2021-11-21T01:22:46.3Z,1,REGULAR,turnover,lost ball,[],1628991,,,1610612763,19,15,2021-11-21T01:22:50Z,750000,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 201976]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,2.0,,,,,,,Beverley,201976.0,
79,PT05M37.00S,2021-11-21T01:22:46.3Z,1,REGULAR,steal,,[],201976,,,1610612750,19,15,2021-11-21T01:22:48Z,760000,,,0,,P. Beverley STEAL (1 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M33.00S,2021-11-21T01:22:50.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,73.80091984231275,80.63725490196079,1610612750,22,15,2021-11-21T01:22:59Z,770000,153.0,194.0,1,right,A. Edwards 24' 3PT step back (6 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,24.7,Made,,,,,6.0,,,,,,,,,,,,,,
81,PT05M04.00S,2021-11-21T01:23:19.3Z,1,REGULAR,3pt,Jump Shot,[],1630533,27.151773981603156,77.94117647058823,1610612763,22,15,2021-11-21T01:23:26Z,780000,-140.0,203.0,1,left,MISS Z. Williams 24' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M02.00S,2021-11-21T01:23:21.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,22,15,2021-11-21T01:23:26Z,790000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,
83,PT05M02.00S,2021-11-21T01:23:24.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,22,15,2021-11-21T01:23:24Z,800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M51.00S,2021-11-21T01:23:39.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.49342969776609,29.901960784313726,1610612750,25,15,2021-11-21T01:23:46Z,810000,-100.0,253.0,1,right,A. Edwards 27' 3PT  (9 PTS) (P. Beverley 1 AST),"[1630162, 201976]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,27.23,Made,,,,,9.0,P. Beverley,201976.0,1.0,,,,,,,,,,,
86,PT04M36.00S,2021-11-21T01:23:55.5Z,1,REGULAR,foul,personal,['3freethrow'],1629020,,,1610612763,25,15,2021-11-21T01:27:27Z,830000,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Bane 3 FT),"[1629020, 1630217]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Bane,1630217.0,,,,,
88,PT04M36.00S,2021-11-21T01:24:23.9Z,1,REGULAR,freethrow,1 of 3,[],1630217,,,1610612763,25,16,2021-11-21T01:27:35Z,855000,,,0,,D. Bane Free Throw 1 of 3 (10 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
89,PT04M36.00S,2021-11-21T01:24:23.9Z,1,REGULAR,freethrow,2 of 3,[],1630217,,,1610612763,25,17,2021-11-21T01:27:35Z,862500,,,0,,D. Bane Free Throw 2 of 3 (11 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
96,PT04M36.00S,2021-11-21T01:24:23.9Z,1,REGULAR,freethrow,3 of 3,[],1630217,,,1610612763,25,18,2021-11-21T01:27:35Z,866250,,,0,,D. Bane Free Throw 3 of 3 (12 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
