actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
15,PT10M32.00S,2022-01-31T01:12:18.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201144,18.347568988173457,70.83333333333334,1610612762,0,2,2022-01-31T01:12:41Z,150000,-104.0,120.0,1,left,M. Conley 15' pullup Jump Shot (2 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,,15.89,Made,,,,,2.0,,,,,,,,,,,,
16,PT10M19.00S,2022-01-31T01:12:31.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,88.25558475689881,37.5,1610612750,0,2,2022-01-31T01:12:46Z,160000,-62.0,58.0,1,right,MISS J. McLaughlin 8' turnaround Shot,[1629162],1610612750.0,MIN,turnaround,,,McLaughlin,J. McLaughlin,,,,,,,8.52,Missed,,,,,,,,,,,,,,,,,
17,PT10M19.00S,2022-01-31T01:12:31.0Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,0,2,2022-01-31T01:12:46Z,170000,,,0,,H. Whiteside REBOUND (Off:0 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,
19,PT09M55.00S,2022-01-31T01:12:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,14.4053876478318,64.70588235294117,1610612762,0,4,2022-01-31T01:15:53Z,180000,-74.0,83.0,1,left,M. Conley 11' driving floating Jump Shot (4 PTS) (B. Bogdanovic 1 AST),"[201144, 202711]",1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,,,11.08,Made,,,,,4.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,
21,PT09M42.00S,2022-01-31T01:13:08.1Z,1,REGULAR,2pt,Jump Shot,[],1626157,85.89027595269383,32.35294117647059,1610612750,0,4,2022-01-31T01:53:19Z,200000,-88.0,80.0,1,right,MISS K. Towns 11' floating Shot,[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,,,11.91,Missed,,,,,,,,,,,,,,,,,
22,PT09M40.00S,2022-01-31T01:13:10.1Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,0,4,2022-01-31T01:13:13Z,210000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
23,PT09M29.00S,2022-01-31T01:13:22.0Z,1,REGULAR,turnover,lost ball,[],202711,,,1610612762,0,4,2022-01-31T01:13:26Z,220000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[202711, 1626157]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,1.0,,,,,,,,,,,Towns,1626157.0,,,,,,,
24,PT09M29.00S,2022-01-31T01:13:22.0Z,1,REGULAR,steal,,[],1626157,,,1610612750,0,4,2022-01-31T01:20:54Z,230000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M27.00S,2022-01-31T01:13:26.5Z,1,REGULAR,foul,personal,[],204060,,,1610612750,0,4,2022-01-31T01:18:25Z,240000,,,0,,J. Ingles take personal FOUL (1 PF),"[204060, 1629020]",1610612762.0,UTA,take,,,Ingles,J. Ingles,,,,,1627963.0,,,,,,,,,,,,,,1.0,0.0,Vanderbilt,1629020.0,,,
27,PT09M20.00S,2022-01-31T01:13:48.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629020,91.14651773981603,5.88235294117647,1610612750,0,4,2022-01-31T01:13:55Z,260000,-221.0,31.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,22.27,Missed,,,,,,,,,,,,,,,,,
28,PT09M15.00S,2022-01-31T01:13:53.6Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,0,4,2022-01-31T01:13:55Z,270000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,
29,PT09M01.00S,2022-01-31T01:14:05.8Z,1,REGULAR,2pt,Jump Shot,[],201144,22.28975032851511,27.696078431372552,1610612762,0,4,2022-01-31T01:14:13Z,280000,112.0,157.0,1,left,MISS M. Conley 19' pullup Shot,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,,19.26,Missed,,,,,,,,,,,,,,,,,
30,PT08M58.00S,2022-01-31T01:14:08.8Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,0,4,2022-01-31T01:14:13Z,290000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,
31,PT08M45.00S,2022-01-31T01:14:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.32917214191852,54.65686274509803,1610612750,0,4,2022-01-31T01:14:28Z,300000,23.0,20.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,3.04,Missed,,,,,,,,,,,,,,,,,
32,PT08M42.00S,2022-01-31T01:14:25.5Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,0,4,2022-01-31T01:14:28Z,310000,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,
33,PT08M40.00S,2022-01-31T01:14:27.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,95.87713534822602,94.36274509803921,1610612750,0,4,2022-01-31T01:14:33Z,320000,222.0,-14.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,22.22,Missed,,,,,,,,,,,,,,,,,
34,PT08M38.00S,2022-01-31T01:14:29.4Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,0,4,2022-01-31T01:14:33Z,330000,,,0,,H. Whiteside REBOUND (Off:0 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
35,PT08M33.00S,2022-01-31T01:14:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,6.1268068331143235,51.225490196078425,1610612762,0,6,2022-01-31T01:20:17Z,340000,-6.0,5.0,1,left,R. O'Neale running reverse Layup (2 PTS) (B. Bogdanovic 2 AST),"[1626220, 202711]",1610612762.0,UTA,running reverse,,,O'Neale,R. O'Neale,,,,,,,0.8,Made,,,,,2.0,B. Bogdanovic,202711.0,2.0,,,,,,,,,
37,PT08M33.00S,2022-01-31T01:14:39.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,0,6,2022-01-31T01:14:39Z,360000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M21.00S,2022-01-31T01:17:34.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,69.72733245729303,69.36274509803921,1610612750,0,6,2022-01-31T01:20:41Z,370000,97.0,232.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,25.15,Missed,,,,,,,,,,,,,,,,,
39,PT08M18.00S,2022-01-31T01:17:37.5Z,1,REGULAR,rebound,defensive,[],204060,,,1610612762,0,6,2022-01-31T01:17:39Z,380000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,
40,PT07M58.00S,2022-01-31T01:17:58.1Z,1,REGULAR,3pt,Jump Shot,[],204060,29.6484888304862,29.411764705882355,1610612762,0,6,2022-01-31T01:18:05Z,390000,103.0,226.0,1,left,MISS J. Ingles 24' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,24.85,Missed,,,,,,,,,,,,,,,,,
41,PT07M54.00S,2022-01-31T01:18:02.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,0,6,2022-01-31T01:18:05Z,400000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,
42,PT07M47.00S,2022-01-31T01:18:08.3Z,1,REGULAR,3pt,Jump Shot,[],1627736,78.9257555847569,10.784313725490197,1610612750,3,6,2022-01-31T01:18:14Z,410000,-196.0,146.0,1,right,M. Beasley 24' 3PT  (3 PTS) (J. McLaughlin 1 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,24.42,Made,,,,,3.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,
44,PT07M30.00S,2022-01-31T01:18:25.8Z,1,REGULAR,3pt,Jump Shot,[],201144,8.229303547963205,5.147058823529411,1610612762,3,9,2022-01-31T01:18:30Z,430000,224.0,25.0,1,left,M. Conley 3PT  (7 PTS) (J. Ingles 1 AST),"[201144, 204060]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,22.57,Made,,,,,7.0,J. Ingles,204060.0,1.0,,,,,,,,,
46,PT07M15.00S,2022-01-31T01:18:41.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,94.1688567674113,49.754901960784316,1610612750,5,9,2022-01-31T01:18:48Z,450000,-1.0,2.0,1,right,J. Vanderbilt cutting DUNK (2 PTS) (M. Beasley 1 AST),"[1629020, 1627736]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,,,0.26,Made,,,,,2.0,M. Beasley,1627736.0,1.0,,,,,,,,,
48,PT07M02.00S,2022-01-31T01:18:54.1Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612762,5,9,2022-01-31T01:19:16Z,470000,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1630162]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,1.0,,,,,,,,,,,Edwards,1630162.0,,,,,,,
49,PT07M02.00S,2022-01-31T01:18:54.1Z,1,REGULAR,steal,,[],1630162,,,1610612750,5,9,2022-01-31T01:18:56Z,480000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M01.00S,2022-01-31T01:18:58.3Z,1,REGULAR,foul,personal,[],1626220,,,1610612750,5,9,2022-01-31T01:19:13Z,490000,,,0,,R. O'Neale take personal FOUL (1 PF),"[1626220, 1630162]",1610612762.0,UTA,take,,,O'Neale,R. O'Neale,,,,,1626301.0,,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,
52,PT07M01.00S,2022-01-31T01:19:06.0Z,1,REGULAR,substitution,out,[],201144,,,1610612750,5,9,2022-01-31T01:19:10Z,510000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M01.00S,2022-01-31T01:19:06.0Z,1,REGULAR,substitution,out,[],202355,,,1610612750,5,9,2022-01-31T01:19:10Z,520000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M01.00S,2022-01-31T01:19:06.0Z,1,REGULAR,substitution,in,[],1630215,,,1610612750,5,9,2022-01-31T01:19:10Z,530000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M01.00S,2022-01-31T01:19:06.0Z,1,REGULAR,substitution,in,[],200752,,,1610612750,5,9,2022-01-31T01:19:10Z,540000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M45.00S,2022-01-31T01:19:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629020,93.77463863337714,52.94117647058824,1610612750,5,9,2022-01-31T01:19:39Z,550000,15.0,6.0,1,right,MISS J. Vanderbilt driving Layup - blocked,"[1629020, 200752]",1610612750.0,MIN,driving,,,Vanderbilt,J. Vanderbilt,,,,,,,1.59,Missed,,,,,,,,,,,,,,,Gay,200752.0,
57,PT06M45.00S,2022-01-31T01:19:32.9Z,1,REGULAR,block,,[],200752,,,1610612750,5,9,2022-01-31T01:19:35Z,560000,,,0,,R. Gay BLOCK (1 BLK),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M43.00S,2022-01-31T01:19:34.9Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,5,9,2022-01-31T02:21:55Z,570000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,
59,PT06M43.00S,2022-01-31T01:19:37.2Z,1,REGULAR,foul,personal,[],1629162,,,1610612762,5,9,2022-01-31T01:19:46Z,580000,,,0,,J. McLaughlin take personal FOUL (1 PF),"[1629162, 204060]",1610612750.0,MIN,take,,,McLaughlin,J. McLaughlin,,,,,1627963.0,,,,,,,,,,,,,,1.0,0.0,Ingles,204060.0,,,
61,PT06M26.00S,2022-01-31T01:20:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.258212877792378,52.450980392156865,1610612762,5,11,2022-01-31T01:20:15Z,600000,-12.0,6.0,1,left,B. Bogdanovic driving Layup (2 PTS) (J. Butler 1 AST),"[202711, 1630215]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,1.38,Made,,,,,2.0,J. Butler,1630215.0,1.0,,,,,,,,,
63,PT06M11.00S,2022-01-31T01:20:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.03745072273325,49.50980392156863,1610612750,7,11,2022-01-31T01:20:32Z,620000,-2.0,4.0,1,right,A. Edwards driving Layup (2 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,0.43,Made,,,,,2.0,,,,,,,,,,,,
64,PT06M11.00S,2022-01-31T01:20:30.2Z,1,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612750,7,11,2022-01-31T01:20:36Z,630000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Edwards 1 FT),"[1626220, 1630162]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,204059.0,,,,,,,,,,,,,,2.0,0.0,Edwards,1630162.0,,,
66,PT06M11.00S,2022-01-31T01:20:52.4Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,8,11,2022-01-31T01:20:52Z,650000,,,0,,A. Edwards Free Throw 1 of 1 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
67,PT06M01.00S,2022-01-31T01:21:03.8Z,1,REGULAR,3pt,Jump Shot,[],204060,23.47240473061761,10.53921568627451,1610612762,8,11,2022-01-31T01:21:09Z,660000,197.0,168.0,1,left,MISS J. Ingles 25' pullup 3PT,[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,,,25.92,Missed,,,,,,,,,,,,,,,,,
68,PT05M57.00S,2022-01-31T01:21:07.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,11,2022-01-31T01:21:09Z,670000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,67.0,3.0,2.0,1.0,,,,,,,,,,,,,
69,PT05M52.00S,2022-01-31T01:21:12.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,69.72733245729303,28.431372549019606,1610612750,8,11,2022-01-31T01:27:18Z,680000,-108.0,232.0,1,right,MISS M. Beasley 25' running 3PT,[1627736],1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,,,25.59,Missed,,,,,,,,,,,,,,,,,
70,PT05M50.00S,2022-01-31T01:21:14.0Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,8,11,2022-01-31T01:21:20Z,690000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,
71,PT05M38.00S,2022-01-31T01:21:27.5Z,1,REGULAR,3pt,Jump Shot,[],200752,33.722076215505915,22.54901960784314,1610612762,8,11,2022-01-31T01:21:33Z,700000,137.0,264.0,1,left,MISS R. Gay 29' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,29.8,Missed,,,,,,,,,,,,,,,,,
72,PT05M34.00S,2022-01-31T01:21:31.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,11,2022-01-31T01:21:33Z,710000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,71.0,4.0,3.0,1.0,,,,,,,,,,,,,
73,PT05M20.00S,2022-01-31T01:21:44.0Z,1,REGULAR,3pt,Jump Shot,[],1629162,94.82588699080158,3.6764705882352944,1610612750,11,11,2022-01-31T01:21:49Z,720000,-232.0,-4.0,1,right,J. McLaughlin 3PT  (3 PTS) (A. Edwards 1 AST),"[1629162, 1630162]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,23.16,Made,,,,,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,
75,PT04M59.00S,2022-01-31T01:22:05.6Z,1,REGULAR,3pt,Jump Shot,[],1626220,28.33442838370565,76.9607843137255,1610612762,11,11,2022-01-31T01:22:10Z,740000,-135.0,214.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,25.27,Missed,,,,,,,,,,,,,,,,,
76,PT04M56.00S,2022-01-31T01:22:08.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,11,11,2022-01-31T01:22:10Z,750000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,
77,PT04M52.00S,2022-01-31T01:22:15.3Z,1,REGULAR,foul,personal,[],1630215,,,1610612750,11,11,2022-01-31T01:22:20Z,760000,,,0,,J. Butler personal FOUL (1 PF),"[1630215, 1630162]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,1626301.0,,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,
79,PT04M52.00S,2022-01-31T01:22:19.5Z,1,REGULAR,substitution,out,[],1629162,,,1610612750,11,11,2022-01-31T01:22:30Z,780000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M52.00S,2022-01-31T01:22:19.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612750,11,11,2022-01-31T01:22:30Z,790000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M52.00S,2022-01-31T01:22:19.5Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,11,11,2022-01-31T01:22:30Z,800000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M52.00S,2022-01-31T01:22:19.5Z,1,REGULAR,substitution,in,[],203903,,,1610612750,11,11,2022-01-31T01:22:30Z,810000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M46.00S,2022-01-31T01:22:46.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630215,,,1610612750,11,11,2022-01-31T01:25:49Z,812500,,,0,,J. Butler shooting personal FOUL (2 PF) (Nowell 2 FT),"[1630215, 1629669]",1610612762.0,UTA,shooting,,,Butler,J. Butler,,,,,1626301.0,,,,,,,,,,,,,,2.0,0.0,Nowell,1629669.0,,,
85,PT04M46.00S,2022-01-31T01:23:21.4Z,1,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,12,11,2022-01-31T01:25:33Z,815000,,,0,,J. Nowell Free Throw 1 of 2 (1 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
88,PT04M46.00S,2022-01-31T01:23:21.4Z,1,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,13,11,2022-01-31T01:25:33Z,817500,,,0,,J. Nowell Free Throw 2 of 2 (2 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
86,PT04M46.00S,2022-01-31T01:23:22.2Z,1,REGULAR,substitution,out,[],1629020,,,1610612762,13,11,2022-01-31T01:25:49Z,850000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M46.00S,2022-01-31T01:23:22.2Z,1,REGULAR,substitution,in,[],1630183,,,1610612762,13,11,2022-01-31T01:25:49Z,860000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M33.00S,2022-01-31T01:23:59.8Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612762,13,11,2022-01-31T01:24:39Z,880000,,,0,,K. Towns shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1626157, 202711]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,1626301.0,,,,,,,,,,,,,,1.0,0.0,Bogdanovic,202711.0,,,
91,PT04M33.00S,2022-01-31T01:24:41.3Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,13,12,2022-01-31T01:24:41Z,900000,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
