actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
50,PT06M37.00S,2022-03-26T00:18:06.5Z,1,REGULAR,foul,personal,[],203939,,,1610612750,11,14,2022-03-26T00:18:14Z,500000,,,0,,D. Powell personal FOUL (1 PF),"[203939, 1626157]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Towns,1626157.0,,,,,
52,PT06M37.00S,2022-03-26T00:18:15.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,11,14,2022-03-26T00:18:15Z,520000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M27.00S,2022-03-26T00:21:21.4Z,1,REGULAR,2pt,Hook,[],1626157,12.040078843626807,32.59803921568628,1610612750,13,14,2022-03-26T00:21:27Z,530000,87.0,61.0,1,left,K. Towns 10' driving Hook (7 PTS) (D. Russell 2 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,10.61,Made,7.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
55,PT06M07.00S,2022-03-26T00:21:40.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,81.8166885676741,91.91176470588235,1610612742,13,14,2022-03-26T00:21:47Z,550000,210.0,118.0,1,right,MISS L. Doncic 24' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,24.07,Missed,,,,,,,,,,,,,,,,,,
56,PT06M04.00S,2022-03-26T00:21:43.9Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,13,14,2022-03-26T00:21:47Z,560000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,
57,PT06M02.00S,2022-03-26T00:21:46.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629020,6.1268068331143235,50.0,1610612750,15,14,2022-03-26T00:21:53Z,570000,0.0,5.0,1,left,J. Vanderbilt running DUNK (4 PTS) (D. Russell 3 AST),"[1629020, 1626156]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,0.51,Made,4.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
59,PT05M30.00S,2022-03-26T00:22:23.6Z,1,REGULAR,foul,technical,['1freethrow'],1629020,,,1610612742,15,14,2022-03-26T00:22:39Z,590000,,,0,,J. Vanderbilt defensive-3-second technical FOUL (1 Tech),[1629020],1610612750.0,MIN,defensive-3-second,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,1162.0,0.0,1.0,,,,,,,
60,PT05M30.00S,2022-03-26T00:22:49.6Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,15,14,2022-03-26T00:22:53Z,600000,,,0,,MISS L. Doncic technical Free Throw 1 of 1,[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT05M30.00S,2022-03-26T00:22:49.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,15,14,2022-03-26T00:22:53Z,610000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,
62,PT05M21.00S,2022-03-26T00:23:15.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,91.93495400788436,62.00980392156863,1610612742,15,14,2022-03-26T00:23:26Z,620000,60.0,23.0,1,right,MISS J. Brunson 6' bank Shot,[1628973],1610612742.0,DAL,bank,,,Brunson,J. Brunson,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,
63,PT05M19.00S,2022-03-26T00:23:17.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,14,2022-03-26T00:23:17Z,630000,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,
64,PT05M07.00S,2022-03-26T00:23:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,7.835085413929041,52.94117647058824,1610612750,15,14,2022-03-26T00:23:35Z,640000,-15.0,21.0,1,left,MISS P. Beverley driving Layup,[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,2.57,Missed,,,,,,,,,,,,,,,,,,
65,PT05M04.00S,2022-03-26T00:23:32.8Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,15,14,2022-03-26T00:23:35Z,650000,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,
66,PT04M44.00S,2022-03-26T00:23:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.50985545335085,45.52696078431372,1610612742,15,16,2022-03-26T00:24:01Z,660000,-22.0,18.0,1,right,J. Brunson driving finger roll Layup (7 PTS),[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,2.87,Made,7.0,,,,,,,,,,,,,,,,,
67,PT04M15.00S,2022-03-26T00:24:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,11.383048620236531,50.73529411764706,1610612750,15,16,2022-03-26T00:24:25Z,670000,-4.0,55.0,1,left,MISS M. Beasley driving Layup - blocked,"[1627736, 203939]",1610612750.0,MIN,driving,,,Beasley,M. Beasley,,,,,5.46,Missed,,,,,,,,,,,,,,Powell,203939.0,,,
68,PT04M15.00S,2022-03-26T00:24:21.2Z,1,REGULAR,block,,[],203939,,,1610612750,15,16,2022-03-26T00:24:23Z,680000,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
69,PT04M13.00S,2022-03-26T00:24:23.2Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,15,16,2022-03-26T00:24:25Z,690000,,,0,,D. Powell REBOUND (Off:0 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,
70,PT04M07.00S,2022-03-26T00:24:32.6Z,1,REGULAR,foul,personal,[],1626157,,,1610612742,15,16,2022-03-26T00:24:44Z,700000,,,0,,K. Towns personal FOUL (1 PF),"[1626157, 1629029]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,200834.0,1.0,0.0,Doncic,1629029.0,,,,,
72,PT04M07.00S,2022-03-26T00:24:38.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612742,15,16,2022-03-26T00:24:59Z,720000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M07.00S,2022-03-26T00:24:38.9Z,1,REGULAR,substitution,out,[],1629020,,,1610612742,15,16,2022-03-26T00:24:59Z,730000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M07.00S,2022-03-26T00:24:38.9Z,1,REGULAR,substitution,out,[],1628973,,,1610612742,15,16,2022-03-26T00:24:59Z,740000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M07.00S,2022-03-26T00:24:38.9Z,1,REGULAR,substitution,out,[],203493,,,1610612742,15,16,2022-03-26T00:24:59Z,750000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M07.00S,2022-03-26T00:24:38.9Z,1,REGULAR,substitution,in,[],1627752,,,1610612742,15,16,2022-03-26T00:24:59Z,760000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M07.00S,2022-03-26T00:24:38.9Z,1,REGULAR,substitution,in,[],1629162,,,1610612742,15,16,2022-03-26T00:24:59Z,770000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M07.00S,2022-03-26T00:24:38.9Z,1,REGULAR,substitution,in,[],203915,,,1610612742,15,16,2022-03-26T00:24:59Z,780000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M07.00S,2022-03-26T00:24:38.9Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,15,16,2022-03-26T00:24:59Z,790000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
80,PT03M57.00S,2022-03-26T00:25:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.11760840998686,53.92156862745098,1610612742,15,18,2022-03-26T00:25:14Z,800000,20.0,12.0,1,right,D. Powell driving Layup (4 PTS) (L. Doncic 3 AST),"[203939, 1629029]",1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,2.31,Made,4.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,
82,PT03M47.00S,2022-03-26T00:25:17.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,31.35676741130092,32.84313725490196,1610612750,15,18,2022-03-26T00:25:23Z,820000,86.0,242.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,
83,PT03M44.00S,2022-03-26T00:25:20.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,15,18,2022-03-26T00:25:23Z,830000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,82.0,3.0,3.0,0.0,,,,,,,,,,
84,PT03M35.00S,2022-03-26T00:25:30.6Z,1,REGULAR,turnover,traveling,[],1629029,,,1610612742,15,18,2022-03-26T00:25:38Z,840000,,,0,,L. Doncic traveling TURNOVER (1 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,1162.0,,,,,,,1.0,,
85,PT03M35.00S,2022-03-26T00:25:38.2Z,1,REGULAR,substitution,out,[],201976,,,1610612750,15,18,2022-03-26T00:25:46Z,850000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M35.00S,2022-03-26T00:25:38.2Z,1,REGULAR,substitution,out,[],203939,,,1610612750,15,18,2022-03-26T00:25:46Z,860000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M35.00S,2022-03-26T00:25:38.2Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,15,18,2022-03-26T00:25:46Z,870000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M35.00S,2022-03-26T00:25:38.2Z,1,REGULAR,substitution,in,[],1630182,,,1610612750,15,18,2022-03-26T00:25:46Z,880000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M21.00S,2022-03-26T00:26:11.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627752,9.017739816031538,21.323529411764707,1610612750,17,18,2022-03-26T00:26:17Z,890000,143.0,32.0,1,left,T. Prince 14' pullup Jump Shot (2 PTS) (M. Beasley 1 AST),"[1627752, 1627736]",1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,14.7,Made,2.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,,,,
