actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
25,PT10M51.00S,2021-11-19T01:11:54.9Z,1,REGULAR,block,,[],1627749,,,1610612750,2,0,2021-11-19T01:15:42Z,145000,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
15,PT10M49.00S,2021-11-19T01:11:56.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,2,0,2021-11-19T01:12:03Z,150000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,14.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
16,PT10M42.00S,2021-11-19T01:12:04.0Z,1,REGULAR,2pt,Jump Shot,[],1629640,81.553876478318,72.05882352941177,1610612759,2,0,2021-11-19T01:12:09Z,160000,110.0,121.0,1,right,MISS K. Johnson 16' pullup Shot - blocked,"[1629640, 1626156]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,16.37,Missed,,,,,,Russell,1626156.0,,,,,,,,,,,,
17,PT10M42.00S,2021-11-19T01:12:04.0Z,1,REGULAR,block,,[],1626156,,,1610612759,2,0,2021-11-19T01:12:06Z,170000,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2021-11-19T01:12:08.0Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,2,0,2021-11-19T01:12:09Z,180000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M27.00S,2021-11-19T01:12:18.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,29.38567674113009,68.62745098039215,1610612750,5,0,2021-11-19T01:16:09Z,190000,-93.0,224.0,1,left,A. Edwards 24' 3PT pullup (5 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,24.23,Made,,,,,5.0,,,,,,,,,,,,,,
20,PT10M14.00S,2021-11-19T01:12:31.5Z,1,REGULAR,2pt,Jump Shot,[],1629234,77.4802890932983,61.76470588235294,1610612759,5,0,2021-11-19T01:12:37Z,200000,59.0,159.0,1,right,MISS D. Eubanks 16' Jump Shot,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,16.97,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M12.00S,2021-11-19T01:12:33.5Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,5,0,2021-11-19T01:12:37Z,210000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT10M05.00S,2021-11-19T01:12:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.258212877792378,50.73529411764706,1610612750,7,0,2021-11-19T01:12:44Z,220000,-4.0,6.0,1,left,A. Edwards cutting Layup (7 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,0.73,Made,,,,,7.0,,,K. Towns,1626157.0,1.0,,,,,,,,,
24,PT09M58.00S,2021-11-19T01:12:51.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,7,0,2021-11-19T01:12:51Z,240000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M48.00S,2021-11-19T01:16:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,91.93495400788436,55.88235294117647,1610612759,7,0,2021-11-19T01:16:10Z,250000,29.0,23.0,1,right,MISS D. McDermott driving Layup - blocked,"[203926, 201976]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,3.75,Missed,,,,,,Beverley,201976.0,,,,,,,,,,,,
27,PT09M48.00S,2021-11-19T01:16:02.8Z,1,REGULAR,block,,[],201976,,,1610612759,7,0,2021-11-19T01:16:04Z,260000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M45.00S,2021-11-19T01:16:05.8Z,1,REGULAR,rebound,offensive,[],203926,,,1610612759,7,0,2021-11-19T01:16:10Z,270000,,,0,,D. McDermott REBOUND (Off:1 Def:0),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
29,PT09M41.00S,2021-11-19T01:16:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,94.30026281208936,50.245098039215684,1610612759,7,0,2021-11-19T01:16:16Z,280000,1.0,1.0,1,right,MISS D. Eubanks reverse Layup - blocked,"[1629234, 1629020]",1610612759.0,SAS,reverse,,,Eubanks,D. Eubanks,,,,,0.16,Missed,,,,,,Vanderbilt,1629020.0,,,,,,,,,,,,
30,PT09M41.00S,2021-11-19T01:16:09.9Z,1,REGULAR,block,,[],1629020,,,1610612759,7,0,2021-11-19T01:16:11Z,290000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M38.00S,2021-11-19T01:16:12.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,7,0,2021-11-19T01:16:16Z,300000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
32,PT09M24.00S,2021-11-19T01:16:27.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,24.655059132720105,82.84313725490196,1610612750,7,0,2021-11-19T01:16:32Z,310000,-164.0,179.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M21.00S,2021-11-19T01:16:30.3Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,7,0,2021-11-19T01:16:32Z,320000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,32.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
34,PT09M14.00S,2021-11-19T01:16:37.7Z,1,REGULAR,3pt,Jump Shot,[],1627749,72.22404730617609,22.058823529411764,1610612759,7,0,2021-11-19T01:16:43Z,330000,-140.0,209.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M11.00S,2021-11-19T01:16:40.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,7,0,2021-11-19T01:17:29Z,340000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
36,PT09M05.00S,2021-11-19T01:16:46.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,30.042706964520367,68.38235294117648,1610612750,10,0,2021-11-19T01:16:54Z,350000,-92.0,230.0,1,left,D. Russell 24' 3PT  (3 PTS) (A. Edwards 1 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,24.76,Made,,,,,3.0,,,A. Edwards,1630162.0,1.0,,,,,,,,,
38,PT08M50.00S,2021-11-19T01:17:01.1Z,1,REGULAR,3pt,Jump Shot,[],203926,69.72733245729303,28.431372549019606,1610612759,10,0,2021-11-19T01:17:05Z,370000,-108.0,232.0,1,right,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M47.00S,2021-11-19T01:17:04.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,10,0,2021-11-19T01:17:05Z,380000,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT08M40.00S,2021-11-19T01:17:11.1Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.488173455978973,59.80392156862745,1610612750,13,0,2021-11-19T01:17:16Z,390000,-49.0,243.0,1,left,K. Towns 24' 3PT  (3 PTS) (P. Beverley 1 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.84,Made,,,,,3.0,,,P. Beverley,201976.0,1.0,,,,,,,,,
42,PT08M19.00S,2021-11-19T01:17:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.77463863337714,53.431372549019606,1610612759,13,0,2021-11-19T01:17:36Z,410000,17.0,6.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 1630162]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,1.82,Missed,,,,,,Edwards,1630162.0,,,,,,,,,,,,
51,PT08M19.00S,2021-11-19T01:17:31.5Z,1,REGULAR,block,,[],1630162,,,1610612759,13,0,2021-11-19T01:18:18Z,415000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M17.00S,2021-11-19T01:17:33.5Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,13,0,2021-11-19T01:17:36Z,420000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
44,PT08M15.00S,2021-11-19T01:17:35.5Z,1,REGULAR,turnover,lost ball,[],1629234,,,1610612759,13,0,2021-11-19T01:17:40Z,430000,,,0,,D. Eubanks lost ball TURNOVER (1 TO),"[1629234, 1630162]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,
45,PT08M15.00S,2021-11-19T01:17:35.5Z,1,REGULAR,steal,,[],1630162,,,1610612750,13,0,2021-11-19T01:54:26Z,440000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M56.00S,2021-11-19T01:17:54.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201976,27.677398160315374,77.69607843137256,1610612750,13,0,2021-11-19T01:17:58Z,450000,-138.0,208.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M55.00S,2021-11-19T01:17:55.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,13,0,2021-11-19T01:17:58Z,460000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,
48,PT07M55.00S,2021-11-19T01:17:59.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,13,0,2021-11-19T01:17:59Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M55.00S,2021-11-19T01:18:00.0Z,1,REGULAR,substitution,out,[],1629234,,,1610612759,13,0,2021-11-19T01:18:04Z,480000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M55.00S,2021-11-19T01:18:00.0Z,1,REGULAR,substitution,in,[],1627751,,,1610612759,13,0,2021-11-19T01:18:04Z,490000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2021-11-19T01:18:30.4Z,1,REGULAR,3pt,Jump Shot,[],1629640,72.61826544021025,78.67647058823529,1610612759,13,3,2021-11-19T01:18:34Z,500000,143.0,205.0,1,right,K. Johnson 25' 3PT  (3 PTS) (D. White 1 AST),"[1629640, 1628401]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.01,Made,,,,,3.0,,,D. White,1628401.0,1.0,,,,,,,,,
54,PT07M12.00S,2021-11-19T01:18:57.2Z,1,REGULAR,2pt,Jump Shot,[],1626156,10.33180026281209,71.81372549019608,1610612750,13,3,2021-11-19T01:20:02Z,520000,-109.0,45.0,1,left,MISS D. Russell 11' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,11.79,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M08.00S,2021-11-19T01:19:01.2Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,13,3,2021-11-19T01:19:04Z,530000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,54.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
56,PT07M04.00S,2021-11-19T01:19:04.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,26.757555847568987,82.84313725490196,1610612750,16,3,2021-11-19T01:19:17Z,540000,-164.0,199.0,1,left,A. Edwards 25' 3PT  (10 PTS) (J. Vanderbilt 1 AST),"[1630162, 1629020]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.8,Made,,,,,10.0,,,J. Vanderbilt,1629020.0,1.0,,,,,,,,,
58,PT06M51.00S,2021-11-19T01:19:20.0Z,1,REGULAR,foul,personal,[],1630162,,,1610612759,16,3,2021-11-19T01:19:32Z,560000,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1628401]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,White,1628401.0,
60,PT06M43.00S,2021-11-19T01:19:47.9Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,16,3,2021-11-19T01:19:53Z,580000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1626156]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,1.0,Russell,1626156.0,,,,,,
61,PT06M43.00S,2021-11-19T01:19:47.9Z,1,REGULAR,steal,,[],1626156,,,1610612750,16,3,2021-11-19T01:19:50Z,590000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M38.00S,2021-11-19T01:19:52.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,7.30946123521682,94.11764705882352,1610612750,19,3,2021-11-19T01:20:01Z,600000,-221.0,16.0,1,left,D. Russell 3PT  (6 PTS) (A. Edwards 2 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,22.12,Made,,,,,6.0,,,A. Edwards,1630162.0,2.0,,,,,,,,,
64,PT06M20.00S,2021-11-19T01:20:09.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,74.06373193166885,82.84313725490196,1610612759,19,3,2021-11-19T01:21:40Z,620000,164.0,191.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M18.00S,2021-11-19T01:20:11.4Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,19,3,2021-11-19T01:20:13Z,630000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,64.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
66,PT06M08.00S,2021-11-19T01:20:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,6.783837056504599,50.73529411764706,1610612750,21,3,2021-11-19T01:20:40Z,640000,-4.0,11.0,1,left,J. Vanderbilt cutting finger roll Layup (2 PTS) (P. Beverley 2 AST),"[1629020, 201976]",1610612750.0,MIN,cutting finger roll,,,Vanderbilt,J. Vanderbilt,,,,,1.19,Made,,,,,2.0,,,P. Beverley,201976.0,2.0,,,,,,,,,
68,PT05M57.00S,2021-11-19T01:20:35.7Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612759,21,3,2021-11-19T01:20:47Z,660000,,,0,,A. Edwards shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1630162, 1627751]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Poeltl,1627751.0,
70,PT05M57.00S,2021-11-19T01:21:10.0Z,1,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,21,3,2021-11-19T01:21:53Z,680000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M57.00S,2021-11-19T01:21:10.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,21,3,2021-11-19T01:21:53Z,690000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,
72,PT05M57.00S,2021-11-19T01:21:10.7Z,1,REGULAR,substitution,out,[],1626156,,,1610612759,21,3,2021-11-19T01:21:24Z,700000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M57.00S,2021-11-19T01:21:10.7Z,1,REGULAR,substitution,out,[],1629020,,,1610612759,21,3,2021-11-19T01:21:24Z,710000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M57.00S,2021-11-19T01:21:10.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,21,3,2021-11-19T01:21:24Z,720000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M57.00S,2021-11-19T01:21:10.7Z,1,REGULAR,substitution,out,[],203926,,,1610612759,21,3,2021-11-19T01:21:24Z,730000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M57.00S,2021-11-19T01:21:10.7Z,1,REGULAR,substitution,in,[],1630183,,,1610612759,21,3,2021-11-19T01:21:24Z,740000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M57.00S,2021-11-19T01:21:10.7Z,1,REGULAR,substitution,in,[],1627736,,,1610612759,21,3,2021-11-19T01:21:24Z,750000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M57.00S,2021-11-19T01:21:10.7Z,1,REGULAR,substitution,in,[],1629022,,,1610612759,21,3,2021-11-19T01:21:24Z,760000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M57.00S,2021-11-19T01:21:10.7Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,21,3,2021-11-19T01:21:24Z,770000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M57.00S,2021-11-19T01:21:10.0Z,1,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,21,3,2021-11-19T01:21:53Z,780000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M55.00S,2021-11-19T01:21:12.0Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,21,3,2021-11-19T01:21:53Z,790000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
82,PT05M41.00S,2021-11-19T01:21:46.7Z,1,REGULAR,3pt,Jump Shot,[],1627736,13.87976346911958,5.392156862745098,1610612750,21,3,2021-11-19T01:21:56Z,800000,223.0,78.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M37.00S,2021-11-19T01:21:50.1Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,21,3,2021-11-19T01:21:50Z,810000,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,82.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
84,PT05M35.00S,2021-11-19T01:21:52.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,7.966491458607096,96.07843137254902,1610612750,21,3,2021-11-19T01:21:59Z,820000,-230.0,22.0,1,left,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M33.00S,2021-11-19T01:21:54.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,21,3,2021-11-19T01:21:59Z,830000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
86,PT05M25.00S,2021-11-19T01:22:02.2Z,1,REGULAR,3pt,Jump Shot,[],1629022,84.70762155059133,94.11764705882352,1610612759,21,3,2021-11-19T01:22:06Z,840000,221.0,91.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,23.87,Missed,,,,,,,,,,,,,,,,,,,
