actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-25T01:10:30.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-25T01:10:30Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-11-25T01:10:32.6Z,1,REGULAR,jumpball,recovered,[],1629020,,,1610612750,0,0,2021-11-25T01:10:32Z,40000,,,0,,Jump Ball K. Towns vs. B. Adebayo: Tip to J. Vanderbilt,"[1629020, 1626157, 1628389]",1610612750.0,MIN,startperiod,J. Vanderbilt,1629020.0,Vanderbilt,J. Vanderbilt,Towns,1626157.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2021-11-25T01:10:47.7Z,1,REGULAR,3pt,Jump Shot,[],201976,30.56833114323259,21.568627450980394,1610612750,0,0,2021-11-25T01:10:55Z,70000,142.0,235.0,1,left,MISS P. Beverley 27' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2021-11-25T01:10:50.7Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,0,0,2021-11-25T01:10:55Z,80000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
9,PT11M32.00S,2021-11-25T01:10:57.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,9.411957950065702,95.34313725490196,1610612750,0,0,2021-11-25T01:11:03Z,90000,-227.0,36.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M28.00S,2021-11-25T01:11:01.6Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,0,0,2021-11-25T01:11:03Z,100000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M13.00S,2021-11-25T01:11:15.9Z,1,REGULAR,3pt,Jump Shot,[],1629130,67.23061760840999,46.32352941176471,1610612748,0,0,2021-11-25T01:11:22Z,110000,-18.0,256.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2021-11-25T01:11:16.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,0,0,2021-11-25T01:20:13Z,120000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
13,PT11M02.00S,2021-11-25T01:11:26.8Z,1,REGULAR,3pt,Jump Shot,[],1626156,34.247700394218136,57.35294117647059,1610612750,0,0,2021-11-25T01:11:31Z,130000,-37.0,269.0,1,left,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2021-11-25T01:11:28.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2021-11-25T01:11:31Z,140000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
15,PT10M45.00S,2021-11-25T01:11:44.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,93.51182654402102,4.166666666666666,1610612748,0,3,2021-11-25T01:11:49Z,150000,-229.0,8.0,1,right,D. Robinson 3PT  (3 PTS) (P. Tucker 1 AST),"[1629130, 200782]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.94,Made,,,,,3.0,P. Tucker,200782.0,1.0,,,,,,,,,,,
17,PT10M27.00S,2021-11-25T01:12:02.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,20.581471747700395,8.57843137254902,1610612750,3,3,2021-11-25T01:12:06Z,170000,207.0,141.0,1,left,A. Edwards 25' 3PT  (3 PTS) (J. Vanderbilt 1 AST),"[1630162, 1629020]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.05,Made,,,,,3.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,
